,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
134,Miguel Atienza,es ESP,MF,Eibar,es La Liga,20,1999,0.3,0,2,0,0.0,6.00,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
135,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,eng Premier League,27,1992,8.3,0,5,1,20.0,0.60,0.12,0.00,0.00,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
136,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,30,1989,34.8,22,91,40,44.0,2.61,1.15,0.22,0.50,15.5,2,2,2,14.7,13.2,0.14,+7.3,+6.8,Matches
137,Emil Audero,it ITA,GK,Sampdoria,it Serie A,22,1997,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
138,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,Jean-Kévin Augustin,fr FRA,FW,Monaco,fr Ligue 1,22,1997,3.0,0,7,3,42.9,2.37,1.02,0.00,0.00,13.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
140,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,de Bundesliga,25,1994,10.3,0,5,0,0.0,0.49,0.00,0.00,,24.1,2,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
141,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,1,13,4,30.8,0.43,0.13,0.08,0.25,19.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
142,Mathias Autret,fr FRA,"MF,FW",Brest,fr Ligue 1,28,1991,13.6,2,27,9,33.3,1.99,0.66,0.07,0.22,22.1,0,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
143,Ezequiel Ávila,ar ARG,FW,Osasuna,es La Liga,25,1994,17.7,9,69,28,40.6,3.90,1.58,0.13,0.32,18.5,0,0,0,7.7,7.7,0.12,+1.3,+1.3,Matches
144,Javier Avilés,es ESP,"MF,FW",Leganés,es La Liga,21,1997,2.0,1,5,2,40.0,2.45,0.98,0.20,0.50,18.0,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
145,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,0,11,0,0.0,0.50,0.00,0.00,,14.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
146,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,de Bundesliga,21,1997,5.4,1,14,3,21.4,2.61,0.56,0.07,0.33,11.1,0,0,0,3.2,3.2,0.23,-2.2,-2.2,Matches
147,Florian Ayé,fr FRA,"FW,MF",Brescia,it Serie A,22,1997,15.3,0,23,7,30.4,1.50,0.46,0.00,0.00,14.7,0,0,0,2.4,2.4,0.10,-2.4,-2.4,Matches
148,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,27,1991,35.0,9,58,24,41.4,1.66,0.69,0.16,0.38,14.8,0,0,0,7.5,7.5,0.13,+1.5,+1.5,Matches
149,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,2,29,5,17.2,0.96,0.16,0.07,0.40,17.9,8,0,0,2.2,2.2,0.07,-0.2,-0.2,Matches
150,Ramon Azeez,ng NGA,MF,Granada,es La Liga,26,1992,15.1,2,20,3,15.0,1.32,0.20,0.10,0.67,21.0,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
151,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,2,29,6,20.7,0.81,0.17,0.07,0.33,13.8,0,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches
152,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,0,2,0,0.0,0.22,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
153,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,32.3,0,15,2,13.3,0.47,0.06,0.00,0.00,22.4,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
154,Khouma Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,15.8,3,47,16,34.0,2.97,1.01,0.06,0.19,16.0,0,0,2,6.6,4.9,0.10,-3.6,-1.9,Matches
155,Carlos Bacca,co COL,FW,Villarreal,es La Liga,32,1986,7.6,2,18,6,33.3,2.35,0.78,0.11,0.33,13.5,0,0,0,3.4,3.4,0.19,-1.4,-1.4,Matches
156,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,1,15,2,13.3,0.85,0.11,0.07,0.50,23.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
157,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
158,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,0,10,3,30.0,0.64,0.19,0.00,0.00,14.7,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
159,Bastian Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,0,1,1,100.0,10.00,10.00,0.00,0.00,13.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
160,Alex Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
161,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,4,18,8,44.4,1.79,0.79,0.17,0.38,16.5,0,1,1,3.4,2.6,0.14,+0.6,+0.4,Matches
162,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,1,16,2,12.5,0.74,0.09,0.06,0.50,27.2,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
163,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,21,1997,12.1,5,29,11,37.9,2.39,0.91,0.17,0.45,17.7,1,0,0,4.3,4.3,0.15,+0.7,+0.7,Matches
164,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
165,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,1,3,1,33.3,0.21,0.07,0.33,1.00,6.9,0,0,0,0.7,0.7,0.23,+0.3,+0.3,Matches
166,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,0,1,0,0.0,0.22,0.00,0.00,,31.0,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
167,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
168,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,1,24,7,29.2,1.26,0.37,0.04,0.14,18.5,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
169,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,0,12,5,41.7,1.98,0.83,0.00,0.00,27.0,2,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
170,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
171,Ridle Baku,de GER,"DF,MF",Mainz 05,de Bundesliga,21,1998,26.1,1,22,6,27.3,0.84,0.23,0.05,0.17,22.9,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
172,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,1,10,4,40.0,0.76,0.31,0.10,0.25,8.9,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
173,Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,24,1995,9.5,4,28,13,46.4,2.94,1.36,0.14,0.31,16.1,0,0,0,4.0,4.0,0.14,0.0,0.0,Matches
174,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,2,13,4,30.8,0.34,0.11,0.15,0.50,16.9,0,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
175,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,2,34,12,35.3,2.81,0.99,0.06,0.17,17.3,3,0,0,4.0,4.0,0.12,-2.0,-2.0,Matches
176,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,0,3,0,0.0,0.48,0.00,0.00,,27.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
177,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,de Bundesliga,20,1999,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
178,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
179,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,0,5,2,40.0,0.27,0.11,0.00,0.00,13.0,0,0,0,0.9,0.9,0.19,-0.9,-0.9,Matches
180,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,0,7,3,42.9,1.57,0.67,0.00,0.00,30.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
181,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,5,72,25,34.7,4.62,1.60,0.07,0.20,20.7,16,0,0,7.1,7.1,0.10,-2.1,-2.1,Matches
182,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,0,1,0,0.0,0.16,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
183,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,23,1996,21.5,1,45,23,51.1,2.09,1.07,0.00,0.00,22.6,0,1,3,5.6,3.3,0.07,-4.6,-3.3,Matches
184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,3,38,8,21.1,1.38,0.29,0.03,0.13,24.9,4,2,2,3.2,1.6,0.04,-0.2,-0.6,Matches
185,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,4,16,7,43.8,0.65,0.29,0.25,0.57,10.3,0,0,0,3.7,3.7,0.23,+0.3,+0.3,Matches
186,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,24,1994,2.2,0,4,2,50.0,1.86,0.93,0.00,0.00,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
187,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,2,33,13,39.4,2.17,0.85,0.06,0.15,17.0,0,0,0,3.9,3.9,0.12,-1.9,-1.9,Matches
188,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,13.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
189,Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,0,5,1,20.0,0.40,0.08,0.00,0.00,19.7,2,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
190,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
191,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,7,58,19,32.8,2.47,0.81,0.12,0.37,21.4,11,0,0,5.1,5.1,0.09,+1.9,+1.9,Matches
192,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,0,11,4,36.4,0.52,0.19,0.00,0.00,25.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
193,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,1,24,5,20.8,1.07,0.22,0.04,0.20,21.0,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
194,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,0,5,0,0.0,0.77,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
195,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,1,17,3,17.6,0.91,0.16,0.06,0.33,20.2,0,0,0,1.6,1.6,0.10,-0.6,-0.6,Matches
196,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,22,1997,3.5,0,6,3,50.0,1.73,0.86,0.00,0.00,18.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
197,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,1,40,12,30.0,3.26,0.98,0.03,0.08,22.4,5,0,0,2.7,2.7,0.07,-1.7,-1.7,Matches
198,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
199,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,6,39,11,28.2,2.60,0.73,0.13,0.45,15.9,0,1,1,6.2,5.4,0.14,-0.2,-0.4,Matches
200,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1997,23.1,6,61,28,45.9,2.64,1.21,0.10,0.21,16.7,0,0,0,8.1,8.1,0.13,-2.1,-2.1,Matches
201,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,0,2,0,0.0,0.28,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
202,Antonio Barreca,it ITA,"DF,FW",Genoa,it Serie A,24,1995,12.2,0,6,3,50.0,0.49,0.25,0.00,0.00,22.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
203,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,0,8,1,12.5,0.77,0.10,0.00,0.00,19.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
204,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,17,2001,4.9,1,15,5,33.3,3.05,1.02,0.07,0.20,17.5,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
205,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
206,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,20,1998,15.0,9,64,21,32.8,4.25,1.40,0.13,0.38,21.2,7,1,1,5.3,4.5,0.07,+3.7,+3.5,Matches
207,Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,20,1998,2.1,0,11,5,45.5,5.21,2.37,0.00,0.00,14.5,0,0,1,2.4,1.6,0.15,-2.4,-1.6,Matches
208,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,32,1987,3.8,0,7,3,42.9,1.85,0.79,0.00,0.00,23.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
209,Marc Bartra,es ESP,"DF,MF",Betis,es La Liga,28,1991,28.0,3,23,4,17.4,0.82,0.14,0.13,0.75,18.1,0,0,0,2.5,2.5,0.11,+0.5,+0.5,Matches
210,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,0,7,3,42.9,0.49,0.21,0.00,0.00,23.0,1,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
211,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,0,6,0,0.0,0.17,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
212,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,1,17,4,23.5,1.54,0.36,0.06,0.25,26.8,4,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
213,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,8.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
214,Gil Bastião Dias,pt POR,"MF,DF",Granada,es La Liga,22,1996,4.0,0,6,2,33.3,1.52,0.51,0.00,0.00,16.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
215,Gil Bastião Dias,pt POR,"DF,MF",Monaco,fr Ligue 1,22,1996,11.7,0,17,5,29.4,1.45,0.43,0.00,0.00,19.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
216,Borja Bastón,es ESP,"MF,FW",Aston Villa,eng Premier League,26,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
217,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,2,8,4,50.0,0.37,0.19,0.25,0.50,10.1,0,0,0,1.3,1.3,0.16,+0.7,+0.7,Matches
218,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,1,7,2,28.6,0.82,0.24,0.14,0.50,17.9,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
219,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,1,15,2,13.3,5.65,0.75,0.07,0.50,13.8,0,0,0,2.4,2.4,0.16,-1.4,-1.4,Matches
221,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,3,19,6,31.6,1.23,0.39,0.16,0.50,28.1,4,0,1,1.7,1.0,0.05,+1.3,+2.0,Matches
222,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.40,13.0,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
224,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,7,55,23,41.8,3.32,1.39,0.13,0.30,14.5,0,0,0,8.8,8.8,0.16,-1.8,-1.8,Matches
225,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,1,4,3,75.0,0.94,0.71,0.25,0.33,12.1,0,0,0,1.0,1.0,0.24,0.0,0.0,Matches
226,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,6,35,17,48.6,1.50,0.73,0.17,0.35,16.1,0,0,0,4.5,4.5,0.13,+1.5,+1.5,Matches
227,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1,7,2,28.6,0.28,0.08,0.14,0.50,15.0,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
228,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,24,1995,6.0,0,6,4,66.7,1.00,0.67,0.00,0.00,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
229,Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,0,4,1,25.0,1.07,0.27,0.00,0.00,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
230,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,1,7,1,14.3,0.21,0.03,0.14,1.00,7.8,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
231,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,0,5,1,20.0,0.41,0.08,0.00,0.00,22.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
233,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,0,5,3,60.0,4.13,2.48,0.00,0.00,14.8,0,0,0,1.1,1.1,0.22,-1.1,-1.1,Matches
234,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,0,3,0,0.0,0.47,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
235,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3.0,0,10,2,20.0,3.35,0.67,0.00,0.00,13.5,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
236,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,0,7,3,42.9,0.35,0.15,0.00,0.00,23.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
237,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,2,0,0.0,10.00,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
238,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
239,Karim Bellarabi,de GER,"FW,DF",Leverkusen,de Bundesliga,29,1990,15.8,4,54,24,44.4,3.41,1.52,0.07,0.17,16.5,0,0,0,6.4,6.4,0.12,-2.4,-2.4,Matches
240,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,0,18,4,22.2,1.08,0.24,0.00,0.00,22.3,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
241,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,24,1995,12.9,1,7,2,28.6,0.54,0.16,0.14,0.50,16.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
242,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,16,96,33,34.4,2.87,0.99,0.09,0.27,17.2,5,7,8,16.7,10.5,0.11,-0.7,-1.5,Matches
243,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,1,14,4,28.6,0.69,0.20,0.07,0.25,20.1,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
244,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
245,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,0,2,0,0.0,1.13,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
246,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,18,61,33,54.1,2.54,1.37,0.25,0.45,14.2,7,3,3,14.4,12.0,0.20,+3.6,+3.0,Matches
247,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,1,20,4,20.0,1.84,0.37,0.05,0.25,19.2,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
248,Cristian Benavente,pe PER,"MF,FW",Nantes,fr Ligue 1,25,1994,3.9,0,4,3,75.0,1.03,0.77,0.00,0.00,21.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
249,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,2,15,2,13.3,0.98,0.13,0.13,1.00,14.1,0,0,0,0.9,0.9,0.06,+1.1,+1.1,Matches
250,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2,17,4,23.5,0.56,0.13,0.12,0.50,11.5,0,0,0,1.7,1.7,0.10,+0.3,+0.3,Matches
251,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,11,60,27,45.0,2.57,1.16,0.18,0.41,16.5,3,0,1,9.6,8.8,0.15,+1.4,+2.2,Matches
252,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,0,23,6,26.1,2.31,0.60,0.00,0.00,23.0,6,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
253,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1,12,2,16.7,0.57,0.09,0.08,0.50,14.8,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
255,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2001,1.5,0,1,0,0.0,0.68,0.00,0.00,,10.3,0,0,0,0.4,0.4,0.39,-0.4,-0.4,Matches
256,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,1,15,1,6.7,0.54,0.04,0.07,1.00,27.4,1,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
257,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,0,1,0,0.0,0.15,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
258,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
259,Keanan Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
260,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,20,1999,1.9,0,3,0,0.0,1.61,0.00,0.00,,23.8,2,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
261,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,2,23,10,43.5,2.72,1.18,0.09,0.20,20.7,5,0,0,2.0,2.0,0.09,0.0,0.0,Matches
262,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,5,21,8,38.1,1.31,0.50,0.14,0.38,17.3,2,2,2,4.4,2.8,0.13,+0.6,+0.2,Matches
263,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,0,4,0,0.0,0.48,0.00,0.00,,29.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
264,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,0,16,3,18.8,0.66,0.12,0.00,0.00,23.0,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
265,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,2,41,19,46.3,2.93,1.36,0.05,0.11,13.2,0,0,0,5.1,5.1,0.12,-3.1,-3.1,Matches
266,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
267,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,21,119,54,45.4,3.41,1.55,0.13,0.30,15.0,1,5,5,20.3,16.3,0.14,+0.7,-0.3,Matches
268,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,0,4,0,0.0,2.08,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
