,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
655,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,27,1991,13.5,3,0,0,19,13,0,8,15,18,0,0,0,110,7,17,29.2,Matches
656,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,0,0,0,9,1,0,1,20,13,0,0,0,123,40,32,55.6,Matches
657,Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,24,1995,31.1,5,0,0,31,9,0,8,38,31,0,1,1,152,94,82,53.4,Matches
658,Kévin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,18,2000,6.7,1,0,0,24,12,2,7,2,5,0,0,0,21,15,29,34.1,Matches
659,Stefano Denswil,sr SUR,DF,Bologna,it Serie A,26,1993,24.9,7,1,1,28,29,1,7,31,28,0,2,1,123,47,39,54.7,Matches
660,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,22,1997,20.6,7,0,0,59,30,3,82,16,28,1,1,0,81,25,51,32.9,Matches
661,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,2,0,0,18,4,0,1,12,5,0,1,0,40,27,13,67.5,Matches
662,Daniele Dessena,it ITA,MF,Brescia,it Serie A,32,1987,20.8,7,1,1,26,20,0,19,11,11,2,1,0,98,22,30,42.3,Matches
663,Mattia Destro,it ITA,FW,Bologna,it Serie A,28,1991,2.1,2,0,0,6,2,1,0,0,2,0,0,0,4,4,15,21.1,Matches
664,Mattia Destro,it ITA,"FW,MF",Genoa,it Serie A,28,1991,1.7,0,0,0,3,2,1,1,0,0,0,0,0,3,4,10,28.6,Matches
665,Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,25,1994,23.3,3,0,0,27,22,18,96,25,16,1,0,0,126,1,16,5.9,Matches
666,Deyverson,br BRA,FW,Getafe,es La Liga,28,1991,2.3,2,0,0,7,0,1,3,0,0,0,0,0,11,17,12,58.6,Matches
667,Samuel Di Carmine,it ITA,"FW,MF",Hellas Verona,it Serie A,30,1988,14.4,3,0,0,33,26,17,10,1,1,2,0,0,13,28,45,38.4,Matches
668,Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,12.0,4,0,0,19,30,4,34,3,5,1,0,0,39,7,13,35.0,Matches
669,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,5,0,0,32,52,3,60,28,35,0,0,0,148,59,55,51.8,Matches
670,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,22.2,2,0,0,12,22,6,175,11,12,0,0,0,86,1,3,25.0,Matches
671,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,0,0,0,24,25,13,4,7,9,1,0,0,57,28,84,25.0,Matches
672,Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,13.2,3,0,0,12,9,2,32,8,10,0,0,0,80,8,17,32.0,Matches
673,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,19.7,3,0,0,13,20,9,87,9,8,0,0,0,89,3,15,16.7,Matches
674,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22,1996,16.0,5,0,0,17,14,2,1,11,8,0,1,0,71,37,22,62.7,Matches
675,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,1,1,0,5,4,0,6,20,19,0,0,0,83,23,23,50.0,Matches
676,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,13.3,4,0,0,24,7,0,4,10,11,0,0,0,95,16,10,61.5,Matches
677,Amad Diallo,ci CIV,FW,Atalanta,it Serie A,17,2002,0.3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,Matches
678,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,2,1,0,35,22,18,4,4,1,0,0,0,56,111,154,41.9,Matches
679,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,2,0,0,18,22,0,6,23,24,0,0,0,145,15,11,57.7,Matches
680,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1.0,0,0,0,0,1,0,0,3,3,0,0,0,6,1,6,14.3,Matches
681,Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0,Matches
682,Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,16.9,4,0,0,28,17,0,2,33,25,0,0,0,119,7,9,43.8,Matches
683,Brahim Díaz,ma MAR,FW,Real Madrid,es La Liga,19,1999,0.7,1,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0.0,Matches
684,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,4,0,0,20,12,1,121,48,43,0,0,0,141,67,42,61.5,Matches
685,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,5,1,0,21,13,0,10,37,14,0,0,1,114,25,37,40.3,Matches
686,Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,14.9,5,0,0,19,4,1,3,21,12,0,1,0,59,66,42,61.1,Matches
687,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,6,0,0,43,29,3,270,42,49,0,1,1,182,112,53,67.9,Matches
688,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,4,0,0,21,13,3,28,10,10,0,1,0,51,10,11,47.6,Matches
689,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,14.5,2,0,0,6,19,3,34,18,8,0,0,0,80,4,13,23.5,Matches
690,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,1,0,0,9,7,2,57,4,5,0,0,1,44,3,5,37.5,Matches
691,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,0.3,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0,Matches
692,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,1,0,0,20,10,0,17,6,4,0,0,0,42,2,6,25.0,Matches
693,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,1,0,0,11,8,4,7,1,5,0,0,0,15,10,25,28.6,Matches
694,Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,8,0,0,31,11,1,1,47,15,0,3,0,145,79,39,66.9,Matches
695,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,7,0,0,53,34,1,8,34,26,0,0,0,141,62,47,56.9,Matches
696,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,1,0,0,3,0,0,0,0,1,0,0,0,10,1,1,50.0,Matches
697,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,3,0,0,37,24,0,4,26,21,0,2,0,130,71,50,58.7,Matches
698,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,1,0,0,9,5,0,3,11,4,0,1,0,54,9,10,47.4,Matches
699,Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,5,0,0,41,25,1,10,34,32,0,2,1,228,86,63,57.7,Matches
700,Moussa Djenepo,ml MLI,"MF,DF",Southampton,eng Premier League,21,1998,10.3,4,1,0,23,30,3,21,9,21,0,0,0,48,3,16,15.8,Matches
701,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,0,0,0,12,2,0,0,15,12,0,1,1,56,13,13,50.0,Matches
702,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,24,1994,22.9,6,0,0,37,23,0,6,55,32,0,1,0,128,60,27,69.0,Matches
703,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,5,0,0,32,37,0,3,49,23,0,1,0,199,104,45,69.8,Matches
704,Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,0.3,0,0,0,1,0,0,5,0,0,0,0,0,2,1,0,100.0,Matches
705,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,3,0,0,1,1,0,0,3,2,0,0,0,53,12,0,100.0,Matches
706,Matt Doherty,ie IRL,"MF,DF",Wolves,eng Premier League,27,1992,31.5,1,0,0,28,18,3,45,40,29,1,1,0,160,132,96,57.9,Matches
707,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,2,0,0,25,36,7,3,10,6,0,0,0,32,19,21,47.5,Matches
708,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,1,0,0,6,0,0,4,1,3,0,0,0,12,0,2,0.0,Matches
709,Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,14.7,1,0,0,0,0,0,0,1,0,0,0,0,15,1,1,50.0,Matches
710,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,1,0,0,16,6,0,5,12,14,0,0,0,70,4,9,30.8,Matches
711,Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,4,0,0,17,29,0,57,25,21,0,0,1,90,12,10,54.5,Matches
712,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,de Bundesliga,28,1991,1.1,1,0,0,3,2,1,3,0,0,0,0,0,1,2,4,33.3,Matches
713,Anastasios Donis,gr GRE,FW,Reims,fr Ligue 1,22,1996,6.8,1,0,0,18,8,5,23,1,2,0,0,0,20,8,24,25.0,Matches
714,Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,18.7,1,0,0,18,34,11,7,5,9,0,0,0,45,12,37,24.5,Matches
715,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,35.6,3,0,0,1,4,0,0,3,0,0,0,0,30,7,0,100.0,Matches
716,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,19.5,0,0,0,22,22,5,199,14,20,0,0,0,79,6,25,19.4,Matches
717,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,2,0,0,16,13,9,1,5,7,0,0,0,36,129,67,65.8,Matches
718,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,26,1993,35.1,9,0,0,51,15,6,29,31,30,0,1,1,270,55,56,49.5,Matches
719,Mamadou Doucouré,fr FRA,MF,Gladbach,de Bundesliga,21,1998,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
720,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,24,1994,19.1,8,1,1,20,56,1,46,9,8,1,0,0,122,4,19,17.4,Matches
721,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,1,0,0,5,2,0,16,6,4,0,0,0,39,4,7,36.4,Matches
722,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,0,0,0,1,0,0,3,0,1,0,0,0,3,1,1,50.0,Matches
723,Tommy Doyle,eng ENG,MF,Manchester City,eng Premier League,17,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
724,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,2,0,0,16,22,0,42,18,21,0,0,0,91,8,13,38.1,Matches
725,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,7,1,1,17,5,0,1,15,11,0,1,0,60,21,11,65.6,Matches
726,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,1,0,0,1,6,0,0,3,0,0,1,0,40,6,1,85.7,Matches
727,Julian Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,5,0,0,17,4,0,11,10,10,0,0,0,52,3,1,75.0,Matches
728,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,29,1990,17.6,5,0,0,26,39,8,48,26,25,0,1,0,123,17,31,35.4,Matches
729,Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,1,0,0,7,1,0,1,5,3,0,0,0,30,0,4,0.0,Matches
730,Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,0,0,0,1,0,0,0,1,1,0,0,0,6,0,1,0.0,Matches
731,Josip Drmić,ch SUI,FW,Norwich City,eng Premier League,26,1992,7.2,0,1,0,6,4,7,3,1,2,0,0,0,29,18,34,34.6,Matches
732,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,7,0,0,39,22,4,1,34,19,0,3,0,107,78,54,59.1,Matches
733,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,2,0,0,3,2,0,0,3,3,0,0,0,12,7,8,46.7,Matches
734,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,0,0,0,10,3,0,0,6,3,0,0,0,25,10,13,43.5,Matches
735,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,11,0,0,46,39,0,64,47,32,1,5,0,150,55,54,50.5,Matches
736,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
737,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,3,0,0,17,11,1,59,18,23,0,0,0,74,19,6,76.0,Matches
738,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38.0,0,0,0,0,4,0,0,1,1,0,0,0,35,9,0,100.0,Matches
739,Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,8.0,0,0,0,9,13,2,43,6,11,0,0,0,48,5,18,21.7,Matches
740,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,24,1994,5.0,2,0,0,12,11,0,7,5,4,0,0,0,28,5,10,33.3,Matches
741,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,2,0,0,14,10,0,1,21,9,0,0,0,56,67,21,76.1,Matches
742,Haris Duljević,ba BIH,"FW,MF",Nîmes,fr Ligue 1,25,1993,5.8,0,0,0,4,8,1,11,2,6,0,0,0,24,4,10,28.6,Matches
743,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,2,0,0,4,6,0,15,23,17,0,0,1,54,28,32,46.7,Matches
744,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,9.9,2,0,0,9,10,0,15,5,9,0,0,0,43,3,9,25.0,Matches
745,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,9.4,3,0,0,16,13,0,8,9,12,0,1,0,44,7,6,53.8,Matches
746,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,9,0,0,19,19,1,1,55,24,0,0,0,250,97,51,65.5,Matches
747,Erik Durm,de GER,"DF,FW",Eint Frankfurt,de Bundesliga,27,1992,5.7,0,0,0,4,4,0,19,3,6,0,0,0,28,7,9,43.8,Matches
748,Riza Durmisi,dk DEN,"DF,MF",Nice,fr Ligue 1,25,1994,1.8,0,0,0,1,0,0,9,1,1,0,0,0,8,0,3,0.0,Matches
749,Hugo Duro,es ESP,"FW,MF",Getafe,es La Liga,19,1999,4.2,3,0,0,11,16,1,4,1,5,1,0,0,12,14,40,25.9,Matches
750,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,22,1997,13.1,0,0,0,10,9,0,0,20,8,0,1,0,73,21,28,42.9,Matches
751,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,25,1993,23.9,5,0,0,24,54,6,109,13,10,3,0,0,86,2,9,18.2,Matches
752,Edin Džeko,ba BIH,FW,Roma,it Serie A,33,1986,31.7,4,0,0,39,48,16,19,6,11,4,0,0,68,128,77,62.4,Matches
753,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,2,0,0,11,17,0,4,7,12,0,0,0,57,6,1,85.7,Matches
754,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,2,0,0,10,15,1,2,37,15,0,0,0,172,84,39,68.3,Matches
755,Simone Edera,it ITA,"MF,FW",Torino,it Serie A,22,1997,4.4,4,1,1,13,5,0,12,1,5,1,0,0,10,4,8,33.3,Matches
756,Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,3,1,0,2,2,0,0,3,2,0,0,0,49,12,1,92.3,Matches
757,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,5,1,1,34,20,1,2,58,27,0,1,0,177,133,77,63.3,Matches
758,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,de Bundesliga,21,1998,5.7,3,1,1,8,6,1,13,2,6,0,0,0,27,2,16,11.1,Matches
759,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,22,1996,31.7,6,0,0,34,39,0,22,36,28,0,0,0,187,36,55,39.6,Matches
760,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,6,1,0,55,35,3,72,39,53,0,2,0,106,33,25,56.9,Matches
761,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,8,0,0,43,56,0,9,33,25,2,0,0,204,35,27,56.5,Matches
762,Harvey Elliott,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,Matches
763,Elif Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,7,0,0,31,16,0,3,11,7,0,0,0,59,1,9,10.0,Matches
764,Ilay Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
765,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,1,0,0,13,5,2,58,13,9,0,0,0,73,29,21,58.0,Matches
766,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,4,0,0,12,9,0,6,15,17,0,0,0,66,64,35,64.6,Matches
767,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,22,1996,29.1,5,0,0,22,20,1,1,62,27,0,1,0,169,81,56,59.1,Matches
768,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,25,1993,23.6,9,1,0,34,12,2,2,32,13,0,0,0,97,87,36,70.7,Matches
769,Adri Embarba,es ESP,"MF,FW",Espanyol,es La Liga,27,1992,15.2,4,0,0,24,27,1,110,16,22,0,0,0,92,10,36,21.7,Matches
770,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,22,1997,17.2,4,0,0,42,47,13,3,8,11,2,0,0,57,21,41,33.9,Matches
771,Emerson,br BRA,DF,Betis,es La Liga,20,1999,31.5,11,0,0,46,95,1,80,31,46,0,0,0,138,63,36,63.6,Matches
772,Renaud Emond,be BEL,FW,Nantes,fr Ligue 1,27,1991,3.2,1,0,0,4,6,0,0,0,1,0,0,0,14,10,24,29.4,Matches
773,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,3,0,0,18,9,0,2,22,8,0,1,0,44,22,17,56.4,Matches
774,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,15.4,2,0,0,21,19,17,9,5,7,1,0,0,30,70,102,40.7,Matches
775,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,8.8,1,0,0,16,11,12,6,5,5,0,0,0,24,34,40,45.9,Matches
776,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,1,0,0,5,5,1,2,28,6,0,2,0,53,54,27,66.7,Matches
777,Sergi Enrich,es ESP,FW,Eibar,es La Liga,29,1990,20.7,6,0,0,61,23,17,8,9,6,0,0,0,71,112,174,39.2,Matches
778,Javier Eraso,es ESP,MF,Leganés,es La Liga,29,1990,9.1,3,0,0,18,15,3,34,7,5,0,0,0,40,12,27,30.8,Matches
779,Christian Eriksen,dk DEN,"MF,FW",Tottenham,eng Premier League,27,1992,12.2,5,0,0,9,6,2,72,12,9,0,0,0,82,6,10,37.5,Matches
780,Christian Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,7.8,0,0,0,6,2,0,59,0,6,0,0,0,47,3,4,42.9,Matches
781,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,18.6,9,1,1,31,30,2,16,29,22,2,1,0,105,57,60,48.7,Matches
782,Aarón Escandell,es ESP,GK,Granada,es La Liga,23,1995,3.0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,,Matches
783,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,2,0,0,11,8,0,17,13,16,0,1,0,37,25,13,65.8,Matches
784,Bernardo Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,25.1,5,1,0,33,18,3,1,24,16,0,1,0,126,115,56,67.3,Matches
785,Sebastiano Esposito,it ITA,FW,Inter,it Serie A,17,2002,2.2,2,0,0,7,4,1,7,3,2,0,0,0,5,0,6,0.0,Matches
786,Vicente Esquerdo,es ESP,"MF,FW",Valencia,es La Liga,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
787,Alexander Esswein,de GER,"FW,MF",Hertha BSC,de Bundesliga,29,1990,2.4,1,0,0,5,6,0,6,7,4,0,0,0,6,5,1,83.3,Matches
788,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,8,0,0,42,40,4,162,58,45,0,0,0,277,43,44,49.4,Matches
789,Oghenekaro Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,6.4,4,0,0,8,7,0,14,11,4,0,0,0,43,22,14,61.1,Matches
790,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,4.4,0,0,0,2,2,0,20,4,1,0,0,0,25,4,5,44.4,Matches
791,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,7,0,0,16,12,0,0,17,11,0,0,0,58,49,37,57.0,Matches
792,Antony Evans,eng ENG,"MF,DF",Paderborn 07,de Bundesliga,20,1998,1.7,0,0,0,5,1,0,16,2,4,0,0,0,8,2,2,50.0,Matches
793,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,8,1,0,35,27,2,8,57,34,1,1,1,230,126,70,64.3,Matches
794,Edu Expósito,es ESP,MF,Eibar,es La Liga,22,1996,25.7,3,0,0,29,18,0,19,31,28,0,0,0,191,42,62,40.4,Matches
795,Valentin Eysseric,fr FRA,"MF,FW",Hellas Verona,it Serie A,27,1992,3.9,3,0,0,11,3,1,14,1,4,0,0,0,16,8,7,53.3,Matches
796,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,27,1992,0.5,0,0,0,3,0,0,4,0,0,0,0,0,3,1,2,33.3,Matches
797,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,34,1985,23.5,1,0,0,1,2,0,0,1,2,0,1,0,12,11,0,100.0,Matches
798,Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,23.1,6,0,0,32,20,0,9,34,35,0,0,0,157,41,28,59.4,Matches
799,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,4,0,0,12,3,0,20,18,22,0,0,0,52,15,19,44.1,Matches
800,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,10.3,1,1,0,11,8,1,30,7,4,0,0,0,48,15,5,75.0,Matches
801,Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,Matches
802,Ralf Fährmann,de GER,GK,Norwich City,eng Premier League,30,1988,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
803,Fayçal Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,4.5,2,0,0,3,5,0,32,4,1,0,0,0,19,9,11,45.0,Matches
804,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
805,Filippo Falco,it ITA,"FW,MF",Lecce,it Serie A,27,1992,22.4,0,0,0,13,84,7,127,2,7,0,0,0,90,4,17,19.0,Matches
806,Eliseo Falcon,es ESP,DF,Levante,es La Liga,22,1997,0.8,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
807,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2.0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,,Matches
808,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1.0,0,0,0,0,1,0,0,3,0,0,0,0,11,4,1,80.0,Matches
809,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,29,1990,1.1,0,0,0,1,0,0,4,0,0,0,0,0,7,0,1,0.0,Matches
810,Iago Falque,es ESP,MF,Genoa,it Serie A,29,1990,5.8,0,0,0,3,2,3,31,1,3,0,0,0,21,3,7,30.0,Matches
811,Akin Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
812,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,1.6,0,0,0,4,2,0,2,1,0,0,0,0,8,3,1,75.0,Matches
813,Paolo Faragò,it ITA,"DF,MF",Cagliari,it Serie A,26,1993,14.9,3,0,0,21,15,0,44,10,28,0,0,1,88,29,24,54.7,Matches
814,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,6,0,0,31,40,4,130,36,37,0,1,0,242,34,48,41.5,Matches
815,Mohamed Fares,dz ALG,"DF,MF",SPAL,it Serie A,23,1996,4.7,2,0,0,10,8,0,19,5,4,0,0,0,15,6,6,50.0,Matches
816,Diego Farias,br BRA,"MF,FW",Lecce,it Serie A,29,1990,9.2,3,1,0,17,16,1,24,4,6,1,0,0,38,2,6,25.0,Matches
817,Ansu Fati,es ESP,FW,Barcelona,es La Liga,16,2002,11.4,2,1,0,19,19,4,21,8,8,0,0,0,41,6,11,35.3,Matches
818,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22.0,1,0,0,17,15,2,80,33,22,0,0,0,118,18,24,42.9,Matches
819,Andrea Favilli,it ITA,FW,Genoa,it Serie A,22,1997,7.3,4,0,0,28,17,4,1,0,7,1,0,0,21,29,34,46.0,Matches
820,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,2,1,0,11,7,1,2,19,11,0,0,0,70,33,22,60.0,Matches
821,Aleix Febas,es ESP,"MF,FW",Mallorca,es La Liga,23,1996,18.8,4,0,0,19,48,0,3,17,24,1,0,0,92,4,15,21.1,Matches
822,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,30,1989,15.9,10,2,0,23,9,0,0,23,13,0,0,0,67,45,29,60.8,Matches
823,Ljubomir Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,8.7,2,0,0,24,7,0,0,6,13,0,1,0,54,18,11,62.1,Matches
824,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,26,1993,29.3,10,2,2,69,113,14,51,10,26,5,0,0,121,29,41,41.4,Matches
825,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,7,0,0,30,14,1,1,40,19,0,1,0,99,92,32,74.2,Matches
826,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,22.5,6,0,0,18,15,2,6,41,24,0,1,0,98,22,29,43.1,Matches
