,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal
616,729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,11.0,1.14,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,730,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,16.0,0.49,12.0,0.0,1.0,0.0,2.0,1.0,3.0,0.09,1.0,0.0,1.0,0.0,1.0,0.0
618,731,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,31.0,2.25,19.0,0.0,6.0,1.0,4.0,1.0,4.0,0.29,2.0,0.0,1.0,0.0,1.0,0.0
619,732,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,9.0,0.53,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
620,733,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,25,1994,28.4,22.0,0.78,15.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,734,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,40.0,1.37,32.0,2.0,1.0,5.0,0.0,0.0,7.0,0.24,4.0,1.0,0.0,2.0,0.0,0.0
622,736,Ritsu Doan,jp JPN,"MF,FW",Arminia,de Bundesliga,22,1998,30.8,99.0,3.22,42.0,23.0,20.0,7.0,6.0,1.0,7.0,0.23,4.0,0.0,2.0,1.0,0.0,0.0
623,737,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,1998,5.9,13.0,2.2,7.0,0.0,1.0,2.0,1.0,2.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0
624,738,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,21.0,1.53,18.0,0.0,1.0,0.0,2.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
625,739,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,2002,25.7,108.0,4.2,79.0,0.0,12.0,4.0,12.0,1.0,10.0,0.39,9.0,0.0,0.0,0.0,0.0,1.0
626,740,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,35.0,1.63,22.0,0.0,3.0,4.0,6.0,0.0,4.0,0.19,2.0,0.0,1.0,0.0,1.0,0.0
627,741,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5.0,14.0,2.79,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,743,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4.0,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,744,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,48.0,3.44,34.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,745,John Donald,es ESP,"DF,MF",Elche,es La Liga,19,2000,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,746,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,1991,0.7,2.0,2.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,747,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,749,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,13.0,0.59,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,750,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,1989,9.1,20.0,2.2,18.0,0.0,0.0,2.0,0.0,0.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0
635,751,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,50.0,1.84,42.0,1.0,2.0,2.0,0.0,3.0,7.0,0.26,7.0,0.0,0.0,0.0,0.0,0.0
636,752,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,70.0,2.4,59.0,0.0,7.0,3.0,1.0,0.0,7.0,0.24,7.0,0.0,0.0,0.0,0.0,0.0
637,753,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,9.0,2.43,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,754,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,fr Ligue 1,20,2000,0.5,1.0,1.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,755,Cheick Doukouré,ci CIV,"MF,FW",Levante,es La Liga,27,1992,1.1,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,756,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,8.0,0.92,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,757,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,1994,10.0,35.0,3.5,27.0,2.0,1.0,3.0,2.0,0.0,4.0,0.4,3.0,1.0,0.0,0.0,0.0,0.0
642,758,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,36.0,1.46,31.0,1.0,2.0,0.0,2.0,0.0,3.0,0.12,2.0,0.0,0.0,0.0,1.0,0.0
643,759,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,20.0,1.59,16.0,2.0,1.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
644,761,Denis Drăguș,ro ROU,"FW,MF",Crotone,it Serie A,21,1999,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
645,762,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,763,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,1999,1.9,4.0,2.08,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,764,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,26,1993,11.8,47.0,3.98,36.0,8.0,0.0,1.0,1.0,1.0,5.0,0.42,4.0,1.0,0.0,0.0,0.0,0.0
648,765,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,1990,13.7,34.0,2.48,31.0,0.0,1.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0
649,767,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,16.0,0.61,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,768,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,769,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,13.0,0.57,10.0,1.0,0.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
652,770,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,62.0,2.19,39.0,20.0,0.0,1.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
653,771,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,126.0,3.91,70.0,40.0,5.0,4.0,7.0,0.0,10.0,0.31,4.0,2.0,1.0,1.0,2.0,0.0
654,773,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,1994,28.2,94.0,3.33,49.0,24.0,9.0,7.0,5.0,0.0,8.0,0.28,5.0,2.0,0.0,0.0,1.0,0.0
655,774,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,775,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,1993,8.6,25.0,2.91,21.0,0.0,1.0,2.0,0.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
657,776,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,8.0,0.57,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
658,779,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,26.0,0.8,20.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,780,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,781,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,29.0,1.76,20.0,1.0,2.0,6.0,0.0,0.0,6.0,0.37,2.0,0.0,1.0,3.0,0.0,0.0
661,782,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,783,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,23,1997,22.5,14.0,0.62,12.0,0.0,2.0,0.0,0.0,0.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0
663,784,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,70.0,5.56,42.0,13.0,6.0,5.0,4.0,0.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0
664,785,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,64.0,3.16,46.0,0.0,4.0,7.0,6.0,1.0,8.0,0.39,6.0,0.0,1.0,0.0,1.0,0.0
665,786,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,1.0,1.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.73,0.0,0.0,0.0,0.0,0.0,1.0
666,787,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,788,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38.0,11.0,0.29,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
668,789,Simone Edera,it ITA,"DF,MF",Torino,it Serie A,23,1997,0.6,3.0,5.19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,791,Kyle Edwards,eng ENG,"MF,FW",West Brom,eng Premier League,22,1998,1.3,2.0,1.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,792,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,29.2,16.0,0.55,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
671,793,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,22,1998,0.4,2.0,5.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,794,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,79.0,2.42,66.0,1.0,0.0,3.0,5.0,4.0,8.0,0.24,8.0,0.0,0.0,0.0,0.0,0.0
673,795,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,796,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,12.6,20.0,1.59,14.0,1.0,2.0,1.0,2.0,0.0,3.0,0.24,1.0,0.0,1.0,1.0,0.0,0.0
675,797,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,26.0,1.02,19.0,0.0,2.0,2.0,1.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
676,798,Hugo Ekitike,fr FRA,"FW,MF",Reims,fr Ligue 1,18,2002,1.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,799,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2002,1.7,2.0,1.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,800,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,1995,20.0,58.0,2.9,26.0,23.0,4.0,1.0,3.0,1.0,3.0,0.15,2.0,1.0,0.0,0.0,0.0,0.0
679,801,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,20,1999,8.2,23.0,2.8,18.0,0.0,3.0,1.0,1.0,0.0,6.0,0.73,2.0,0.0,3.0,1.0,0.0,0.0
680,802,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,27.0,2.9,22.0,2.0,0.0,1.0,0.0,2.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0
681,803,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,19.0,1.11,16.0,1.0,0.0,2.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
682,804,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,14.0,0.67,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
683,805,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,1996,28.2,12.0,0.43,9.0,0.0,0.0,2.0,0.0,1.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0
684,806,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,4.0,0.77,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,807,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,de Bundesliga,23,1997,16.0,54.0,3.38,33.0,0.0,4.0,10.0,6.0,1.0,10.0,0.63,4.0,0.0,0.0,3.0,3.0,0.0
686,808,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,70.0,2.11,57.0,7.0,1.0,0.0,4.0,1.0,4.0,0.12,3.0,0.0,0.0,0.0,1.0,0.0
687,809,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,28,1991,3.9,7.0,1.78,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
688,810,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,2.0,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,811,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,36.0,1.4,19.0,0.0,4.0,6.0,4.0,3.0,8.0,0.31,1.0,0.0,4.0,1.0,2.0,0.0
690,812,Keita Endo,jp JPN,"MF,FW",Union Berlin,de Bundesliga,22,1997,5.1,16.0,3.16,8.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,813,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,74.0,2.25,62.0,1.0,0.0,2.0,4.0,5.0,6.0,0.18,5.0,0.0,0.0,0.0,1.0,0.0
692,814,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,45.0,2.89,32.0,0.0,0.0,9.0,2.0,2.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,0.0
693,815,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,15.4,59.0,3.83,34.0,21.0,0.0,4.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
694,816,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20.0,7.0,0.35,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
695,817,Patrick Erras,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1995,0.3,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,818,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,8.1,14.0,1.72,11.0,0.0,0.0,1.0,1.0,1.0,3.0,0.37,2.0,0.0,0.0,1.0,0.0,0.0
697,820,Dani Escriche,es ESP,"FW,MF",Huesca,es La Liga,22,1998,9.5,25.0,2.63,20.0,0.0,0.0,1.0,3.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0
698,821,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,11.0,1.76,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,822,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,23.0,0.8,19.0,4.0,0.0,0.0,0.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0
700,823,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,2.6,2.0,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,824,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,19.6,55.0,2.8,39.0,10.0,0.0,6.0,0.0,0.0,9.0,0.46,4.0,2.0,0.0,3.0,0.0,0.0
702,825,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13.0,32.0,2.47,27.0,0.0,0.0,1.0,3.0,1.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0
703,826,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,827,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,3.0,0.31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,828,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,19.0,0.69,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0
706,829,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,27.3,88.0,3.23,56.0,18.0,4.0,3.0,6.0,1.0,5.0,0.18,4.0,0.0,0.0,1.0,0.0,0.0
707,830,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,it Serie A,28,1992,8.1,20.0,2.46,15.0,2.0,0.0,2.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0
708,831,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,28.4,95.0,3.34,60.0,15.0,11.0,2.0,6.0,1.0,12.0,0.42,5.0,2.0,3.0,1.0,1.0,0.0
709,834,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,1993,28.5,30.0,1.05,26.0,0.0,1.0,0.0,2.0,1.0,6.0,0.21,5.0,0.0,0.0,0.0,1.0,0.0
710,835,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,27.0,1.61,22.0,3.0,0.0,0.0,2.0,0.0,3.0,0.18,2.0,0.0,0.0,0.0,1.0,0.0
711,836,Cesc Fàbregas,es ESP,"MF,FW",Monaco,fr Ligue 1,33,1987,9.7,59.0,6.05,35.0,18.0,3.0,0.0,2.0,1.0,6.0,0.62,6.0,0.0,0.0,0.0,0.0,0.0
712,839,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,10.0,0.31,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
713,840,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,0.2,2.0,8.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,842,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,22,1998,32.1,152.0,4.73,74.0,40.0,9.0,10.0,17.0,2.0,15.0,0.47,7.0,4.0,0.0,2.0,2.0,0.0
715,843,Fali,es ESP,"DF,MF",Cádiz,es La Liga,26,1993,29.3,21.0,0.72,17.0,0.0,1.0,1.0,1.0,1.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
716,844,Iago Falque,es ESP,"MF,FW",Benevento,it Serie A,30,1990,4.0,28.0,7.04,21.0,2.0,3.0,2.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
717,845,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,2.4,4.0,1.65,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0
718,848,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,32.1,49.0,1.57,37.0,3.0,5.0,1.0,2.0,1.0,8.0,0.26,6.0,1.0,1.0,0.0,0.0,0.0
719,849,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,12.7,32.0,2.53,26.0,2.0,2.0,1.0,0.0,1.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0
720,850,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,16.8,59.0,3.5,46.0,0.0,5.0,4.0,3.0,1.0,4.0,0.24,2.0,0.0,0.0,2.0,0.0,0.0
721,852,Noah Fatar,fr FRA,"FW,MF",Angers,fr Ligue 1,18,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,853,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,4.8,21.0,4.37,13.0,1.0,2.0,0.0,5.0,0.0,4.0,0.83,2.0,0.0,1.0,0.0,1.0,0.0
723,854,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,31.0,2.92,27.0,3.0,0.0,0.0,0.0,1.0,6.0,0.56,6.0,0.0,0.0,0.0,0.0,0.0
724,855,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,7.0,1.86,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0
725,856,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,3.0,0.67,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,857,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,27,1993,29.1,148.0,5.08,85.0,19.0,20.0,9.0,12.0,3.0,19.0,0.65,11.0,3.0,2.0,0.0,2.0,1.0
727,858,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,11.0,0.48,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,859,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,9.0,0.89,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,860,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,20,1999,17.5,46.0,2.63,32.0,0.0,5.0,5.0,4.0,0.0,11.0,0.63,8.0,0.0,1.0,1.0,1.0,0.0
730,861,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,16.0,0.55,13.0,1.0,0.0,1.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
731,862,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,fr Ligue 1,27,1993,32.9,111.0,3.38,73.0,9.0,14.0,4.0,10.0,1.0,20.0,0.61,14.0,0.0,2.0,1.0,3.0,0.0
732,863,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,34.4,184.0,5.34,136.0,21.0,3.0,14.0,9.0,1.0,25.0,0.73,22.0,1.0,0.0,2.0,0.0,0.0
733,864,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,de Bundesliga,24,1996,9.3,20.0,2.14,14.0,5.0,0.0,1.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0
734,866,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,51.0,2.36,27.0,23.0,0.0,0.0,1.0,0.0,5.0,0.23,3.0,2.0,0.0,0.0,0.0,0.0
735,869,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,4.1,5.0,1.22,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,872,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,15.0,0.65,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
737,873,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,15.0,0.65,11.0,0.0,0.0,2.0,1.0,1.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0
738,874,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,13.2,31.0,2.35,26.0,0.0,3.0,0.0,0.0,2.0,3.0,0.23,2.0,0.0,0.0,0.0,0.0,1.0
739,875,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,28.3,37.0,1.31,34.0,1.0,2.0,0.0,0.0,0.0,9.0,0.32,8.0,0.0,1.0,0.0,0.0,0.0
740,876,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,9.0,0.92,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
741,877,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,32,1988,28.1,121.0,4.31,73.0,32.0,7.0,4.0,4.0,1.0,10.0,0.36,7.0,1.0,0.0,1.0,0.0,1.0
742,878,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,27.0,2.04,24.0,2.0,0.0,0.0,0.0,1.0,3.0,0.23,2.0,1.0,0.0,0.0,0.0,0.0
