,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,PK_Attempted
1198,1395,Tom Lacoux,fr FRA,MF,Bordeaux,fr Ligue 1,18,2002,13,6,523,5.8,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,
1199,1396,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,30,29,"2,590",28.8,1,1,2,1,0,0,5,0,1.4,1.4,0.3,1.7,21.0,126.0,6.0,0.03,0.03,0.07,0.03,0.07,0.05,0.01,0.06,0.05,0.06,
1200,1398,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,32,30,"2,631",29.2,0,1,1,0,0,0,5,1,1.3,1.3,0.6,1.9,10.0,50.0,3.0,0.0,0.03,0.03,0.0,0.03,0.04,0.02,0.06,0.04,0.06,
1201,1399,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,de Bundesliga,23,1997,3,1,84,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,
1202,1400,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,1992,33,31,"2,768",30.8,2,2,4,2,0,0,2,0,1.8,1.8,3.1,5.0,79.0,136.0,171.0,0.07,0.07,0.13,0.07,0.13,0.06,0.1,0.16,0.06,0.16,
1203,1401,Diego Lainez,mx MEX,"FW,MF",Betis,es La Liga,20,2000,21,8,862,9.6,0,2,2,0,0,0,5,0,0.7,0.7,0.5,1.3,49.0,36.0,80.0,0.0,0.21,0.21,0.0,0.21,0.07,0.06,0.13,0.07,0.13,
1204,1402,Kenny Lala,mg MAD,DF,Strasbourg,fr Ligue 1,28,1991,21,21,"1,834",20.4,3,2,5,0,3,3,1,0,2.7,0.4,4.0,4.4,48.0,88.0,88.0,0.15,0.1,0.25,0.0,0.1,0.13,0.2,0.33,0.02,0.22,
1205,1403,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,32,1988,30,16,"1,596",17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33.0,109.0,77.0,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23,
1206,1404,Érik Lamela,ar ARG,"FW,MF",Tottenham,eng Premier League,28,1992,23,5,717,8.0,1,0,1,1,0,0,6,1,1.1,1.1,1.0,2.1,28.0,36.0,49.0,0.13,0.0,0.13,0.13,0.13,0.14,0.12,0.26,0.14,0.26,
1207,1405,Sam Lammers,nl NED,"FW,MF",Atalanta,it Serie A,23,1997,15,1,291,3.2,2,0,2,2,0,0,0,0,1.3,1.3,0.4,1.7,9.0,8.0,44.0,0.62,0.0,0.62,0.62,0.62,0.4,0.12,0.52,0.4,0.52,
1208,1406,Tariq Lamptey,gh GHA,"DF,MF",Brighton,eng Premier League,19,2000,11,11,886,9.8,1,1,2,1,0,0,4,1,0.7,0.7,0.8,1.5,40.0,26.0,76.0,0.1,0.1,0.2,0.1,0.2,0.07,0.08,0.15,0.07,0.15,
1209,1407,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,28,1992,20,20,"1,626",18.1,1,0,1,1,0,0,2,1,2.1,2.1,0.0,2.1,11.0,43.0,1.0,0.06,0.0,0.06,0.06,0.06,0.12,0.0,0.12,0.12,0.12,
1210,1409,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,27,1993,17,5,566,6.3,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.8,7.0,28.0,20.0,0.16,0.16,0.32,0.16,0.32,0.15,0.14,0.29,0.15,0.29,
1211,1410,Gianluca Lapadula,pe PER,FW,Benevento,it Serie A,30,1990,37,29,"2,563",28.5,8,2,10,8,0,1,2,0,9.7,8.8,3.7,12.5,42.0,44.0,169.0,0.28,0.07,0.35,0.28,0.35,0.34,0.13,0.47,0.31,0.44,
1212,1411,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,26,1994,16,14,"1,344",14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,
1213,1412,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,26,1993,30,30,"2,659",29.5,0,0,0,0,0,0,8,1,0.8,0.8,0.3,1.1,17.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,
1214,1413,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,36,1984,35,34,"3,132",34.8,0,1,1,0,0,0,8,0,1.2,1.2,2.0,3.2,12.0,108.0,4.0,0.0,0.03,0.03,0.0,0.03,0.03,0.06,0.09,0.03,0.09,
1215,1417,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,26,1993,19,19,"1,625",18.1,2,0,2,2,0,0,4,0,1.3,1.3,0.1,1.4,4.0,22.0,2.0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,
1216,1418,Paul Lasne,fr FRA,MF,Brest,fr Ligue 1,31,1989,22,19,"1,681",18.7,0,0,0,0,0,0,4,1,0.8,0.8,0.3,1.1,10.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,
1217,1419,Toni Lato,es ESP,DF,Valencia,es La Liga,22,1997,15,8,728,8.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.8,6.0,19.0,30.0,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.1,0.08,0.1,
1218,1420,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,30,1989,29,21,"1,800",20.0,0,2,2,0,0,0,8,0,2.1,2.1,2.2,4.3,10.0,67.0,42.0,0.0,0.1,0.1,0.0,0.1,0.11,0.11,0.22,0.11,0.22,
1219,1421,Armand Lauriente,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,1998,29,16,"1,622",18.0,3,5,8,3,0,0,4,0,3.7,3.7,5.6,9.4,87.0,43.0,144.0,0.17,0.28,0.44,0.17,0.44,0.21,0.31,0.52,0.21,0.52,
1220,1422,Vincent Laurini,fr FRA,DF,Parma,it Serie A,31,1989,14,10,870,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,11.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,
1221,1423,Lauti,uy URU,MF,Celta Vigo,es La Liga,19,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1222,1424,Wesley Lautoa,nc NCL,"MF,DF",Dijon,fr Ligue 1,32,1987,25,19,"1,608",17.9,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,5.0,66.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,
1223,1425,Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,de Bundesliga,24,1996,22,13,"1,240",13.8,2,0,2,2,0,0,3,0,2.3,2.3,1.2,3.4,33.0,30.0,71.0,0.15,0.0,0.15,0.15,0.15,0.16,0.08,0.25,0.16,0.25,
1224,1426,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,it Serie A,29,1990,32,27,"2,503",27.8,3,6,9,3,0,0,3,0,3.4,3.4,4.8,8.2,68.0,156.0,198.0,0.11,0.22,0.32,0.11,0.32,0.12,0.17,0.29,0.12,0.29,
1225,1427,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,26,1993,32,30,"2,613",29.0,2,5,7,2,0,0,2,1,2.1,2.1,3.4,5.6,130.0,37.0,202.0,0.07,0.17,0.24,0.07,0.24,0.07,0.12,0.19,0.07,0.19,
1226,1428,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,22,1998,28,7,816,9.1,1,2,3,1,0,0,0,0,2.2,2.2,0.5,2.8,22.0,10.0,68.0,0.11,0.22,0.33,0.11,0.33,0.25,0.06,0.31,0.25,0.31,
1227,1429,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,20,2000,36,21,"1,816",20.2,0,5,5,0,0,0,6,0,1.2,1.2,5.0,6.2,47.0,101.0,76.0,0.0,0.25,0.25,0.0,0.25,0.06,0.25,0.31,0.06,0.31,
1228,1430,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,30,1989,26,26,"2,306",25.6,0,0,0,0,0,0,0,0,0.3,0.3,1.8,2.1,42.0,88.0,83.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,
1229,1431,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,30,1989,2,1,123,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,
1230,1432,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,23,1996,33,30,"2,747",30.5,0,1,1,0,0,0,5,1,2.3,2.3,0.4,2.7,22.0,101.0,4.0,0.0,0.03,0.03,0.0,0.03,0.07,0.01,0.09,0.07,0.09,
1231,1433,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,fr Ligue 1,30,1990,23,13,"1,227",13.6,0,0,0,0,0,0,3,1,1.5,1.5,0.6,2.1,8.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15,
1232,1434,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,8.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.1,0.09,0.1,
1233,1435,Rafael Leão,pt POR,FW,Milan,it Serie A,21,1999,30,22,"1,924",21.4,6,6,12,6,0,0,5,0,6.0,6.0,4.4,10.4,77.0,45.0,147.0,0.28,0.28,0.56,0.28,0.56,0.28,0.21,0.48,0.28,0.48,
1234,1437,Mathew Leckie,au AUS,"FW,DF",Hertha BSC,de Bundesliga,29,1991,17,5,506,5.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,10.0,15.0,35.0,0.0,0.18,0.18,0.0,0.18,0.02,0.09,0.11,0.02,0.11,
1235,1440,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,27,1993,29,23,"2,063",22.9,4,2,6,3,1,1,3,1,4.7,3.9,0.8,4.7,38.0,141.0,56.0,0.17,0.09,0.26,0.13,0.22,0.2,0.03,0.24,0.17,0.21,
1236,1441,Lucas Leiva,br BRA,MF,Lazio,it Serie A,33,1987,32,30,"2,131",23.7,0,0,0,0,0,0,10,0,0.4,0.4,0.4,0.8,23.0,163.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,
1237,1442,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,29,1991,34,34,"3,015",33.5,1,1,2,1,0,0,10,0,2.4,2.4,0.9,3.3,5.0,66.0,5.0,0.03,0.03,0.06,0.03,0.06,0.07,0.03,0.1,0.07,0.1,
1238,1443,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,27,1993,18,5,644,7.2,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.4,23.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,
1239,1444,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,24,1995,27,19,"1,366",15.2,1,3,4,1,0,0,4,0,1.6,1.6,2.0,3.6,37.0,78.0,102.0,0.07,0.2,0.26,0.07,0.26,0.1,0.13,0.24,0.1,0.24,
1240,1445,Mario Lemina,ga GAB,MF,Fulham,eng Premier League,26,1993,28,19,"1,703",18.9,1,0,1,1,0,0,5,0,0.7,0.7,0.8,1.5,19.0,78.0,15.0,0.05,0.0,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,
1241,1446,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,33,1987,30,24,"1,934",21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21.0,122.0,26.0,0.05,0.0,0.05,0.05,0.05,0.04,0.07,0.11,0.04,0.11,
1242,1447,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,25,1995,33,29,"2,475",27.5,1,0,1,1,0,0,11,2,1.8,1.8,0.8,2.7,33.0,181.0,9.0,0.04,0.0,0.04,0.04,0.04,0.07,0.03,0.1,0.07,0.1,
1243,1449,Christopher Lenz,de GER,"DF,FW",Union Berlin,de Bundesliga,25,1994,27,27,"2,248",25.0,0,3,3,0,0,0,3,0,1.0,1.0,2.8,3.8,46.0,94.0,109.0,0.0,0.12,0.12,0.0,0.12,0.04,0.11,0.15,0.04,0.15,
1244,1450,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,33,1986,24,10,935,10.4,1,2,3,1,0,0,2,0,1.3,1.3,2.6,3.9,16.0,19.0,72.0,0.1,0.19,0.29,0.1,0.29,0.12,0.25,0.37,0.12,0.37,
1245,1451,Sergio León,es ESP,FW,Levante,es La Liga,31,1989,28,6,748,8.3,2,0,2,2,0,0,0,0,2.5,2.5,0.3,2.8,6.0,11.0,42.0,0.24,0.0,0.24,0.24,0.24,0.3,0.03,0.34,0.3,0.34,
1246,1452,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,27,1993,16,13,"1,159",12.9,0,1,1,0,0,0,0,0,0.6,0.6,0.5,1.1,9.0,46.0,32.0,0.0,0.08,0.08,0.0,0.08,0.05,0.04,0.09,0.05,0.09,
1247,1453,Mehdi Léris,dz ALG,"DF,MF",Sampdoria,it Serie A,22,1998,20,3,386,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,17.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,
1248,1454,Khanya Leshabela,za RSA,MF,Leicester City,eng Premier League,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1249,1456,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,30,1990,24,18,"1,570",17.4,3,1,4,3,0,0,2,0,0.4,0.4,1.2,1.6,49.0,59.0,65.0,0.17,0.06,0.23,0.17,0.23,0.02,0.07,0.09,0.02,0.09,
1250,1457,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,31,1988,29,28,"2,458",27.3,41,7,48,33,8,9,4,0,31.3,24.2,4.7,28.8,51.0,67.0,185.0,1.5,0.26,1.76,1.21,1.46,1.14,0.17,1.31,0.88,1.06,
1251,1458,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,22,1998,24,20,"1,837",20.4,0,1,1,0,0,0,4,0,0.1,0.1,1.0,1.1,27.0,41.0,56.0,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06,
1252,1459,Aaron Leya Iseka,be BEL,FW,Metz,fr Ligue 1,22,1997,21,12,"1,008",11.2,4,0,4,2,2,3,4,0,4.8,2.5,0.6,3.0,13.0,12.0,51.0,0.36,0.0,0.36,0.18,0.18,0.43,0.05,0.48,0.22,0.27,
1253,1460,Yanis Lhery,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,
1254,1461,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,32,1988,34,19,"1,829",20.3,2,4,6,1,1,2,2,0,2.8,1.1,4.8,5.9,45.0,111.0,87.0,0.1,0.2,0.3,0.05,0.25,0.14,0.24,0.37,0.05,0.29,
1255,1462,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,24,1996,34,34,"2,993",33.3,4,0,4,4,0,0,4,0,1.9,1.9,0.2,2.0,16.0,76.0,7.0,0.12,0.0,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,
1256,1463,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,20,1999,27,25,"2,220",24.7,1,1,2,1,0,0,4,0,1.3,1.3,0.9,2.2,16.0,93.0,6.0,0.04,0.04,0.08,0.04,0.08,0.05,0.04,0.09,0.05,0.09,
1257,1464,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,18,2002,15,1,196,2.2,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,11.0,10.0,30.0,0.0,0.46,0.46,0.0,0.46,0.34,0.24,0.57,0.34,0.57,
1258,1465,Dimitris Limnios,gr GRE,"MF,FW",Köln,de Bundesliga,22,1998,12,2,378,4.2,0,0,0,0,0,0,0,0,0.4,0.4,0.6,0.9,10.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.23,0.09,0.23,
1259,1466,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,26,1994,29,29,"2,585",28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18.0,92.0,2.0,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,
1260,1467,Karol Linetty,pl POL,MF,Torino,it Serie A,25,1995,27,20,"1,832",20.4,1,0,1,1,0,0,5,0,1.1,1.1,1.0,2.1,27.0,58.0,60.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,
1261,1468,Jesse Lingard,eng ENG,"MF,FW",West Ham,eng Premier League,27,1992,16,16,"1,421",15.8,9,4,13,8,1,2,3,0,4.5,2.8,2.1,5.0,59.0,75.0,84.0,0.57,0.25,0.82,0.51,0.76,0.29,0.13,0.42,0.18,0.31,
1262,1471,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,30,1989,18,15,"1,242",13.8,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,
1263,1476,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,es La Liga,25,1995,37,33,"2,956",32.8,12,11,23,12,0,0,6,0,3.4,3.4,5.6,9.0,90.0,140.0,215.0,0.37,0.33,0.7,0.37,0.7,0.1,0.17,0.28,0.1,0.28,
1264,1478,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,24,1996,18,11,945,10.5,1,1,2,1,0,0,5,0,1.4,1.4,1.0,2.4,21.0,71.0,34.0,0.1,0.1,0.19,0.1,0.19,0.14,0.09,0.23,0.14,0.23,
1265,1479,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,25,1994,15,0,154,1.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1266,1480,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,22,1998,34,32,"2,883",32.0,4,2,6,2,2,2,9,0,3.7,2.1,2.8,4.9,48.0,315.0,77.0,0.12,0.06,0.19,0.06,0.12,0.11,0.09,0.2,0.07,0.15,
1267,1481,Renan Lodi,br BRA,"DF,FW",Atlético Madrid,es La Liga,22,1998,23,11,"1,129",12.5,1,2,3,1,0,0,3,0,0.8,0.8,1.8,2.6,44.0,36.0,126.0,0.08,0.16,0.24,0.08,0.24,0.06,0.14,0.21,0.06,0.21,
1268,1485,Kevin Long,ie IRL,DF,Burnley,eng Premier League,29,1990,8,7,637,7.1,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,
1269,1486,Shane Long,ie IRL,FW,Southampton,eng Premier League,33,1987,11,1,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,
1270,1487,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,2000,5,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,
1271,1488,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,22,1997,22,15,"1,412",15.7,0,1,1,0,0,0,2,0,1.4,1.4,1.0,2.3,5.0,45.0,18.0,0.0,0.06,0.06,0.0,0.06,0.09,0.06,0.15,0.09,0.15,
1272,1489,Ademola Lookman,ng NGA,"FW,MF",Fulham,eng Premier League,22,1997,34,31,"2,747",30.5,4,4,8,4,0,1,5,0,6.3,5.5,5.2,10.7,110.0,110.0,236.0,0.13,0.13,0.26,0.13,0.26,0.21,0.17,0.37,0.18,0.35,
1273,1491,Rony Lopes,pt POR,"FW,MF",Nice,fr Ligue 1,24,1995,28,23,"1,783",19.8,3,1,4,3,0,0,1,0,2.9,2.9,3.9,6.8,55.0,68.0,159.0,0.15,0.05,0.2,0.15,0.2,0.15,0.2,0.35,0.15,0.35,
1274,1492,Adrián López,es ESP,"FW,MF",Osasuna,es La Liga,32,1988,17,5,481,5.3,1,1,2,1,0,0,0,0,1.4,1.4,0.2,1.6,12.0,23.0,43.0,0.19,0.19,0.37,0.19,0.37,0.27,0.03,0.3,0.27,0.3,
1275,1493,Javi López,es ESP,"DF,MF",Alavés,es La Liga,18,2002,9,1,248,2.8,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.2,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,
1276,1496,Pedro López Muñoz,es ESP,DF,Huesca,es La Liga,36,1983,22,10,"1,067",11.9,0,1,1,0,0,0,2,0,0.1,0.1,1.6,1.7,16.0,48.0,48.0,0.0,0.08,0.08,0.0,0.08,0.01,0.14,0.15,0.01,0.15,
1277,1498,Roberto López,es ESP,"MF,FW",Real Sociedad,es La Liga,20,2000,17,4,505,5.6,3,0,3,3,0,0,0,0,0.5,0.5,1.0,1.5,7.0,30.0,29.0,0.53,0.0,0.53,0.53,0.53,0.1,0.18,0.27,0.1,0.27,
1278,1499,Unai López,es ESP,MF,Athletic Club,es La Liga,24,1995,26,15,"1,424",15.8,3,0,3,3,0,0,7,0,1.1,1.1,1.7,2.8,25.0,97.0,14.0,0.19,0.0,0.19,0.19,0.19,0.07,0.11,0.18,0.07,0.18,
1279,1500,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,18,2002,4,3,256,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,
1280,1501,Jordan Lotomba,ch SUI,"DF,MF",Nice,fr Ligue 1,21,1998,30,24,"2,123",23.6,1,0,1,1,0,0,7,1,0.3,0.3,1.3,1.6,65.0,85.0,115.0,0.04,0.0,0.04,0.04,0.04,0.01,0.05,0.07,0.01,0.07,
1281,1502,Adrien Louveau,fr FRA,MF,Lens,fr Ligue 1,20,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1282,1503,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,21,1999,33,28,"2,379",26.4,7,2,9,2,5,5,4,1,5.8,1.9,1.8,3.7,33.0,148.0,76.0,0.26,0.08,0.34,0.08,0.15,0.22,0.07,0.29,0.07,0.14,
1283,1504,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,20,2000,24,14,"1,386",15.4,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,6.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,
1284,1505,Max Lowe,eng ENG,DF,Sheffield Utd,eng Premier League,23,1997,8,7,550,6.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,
1285,1506,Eduard Löwen,de GER,"MF,DF",Hertha BSC,de Bundesliga,23,1997,7,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,
1286,1507,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,31,1989,34,34,"3,060",34.0,1,1,2,1,0,0,5,0,0.8,0.8,3.1,3.9,49.0,127.0,59.0,0.03,0.03,0.06,0.03,0.06,0.02,0.09,0.12,0.02,0.12,
1287,1508,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,27,1993,29,18,"1,523",16.9,3,1,4,3,0,0,5,0,5.7,5.7,0.8,6.4,33.0,39.0,72.0,0.18,0.06,0.24,0.18,0.24,0.33,0.05,0.38,0.33,0.38,
1288,1509,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,25,1995,32,23,"1,965",21.8,11,3,14,11,0,0,6,0,9.3,9.3,4.8,14.1,112.0,44.0,256.0,0.5,0.14,0.64,0.5,0.64,0.43,0.22,0.65,0.43,0.65,
1289,1510,Jan Luca Schuler,de GER,FW,Schalke 04,de Bundesliga,21,1999,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,
1290,1513,Anderson Lucoqui,ao ANG,DF,Arminia,de Bundesliga,23,1997,21,18,"1,604",17.8,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,18.0,45.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,
1291,1514,Jeison Lucumí,co COL,MF,Elche,es La Liga,25,1995,2,1,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1292,1515,Kilian Ludewig,de GER,"DF,FW",Schalke 04,de Bundesliga,20,2000,6,6,520,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,9.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,
1293,1516,Florentino Luís,pt POR,MF,Monaco,fr Ligue 1,20,1999,9,2,241,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,
1294,1517,José Luis Gayà,es ESP,DF,Valencia,es La Liga,25,1995,33,32,"2,846",31.6,1,7,8,1,0,0,6,0,2.6,2.6,3.9,6.5,62.0,119.0,201.0,0.03,0.22,0.25,0.03,0.25,0.08,0.12,0.21,0.08,0.21,
1295,1518,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,33,1987,38,30,"2,439",27.1,13,3,16,13,0,1,3,0,7.2,6.5,4.9,11.4,78.0,75.0,190.0,0.48,0.11,0.59,0.48,0.59,0.27,0.18,0.45,0.24,0.42,
