,Unnamed: 0,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net
2026,2402,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,8,39,17,43.6,2.09,0.91,0.21,0.47,14.5,0.0,0,0,5.7,5.7,0.15,2.3,2.3
2027,2403,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2028,2404,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2029,2405,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2030,2406,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,0,5,1,20.0,0.23,0.05,0.0,0.0,30.6,3.0,0,0,0.2,0.2,0.04,-0.2,-0.2
2031,2407,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.0,0.0,0.0,4.7,0.0,0,0,0.3,0.3,0.32,-0.3,-0.3
2032,2408,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,1998,7.2,0,14,3,21.4,1.93,0.41,0.0,0.0,16.4,1.0,0,0,0.9,0.9,0.07,-0.9,-0.9
2033,2409,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.0,0.0,0.0,15.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
2034,2410,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,1989,25.0,6,45,13,28.9,1.8,0.52,0.07,0.23,22.8,7.0,3,4,6.5,3.4,0.07,-0.5,-0.4
2035,2413,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.0,23.5,0.0,0,0,0.5,0.5,0.08,0.5,0.5
2036,2414,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,28,110,53,48.2,3.59,1.73,0.19,0.4,13.3,3.0,7,7,25.6,20.1,0.19,2.4,0.9
2037,2415,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.9,0.0,0,0,2.8,2.8,0.1,-0.8,-0.8
2038,2416,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.0,0.0,15.9,0.0,0,0,0.5,0.5,0.1,-0.5,-0.5
2039,2417,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.1,0.67,14.3,2.0,0,0,2.4,2.4,0.12,-0.4,-0.4
2040,2418,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,4,47,16,34.0,3.09,1.05,0.06,0.19,13.0,0.0,1,1,5.3,4.5,0.1,-1.3,-1.5
2041,2419,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2042,2420,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2043,2421,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2044,2423,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,2,13,4,30.8,0.6,0.19,0.15,0.5,8.8,0.0,0,0,1.7,1.7,0.13,0.3,0.3
2045,2425,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.8,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3
2046,2426,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,6,43,13,30.2,2.22,0.67,0.14,0.46,13.8,0.0,0,0,7.7,7.7,0.18,-1.7,-1.7
2047,2427,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,1995,25.8,6,37,17,45.9,1.43,0.66,0.14,0.29,14.5,1.0,1,1,7.7,7.0,0.19,-1.7,-2.0
2048,2429,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,1,0,0.0,45.0,0.0,0.0,0.0,23.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0
2049,2430,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,0.6,1,3,2,66.7,4.66,3.1,0.33,0.5,12.9,0.0,0,0,0.4,0.4,0.14,0.6,0.6
2050,2431,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.1,1.0,14.6,0.0,0,0,1.2,1.2,0.12,-0.2,-0.2
2051,2432,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.0,0.0,18.3,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
2052,2433,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,2,29,8,27.6,0.85,0.23,0.07,0.25,11.3,0.0,0,0,3.1,3.1,0.12,-1.1,-1.1
2053,2436,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,2002,0.9,1,2,1,50.0,2.31,1.15,0.5,1.0,26.4,0.0,0,0,0.1,0.1,0.03,0.9,0.9
2054,2437,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,22,1997,28.7,0,25,3,12.0,0.87,0.1,0.0,0.0,19.4,0.0,0,0,2.0,2.0,0.08,-2.0,-2.0
2055,2438,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.0,0.0,13.0,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2
2056,2439,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,0,1,0,0.0,0.19,0.0,0.0,0.0,35.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0
2057,2441,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,0,3,0,0.0,1.6,0.0,0.0,0.0,18.0,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
2058,2442,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,11.6,0.0,0,0,4.5,4.5,0.27,0.5,0.5
2059,2444,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,1999,13.1,2,30,10,33.3,2.29,0.76,0.07,0.2,19.5,2.0,0,0,4.1,4.1,0.14,-2.1,-2.1
2060,2445,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1996,12.9,1,33,7,21.2,2.55,0.54,0.03,0.14,23.2,8.0,0,0,1.9,1.9,0.06,-0.9,-0.9
2061,2446,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.2,0.5,10.3,0.0,0,0,2.3,2.3,0.15,0.7,0.7
2062,2447,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,1992,4.7,0,7,1,14.3,1.5,0.21,0.0,0.0,23.1,0.0,0,1,1.1,0.3,0.04,-1.1,-0.3
2063,2448,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,1990,2.6,2,11,5,45.5,4.23,1.92,0.18,0.4,15.3,0.0,0,0,1.4,1.4,0.13,0.6,0.6
2064,2451,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.0,0.0,19.6,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
2065,2452,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.0,0.0,10.5,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5
2066,2453,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,2000,16.0,2,13,4,30.8,0.81,0.25,0.15,0.5,17.8,0.0,0,0,1.8,1.8,0.14,0.2,0.2
2067,2456,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,0,7,2,28.6,0.84,0.24,0.0,0.0,25.2,1.0,0,0,0.3,0.3,0.04,-0.3,-0.3
2068,2457,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,0,2,0,0.0,0.16,0.0,0.0,0.0,18.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2069,2460,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,1,5,1,20.0,0.5,0.1,0.2,1.0,19.6,0.0,0,0,0.6,0.6,0.12,0.4,0.4
2070,2461,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.4,0.67,23.7,0.0,0,0,1.1,1.1,0.22,0.9,0.9
2071,2462,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,9,28,10,35.7,1.75,0.63,0.25,0.7,16.6,2.0,2,2,5.6,4.1,0.15,3.4,2.9
2072,2463,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,11,28,9,32.1,0.92,0.3,0.14,0.44,27.4,8.0,7,9,9.5,2.4,0.09,1.5,1.6
2073,2465,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,12.3,0,8,5,62.5,0.65,0.41,0.0,0.0,17.7,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6
2074,2466,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.0,0.0,25.5,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
2075,2468,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,9,61,19,31.1,1.69,0.53,0.15,0.47,18.3,0.0,0,0,6.9,6.9,0.11,2.1,2.1
2076,2469,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,1999,4.4,1,2,1,50.0,0.46,0.23,0.5,1.0,11.3,0.0,0,0,0.7,0.7,0.37,0.3,0.3
2077,2470,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.0,0.0,22.1,2.0,0,0,0.6,0.6,0.04,-0.6,-0.6
2078,2471,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2079,2472,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,8,69,17,24.6,2.57,0.63,0.09,0.35,13.9,0.0,2,2,10.2,8.6,0.13,-2.2,-2.6
2080,2473,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,1999,13.2,2,25,9,36.0,1.9,0.68,0.08,0.22,16.9,0.0,0,0,1.5,1.5,0.06,0.5,0.5
2081,2474,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2082,2475,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,12.3,0.0,0,0,8.4,8.4,0.13,1.6,1.6
2083,2476,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2084,2477,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,1992,5.1,1,9,1,11.1,1.77,0.2,0.11,1.0,21.3,0.0,0,0,0.7,0.7,0.07,0.3,0.3
2085,2480,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,0,8,3,37.5,0.38,0.14,0.0,0.0,25.7,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
2086,2481,Yaya Soumaré,ml MLI,FW,Lyon,fr Ligue 1,20,2000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2087,2482,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.5,23.0,0.0,0,0,0.2,0.2,0.04,0.8,0.8
2088,2483,Ansou Sow,sn SEN,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2089,2484,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.0,0.0,22.8,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5
2090,2485,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,0,2,1,50.0,0.18,0.09,0.0,0.0,9.0,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2
2091,2486,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,1,10,3,30.0,0.49,0.15,0.1,0.33,10.4,0.0,0,0,0.7,0.7,0.07,0.3,0.3
2092,2487,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,2,22,6,27.3,0.93,0.25,0.09,0.33,17.6,0.0,0,0,1.7,1.7,0.09,0.3,0.3
2093,2489,Mattia Sprocati,it ITA,"MF,FW",Parma,it Serie A,27,1993,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2094,2490,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,0,22,5,22.7,0.69,0.16,0.0,0.0,17.5,4.0,0,0,1.9,1.9,0.09,-1.9,-1.9
2095,2491,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,21.7,0,2,1,50.0,0.09,0.05,0.0,0.0,22.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
2096,2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,9.2,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
2097,2493,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,31.0,0,11,2,18.2,0.35,0.06,0.0,0.0,10.6,0.0,0,0,1.1,1.1,0.1,-1.1,-1.1
2098,2494,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,1991,17.4,5,30,14,46.7,1.72,0.8,0.17,0.36,15.3,0.0,0,0,4.1,4.1,0.14,0.9,0.9
2099,2496,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,0,5,1,20.0,0.35,0.07,0.0,0.0,24.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
2100,2497,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,0,4,0,0.0,1.38,0.0,0.0,0.0,21.4,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
2101,2498,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,0,6,2,33.3,0.35,0.12,0.0,0.0,9.2,0.0,0,0,0.8,0.8,0.13,-0.8,-0.8
2102,2499,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,28.2,10,69,28,40.6,2.45,0.99,0.14,0.36,14.5,3.0,0,1,11.0,10.2,0.15,-1.0,-0.2
2103,2500,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,0,16,4,25.0,0.53,0.13,0.0,0.0,17.4,0.0,0,0,1.3,1.3,0.08,-1.3,-1.3
2104,2501,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,31,1988,21.8,14,49,21,42.9,2.25,0.96,0.16,0.38,20.9,7.0,6,7,10.1,4.6,0.09,3.9,3.4
2105,2502,Kevin Stöger,at AUT,"MF,FW",Mainz 05,de Bundesliga,26,1993,6.0,3,9,4,44.4,1.51,0.67,0.33,0.75,15.4,0.0,0,0,1.8,1.8,0.21,1.2,1.2
2106,2503,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,21.5,4,15,5,33.3,0.7,0.23,0.27,0.8,13.9,0.0,0,0,1.8,1.8,0.12,2.2,2.2
2107,2505,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,20.5,0,6,1,16.7,0.29,0.05,0.0,0.0,16.5,0.0,0,0,0.9,0.9,0.15,-0.9,-0.9
2108,2508,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20,1999,23.1,1,14,4,28.6,0.61,0.17,0.07,0.25,9.8,0.0,0,0,1.7,1.7,0.12,-0.7,-0.7
2109,2509,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,29.3,2,23,12,52.2,0.78,0.41,0.09,0.17,18.5,0.0,0,0,3.0,3.0,0.13,-1.0,-1.0
2110,2512,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,27.0,1,10,2,20.0,0.37,0.07,0.1,0.5,31.6,2.0,0,0,0.3,0.3,0.03,0.7,0.7
2111,2513,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,31.7,0,16,3,18.8,0.5,0.09,0.0,0.0,23.1,1.0,0,0,1.1,1.1,0.07,-1.1,-1.1
2112,2514,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,27.9,21,101,40,39.6,3.62,1.44,0.18,0.45,16.0,7.0,3,3,16.2,13.9,0.14,4.8,4.1
2113,2515,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2114,2516,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,16.7,1,20,4,20.0,1.2,0.24,0.05,0.25,18.5,0.0,0,0,1.0,1.0,0.05,0.0,0.0
2115,2517,Suso,es ESP,FW,Sevilla,es La Liga,26,1993,24.6,3,48,17,35.4,1.95,0.69,0.06,0.18,22.9,2.0,0,0,2.1,2.1,0.04,0.9,0.9
2116,2518,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2000,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2117,2519,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,1999,20.6,5,58,17,29.3,2.82,0.83,0.09,0.29,22.3,1.0,0,0,4.6,4.6,0.08,0.4,0.4
2118,2520,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2119,2521,Issiaga Sylla,gn GUI,"DF,MF",Lens,fr Ligue 1,26,1994,12.4,1,10,2,20.0,0.81,0.16,0.1,0.5,10.4,0.0,0,0,1.6,1.6,0.16,-0.6,-0.6
2120,2522,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2121,2523,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,1,14,6,42.9,1.72,0.74,0.07,0.17,14.9,0.0,0,0,2.4,2.4,0.17,-1.4,-1.4
2122,2525,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2123,2526,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,5,46,17,37.0,2.87,1.06,0.11,0.29,12.4,0.0,0,1,6.4,5.6,0.13,-1.4,-0.6
2124,2527,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,0,3,0,0.0,0.32,0.0,0.0,0.0,9.4,0.0,0,0,0.4,0.4,0.13,-0.4,-0.4
2125,2528,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,1,9,2,22.2,0.37,0.08,0.11,0.5,8.9,0.0,0,0,0.8,0.8,0.09,0.2,0.2
2126,2529,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2127,2530,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,1993,15.2,1,25,8,32.0,1.64,0.53,0.04,0.13,19.8,0.0,0,0,1.9,1.9,0.08,-0.9,-0.9
2128,2531,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,1,18,3,16.7,0.7,0.12,0.06,0.33,21.4,0.0,0,0,1.2,1.2,0.07,-0.2,-0.2
2129,2532,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,0,2,0,0.0,0.37,0.0,0.0,0.0,6.3,0.0,0,0,0.4,0.4,0.22,-0.4,-0.4
2130,2533,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,0,17,5,29.4,0.57,0.17,0.0,0.0,20.6,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0
2131,2534,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,1,16,5,31.3,0.54,0.17,0.06,0.2,14.4,0.0,0,0,1.0,1.0,0.06,0.0,0.0
2132,2535,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,0,6,2,33.3,0.16,0.05,0.0,0.0,21.8,1.0,0,0,0.3,0.3,0.04,-0.3,-0.3
2133,2536,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,1,22,5,22.7,0.61,0.14,0.05,0.2,9.2,0.0,0,0,3.4,3.4,0.15,-2.4,-2.4
2134,2538,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2135,2539,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,19,2001,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2136,2540,Heriberto Tavares,pt POR,"FW,MF",Brest,fr Ligue 1,23,1997,0.5,0,1,1,100.0,2.09,2.09,0.0,0.0,9.9,0.0,0,0,0.3,0.3,0.29,-0.3,-0.3
2137,2541,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,0,1,1,100.0,1.06,1.06,0.0,0.0,24.6,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
2138,2542,Tomás Tavares,pt POR,"MF,DF",Alavés,es La Liga,19,2001,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2139,2543,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,0,3,2,66.7,0.11,0.07,0.0,0.0,23.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2140,2544,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2141,2545,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2142,2546,Warren Tchimbembé,cg CGO,"MF,FW",Metz,fr Ligue 1,22,1998,5.5,0,6,1,16.7,1.09,0.18,0.0,0.0,19.8,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3
2143,2547,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,2,53,11,20.8,1.56,0.32,0.04,0.18,18.4,0.0,0,0,4.1,4.1,0.08,-2.1,-2.1
2144,2548,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,0,2,1,50.0,1.64,0.82,0.0,0.0,27.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0
2145,2549,Nathan Tella,ng NGA,"FW,MF",Southampton,eng Premier League,21,1999,8.3,1,17,8,47.1,2.05,0.97,0.06,0.13,19.2,0.0,0,0,1.6,1.6,0.1,-0.6,-0.6
2146,2550,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,0,5,1,20.0,0.65,0.13,0.0,0.0,22.3,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
2147,2551,Andrés Tello,co COL,"DF,MF",Benevento,it Serie A,23,1996,4.6,1,7,3,42.9,1.53,0.65,0.14,0.33,15.9,0.0,0,0,0.3,0.3,0.04,0.7,0.7
2148,2552,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,28,1991,14.3,5,35,14,40.0,2.46,0.98,0.14,0.36,20.5,1.0,0,0,2.7,2.7,0.08,2.3,2.3
2149,2553,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,3.0,0,4,0,0.0,1.33,0.0,0.0,0.0,21.9,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
2150,2554,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2151,2557,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1997,27.1,9,46,17,37.0,1.7,0.63,0.17,0.47,16.1,0.0,1,1,5.3,4.6,0.1,3.7,3.4
2152,2558,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,1,5,2,40.0,0.24,0.1,0.2,0.5,10.0,0.0,0,0,0.4,0.4,0.09,0.6,0.6
2153,2561,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,1997,8.4,3,24,10,41.7,2.86,1.19,0.13,0.3,16.4,0.0,0,0,3.7,3.7,0.15,-0.7,-0.7
2154,2562,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,27,1993,30.4,8,69,18,26.1,2.27,0.59,0.12,0.44,18.8,6.0,0,2,9.0,7.4,0.11,-1.0,0.6
2155,2563,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,1,8,4,50.0,0.5,0.25,0.13,0.25,9.3,0.0,0,0,0.7,0.7,0.08,0.3,0.3
