,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
2315,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,32,"2,785",87,81.4,30.9,32,87,27,0,,1,0.84,35,50,-15,-0.48,+0.51,40.0,50.1,-10.1,-0.33,-0.43,Matches
2316,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,1998,20,932,47,30.5,10.4,9,87,6,11,14,4,2.30,28,13,+15,+1.45,+0.52,19.9,11.8,+8.1,+0.78,+0.22,Matches
2317,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,5,13,3,0.4,0.1,0,,0,5,2,11,2.00,0,0,0,0.00,+0.05,0.1,0.1,0.0,-0.06,0.00,Matches
2318,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,1986,6,382,64,11.2,4.2,5,72,3,1,23,2,0.17,0,9,-9,-2.12,-0.79,3.2,5.1,-1.9,-0.46,+0.44,Matches
2319,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,1995,35,"2,178",62,63.7,24.2,24,80,10,11,24,1,1.14,22,30,-8,-0.33,+0.10,25.8,35.2,-9.4,-0.39,+0.18,Matches
2320,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,37,"3,199",86,93.5,35.5,37,86,25,0,,1,1.43,55,45,+10,+0.28,+0.69,45.8,50.8,-5.1,-0.14,-0.36,Matches
2321,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,1993,28,"2,194",78,71.7,24.4,25,84,14,3,33,1,1.18,35,34,+1,+0.04,+1.29,37.6,39.6,-2.0,-0.08,+0.54,Matches
2322,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,1991,2,39,20,1.1,0.4,0,,0,2,19,2,0.00,1,2,-1,-2.31,-0.90,0.7,0.6,+0.1,+0.23,+1.08,Matches
2323,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,8,338,42,9.9,3.8,3,79,1,5,20,11,1.50,8,5,+3,+0.80,+1.09,6.7,5.9,+0.8,+0.21,+0.55,Matches
2324,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7,627,90,18.3,7.0,7,90,6,0,,5,1.57,11,10,+1,+0.14,+0.27,8.2,11.4,-3.2,-0.45,-0.52,Matches
2325,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,1995,8,191,24,5.6,2.1,2,71,1,6,8,8,0.63,2,4,-2,-0.94,-0.91,2.8,4.0,-1.2,-0.58,-0.58,Matches
2326,Réda Rabeï,dz ALG,MF,Amiens,fr Ligue 1,24,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2327,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,14,"1,063",76,31.1,11.8,12,88,10,2,7,0,2.86,38,8,+30,+2.54,+1.01,29.1,11.7,+17.5,+1.48,+0.19,Matches
2328,Uroš Račić,rs SRB,MF,Valencia,es La Liga,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2329,Anthony Racioppi,ch SUI,GK,Lyon,fr Ligue 1,19,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
2330,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,1996,17,681,40,19.9,7.6,7,80,5,10,12,10,1.41,5,11,-6,-0.79,-1.25,7.0,11.8,-4.7,-0.62,-1.01,Matches
2331,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,16,"1,278",80,37.4,14.2,15,84,10,1,14,1,0.94,7,16,-9,-0.63,-0.26,17.7,14.0,+3.7,+0.26,+0.69,Matches
2332,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19,"1,706",90,49.9,19.0,19,90,18,0,,0,0.53,13,37,-24,-1.27,+0.10,18.9,32.2,-13.4,-0.70,-0.13,Matches
2333,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33,"2,970",90,86.8,33.0,33,90,33,0,,4,0.97,32,46,-14,-0.42,+0.38,41.7,44.7,-3.0,-0.09,+0.59,Matches
2334,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,28,"2,243",80,65.6,24.9,28,80,17,0,,2,1.54,36,26,+10,+0.40,+0.40,42.3,26.4,+15.8,+0.64,+0.82,Matches
2335,Rafael,br BRA,GK,Cagliari,it Serie A,36,1982,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
2336,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,18,"1,023",57,29.9,11.4,11,84,9,7,15,2,1.83,19,13,+6,+0.53,-0.11,21.4,14.0,+7.3,+0.64,-0.20,Matches
2337,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,13,543,42,17.7,6.0,5,70,0,8,24,2,1.46,10,5,+5,+0.83,+0.54,12.3,8.8,+3.5,+0.59,+0.71,Matches
2338,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,1993,5,223,45,6.5,2.5,3,59,0,2,24,3,2.20,4,4,0,0.00,-1.52,3.9,2.6,+1.3,+0.52,-0.30,Matches
2339,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,16,901,56,29.4,10.0,9,88,7,7,15,13,2.31,26,9,+17,+1.70,+0.07,27.9,6.8,+21.1,+2.11,+0.55,Matches
2340,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,1984,6,494,82,14.4,5.5,6,82,5,0,,4,0.67,4,9,-5,-0.91,-0.48,6.6,7.2,-0.5,-0.09,-0.03,Matches
2341,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,11,964,88,28.2,10.7,11,88,10,0,,2,1.45,13,15,-2,-0.19,-0.15,11.5,15.1,-3.6,-0.34,-0.22,Matches
2342,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,2,162,81,5.3,1.8,2,81,1,0,,1,0.00,1,3,-2,-1.11,-0.61,2.6,1.4,+1.2,+0.68,+0.85,Matches
2343,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,34,"2,643",78,77.3,29.4,29,88,24,5,20,0,2.41,76,25,+51,+1.74,+1.39,59.9,36.3,+23.7,+0.81,+0.02,Matches
2344,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,28,"1,959",70,57.3,21.8,22,85,16,6,16,3,0.89,14,40,-26,-1.19,-0.64,21.7,39.1,-17.4,-0.80,-0.70,Matches
2345,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,1993,22,"1,619",74,47.3,18.0,18,87,13,4,16,5,1.09,15,21,-6,-0.33,+0.17,19.4,25.4,-6.0,-0.33,-0.17,Matches
2346,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,1994,30,"1,681",56,54.9,18.7,19,79,10,11,17,1,1.33,29,41,-12,-0.64,-0.38,27.7,34.9,-7.1,-0.38,+0.15,Matches
2347,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,16,"1,412",88,41.3,15.7,16,88,14,0,,8,1.63,26,22,+4,+0.25,+0.08,22.7,19.9,+2.8,+0.18,-0.01,Matches
2348,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,1990,27,"1,578",58,46.1,17.5,19,69,3,8,35,5,1.33,23,21,+2,+0.11,-0.23,20.8,24.2,-3.4,-0.19,-0.14,Matches
2349,Sandro Ramírez,es ESP,FW,Everton,eng Premier League,23,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2350,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,1995,24,"1,055",44,30.8,11.7,10,75,4,14,22,5,1.13,7,17,-10,-0.85,-1.20,15.0,16.0,-1.0,-0.08,-0.16,Matches
2351,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,21,"1,677",80,49.0,18.6,20,83,13,1,20,5,1.33,25,18,+7,+0.38,+0.94,31.8,23.7,+8.1,+0.43,+0.39,Matches
2352,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,1,63,63,1.8,0.7,1,63,0,0,,0,1.00,0,0,0,0.00,+0.51,0.0,0.2,-0.2,-0.25,+0.21,Matches
2353,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,28,"2,474",88,72.3,27.5,28,88,26,0,,0,1.82,46,33,+13,+0.47,+0.09,48.1,34.4,+13.7,+0.50,-0.06,Matches
2354,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,1990,28,"1,331",48,38.9,14.8,14,73,4,14,22,3,1.93,32,13,+19,+1.28,+1.16,20.7,20.1,+0.6,+0.04,-0.18,Matches
2355,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1,90,90,2.6,1.0,1,90,1,0,,10,0.00,1,3,-2,-2.00,-1.51,0.2,2.5,-2.2,-2.21,-2.05,Matches
2356,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,1988,4,62,16,1.8,0.7,0,,0,4,16,34,1.50,2,0,+2,+2.90,+2.31,0.7,0.9,-0.2,-0.30,-0.99,Matches
2357,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,33,"2,334",71,68.2,25.9,26,82,11,7,28,2,1.79,45,35,+10,+0.39,+0.30,43.0,28.6,+14.4,+0.56,+0.85,Matches
2358,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,26,"1,550",60,50.7,17.2,19,74,4,7,21,4,1.54,28,22,+6,+0.35,+0.17,25.4,28.0,-2.6,-0.15,+0.07,Matches
2359,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,14,"1,016",73,29.7,11.3,10,88,8,4,35,22,0.50,12,21,-9,-0.80,-0.42,14.5,16.4,-1.8,-0.16,+0.19,Matches
2360,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.23,Matches
2361,Andrei Ratiu,ro ROU,DF,Villarreal,es La Liga,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2362,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,1989,4,75,19,2.5,0.8,0,,0,4,18,8,0.75,1,3,-2,-2.40,-2.01,0.9,3.3,-2.4,-2.82,-2.28,Matches
2363,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,26,"2,047",79,59.9,22.7,25,82,20,1,6,5,0.69,18,49,-31,-1.36,-0.31,24.6,39.4,-14.8,-0.65,+0.14,Matches
2364,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,28,"1,978",71,64.6,22.0,23,82,11,5,20,0,1.61,37,29,+8,+0.36,+0.03,37.4,32.6,+4.8,+0.22,+0.07,Matches
2365,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36,"3,240",90,94.7,36.0,36,90,36,0,,2,0.75,28,59,-31,-0.86,+3.64,40.1,48.8,-8.7,-0.24,+1.88,Matches
2366,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,3,49,16,1.4,0.5,0,,0,3,16,27,2.00,2,0,+2,+3.67,+2.90,2.2,0.2,+2.0,+3.75,+2.97,Matches
2367,Recio,es ESP,MF,Leganés,es La Liga,27,1991,18,"1,285",71,37.6,14.3,15,84,10,3,10,5,1.44,14,16,-2,-0.14,+0.03,15.8,14.3,+1.5,+0.10,+0.19,Matches
2368,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,1994,38,"3,270",86,95.6,36.3,36,88,28,2,45,0,1.03,43,58,-15,-0.41,+2.59,45.5,50.5,-5.0,-0.14,+1.78,Matches
2369,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,1990,4,81,20,2.4,0.9,1,30,0,3,17,11,2.50,0,0,0,0.00,+0.32,0.8,0.6,+0.2,+0.24,+0.45,Matches
2370,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,27,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2371,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,14,"1,119",80,32.7,12.4,13,85,10,1,13,10,2.43,26,9,+17,+1.37,+1.37,22.7,12.9,+9.8,+0.79,+0.41,Matches
2372,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,27,"1,424",53,41.6,15.8,16,81,7,11,12,11,0.89,19,30,-11,-0.70,+0.39,17.6,25.9,-8.3,-0.53,-0.04,Matches
2373,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,4,330,83,9.6,3.7,2,90,2,2,75,29,1.75,5,5,0,0.00,-0.55,6.2,4.7,+1.5,+0.42,+0.24,Matches
2374,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,35,"2,556",73,74.7,28.4,29,82,14,6,28,0,1.14,31,39,-8,-0.28,-0.59,37.7,39.3,-1.6,-0.06,-0.51,Matches
2375,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,24,"2,068",86,67.6,23.0,24,86,22,0,,0,1.13,28,41,-13,-0.57,-1.02,33.5,45.5,-12.1,-0.52,-0.67,Matches
2376,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,26,"1,204",46,35.2,13.4,14,76,2,12,12,3,2.12,33,14,+19,+1.42,+0.77,23.6,17.1,+6.6,+0.49,+0.05,Matches
2377,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32,"2,880",90,94.1,32.0,32,90,32,0,,0,1.28,47,62,-15,-0.47,+0.03,45.7,60.4,-14.7,-0.46,-0.17,Matches
2378,Jan Repas,si SVN,MF,Caen,fr Ligue 1,21,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
2379,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,27,"2,316",86,75.7,25.7,27,86,21,0,,0,2.26,60,32,+28,+1.09,0.00,48.4,33.5,+14.8,+0.58,-0.23,Matches
2380,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,24,"1,144",48,37.4,12.7,13,77,2,11,13,8,1.67,21,16,+5,+0.39,+0.06,17.0,17.9,-0.9,-0.07,-0.08,Matches
2381,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,6,320,53,9.4,3.6,4,74,2,2,12,6,1.50,3,6,-3,-0.84,-0.76,2.5,5.6,-3.1,-0.89,-0.96,Matches
2382,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,31,"2,704",87,79.1,30.0,31,87,30,0,,2,0.94,25,45,-20,-0.67,-0.41,35.7,45.8,-10.1,-0.34,-0.26,Matches
2383,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,8,494,62,16.1,5.5,7,68,3,1,17,7,0.25,4,14,-10,-1.82,-0.70,5.7,8.7,-3.0,-0.55,-0.06,Matches
2384,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,1983,25,"1,174",47,38.4,13.0,10,75,2,15,28,2,2.24,31,13,+18,+1.38,-0.43,33.1,11.0,+22.0,+1.69,-0.05,Matches
2385,Alessio Riccardi,it ITA,FW,Roma,it Serie A,17,2001,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
2386,Niccolò Ricchi,it ITA,DF,Empoli,it Serie A,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2387,Samuele Ricci,it ITA,MF,Empoli,it Serie A,16,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2388,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,34,"3,003",88,87.8,33.4,34,88,32,0,,2,1.44,47,47,0,0.00,+0.65,41.8,55.8,-14.0,-0.42,-0.36,Matches
2389,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,4,132,33,3.9,1.5,0,,0,4,32,6,1.50,1,4,-3,-2.05,-1.17,0.6,3.5,-2.8,-1.93,-1.48,Matches
2390,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,35,"2,665",76,77.9,29.6,32,81,15,3,24,0,1.49,38,34,+4,+0.14,-0.34,40.4,35.8,+4.6,+0.16,+0.24,Matches
2391,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,1997,25,"1,426",57,46.6,15.8,17,72,4,8,26,5,0.92,29,35,-6,-0.38,+0.39,23.0,30.1,-7.1,-0.45,+0.03,Matches
2392,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,12,612,51,17.9,6.8,5,80,3,7,30,15,0.25,5,19,-14,-2.06,-2.06,6.1,12.9,-6.8,-1.01,-1.10,Matches
2393,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,4,242,61,7.1,2.7,3,78,1,1,9,4,1.25,1,1,0,0.00,+0.11,1.4,1.8,-0.4,-0.14,-0.09,Matches
2394,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29,"2,610",90,76.3,29.0,29,90,29,0,,6,0.72,23,56,-33,-1.14,+0.42,31.5,49.0,-17.4,-0.60,+0.44,Matches
2395,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,21,1996,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
2396,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14,"1,260",90,36.8,14.0,14,90,14,0,,21,1.13,20,22,-2,-0.14,-0.06,24.6,17.1,+7.5,+0.53,+0.47,Matches
2397,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,1983,1,2,2,0.1,0.0,0,,0,1,1,4,1.00,0,0,0,0.00,+0.53,0.0,0.0,0.0,-0.71,-0.58,Matches
2398,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,12,522,44,15.3,5.8,6,68,2,6,19,4,1.25,7,11,-4,-0.69,-1.78,8.7,8.5,+0.2,+0.04,-0.92,Matches
2399,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,23,"1,761",77,51.5,19.6,20,85,15,3,21,10,1.13,17,32,-15,-0.77,-0.50,18.5,33.5,-15.0,-0.77,-0.22,Matches
2400,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,24,"1,951",81,57.0,21.7,23,84,15,1,14,7,0.42,15,48,-33,-1.52,-0.48,21.3,36.8,-15.6,-0.72,-0.18,Matches
2401,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,1,5,5,0.1,0.1,0,,0,1,5,6,3.00,1,0,+1,+18.00,+16.18,0.5,0.0,+0.5,+9.09,+7.75,Matches
2402,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,34,"2,799",82,81.8,31.1,32,87,25,2,11,1,1.62,43,32,+11,+0.35,-0.23,37.0,41.8,-4.8,-0.15,-0.69,Matches
2403,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,38,"3,006",79,87.9,33.4,34,86,28,4,18,0,1.39,52,54,-2,-0.06,-0.28,44.5,51.4,-6.9,-0.21,-0.27,Matches
2404,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,22,1995,10,326,33,9.5,3.6,3,65,1,7,19,4,1.30,6,3,+3,+0.83,+0.60,5.6,4.2,+1.4,+0.38,+0.18,Matches
2405,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,28,1989,36,"2,928",81,85.6,32.5,35,83,21,1,9,0,1.22,35,40,-5,-0.15,+0.03,31.9,44.1,-12.2,-0.38,+0.03,Matches
2406,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,22,"1,692",77,49.5,18.8,19,85,14,3,25,3,0.91,25,31,-6,-0.32,+0.51,29.7,31.4,-1.8,-0.09,+0.30,Matches
2407,Andrea Rizzo Pinna,it ITA,MF,SPAL,it Serie A,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2408,Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,1984,12,567,47,18.5,6.3,7,68,2,5,18,2,1.83,13,9,+4,+0.63,-1.24,13.8,4.8,+9.0,+1.43,-0.36,Matches
2409,Rober,es ESP,DF,Levante,es La Liga,23,1995,33,"2,854",86,83.5,31.7,32,88,31,1,45,2,1.18,49,58,-9,-0.28,-0.60,45.1,67.0,-22.0,-0.69,-0.64,Matches
2410,Roberto,es ESP,GK,Espanyol,es La Liga,32,1986,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
2411,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,29,"2,088",72,61.1,23.2,23,86,19,6,19,2,2.38,58,26,+32,+1.38,-0.11,50.2,29.4,+20.9,+0.90,+0.25,Matches
2412,Cal Roberts,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,21,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2413,Patrick Roberts,eng ENG,"MF,FW",Girona,es La Liga,21,1997,19,601,32,17.6,6.7,6,63,0,13,17,7,1.11,7,9,-2,-0.30,+0.15,7.7,11.5,-3.8,-0.56,-0.39,Matches
2414,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,36,"3,216",89,94.0,35.7,36,89,33,0,,1,2.53,81,20,+61,+1.71,-0.94,68.2,27.0,+41.1,+1.15,-0.52,Matches
2415,Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5,450,90,13.2,5.0,5,90,5,0,,33,1.40,4,5,-1,-0.20,+0.01,8.0,5.9,+2.0,+0.40,+0.53,Matches
2416,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,35,"3,112",89,91.0,34.6,35,89,31,0,,1,1.49,46,44,+2,+0.06,+1.23,44.8,48.3,-3.4,-0.10,+0.31,Matches
2417,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,1,3,3,0.1,0.0,0,,0,1,3,3,0.00,1,1,0,0.00,-0.21,0.4,0.5,0.0,-0.16,-0.35,Matches
2418,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,2000,1,1,1,0.0,0.0,0,,0,1,1,7,1.00,0,0,0,0.00,-0.47,0.0,0.0,0.0,0.00,-0.17,Matches
2419,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,27,"1,800",67,52.6,20.0,23,75,4,4,18,2,1.19,29,29,0,0.00,+0.39,28.3,36.9,-8.6,-0.42,+0.35,Matches
2420,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,12,923,77,30.2,10.3,12,77,4,0,,0,1.92,17,8,+9,+0.88,+0.75,16.8,14.3,+2.5,+0.24,+0.07,Matches
2421,Ronny Rodelin,fr FRA,"FW,MF",Caen,fr Ligue 1,28,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2422,Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,1989,17,788,46,23.0,8.8,8,78,2,9,19,3,0.88,3,17,-14,-1.60,-0.71,8.1,13.1,-5.0,-0.57,-0.30,Matches
2423,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,34,"2,735",80,80.0,30.4,32,83,23,2,35,3,2.03,42,20,+22,+0.72,+0.20,38.8,32.5,+6.3,+0.21,+0.33,Matches
2424,Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,33,"2,528",77,73.9,28.1,29,83,20,4,29,1,1.70,41,23,+18,+0.64,+0.84,47.7,30.4,+17.3,+0.62,+0.57,Matches
2425,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,7,484,69,14.2,5.4,5,90,5,2,16,10,1.57,5,6,-1,-0.19,-0.19,6.1,7.2,-1.1,-0.21,-0.28,Matches
2426,Alejandro Rodríguez,es ESP,MF,Empoli,it Serie A,27,1991,1,25,25,0.7,0.3,0,,0,1,25,7,1.00,2,1,+1,+3.60,+4.13,1.0,0.6,+0.4,+1.57,+1.88,Matches
2427,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,37,"1,819",49,53.2,20.2,20,75,3,17,19,1,1.57,21,16,+5,+0.25,-0.20,23.7,23.3,+0.4,+0.02,-0.10,Matches
2428,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,1998,31,"2,504",81,73.2,27.8,29,85,16,2,16,1,1.35,29,25,+4,+0.14,+1.13,30.5,25.1,+5.5,+0.20,+0.79,Matches
2429,Cristian Rodríguez,es ESP,MF,Atlético Madrid,es La Liga,22,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2430,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,1991,20,"1,138",57,37.2,12.6,13,78,3,7,17,4,2.25,32,14,+18,+1.42,-0.36,32.2,9.3,+22.9,+1.82,+0.16,Matches
2431,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,35,"3,047",87,89.1,33.9,35,87,30,0,,2,1.80,49,32,+17,+0.50,+0.02,41.9,36.6,+5.2,+0.15,-0.42,Matches
2432,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,9,333,37,9.7,3.7,4,69,1,5,11,10,2.67,10,3,+7,+1.89,+0.99,7.3,3.6,+3.7,+1.00,+0.42,Matches
2433,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,10,357,36,10.4,4.0,4,64,0,6,17,6,1.60,5,5,0,0.00,-0.44,5.1,3.0,+2.0,+0.52,-0.05,Matches
2434,Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,33,"2,672",81,78.1,29.7,29,89,27,4,21,2,1.24,41,48,-7,-0.24,-0.24,39.8,42.1,-2.3,-0.08,+0.71,Matches
2435,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,5,212,42,6.2,2.4,2,74,0,3,21,6,2.20,4,5,-1,-0.42,-0.76,4.0,4.5,-0.5,-0.23,-0.54,Matches
2436,Diego Rolán,uy URU,"MF,FW",Leganés,es La Liga,25,1993,6,215,36,6.3,2.4,2,76,0,4,16,4,0.67,1,4,-3,-1.26,-1.17,3.8,3.6,+0.2,+0.08,+0.10,Matches
2437,Diego Rolán,uy URU,"MF,FW",Alavés,es La Liga,25,1993,9,298,33,8.7,3.3,3,66,0,6,17,1,1.00,3,6,-3,-0.91,-0.68,4.3,6.8,-2.5,-0.75,-0.47,Matches
2438,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,10,804,80,23.5,8.9,9,88,8,1,12,7,1.20,10,12,-2,-0.22,-0.57,11.2,11.2,0.0,0.00,-0.25,Matches
2439,Gabriele Rolando,it ITA,MF,Sampdoria,it Serie A,23,1995,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
2440,Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,19,"1,046",55,30.6,11.6,10,79,6,9,28,14,1.00,10,15,-5,-0.43,+0.06,13.3,17.2,-3.9,-0.34,-0.24,Matches
2441,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,18,"1,474",82,43.1,16.4,16,89,15,2,23,19,1.00,15,23,-8,-0.49,-0.03,16.1,25.2,-9.1,-0.56,-0.05,Matches
