,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assits,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
2264,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,65,99,65.7,1418,493,19,26,73.1,30,40,75.0,12,26,46.2,0,0.4,0.5,-0.4,2,5,0,0,6,Matches
2265,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,802,1206,66.5,12498,4914,389,474,82.1,257,349,73.6,85,209,40.7,6,6.9,6.1,-0.9,73,88,49,9,172,Matches
2266,Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,325,523,62.1,5316,1781,175,226,77.4,91,152,59.9,40,82,48.8,2,2.2,1.6,-0.2,18,32,11,7,34,Matches
2267,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,1.0,69,80,86.3,1165,330,37,41,90.2,22,25,88.0,8,9,88.9,0,0.0,0.0,0.0,0,7,1,0,11,Matches
2268,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,616,744,82.8,11227,3427,268,300,89.3,257,296,86.8,76,110,69.1,0,0.7,0.8,-0.7,6,72,6,2,102,Matches
2269,André Silva,pt POR,FW,Sevilla,es La Liga,22,1995,24.0,400,560,71.4,5163,1309,260,325,80.0,106,144,73.6,11,22,50.0,0,4.3,2.2,-4.3,29,23,23,2,74,Matches
2270,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,23,1994,31.7,1515,1818,83.3,21234,4669,909,978,92.9,404,510,79.2,95,142,66.9,7,7.8,7.5,-0.8,71,87,59,7,156,Matches
2271,David Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,1795,2108,85.2,24214,5509,1044,1158,90.2,521,600,86.8,83,128,64.8,8,8.5,8.6,-0.5,73,138,84,4,270,Matches
2272,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,1991,15.9,467,608,76.8,7667,2336,254,281,90.4,151,204,74.0,48,90,53.3,2,1.4,1.0,+0.6,7,28,13,4,38,Matches
2273,Jonathan Silva,ar ARG,"DF,FW",Leganés,es La Liga,24,1994,30.0,845,1285,65.8,14873,7131,424,499,85.0,303,437,69.3,103,269,38.3,6,5.3,3.7,+0.7,47,73,30,23,98,Matches
2274,Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1998,1.0,35,45,77.8,553,165,20,21,95.2,11,15,73.3,3,5,60.0,0,0.1,0.1,-0.1,2,5,2,1,6,Matches
2275,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,1770,1885,93.9,31929,13476,709,735,96.5,841,879,95.7,165,196,84.2,1,0.7,1.5,+0.3,4,127,6,0,144,Matches
2276,Xande Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,3,4,75.0,32,7,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
2277,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,1267,1504,84.2,27608,9439,353,393,89.8,677,743,91.1,230,342,67.3,0,0.3,0.2,-0.3,6,65,1,0,68,Matches
2278,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,231,356,64.9,2904,689,143,193,74.1,61,93,65.6,6,12,50.0,3,2.4,1.7,+0.6,30,12,11,2,26,Matches
2279,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,121,149,81.2,2201,808,51,59,86.4,54,61,88.5,14,25,56.0,0,0.3,0.0,-0.3,1,6,0,0,10,Matches
2280,Moses Simon,ng NGA,"DF,MF",Levante,es La Liga,23,1995,8.7,202,301,67.1,3198,1082,108,128,84.4,75,108,69.4,15,41,36.6,1,0.7,0.7,+0.3,7,13,2,1,20,Matches
2281,Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,1997,7.0,125,191,65.4,4283,3473,13,13,100.0,53,54,98.1,58,121,47.9,0,0.0,0.0,0.0,0,2,0,0,0,Matches
2282,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,104,146,71.2,1920,850,43,54,79.6,45,61,73.8,14,25,56.0,0,0.0,0.0,0.0,1,5,0,0,6,Matches
2283,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,198,242,81.8,3718,1446,71,81,87.7,105,122,86.1,19,34,55.9,0,0.0,0.0,0.0,0,12,0,0,16,Matches
2284,Josh Sims,eng ENG,MF,Southampton,eng Premier League,21,1997,2.4,32,45,71.1,424,109,18,21,85.7,9,12,75.0,1,3,33.3,1,0.7,0.5,+0.3,1,2,0,0,0,Matches
2285,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,16,23,69.6,293,42,8,11,72.7,5,8,62.5,2,3,66.7,0,0.0,0.0,0.0,2,1,1,0,2,Matches
2286,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1045,1476,70.8,21957,8769,326,400,81.5,541,666,81.2,176,382,46.1,0,1.1,1.5,-1.1,10,96,12,1,112,Matches
2287,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,725,1128,64.3,25933,20431,44,45,97.8,261,268,97.4,417,806,51.7,0,0.0,0.1,0.0,1,19,0,0,1,Matches
2288,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,20,1997,29.6,997,1252,79.6,16903,3956,483,572,84.4,368,438,84.0,103,147,70.1,2,2.3,2.6,-0.3,22,116,18,5,141,Matches
2289,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,eng Premier League,28,1989,25.9,1197,1404,85.3,17621,4136,677,752,90.0,386,439,87.9,81,111,73.0,3,2.5,1.8,+0.5,25,91,13,3,97,Matches
2290,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,23,1995,9.4,376,456,82.5,5905,1240,213,237,89.9,111,129,86.0,35,56,62.5,1,1.1,1.2,-0.1,13,32,8,3,40,Matches
2291,Antonio Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3.0,48,100,48.0,2263,2082,2,2,100.0,10,10,100.0,36,87,41.4,0,0.1,0.0,-0.1,1,1,0,0,0,Matches
2292,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,1428,1673,85.4,23916,6291,665,744,89.4,566,643,88.0,138,178,77.5,2,1.2,1.7,+0.8,23,118,17,2,175,Matches
2293,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,17,2000,2.4,122,145,84.1,1960,441,63,75,84.0,46,48,95.8,9,11,81.8,0,0.0,0.1,0.0,1,10,0,0,8,Matches
2294,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38.0,795,1135,70.0,26853,20396,55,56,98.2,346,352,98.3,390,717,54.4,0,0.0,0.0,0.0,0,10,0,0,0,Matches
2295,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,2228,2412,92.4,39313,14598,961,1000,96.1,1036,1103,93.9,188,243,77.4,1,0.4,0.4,+0.6,8,104,4,1,143,Matches
2296,Steven Skrzybski,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1992,7.4,94,138,68.1,1389,358,52,66,78.8,29,43,67.4,5,9,55.6,1,1.1,0.5,-0.1,8,8,1,0,12,Matches
2297,Petar Škuletić,rs SRB,FW,Montpellier,fr Ligue 1,28,1990,6.7,111,163,68.1,1541,339,75,98,76.5,26,38,68.4,6,11,54.5,1,1.7,0.6,-0.7,6,12,2,0,13,Matches
2298,Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,22,32,68.8,342,107,13,15,86.7,6,8,75.0,3,7,42.9,0,0.0,0.0,0.0,0,3,1,0,3,Matches
2299,Naïm Sliti,tn TUN,"MF,FW",Dijon,fr Ligue 1,26,1992,25.4,658,942,69.9,11391,3898,319,377,84.6,223,305,73.1,86,183,47.0,4,6.9,6.1,-2.9,72,72,37,4,119,Matches
2300,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,829,962,86.2,15916,4648,261,294,88.8,467,509,91.7,85,129,65.9,0,0.2,0.4,-0.2,2,13,1,0,35,Matches
2301,Adam Smith,eng ENG,"DF,MF",Bournemouth,eng Premier League,27,1991,23.0,863,1074,80.4,12408,4620,552,627,88.0,263,327,80.4,32,72,44.4,1,0.6,0.8,+0.4,11,70,15,3,98,Matches
2302,Emile Smith Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,14,18,77.8,162,38,10,11,90.9,1,2,50.0,1,1,100.0,0,0.5,0.0,-0.5,1,1,0,0,1,Matches
2303,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,468,629,74.4,7678,2648,254,289,87.9,148,203,72.9,50,98,51.0,0,0.4,0.3,-0.4,7,32,5,3,35,Matches
2304,Robert Snodgrass,sct SCO,MF,West Ham,eng Premier League,30,1987,24.7,859,1150,74.7,13135,4021,415,475,87.4,270,353,76.5,83,174,47.7,5,5.6,5.3,-0.6,59,67,30,7,117,Matches
2305,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,556,791,70.3,8546,3479,335,382,87.7,162,221,73.3,44,129,34.1,2,1.0,1.0,+1.0,12,46,19,13,54,Matches
2306,Cédric Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,159,210,75.7,2870,821,74,78,94.9,64,80,80.0,19,38,50.0,1,0.5,0.3,+0.5,6,17,4,3,14,Matches
2307,Ramadan Sobhi,eg EGY,"FW,MF",Huddersfield,eng Premier League,21,1997,0.9,39,50,78.0,423,131,28,31,90.3,6,11,54.5,0,2,0.0,0,0.2,0.2,-0.2,3,0,3,1,6,Matches
2308,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,267,340,78.5,4356,1432,123,149,82.6,113,129,87.6,21,34,61.8,0,0.1,0.1,-0.1,2,18,1,0,27,Matches
2309,Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,26,1992,10.7,161,242,66.5,2131,404,97,138,70.3,39,58,67.2,7,16,43.8,1,1.2,0.5,-0.2,9,13,4,1,19,Matches
2310,Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,26,1992,2.1,36,47,76.6,500,112,22,27,81.5,14,16,87.5,0,2,0.0,0,0.0,0.1,0.0,1,4,0,0,5,Matches
2311,Danilo Soddimo,it ITA,"MF,FW",Frosinone,it Serie A,30,1987,2.8,92,122,75.4,1622,540,43,46,93.5,34,48,70.8,12,21,57.1,1,0.8,0.5,+0.2,8,7,6,3,16,Matches
2312,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,58,76,76.3,700,259,41,48,85.4,11,17,64.7,2,3,66.7,0,0.1,0.1,-0.1,1,2,1,1,3,Matches
2313,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,20,1997,3.9,71,100,71.0,777,165,51,64,79.7,9,14,64.3,2,4,50.0,1,0.4,0.2,+0.6,8,2,2,0,6,Matches
2314,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,21,27,77.8,352,102,8,8,100.0,11,14,78.6,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2315,Carlos Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,741,985,75.2,11632,4071,387,462,83.8,252,325,77.5,63,111,56.8,6,4.1,5.2,+1.9,34,81,36,12,123,Matches
2316,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,43,47,91.5,756,175,18,18,100.0,24,25,96.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,7,Matches
2317,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,29,1988,34.0,1281,1607,79.7,33859,20939,201,201,100.0,698,706,98.9,378,689,54.9,0,0.0,0.1,0.0,1,17,1,0,1,Matches
2318,Kévin Soni,cm CMR,"FW,DF",Girona,es La Liga,20,1998,0.9,18,24,75.0,212,25,11,12,91.7,6,9,66.7,0,2,0.0,0,0.1,0.1,-0.1,3,1,0,0,0,Matches
2319,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,871,1039,83.8,17520,7030,257,296,86.8,489,543,90.1,114,170,67.1,0,0.2,0.7,-0.2,4,45,1,0,64,Matches
2320,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,618,841,73.5,11845,4157,263,294,89.5,250,339,73.7,94,166,56.6,0,0.5,0.7,-0.5,6,54,11,4,65,Matches
2321,David Soria,es ESP,GK,Getafe,es La Liga,25,1993,37.0,466,1095,42.6,22842,20920,10,11,90.9,64,68,94.1,392,1008,38.9,0,0.1,0.2,-0.1,2,65,4,0,0,Matches
2322,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4.0,78,147,53.1,2467,1834,8,8,100.0,35,36,97.2,35,101,34.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2323,Roberto Soriano,it ITA,MF,Torino,it Serie A,27,1991,5.2,187,234,79.9,2412,645,123,134,91.8,49,62,79.0,4,14,28.6,2,0.4,0.7,+1.6,9,11,6,1,22,Matches
2324,Roberto Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,497,625,79.5,6651,2115,337,374,90.1,130,172,75.6,18,25,72.0,2,1.9,1.5,+0.1,25,51,20,4,78,Matches
2325,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31.0,596,901,66.1,19916,16287,37,38,97.4,229,237,96.6,329,623,52.8,0,0.0,0.0,0.0,1,2,0,0,0,Matches
2326,Borna Sosa,hr CRO,"DF,MF",Stuttgart,de Bundesliga,20,1998,6.8,270,388,69.6,4517,2145,136,163,83.4,100,136,73.5,27,63,42.9,1,1.5,0.9,-0.5,15,23,12,9,38,Matches
2327,Sebastian Soto,us USA,"MF,FW",Hannover 96,de Bundesliga,18,2000,0.3,3,4,75.0,23,8,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,0,Matches
2328,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,19,1999,0.2,7,9,77.8,103,7,3,4,75.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2329,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0.0,3,3,100.0,64,0,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2330,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,873,926,94.3,17478,5089,231,249,92.8,515,533,96.6,108,121,89.3,1,0.3,0.3,+0.7,3,8,1,0,25,Matches
2331,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,299,347,86.2,5163,1519,129,144,89.6,132,141,93.6,29,42,69.0,1,0.6,0.4,+0.4,5,40,4,0,51,Matches
2332,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,187,225,83.1,3116,1195,93,97,95.9,78,91,85.7,12,29,41.4,0,0.0,0.1,0.0,0,8,2,1,10,Matches
2333,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1.0,15,35,42.9,698,629,0,0,,2,2,100.0,13,33,39.4,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2334,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,296,371,79.8,4771,1320,153,178,86.0,114,131,87.0,19,40,47.5,1,0.8,0.8,+0.2,8,20,15,5,33,Matches
2335,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6.0,158,180,87.8,3211,1063,45,49,91.8,97,107,90.7,15,20,75.0,0,0.3,0.0,-0.3,1,4,0,0,4,Matches
2336,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35.0,841,1230,68.4,25442,18562,83,83,100.0,457,464,98.5,298,672,44.3,0,0.0,0.0,0.0,0,12,0,0,0,Matches
2337,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,25,1993,7.2,146,216,67.6,2011,780,88,104,84.6,45,69,65.2,6,22,27.3,0,0.8,0.6,-0.8,11,13,9,1,26,Matches
2338,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,21,1997,9.1,258,331,77.9,4022,723,137,159,86.2,88,110,80.0,19,28,67.9,0,1.1,0.9,-1.1,9,13,5,2,26,Matches
2339,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,1234,1631,75.7,22249,10167,523,583,89.7,532,660,80.6,141,278,50.7,3,4.0,4.1,-1.0,45,104,46,26,130,Matches
2340,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,434,561,77.4,8418,2964,184,200,92.0,180,224,80.4,66,118,55.9,0,1.0,0.5,-1.0,9,27,5,3,39,Matches
2341,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,27,1990,19.6,759,1001,75.8,14386,5787,265,302,87.7,418,490,85.3,68,176,38.6,2,0.4,0.9,+1.6,9,75,15,2,105,Matches
2342,Jozo Stanić,hr CRO,MF,Augsburg,de Bundesliga,19,1999,0.0,3,3,100.0,56,24,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2343,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,28,1989,11.5,405,548,73.9,5789,1986,247,288,85.8,122,155,78.7,22,49,44.9,3,2.0,2.3,+1.0,15,28,22,1,58,Matches
2344,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,864,1035,83.5,16090,6403,346,389,88.9,430,483,89.0,85,141,60.3,0,0.2,0.5,-0.2,3,59,4,1,76,Matches
2345,Timo Stavitski,fi FIN,"MF,FW",Caen,fr Ligue 1,19,1999,0.2,1,1,100.0,5,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2346,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,26,1991,16.7,432,580,74.5,6968,1790,197,245,80.4,169,207,81.6,37,56,66.1,1,1.8,2.3,-0.8,13,32,24,8,59,Matches
2347,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,81,97,83.5,1327,524,45,52,86.5,28,30,93.3,7,12,58.3,0,0.2,0.0,-0.2,1,10,0,0,16,Matches
2348,Pascal Stenzel,de GER,"DF,MF",Freiburg,de Bundesliga,22,1996,16.1,723,899,80.4,15843,4674,248,272,91.2,307,381,80.6,162,217,74.7,2,1.5,1.5,+0.5,16,46,20,10,60,Matches
2349,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1136,1365,83.2,21941,6362,462,522,88.5,492,550,89.5,166,229,72.5,1,0.7,0.7,+0.3,18,138,11,1,151,Matches
2350,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,601,810,74.2,11339,5099,261,308,84.7,252,320,78.8,82,165,49.7,0,0.2,0.3,-0.2,5,52,6,0,54,Matches
2351,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,1995,27.5,419,568,73.8,5536,860,252,306,82.4,105,141,74.5,22,34,64.7,2,1.6,1.3,+0.4,30,24,14,3,39,Matches
2352,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1107,1355,81.7,12529,2624,751,826,90.9,211,284,74.3,22,56,39.3,9,9.6,8.3,-0.6,66,27,54,5,87,Matches
2353,Lars Stindl,de GER,"FW,MF",Gladbach,de Bundesliga,29,1988,16.8,624,766,81.5,10441,1791,305,352,86.6,226,264,85.6,65,81,80.2,1,2.5,2.0,-1.5,22,65,17,1,85,Matches
2354,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1204,1467,82.1,23340,7240,501,564,88.8,453,532,85.2,217,300,72.3,7,5.6,5.0,+1.4,54,134,32,5,179,Matches
2355,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1663,1766,94.2,30308,9391,652,683,95.5,792,826,95.9,169,199,84.9,0,0.2,0.8,-0.2,5,107,4,1,118,Matches
2356,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35.0,768,1097,70.0,22410,17231,122,124,98.4,338,346,97.7,299,610,49.0,0,0.0,0.1,0.0,0,19,1,0,1,Matches
2357,Tobias Strobl,de GER,"MF,DF",Gladbach,de Bundesliga,28,1990,25.5,1340,1493,89.8,27795,8710,401,435,92.2,704,739,95.3,218,279,78.1,4,1.6,2.1,+2.4,17,132,13,0,121,Matches
2358,Kevin Strootman,nl NED,MF,Roma,it Serie A,28,1990,1.0,27,36,75.0,375,104,16,17,94.1,9,12,75.0,1,3,33.3,0,0.1,0.0,-0.1,2,3,1,0,4,Matches
2359,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,953,1179,80.8,14088,4321,557,628,88.7,279,343,81.3,66,111,59.5,5,2.6,1.9,+2.4,24,81,14,1,116,Matches
2360,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,27,1991,35.9,1285,1684,76.3,21032,9883,651,739,88.1,507,640,79.2,97,220,44.1,4,3.1,2.3,+0.9,31,129,41,18,172,Matches
2361,Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,343,507,67.7,4589,572,208,284,73.2,106,155,68.4,8,17,47.1,0,1.0,1.0,-1.0,14,19,4,0,30,Matches
2362,Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,572,705,81.1,11302,3241,193,219,88.1,267,297,89.9,94,161,58.4,2,2.5,1.4,-0.5,21,44,5,1,55,Matches
2363,Stefano Sturaro,it ITA,"MF,FW",Genoa,it Serie A,25,1993,2.4,42,67,62.7,711,237,18,26,69.2,20,28,71.4,3,6,50.0,0,0.3,0.3,-0.3,3,4,0,0,10,Matches
2364,Daniel Sturridge,eng ENG,"FW,MF",Liverpool,eng Premier League,28,1989,5.7,153,196,78.1,2263,633,87,104,83.7,42,51,82.4,13,16,81.3,1,0.8,0.6,+0.2,8,14,10,0,31,Matches
2365,Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,1317,1998,65.9,26225,13920,574,682,84.2,495,710,69.7,220,498,44.2,3,4.9,5.8,-1.9,61,130,51,25,153,Matches
2366,Denis Suárez,es ESP,"MF,FW",Arsenal,eng Premier League,24,1994,0.8,32,36,88.9,378,53,20,20,100.0,8,9,88.9,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
2367,Denis Suárez,es ESP,"MF,DF",Barcelona,es La Liga,24,1994,0.2,14,18,77.8,190,40,10,12,83.3,3,4,75.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,1,1,1,Matches
2368,Leonardo Suárez,ar ARG,"FW,MF",Valladolid,es La Liga,22,1996,5.7,121,156,77.6,1761,368,70,83,84.3,38,48,79.2,8,12,66.7,0,0.3,0.2,-0.3,2,13,2,0,23,Matches
2369,Luis Suárez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,744,1001,74.3,11662,2187,414,506,81.8,204,273,74.7,78,101,77.2,6,6.9,5.9,-0.9,47,40,38,5,97,Matches
2370,Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,461,583,79.1,7982,2723,219,257,85.2,183,224,81.7,46,81,56.8,0,0.7,0.3,-0.7,10,42,5,1,56,Matches
2371,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,219,282,77.7,3410,1390,119,135,88.1,84,103,81.6,11,29,37.9,0,0.2,0.2,-0.2,4,10,2,2,17,Matches
2372,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,211,313,67.4,6836,5468,15,15,100.0,109,110,99.1,87,188,46.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches
2373,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,958,1146,83.6,20766,7175,253,288,87.8,532,588,90.5,169,255,66.3,0,0.3,0.2,-0.3,6,36,3,0,47,Matches
2374,Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,22,1996,11.7,253,366,69.1,3457,704,143,183,78.1,81,112,72.3,10,20,50.0,1,2.8,1.2,-1.8,20,18,18,1,39,Matches
2375,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2385,2570,92.8,48632,15821,709,756,93.8,1312,1361,96.4,335,405,82.7,0,0.3,1.1,-0.3,6,182,13,0,198,Matches
2376,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,523,654,80.0,9874,2694,223,251,88.8,182,208,87.5,92,150,61.3,1,1.0,1.0,0.0,16,48,8,0,66,Matches
2377,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16.0,731,842,86.8,12239,3658,359,393,91.3,289,319,90.6,66,95,69.5,0,0.4,0.8,-0.4,10,63,14,1,89,Matches
2378,Sam Surridge,eng ENG,"MF,FW",Bournemouth,eng Premier League,20,1998,0.1,3,5,60.0,36,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
2379,Markel Susaeta,es ESP,"FW,MF",Athletic Club,es La Liga,30,1987,15.3,469,638,73.5,6643,1799,259,292,88.7,154,197,78.2,24,83,28.9,2,3.2,3.5,-1.2,36,30,25,10,48,Matches
2380,Suso,es ESP,"FW,MF",Milan,it Serie A,24,1993,33.5,1329,1774,74.9,22974,6835,708,806,87.8,431,590,73.1,154,274,56.2,10,9.9,8.8,+0.1,96,140,103,36,215,Matches
2381,Markus Suttner,at AUT,"DF,MF",Düsseldorf,de Bundesliga,31,1987,5.4,175,254,68.9,3581,1421,73,82,89.0,64,90,71.1,36,74,48.6,1,0.7,0.7,+0.3,9,11,4,1,15,Matches
2382,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,247,332,74.4,3763,1038,139,159,87.4,69,97,71.1,24,39,61.5,3,1.4,0.8,+1.7,16,14,7,2,30,Matches
2383,Sanasi Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0.0,2,2,100.0,41,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2384,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,49,62,79.0,1263,907,8,8,100.0,23,23,100.0,17,30,56.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2385,Issiaga Sylla,gn GUI,"DF,MF",Toulouse,fr Ligue 1,24,1994,22.2,864,1143,75.6,13288,5133,460,530,86.8,315,414,76.1,54,117,46.2,0,1.5,2.4,-1.5,16,62,16,7,98,Matches
2386,Moussa Sylla,fr FRA,"FW,MF",Monaco,fr Ligue 1,18,1999,8.5,108,176,61.4,1399,214,69,97,71.1,28,41,68.3,3,9,33.3,0,0.5,0.4,-0.5,12,2,3,0,7,Matches
2387,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,18,1999,3.0,98,119,82.4,1271,212,64,71,90.1,26,30,86.7,3,5,60.0,1,0.1,0.1,+0.9,2,7,0,0,10,Matches
