,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
1693,Steve Mounié,bj BEN,FW,Huddersfield,eng Premier League,23,1994,31,19,"1,778",19.8,2,3,5,2,0,0,1,1,5.8,5.8,1.9,7.7,22,34,94,0.10,0.15,0.25,0.10,0.25,0.30,0.09,0.39,0.30,0.39,Matches
1694,Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,25,1992,32,25,"2,121",23.6,10,0,10,10,0,0,3,0,6.3,6.3,1.5,7.8,79,63,193,0.42,0.00,0.42,0.42,0.42,0.27,0.06,0.33,0.27,0.33,Matches
1695,Herman Moussaki,fr FRA,"MF,FW",Caen,fr Ligue 1,19,1999,6,2,204,2.3,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.4,5,1,14,0.00,0.44,0.44,0.00,0.44,0.11,0.07,0.18,0.11,0.18,Matches
1696,Lys Mousset,fr FRA,FW,Bournemouth,eng Premier League,22,1996,24,1,368,4.1,1,0,1,1,0,0,1,0,1.4,1.4,0.3,1.6,5,12,41,0.24,0.00,0.24,0.24,0.24,0.34,0.06,0.40,0.34,0.40,Matches
1697,João Moutinho,pt POR,MF,Wolves,eng Premier League,31,1986,38,35,"3,032",33.7,1,8,9,1,0,0,4,0,0.7,0.7,6.5,7.2,34,220,48,0.03,0.24,0.27,0.03,0.27,0.02,0.19,0.21,0.02,0.21,Matches
1698,Samuel Moutoussamy,cd COD,"MF,FW",Nantes,fr Ligue 1,21,1996,28,19,"1,648",18.3,2,3,5,2,0,0,0,0,2.3,2.3,1.9,4.2,38,61,93,0.11,0.16,0.27,0.11,0.27,0.13,0.10,0.23,0.13,0.23,Matches
1699,Toni Moya,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1700,Javi Moyano,es ESP,DF,Valladolid,es La Liga,32,1986,27,25,"2,098",23.3,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.6,19,69,59,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
1701,Samuel Mráz,sk SVK,FW,Empoli,it Serie A,21,1997,6,2,170,1.9,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.0,2,0,10,0.53,0.00,0.53,0.53,0.53,0.40,0.15,0.55,0.40,0.55,Matches
1702,Ndombe Mubele,cd COD,FW,Toulouse,fr Ligue 1,24,1994,15,4,465,5.2,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.3,12,5,39,0.19,0.00,0.19,0.19,0.19,0.18,0.06,0.24,0.18,0.24,Matches
1703,Lukas Mühl,de GER,DF,Nürnberg,de Bundesliga,21,1997,31,31,"2,790",31.0,1,0,1,1,0,0,4,0,1.0,1.0,0.8,1.8,14,70,5,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.06,0.03,0.06,Matches
1704,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,20,1997,19,14,"1,225",13.6,1,1,2,1,0,0,3,0,0.4,0.4,1.6,2.1,40,75,43,0.07,0.07,0.15,0.07,0.15,0.03,0.12,0.15,0.03,0.15,Matches
1705,Florian Müller,de GER,GK,Mainz 05,de Bundesliga,20,1997,24,24,"2,160",24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1706,Nicolai Müller,de GER,"MF,FW",Hannover 96,de Bundesliga,30,1987,14,11,899,10.0,3,0,3,3,0,0,2,0,2.4,2.4,0.8,3.2,19,21,48,0.30,0.00,0.30,0.30,0.30,0.24,0.08,0.32,0.24,0.32,Matches
1707,Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,de Bundesliga,30,1987,7,3,217,2.4,2,0,2,2,0,0,1,0,0.7,0.7,0.1,0.8,4,5,7,0.83,0.00,0.83,0.83,0.83,0.27,0.04,0.32,0.27,0.32,Matches
1708,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,28,1989,32,28,"2,378",26.4,6,9,15,6,0,0,1,0,9.3,9.3,10.6,19.9,56,141,320,0.23,0.34,0.57,0.23,0.57,0.35,0.40,0.75,0.35,0.75,Matches
1709,Gianni Munari,it ITA,MF,Parma,it Serie A,35,1983,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1710,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,25,1992,34,27,"2,383",26.5,7,3,10,6,1,1,7,0,7.1,6.3,3.3,9.6,64,179,108,0.26,0.11,0.38,0.23,0.34,0.27,0.13,0.39,0.24,0.36,Matches
1711,Marc Muniesa,es ESP,"DF,MF",Girona,es La Liga,26,1992,19,15,"1,406",15.6,0,0,0,0,0,0,6,0,0.5,0.5,0.5,0.9,11,62,25,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
1712,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,20,1997,11,11,951,10.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,28,24,43,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
1713,Ezequiel Muñoz,ar ARG,DF,Leganés,es La Liga,27,1990,3,2,211,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
1714,Joaquín Muñoz,es ESP,FW,Atlético Madrid,es La Liga,19,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1715,Alessandro Murgia,it ITA,MF,SPAL,it Serie A,21,1996,15,11,"1,072",11.9,0,3,3,0,0,0,1,0,0.8,0.8,1.8,2.5,13,40,18,0.00,0.25,0.25,0.00,0.25,0.06,0.15,0.21,0.06,0.21,Matches
1716,Alessandro Murgia,it ITA,MF,Lazio,it Serie A,21,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1717,Luis Muriel,co COL,FW,Fiorentina,it Serie A,27,1991,19,16,"1,441",16.0,6,0,6,6,0,0,1,0,3.5,3.5,1.5,5.0,56,33,100,0.37,0.00,0.37,0.37,0.37,0.22,0.10,0.31,0.22,0.31,Matches
1718,Luis Muriel,co COL,"MF,FW",Sevilla,es La Liga,27,1991,6,1,123,1.4,1,1,2,1,0,0,0,0,0.2,0.2,0.1,0.4,4,4,11,0.73,0.73,1.46,0.73,1.46,0.18,0.08,0.26,0.18,0.26,Matches
1719,Jeison Murillo,co COL,DF,Valencia,es La Liga,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1720,Jeison Murillo,co COL,DF,Barcelona,es La Liga,26,1992,2,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,13,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
1721,Jacob Murphy,eng ENG,"MF,DF",Newcastle Utd,eng Premier League,23,1995,9,3,302,3.4,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,8,7,17,0.00,0.30,0.30,0.00,0.30,0.02,0.18,0.20,0.02,0.20,Matches
1722,Josh Murphy,eng ENG,"MF,FW",Cardiff City,eng Premier League,23,1995,29,22,"1,817",20.2,3,2,5,3,0,0,2,0,4.1,4.1,3.9,8.0,81,23,126,0.15,0.10,0.25,0.15,0.25,0.20,0.19,0.40,0.20,0.40,Matches
1723,Glenn Murray,eng ENG,FW,Brighton,eng Premier League,34,1983,38,30,"2,508",27.9,13,1,14,9,4,4,5,0,11.4,8.1,1.3,9.4,12,41,136,0.47,0.04,0.50,0.32,0.36,0.41,0.05,0.46,0.29,0.34,Matches
1724,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,23,1994,35,34,"2,934",32.6,0,5,5,0,0,0,9,0,0.4,0.4,3.5,4.0,66,203,113,0.00,0.15,0.15,0.00,0.15,0.01,0.11,0.12,0.01,0.12,Matches
1725,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,27,1990,29,29,"2,610",29.0,1,0,1,1,0,0,2,0,2.0,2.0,0.4,2.4,11,116,4,0.03,0.00,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches
1726,Florent Muslija,xk KVX,"MF,FW",Hannover 96,de Bundesliga,20,1998,17,6,679,7.5,2,0,2,2,0,0,1,0,1.2,1.2,0.7,2.0,28,30,51,0.27,0.00,0.27,0.27,0.27,0.16,0.10,0.26,0.16,0.26,Matches
1727,Juan Musso,ar ARG,GK,Udinese,it Serie A,24,1994,29,29,"2,610",29.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1728,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,26,1992,31,31,"2,611",29.0,2,0,2,2,0,0,9,0,1.5,1.5,0.6,2.1,26,118,12,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches
1729,Damián Musto,ar ARG,"MF,DF",Huesca,es La Liga,31,1987,24,20,"1,686",18.7,0,0,0,0,0,0,11,0,1.2,1.2,0.3,1.5,5,73,10,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
1730,Yoshinori Mutō,jp JPN,"FW,MF",Newcastle Utd,eng Premier League,26,1992,17,5,524,5.8,1,0,1,1,0,0,1,0,0.9,0.9,0.8,1.7,9,6,28,0.17,0.00,0.17,0.17,0.17,0.16,0.14,0.30,0.16,0.30,Matches
1731,Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,24,1994,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1732,Phillipp Mwene,at AUT,"DF,MF",Mainz 05,de Bundesliga,24,1994,6,2,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,5,13,12,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches
1733,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,18,1999,27,24,"2,304",25.6,1,1,2,1,0,0,3,0,1.1,1.1,0.1,1.3,30,105,9,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,Matches
1734,Kévin N'Doram,fr FRA,"DF,MF",Monaco,fr Ligue 1,22,1996,4,2,195,2.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,5,15,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
1735,Abdallah N'dour,sn SEN,DF,Strasbourg,fr Ligue 1,24,1993,4,4,292,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,5,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
1736,Cheikh N'Doye,sn SEN,MF,Angers,fr Ligue 1,32,1986,27,26,"2,334",25.9,0,3,3,0,0,0,4,0,2.8,2.3,1.7,3.9,23,94,91,0.00,0.12,0.12,0.00,0.12,0.11,0.06,0.17,0.09,0.15,Matches
1737,Nathan N'Goumou,fr FRA,FW,Toulouse,fr Ligue 1,18,2000,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
1738,Clinton N'Jie,cm CMR,FW,Marseille,fr Ligue 1,24,1993,17,3,364,4.0,3,2,5,3,0,0,0,0,1.0,1.0,0.9,1.9,15,5,36,0.74,0.49,1.24,0.74,1.24,0.24,0.23,0.47,0.24,0.47,Matches
1739,Georges-Kévin N'Koudou,cm CMR,FW,Tottenham,eng Premier League,23,1995,1,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,3,0.00,18.00,18.00,0.00,18.00,0.00,9.73,9.73,0.00,9.73,Matches
1740,Georges-Kévin N'Koudou,cm CMR,FW,Monaco,fr Ligue 1,23,1995,3,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,5,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches
1741,Stanley N'Soki,fr FRA,DF,Paris S-G,fr Ligue 1,19,1999,12,8,698,7.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,19,32,43,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
1742,Nacho,es ESP,DF,Valladolid,es La Liga,29,1989,35,35,"3,150",35.0,1,3,4,1,0,0,10,0,0.6,0.6,3.7,4.2,81,151,179,0.03,0.09,0.11,0.03,0.11,0.02,0.10,0.12,0.02,0.12,Matches
1743,Nacho,es ESP,DF,Real Madrid,es La Liga,28,1990,20,19,"1,698",18.9,0,1,1,0,0,0,8,1,0.3,0.3,0.8,1.2,15,53,52,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06,Matches
1744,Ádám Nagy,hu HUN,MF,Bologna,it Serie A,23,1995,14,10,975,10.8,0,0,0,0,0,0,3,1,0.2,0.2,0.5,0.7,10,53,11,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,Matches
1745,Radja Nainggolan,be BEL,MF,Inter,it Serie A,30,1988,29,22,"1,967",21.9,6,3,9,6,0,0,3,0,3.8,3.8,3.4,7.2,51,135,145,0.27,0.14,0.41,0.27,0.41,0.17,0.16,0.33,0.17,0.33,Matches
1746,Naldo,br BRA,DF,Espanyol,es La Liga,29,1988,16,16,"1,362",15.1,1,1,2,1,0,0,3,0,1.1,1.1,0.3,1.3,3,21,1,0.07,0.07,0.13,0.07,0.13,0.07,0.02,0.09,0.07,0.09,Matches
1747,Naldo,br BRA,DF,Monaco,fr Ligue 1,35,1982,7,5,301,3.3,0,0,0,0,0,0,0,2,0.6,0.6,0.0,0.6,2,7,0,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.17,0.16,0.17,Matches
1748,Naldo,br BRA,DF,Schalke 04,de Bundesliga,35,1982,7,7,630,7.0,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,5,28,3,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
1749,Samir Nasri,fr FRA,MF,West Ham,eng Premier League,31,1987,5,3,245,2.7,0,2,2,0,0,0,0,0,0.1,0.1,0.3,0.5,9,17,10,0.00,0.73,0.73,0.00,0.73,0.05,0.13,0.17,0.05,0.17,Matches
1750,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,25,1993,28,28,"2,449",27.2,1,0,1,1,0,0,6,1,2.0,2.0,0.2,2.3,13,80,1,0.04,0.00,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08,Matches
1751,Marc Navarro,es ESP,DF,Watford,eng Premier League,23,1995,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1752,Ximo Navarro,es ESP,DF,Alavés,es La Liga,28,1990,31,28,"2,533",28.1,2,2,4,2,0,0,7,0,0.7,0.7,1.5,2.2,35,68,38,0.07,0.07,0.14,0.07,0.14,0.02,0.05,0.08,0.02,0.08,Matches
1753,Jesús Navas,es ESP,"DF,FW",Sevilla,es La Liga,32,1985,32,31,"2,712",30.1,1,5,6,1,0,0,8,0,1.5,1.5,6.2,7.7,170,184,288,0.03,0.17,0.20,0.03,0.20,0.05,0.21,0.26,0.05,0.26,Matches
1754,Keylor Navas,cr CRC,GK,Real Madrid,es La Liga,31,1986,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1755,Raúl Navas,es ESP,DF,Real Sociedad,es La Liga,30,1988,16,15,"1,310",14.6,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,13,45,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
1756,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,21,1996,38,37,"3,296",36.6,2,0,2,2,0,0,8,0,3.7,3.7,1.8,5.5,26,201,35,0.05,0.00,0.05,0.05,0.05,0.10,0.05,0.15,0.10,0.15,Matches
1757,Aly Ndom,fr FRA,MF,Caen,fr Ligue 1,22,1996,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1758,Aly Ndom,fr FRA,MF,Reims,fr Ligue 1,22,1996,11,3,363,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,11,27,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches
1759,Tanguy Ndombele,fr FRA,MF,Lyon,fr Ligue 1,21,1996,34,31,"2,690",29.9,1,7,8,1,0,0,3,0,1.9,1.9,3.6,5.5,81,266,61,0.03,0.23,0.27,0.03,0.27,0.06,0.12,0.18,0.06,0.18,Matches
1760,Angelo Ndrecka,al ALB,DF,Chievo,it Serie A,16,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,3,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
1761,Reiss Nelson,eng ENG,"MF,FW",Hoffenheim,de Bundesliga,18,1999,23,5,643,7.1,7,0,7,7,0,0,0,0,3.3,3.3,0.9,4.1,35,28,57,0.98,0.00,0.98,0.98,0.98,0.46,0.12,0.58,0.46,0.58,Matches
1762,Neto,br BRA,GK,Valencia,es La Liga,29,1989,34,34,"3,060",34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1763,Pedro Neto,pt POR,"FW,DF",Lazio,it Serie A,18,2000,4,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,8,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15,Matches
1764,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,32,1986,26,26,"2,302",25.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1765,Florian Neuhaus,de GER,MF,Gladbach,de Bundesliga,21,1997,32,25,"2,062",22.9,3,8,11,3,0,0,5,0,5.7,5.7,3.1,8.9,62,120,116,0.13,0.35,0.48,0.13,0.48,0.25,0.14,0.39,0.25,0.39,Matches
1766,Rúben Neves,pt POR,MF,Wolves,eng Premier League,21,1997,35,34,"3,007",33.4,4,3,7,2,2,2,8,0,4.0,2.4,1.9,4.3,15,206,12,0.12,0.09,0.21,0.06,0.15,0.12,0.06,0.18,0.07,0.13,Matches
1767,Neymar,br BRA,"MF,FW",Paris S-G,fr Ligue 1,26,1992,17,16,"1,439",16.0,15,7,22,10,5,5,2,0,11.0,7.1,6.9,14.0,125,177,138,0.94,0.44,1.38,0.63,1.06,0.69,0.43,1.12,0.44,0.87,Matches
1768,Yeni Ngbakoto,cd COD,"MF,FW",Guingamp,fr Ligue 1,26,1992,15,4,566,6.3,1,0,1,1,0,0,0,0,1.6,1.6,0.8,2.4,8,13,36,0.16,0.00,0.16,0.16,0.16,0.25,0.14,0.39,0.25,0.39,Matches
1769,Moussa Niakhate,sn SEN,DF,Mainz 05,de Bundesliga,22,1996,33,32,"2,789",31.0,1,1,2,1,0,0,3,0,1.5,1.5,0.6,2.1,19,73,10,0.03,0.03,0.06,0.03,0.06,0.05,0.02,0.07,0.05,0.07,Matches
1770,M'Baye Niang,sn SEN,"FW,MF",Rennes,fr Ligue 1,23,1994,29,19,"1,793",19.9,11,4,15,9,2,2,5,0,7.8,6.3,1.7,8.0,63,44,115,0.55,0.20,0.75,0.45,0.65,0.39,0.09,0.48,0.31,0.40,Matches
1771,Oumar Niasse,sn SEN,FW,Cardiff City,eng Premier League,28,1990,13,12,931,10.3,0,0,0,0,0,0,0,0,3.4,3.4,0.6,4.0,23,16,64,0.00,0.00,0.00,0.00,0.00,0.33,0.05,0.39,0.33,0.39,Matches
1772,Oumar Niasse,sn SEN,FW,Everton,eng Premier League,28,1990,5,0,63,0.7,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,1,3,10,0.00,0.00,0.00,0.00,0.00,0.71,0.34,1.05,0.71,1.05,Matches
1773,Hans Nicolussi Caviglia,it ITA,MF,Juventus,it Serie A,18,2000,3,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
1774,Florian Niederlechner,de GER,"FW,MF",Freiburg,de Bundesliga,27,1990,24,12,970,10.8,4,1,5,4,0,0,3,0,4.6,4.6,0.7,5.4,11,18,53,0.37,0.09,0.46,0.37,0.46,0.43,0.07,0.50,0.43,0.50,Matches
1775,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,es La Liga,23,1994,33,32,"2,925",32.5,4,1,5,4,0,1,10,0,5.0,4.1,1.3,5.4,56,120,109,0.12,0.03,0.15,0.12,0.15,0.15,0.04,0.19,0.13,0.17,Matches
1776,Dimitris Nikolaou,gr GRE,DF,Empoli,it Serie A,19,1998,4,4,348,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1777,Casimir Ninga,td CHA,"FW,MF",Caen,fr Ligue 1,25,1993,33,28,"2,468",27.4,6,3,9,5,1,1,9,0,5.6,4.8,2.5,7.3,95,27,185,0.22,0.11,0.33,0.18,0.29,0.20,0.09,0.30,0.18,0.27,Matches
1778,Eddie Nketiah,eng ENG,"MF,FW",Arsenal,eng Premier League,19,1999,5,0,67,0.7,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,3,1,7,1.34,0.00,1.34,1.34,1.34,0.27,0.18,0.45,0.27,0.45,Matches
1779,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,28,1990,36,36,"3,214",35.7,2,0,2,2,0,0,7,1,1.0,1.0,0.1,1.1,1,42,2,0.06,0.00,0.06,0.06,0.06,0.03,0.00,0.03,0.03,0.03,Matches
1780,Christopher Nkunku,fr FRA,"MF,FW",Paris S-G,fr Ligue 1,20,1997,22,13,"1,156",12.8,3,2,5,3,0,0,0,0,2.6,2.6,3.1,5.7,52,61,130,0.23,0.16,0.39,0.23,0.39,0.21,0.24,0.44,0.21,0.44,Matches
1781,Mark Noble,eng ENG,MF,West Ham,eng Premier League,31,1987,31,29,"2,291",25.5,5,5,10,1,4,4,6,1,3.7,0.5,1.9,2.4,23,197,47,0.20,0.20,0.39,0.04,0.24,0.14,0.07,0.22,0.02,0.09,Matches
1782,Peru Nolaskoain,es ESP,DF,Athletic Club,es La Liga,19,1998,8,4,464,5.2,2,0,2,2,0,0,2,1,0.4,0.4,0.1,0.5,2,24,1,0.39,0.00,0.39,0.39,0.39,0.08,0.01,0.10,0.08,0.10,Matches
1783,Nolito,es ESP,"FW,DF",Sevilla,es La Liga,31,1986,4,1,76,0.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,2,12,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61,Matches
1784,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,20,1998,25,11,"1,050",11.7,3,1,4,3,0,0,2,0,3.7,3.7,2.1,5.8,53,30,95,0.26,0.09,0.34,0.26,0.34,0.32,0.18,0.49,0.32,0.49,Matches
1785,Håvard Nordtveit,no NOR,DF,Fulham,eng Premier League,28,1990,5,4,362,4.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,0,0.00,0.25,0.25,0.00,0.25,0.00,0.04,0.04,0.00,0.04,Matches
1786,Håvard Nordtveit,no NOR,"MF,DF",Hoffenheim,de Bundesliga,28,1990,8,4,470,5.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,7,31,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
1787,Will Norris,eng ENG,GK,Wolves,eng Premier League,24,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1788,Alexander Nübel,de GER,GK,Schalke 04,de Bundesliga,21,1996,18,18,"1,588",17.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1789,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,23,1995,13,11,904,10.0,0,1,1,0,0,0,5,1,0.2,0.2,0.1,0.2,10,63,3,0.00,0.10,0.10,0.00,0.10,0.02,0.01,0.02,0.02,0.02,Matches
1790,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,21,1997,12,11,"1,064",11.8,0,0,0,0,0,0,4,0,1.1,1.1,0.5,1.5,0,39,2,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13,Matches
1791,Hans Nunoo Sarpei,gh GHA,"FW,MF",Stuttgart,de Bundesliga,19,1998,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1792,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,28,1990,27,24,"2,127",23.6,0,0,0,0,0,0,4,1,0.2,0.2,0.4,0.5,10,49,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
1793,Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,21,1997,8,6,539,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,6,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1794,Allan Nyom,cm CMR,"DF,FW",Leganés,es La Liga,30,1988,23,20,"1,708",19.0,1,1,2,1,0,0,7,1,0.3,0.3,2.2,2.5,22,46,79,0.05,0.05,0.11,0.05,0.11,0.01,0.12,0.13,0.01,0.13,Matches
1795,Steven Nzonzi,fr FRA,MF,Roma,it Serie A,29,1988,30,29,"2,617",29.1,1,2,3,1,0,0,7,0,1.7,1.7,2.1,3.9,21,180,21,0.03,0.07,0.10,0.03,0.10,0.06,0.07,0.13,0.06,0.13,Matches
