,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
127,148,Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,de Bundesliga,17.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,149,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,35.0,1987.0,30.1,1305.0,1112.0,190.0,51.0,20.0,15.0,149,8.0,94.0,39.0,35.0,0.0,949.0,3.0,30.0
129,152,Youcef Atal,dz ALG,DF,Nice,fr Ligue 1,27.0,1996.0,4.0,238.0,215.0,22.0,6.0,2.0,0.0,6,16.0,0.0,0.0,0.0,0.0,214.0,1.0,1.0
130,153,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,179.0,171.0,7.0,1.0,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,155.0,1.0,3.0
131,154,Arthur Atta,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,10.3,401.0,378.0,20.0,10.0,1.0,4.0,10,6.0,1.0,1.0,0.0,0.0,301.0,3.0,11.0
132,156,Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,fr Ligue 1,34.0,1989.0,29.1,660.0,608.0,48.0,1.0,3.0,0.0,42,4.0,0.0,0.0,0.0,0.0,444.0,4.0,27.0
133,158,Tommaso Augello,it ITA,DF,Cagliari,it Serie A,28.0,1994.0,26.9,1329.0,1008.0,317.0,42.0,1.0,2.0,153,241.0,34.0,7.0,25.0,0.0,919.0,4.0,42.0
134,159,Carlos Augusto,br BRA,DF,Inter,it Serie A,24.0,1999.0,19.2,1099.0,977.0,112.0,14.0,0.0,3.0,40,92.0,0.0,0.0,0.0,0.0,921.0,10.0,25.0
135,160,Yann Aurel Bisseck,de GER,DF,Inter,it Serie A,22.0,2000.0,10.0,641.0,614.0,27.0,20.0,1.0,2.0,5,7.0,0.0,0.0,0.0,0.0,590.0,0.0,9.0
136,161,Serge Aurier,ci CIV,"DF,MF",Nott'ham Forest,eng Premier League,30.0,1992.0,9.3,448.0,407.0,41.0,6.0,1.0,0.0,22,35.0,0.0,0.0,0.0,0.0,348.0,0.0,8.0
137,164,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,25.0,1997.0,11.6,175.0,169.0,4.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,127.0,2.0,3.0
138,165,André Ayew,gh GHA,FW,Le Havre,fr Ligue 1,33.0,1989.0,12.3,266.0,244.0,19.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,197.0,3.0,10.0
139,166,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,31.0,1991.0,28.3,920.0,876.0,42.0,8.0,4.0,5.0,97,10.0,22.0,6.0,8.0,0.0,681.0,2.0,43.0
140,167,Neil El Aynaoui,fr FRA,MF,Lens,fr Ligue 1,22.0,2001.0,17.4,670.0,660.0,9.0,8.0,2.0,0.0,7,1.0,0.0,0.0,0.0,0.0,576.0,1.0,6.0
141,168,Sardar Azmoun,ir IRN,"FW,MF",Roma,it Serie A,28.0,1995.0,6.5,156.0,152.0,4.0,1.0,1.0,1.0,2,1.0,0.0,0.0,0.0,0.0,108.0,0.0,8.0
142,169,César Azpilicueta,es ESP,DF,Atlético Madrid,es La Liga,33.0,1989.0,15.8,1035.0,899.0,130.0,19.0,1.0,2.0,11,111.0,0.0,0.0,0.0,0.0,867.0,6.0,8.0
143,170,Paulo Azzi,br BRA,"DF,MF",Cagliari,it Serie A,29.0,1994.0,10.6,487.0,394.0,91.0,6.0,0.0,1.0,48,84.0,1.0,0.0,0.0,0.0,322.0,2.0,13.0
144,171,Oussama El Azzouzi,ma MAR,MF,Bologna,it Serie A,22.0,2001.0,6.1,390.0,383.0,7.0,6.0,0.0,2.0,2,0.0,1.0,1.0,0.0,0.0,352.0,0.0,2.0
145,172,Abdellah Baallal,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
146,173,Iddrisu Baba,gh GHA,MF,Almería,es La Liga,27.0,1996.0,15.9,654.0,636.0,15.0,15.0,2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,543.0,3.0,10.0
147,174,Srđan Babić,rs SRB,DF,Almería,es La Liga,27.0,1996.0,1.0,62.0,60.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
148,175,Shavy Babicka,ga GAB,"FW,MF",Toulouse,fr Ligue 1,23.0,2000.0,4.1,127.0,122.0,3.0,0.0,0.0,0.0,13,3.0,0.0,0.0,0.0,0.0,77.0,2.0,10.0
149,176,Aliou Badara Baldé,sn SEN,"FW,DF",Nice,fr Ligue 1,20.0,2002.0,0.8,30.0,29.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0
150,177,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,23.0,2000.0,25.3,1346.0,1308.0,34.0,30.0,1.0,18.0,2,4.0,0.0,0.0,0.0,0.0,1113.0,4.0,12.0
151,178,Milan Badelj,hr CRO,MF,Genoa,it Serie A,34.0,1989.0,28.2,1407.0,1344.0,59.0,39.0,5.0,14.0,14,9.0,0.0,0.0,0.0,0.0,1136.0,4.0,20.0
152,179,Matthias Bader,de GER,"DF,MF",Darmstadt 98,de Bundesliga,26.0,1997.0,20.0,912.0,747.0,160.0,5.0,1.0,10.0,32,155.0,0.0,0.0,0.0,0.0,687.0,5.0,31.0
153,180,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,22.0,2001.0,14.9,1173.0,1137.0,36.0,27.0,1.0,2.0,2,6.0,0.0,0.0,0.0,0.0,1065.0,0.0,6.0
154,181,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,22.0,2001.0,28.7,1255.0,1087.0,153.0,38.0,28.0,15.0,175,15.0,95.0,44.0,37.0,1.0,893.0,15.0,32.0
155,182,Jaime Báez,uy URU,"FW,MF",Frosinone,it Serie A,28.0,1995.0,5.6,202.0,182.0,20.0,4.0,0.0,1.0,24,2.0,14.0,2.0,10.0,0.0,141.0,0.0,7.0
156,184,Leon Bailey,jm JAM,"MF,FW",Aston Villa,eng Premier League,25.0,1997.0,23.0,790.0,745.0,40.0,2.0,11.0,7.0,75,9.0,29.0,20.0,0.0,0.0,573.0,5.0,38.0
157,185,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,29.0,1994.0,9.3,385.0,359.0,24.0,12.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,337.0,2.0,2.0
158,186,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,18.0,2004.0,0.3,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
159,187,Nedim Bajrami,al ALB,"MF,FW",Sassuolo,it Serie A,24.0,1999.0,14.6,460.0,376.0,83.0,20.0,2.0,1.0,78,10.0,44.0,17.0,22.0,0.0,330.0,1.0,12.0
160,188,Cédric Bakambu,cd COD,FW,Betis,es La Liga,32.0,1991.0,2.2,39.0,35.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0
161,189,Tiemoué Bakayoko,fr FRA,MF,Lorient,fr Ligue 1,28.0,1994.0,14.6,637.0,619.0,17.0,16.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,550.0,1.0,11.0
162,190,Mitchel Bakker,nl NED,DF,Atalanta,it Serie A,23.0,2000.0,4.2,212.0,168.0,42.0,3.0,0.0,0.0,13,36.0,3.0,0.0,3.0,0.0,167.0,2.0,8.0
163,191,Ridle Baku,de GER,"DF,MF",Wolfsburg,de Bundesliga,25.0,1998.0,22.4,1048.0,896.0,150.0,16.0,5.0,4.0,54,124.0,10.0,9.0,0.0,0.0,789.0,2.0,20.0
164,192,Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20.0,2002.0,24.2,862.0,705.0,154.0,49.0,9.0,5.0,155,33.0,72.0,43.0,22.0,1.0,587.0,3.0,28.0
165,195,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,19.0,2003.0,15.3,817.0,694.0,122.0,12.0,1.0,3.0,37,110.0,0.0,0.0,0.0,0.0,694.0,1.0,16.0
166,196,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,30.0,1993.0,10.8,397.0,335.0,60.0,2.0,0.0,0.0,18,58.0,0.0,0.0,0.0,0.0,291.0,2.0,18.0
167,199,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,24.0,1999.0,25.2,1628.0,1560.0,64.0,51.0,0.0,14.0,2,4.0,1.0,0.0,0.0,0.0,1402.0,4.0,12.0
168,200,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,31.0,1992.0,31.9,1487.0,1082.0,395.0,24.0,2.0,6.0,68,371.0,0.0,0.0,0.0,0.0,1116.0,10.0,43.0
169,201,Fodé Ballo-Touré,sn SEN,"DF,MF",Fulham,eng Premier League,26.0,1997.0,0.8,78.0,57.0,20.0,2.0,0.0,0.0,4,18.0,0.0,0.0,0.0,0.0,56.0,1.0,3.0
170,202,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,22.0,2001.0,18.8,365.0,333.0,25.0,1.0,3.0,1.0,7,0.0,0.0,0.0,0.0,0.0,263.0,7.0,15.0
171,203,Jonathan Bamba,ci CIV,"MF,FW",Celta Vigo,es La Liga,27.0,1996.0,22.0,769.0,745.0,19.0,4.0,8.0,2.0,50,11.0,1.0,1.0,0.0,0.0,590.0,5.0,31.0
172,204,Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,21.0,2001.0,12.6,256.0,228.0,25.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,185.0,3.0,14.0
173,205,Samuel Bamba,de GER,FW,Dortmund,de Bundesliga,19.0,2004.0,0.5,20.0,19.0,1.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
174,206,Lameck Banda,zm ZAM,FW,Lecce,it Serie A,22.0,2001.0,15.0,342.0,325.0,15.0,2.0,1.0,2.0,51,4.0,9.0,5.0,2.0,0.0,250.0,2.0,14.0
175,207,Daniel Bandeira,pt POR,MF,Hellas Verona,it Serie A,23.0,2000.0,5.0,233.0,224.0,7.0,2.0,3.0,4.0,7,3.0,2.0,0.0,1.0,0.0,187.0,2.0,2.0
176,208,Mamady Bangré,bf BFA,"FW,MF",Toulouse,fr Ligue 1,22.0,2001.0,1.1,74.0,74.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,59.0,0.0,3.0
177,209,Mattia Bani,it ITA,DF,Genoa,it Serie A,29.0,1993.0,25.6,1152.0,1059.0,88.0,45.0,0.0,1.0,1,6.0,0.0,0.0,0.0,0.0,962.0,5.0,8.0
178,210,Léo Baptistão,br BRA,FW,Almería,es La Liga,30.0,1992.0,20.4,568.0,534.0,31.0,0.0,1.0,3.0,27,8.0,0.0,0.0,0.0,0.0,366.0,3.0,30.0
179,211,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,25.0,1998.0,2.5,90.0,87.0,3.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,66.0,0.0,5.0
180,212,Antonín Barák,cz CZE,"MF,FW",Fiorentina,it Serie A,28.0,1994.0,9.0,392.0,372.0,20.0,3.0,0.0,1.0,4,4.0,1.0,0.0,0.0,0.0,338.0,0.0,13.0
181,213,Valentín Barco,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,233.0,204.0,28.0,5.0,2.0,1.0,30,15.0,8.0,3.0,2.0,2.0,179.0,1.0,5.0
182,216,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,22.0,2000.0,29.5,1784.0,1509.0,266.0,32.0,0.0,2.0,70,233.0,1.0,1.0,0.0,0.0,1457.0,9.0,41.0
183,217,Nicolò Barella,it ITA,MF,Inter,it Serie A,26.0,1997.0,31.6,2168.0,2120.0,37.0,17.0,12.0,25.0,51,19.0,1.0,0.0,0.0,0.0,1835.0,11.0,37.0
184,218,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,26.0,1997.0,3.4,114.0,110.0,4.0,1.0,0.0,0.0,23,1.0,2.0,2.0,0.0,0.0,83.0,0.0,3.0
185,219,Ross Barkley,eng ENG,MF,Luton Town,eng Premier League,29.0,1993.0,29.1,1474.0,1329.0,139.0,94.0,4.0,24.0,45,14.0,16.0,8.0,8.0,0.0,1218.0,6.0,31.0
186,220,Aymen Barkok,ma MAR,"MF,FW",Mainz 05,de Bundesliga,25.0,1998.0,3.6,184.0,171.0,13.0,0.0,1.0,0.0,13,8.0,4.0,2.0,2.0,0.0,118.0,0.0,4.0
187,221,Harvey Barnes,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,25.0,1997.0,8.9,272.0,262.0,8.0,2.0,1.0,2.0,12,4.0,0.0,0.0,0.0,0.0,208.0,2.0,13.0
188,222,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,23.0,2000.0,29.0,925.0,900.0,20.0,18.0,0.0,3.0,5,2.0,0.0,0.0,0.0,0.0,679.0,5.0,24.0
189,223,Enzo Barrenechea,ar ARG,MF,Frosinone,it Serie A,22.0,2001.0,31.2,1903.0,1795.0,104.0,88.0,1.0,13.0,1,3.0,0.0,0.0,0.0,0.0,1624.0,4.0,21.0
190,224,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,21.0,2001.0,15.9,555.0,545.0,5.0,0.0,1.0,9.0,47,4.0,1.0,0.0,0.0,0.0,372.0,5.0,27.0
191,225,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,20.0,2003.0,17.3,873.0,847.0,16.0,11.0,3.0,3.0,16,4.0,1.0,0.0,0.0,0.0,728.0,10.0,10.0
192,226,Davide Bartesaghi,it ITA,"DF,MF",Milan,it Serie A,17.0,2005.0,0.9,35.0,28.0,7.0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0
193,227,Marc Bartra,es ESP,DF,Betis,es La Liga,32.0,1991.0,2.5,118.0,107.0,9.0,9.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,0.0
194,228,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,26.0,1996.0,36.6,1808.0,1668.0,136.0,66.0,0.0,10.0,3,9.0,0.0,0.0,0.0,0.0,1516.0,4.0,10.0
195,229,Steven Baseya,fr FRA,DF,Strasbourg,fr Ligue 1,18.0,2005.0,0.1,12.0,11.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
196,230,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,35.0,1988.0,3.6,138.0,125.0,13.0,1.0,0.0,1.0,4,12.0,0.0,0.0,0.0,0.0,103.0,0.0,2.0
197,231,Toma Bašić,hr CRO,MF,Salernitana,it Serie A,26.0,1996.0,12.9,540.0,503.0,35.0,22.0,1.0,6.0,25,7.0,6.0,1.0,4.0,0.0,442.0,2.0,11.0
198,232,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,23.0,1999.0,25.6,1674.0,1582.0,91.0,34.0,0.0,12.0,3,3.0,0.0,0.0,0.0,0.0,1440.0,1.0,20.0
199,233,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,24.0,1999.0,25.2,1935.0,1787.0,139.0,58.0,1.0,29.0,76,71.0,0.0,0.0,0.0,0.0,1671.0,9.0,30.0
200,234,Simone Bastoni,it ITA,"MF,DF",Empoli,it Serie A,26.0,1996.0,8.3,360.0,281.0,76.0,17.0,2.0,2.0,36,41.0,16.0,4.0,9.0,0.0,246.0,3.0,12.0
201,237,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,23.0,2000.0,9.0,491.0,452.0,39.0,17.0,0.0,0.0,1,15.0,0.0,0.0,0.0,0.0,423.0,0.0,3.0
202,238,Elias Baum,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,17.0,2005.0,0.3,17.0,13.0,4.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
203,240,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,de Bundesliga,23.0,1999.0,12.9,456.0,443.0,8.0,5.0,4.0,1.0,8,3.0,0.0,0.0,0.0,0.0,340.0,5.0,15.0
204,241,Bebé,cv CPV,"MF,FW",Rayo Vallecano,es La Liga,33.0,1990.0,2.4,104.0,83.0,21.0,3.0,0.0,2.0,28,8.0,10.0,6.0,3.0,0.0,63.0,0.0,4.0
205,242,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,29.0,1994.0,18.2,514.0,462.0,49.0,0.0,2.0,2.0,35,40.0,0.0,0.0,0.0,0.0,360.0,3.0,25.0
206,243,Mohamed Bechikh,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,18.0,2005.0,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
207,244,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,26.0,1997.0,10.8,431.0,411.0,18.0,3.0,2.0,5.0,6,1.0,0.0,0.0,0.0,0.0,311.0,2.0,17.0
208,245,Owen Beck,wls WAL,DF,Liverpool,eng Premier League,20.0,2002.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
209,248,Chris Bedia,ci CIV,"FW,MF",Union Berlin,de Bundesliga,27.0,1996.0,1.6,20.0,19.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
210,251,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,fr Ligue 1,22.0,2001.0,3.3,97.0,89.0,6.0,1.0,0.0,0.0,5,1.0,2.0,0.0,1.0,0.0,70.0,2.0,1.0
211,254,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,20.0,2002.0,26.9,550.0,498.0,50.0,0.0,4.0,1.0,38,8.0,1.0,1.0,0.0,0.0,384.0,2.0,26.0
212,255,Jérémie Bela,ao ANG,"MF,FW",Clermont Foot,fr Ligue 1,30.0,1993.0,2.3,100.0,94.0,6.0,1.0,0.0,0.0,14,2.0,3.0,2.0,0.0,0.0,70.0,0.0,5.0
213,258,Amari'i Bell,jm JAM,DF,Luton Town,eng Premier League,29.0,1994.0,19.1,835.0,783.0,48.0,15.0,2.0,3.0,13,29.0,0.0,0.0,0.0,0.0,645.0,4.0,23.0
214,259,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,31.0,1991.0,7.4,370.0,364.0,6.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,297.0,0.0,4.0
215,261,Raoul Bellanova,it ITA,DF,Torino,it Serie A,23.0,2000.0,33.8,1579.0,1285.0,288.0,14.0,0.0,4.0,178,274.0,0.0,0.0,0.0,0.0,1232.0,6.0,44.0
216,264,Héctor Bellerín,es ESP,DF,Betis,es La Liga,28.0,1995.0,19.0,979.0,791.0,185.0,17.0,0.0,8.0,40,168.0,0.0,0.0,0.0,0.0,756.0,3.0,20.0
217,265,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,20.0,2003.0,25.7,1543.0,1490.0,43.0,18.0,18.0,14.0,21,12.0,1.0,1.0,0.0,0.0,1363.0,10.0,25.0
218,266,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,18.0,2005.0,16.1,862.0,807.0,55.0,9.0,0.0,5.0,13,43.0,0.0,0.0,0.0,0.0,759.0,0.0,8.0
219,269,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,24.0,1999.0,27.0,1364.0,1309.0,53.0,46.0,4.0,4.0,19,1.0,6.0,2.0,3.0,0.0,1180.0,2.0,19.0
220,270,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,it Serie A,22.0,2001.0,18.8,459.0,438.0,19.0,2.0,4.0,3.0,7,4.0,0.0,0.0,0.0,0.0,360.0,2.0,15.0
221,271,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,18.0,2005.0,4.8,215.0,206.0,8.0,2.0,2.0,2.0,13,4.0,1.0,0.0,1.0,0.0,174.0,1.0,4.0
222,272,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,eng Premier League,22.0,2001.0,4.7,139.0,129.0,7.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,7.0
223,273,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,32.0,1990.0,25.7,752.0,698.0,51.0,3.0,12.0,2.0,9,3.0,0.0,0.0,0.0,0.0,555.0,3.0,25.0
224,274,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,25.0,1998.0,12.6,459.0,447.0,11.0,7.0,1.0,6.0,4,3.0,1.0,0.0,0.0,0.0,321.0,1.0,3.0
225,275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,25.0,1997.0,12.8,818.0,772.0,43.0,21.0,7.0,3.0,32,5.0,17.0,4.0,8.0,0.0,711.0,3.0,11.0
226,278,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,28.0,1995.0,11.5,851.0,746.0,105.0,22.0,1.0,4.0,21,83.0,0.0,0.0,0.0,0.0,702.0,0.0,26.0
227,279,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,28.0,1994.0,21.9,1454.0,1405.0,45.0,42.0,4.0,18.0,6,2.0,1.0,1.0,0.0,0.0,1248.0,4.0,15.0
228,280,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,26.0,1997.0,11.2,800.0,786.0,10.0,9.0,4.0,0.0,9,0.0,0.0,0.0,0.0,0.0,674.0,4.0,26.0
229,282,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,19.0,2003.0,11.2,968.0,912.0,56.0,22.0,1.0,3.0,2,33.0,0.0,0.0,0.0,0.0,867.0,0.0,10.0
230,283,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,28.0,1994.0,15.9,641.0,583.0,55.0,19.0,8.0,24.0,72,7.0,29.0,19.0,0.0,0.0,409.0,3.0,15.0
231,284,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,33.0,1990.0,21.4,1304.0,1050.0,249.0,43.0,0.0,8.0,44,206.0,0.0,0.0,0.0,0.0,1078.0,5.0,26.0
232,285,Álex Berenguer,es ESP,FW,Athletic Club,es La Liga,28.0,1995.0,17.7,596.0,478.0,117.0,38.0,4.0,5.0,138,13.0,65.0,22.0,30.0,0.0,373.0,1.0,23.0
233,286,Bartosz Bereszyński,pl POL,DF,Empoli,it Serie A,31.0,1992.0,19.6,867.0,685.0,177.0,31.0,0.0,2.0,16,146.0,0.0,0.0,0.0,0.0,673.0,5.0,27.0
234,287,Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,eng Premier League,32.0,1990.0,13.2,544.0,465.0,77.0,28.0,4.0,5.0,70,7.0,39.0,18.0,12.0,5.0,396.0,2.0,14.0
235,288,Sander Berge,no NOR,MF,Burnley,eng Premier League,25.0,1998.0,33.4,1562.0,1529.0,31.0,21.0,7.0,10.0,12,1.0,0.0,0.0,0.0,0.0,1376.0,2.0,14.0
236,290,Medon Berisha,al ALB,"FW,MF",Lecce,it Serie A,19.0,2003.0,2.3,98.0,91.0,7.0,3.0,0.0,2.0,3,0.0,3.0,2.0,1.0,0.0,84.0,0.0,1.0
237,293,Isaac Bernal,es ESP,FW,Sevilla,es La Liga,23.0,2000.0,11.5,209.0,187.0,17.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,146.0,5.0,11.0
238,294,Bernardo,br BRA,DF,Bochum,de Bundesliga,28.0,1995.0,32.5,1622.0,1356.0,259.0,12.0,0.0,4.0,30,233.0,0.0,0.0,0.0,0.0,1167.0,7.0,34.0
239,295,Victor Bernth Kristiansen,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,1688.0,1452.0,231.0,24.0,0.0,4.0,35,207.0,0.0,0.0,0.0,0.0,1422.0,5.0,22.0
240,296,Matúš Bero,sk SVK,"MF,FW",Bochum,de Bundesliga,27.0,1995.0,18.5,535.0,502.0,28.0,3.0,7.0,1.0,16,23.0,0.0,0.0,0.0,0.0,355.0,5.0,20.0
241,297,Luke Berry,eng ENG,"MF,DF",Luton Town,eng Premier League,31.0,1992.0,3.6,99.0,83.0,16.0,4.0,0.0,0.0,8,2.0,6.0,5.0,1.0,0.0,64.0,0.0,3.0
242,299,Jan-Niklas Beste,de GER,"FW,MF",Heidenheim,de Bundesliga,24.0,1999.0,28.9,947.0,675.0,269.0,85.0,0.0,13.0,279,34.0,145.0,75.0,61.0,0.0,543.0,3.0,49.0
243,302,Davide Bettella,it ITA,MF,Monza,it Serie A,23.0,2000.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
244,303,Sam Beukema,nl NED,DF,Bologna,it Serie A,24.0,1998.0,28.3,2055.0,1971.0,81.0,47.0,1.0,12.0,2,18.0,0.0,0.0,0.0,0.0,1842.0,3.0,13.0
245,304,Jordan Beyer,de GER,DF,Burnley,eng Premier League,23.0,2000.0,13.7,861.0,840.0,19.0,14.0,1.0,5.0,0,4.0,0.0,0.0,0.0,0.0,766.0,2.0,9.0
246,305,Pep Biel,es ESP,"MF,FW",Augsburg,de Bundesliga,26.0,1996.0,3.2,123.0,113.0,10.0,3.0,0.0,1.0,14,0.0,6.0,1.0,4.0,0.0,99.0,0.0,2.0
247,306,Jaka Bijol,si SVN,DF,Udinese,it Serie A,24.0,1999.0,23.2,822.0,790.0,29.0,22.0,1.0,5.0,1,2.0,0.0,0.0,0.0,0.0,645.0,3.0,4.0
248,307,El Bilal Touré,ml MLI,FW,Atalanta,it Serie A,21.0,2001.0,4.4,126.0,124.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,92.0,0.0,6.0
249,308,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,27.0,1996.0,15.5,537.0,518.0,17.0,4.0,0.0,6.0,29,5.0,6.0,3.0,1.0,0.0,404.0,2.0,17.0
250,309,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,30.0,1992.0,26.2,1842.0,1329.0,510.0,103.0,0.0,14.0,226,298.0,109.0,28.0,53.0,0.0,1388.0,3.0,33.0
251,310,Davide Biraschi,it ITA,DF,Genoa,it Serie A,29.0,1994.0,1.0,37.0,28.0,9.0,2.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
252,311,Samuele Birindelli,it ITA,DF,Monza,it Serie A,24.0,1999.0,22.4,1104.0,939.0,160.0,11.0,1.0,14.0,54,148.0,1.0,0.0,0.0,0.0,902.0,5.0,31.0
253,312,Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,18.0,2005.0,2.0,112.0,106.0,6.0,1.0,0.0,1.0,11,0.0,5.0,1.0,3.0,0.0,90.0,0.0,4.0
