,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received
1630,1944,Mark Noble,eng ENG,MF,West Ham,eng Premier League,34,1987,3.7,325.0,5.0,80.0,210.0,40.0,2.0,323.0,4.0,3.0,75.0,1.0,25.0,217.0,869.0,350.0,2.0,9.0,0.0,0.0,4.0,248.0,3.0
1631,1945,Peru Nolaskoain,es ESP,DF,Athletic Club,es La Liga,22,1998,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1632,1946,Nolito,es ESP,MF,Celta Vigo,es La Liga,34,1986,15.4,709.0,7.0,90.0,348.0,275.0,40.0,709.0,22.0,13.0,59.1,9.0,40.9,391.0,1517.0,626.0,10.0,15.0,3.0,27.0,21.0,475.0,66.0
1633,1947,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,23,1998,20.8,859.0,5.0,98.0,346.0,427.0,82.0,859.0,60.0,27.0,45.0,33.0,55.0,523.0,3894.0,1948.0,73.0,41.0,32.0,66.0,29.0,594.0,163.0
1634,1948,Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,31,1990,3.4,295.0,23.0,122.0,152.0,23.0,2.0,295.0,2.0,2.0,100.0,0.0,0.0,165.0,943.0,486.0,5.0,2.0,1.0,1.0,1.0,192.0,1.0
1635,1949,Mathias Normann,no NOR,MF,Norwich City,eng Premier League,25,1996,18.3,990.0,76.0,331.0,516.0,156.0,5.0,990.0,30.0,17.0,56.7,13.0,43.3,522.0,2631.0,1144.0,16.0,10.0,2.0,27.0,17.0,570.0,8.0
1636,1950,Connor Noß,ie IRL,MF,M'Gladbach,de Bundesliga,20,2001,0.6,21.0,1.0,4.0,10.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,21.0,1.0,0.0,0.0,2.0,0.0,14.0,4.0
1637,1951,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,de Bundesliga,18,2003,1.5,77.0,0.0,8.0,28.0,42.0,7.0,77.0,3.0,1.0,33.3,2.0,66.7,47.0,256.0,86.0,3.0,3.0,1.0,11.0,4.0,58.0,19.0
1638,1952,Soma Novothny,hu HUN,"FW,MF",Bochum,de Bundesliga,27,1994,0.9,27.0,4.0,7.0,11.0,9.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,17.0,1.0,0.0,0.0,2.0,0.0,18.0,6.0
1639,1953,Jean-Pierre Nsame,cm CMR,FW,Venezia,it Serie A,28,1993,2.7,87.0,1.0,2.0,35.0,50.0,16.0,87.0,3.0,1.0,33.3,2.0,66.7,43.0,164.0,46.0,4.0,0.0,2.0,8.0,5.0,75.0,18.0
1640,1954,Randy Ntekja,fr FRA,"FW,MF",Rayo Vallecano,es La Liga,23,1997,16.2,631.0,12.0,56.0,308.0,272.0,63.0,631.0,30.0,16.0,53.3,14.0,46.7,305.0,1560.0,701.0,21.0,21.0,12.0,65.0,33.0,444.0,84.0
1641,1956,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,26,1995,0.1,11.0,1.0,2.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1642,1957,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,24,1997,6.9,407.0,41.0,170.0,223.0,21.0,10.0,407.0,4.0,3.0,75.0,1.0,25.0,235.0,1597.0,999.0,8.0,3.0,0.0,4.0,1.0,260.0,3.0
1643,1958,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,de Bundesliga,22,1998,7.1,398.0,44.0,225.0,166.0,12.0,4.0,398.0,4.0,3.0,75.0,1.0,25.0,232.0,1043.0,574.0,2.0,2.0,0.0,3.0,1.0,231.0,0.0
1644,1959,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,31,1990,22.6,1175.0,243.0,748.0,395.0,37.0,19.0,1175.0,2.0,1.0,50.0,1.0,50.0,610.0,2962.0,1301.0,4.0,5.0,2.0,2.0,2.0,666.0,6.0
1645,1960,Simeon Nwankwo,ng NGA,FW,Salernitana,it Serie A,29,1992,9.4,279.0,14.0,27.0,128.0,127.0,42.0,279.0,10.0,7.0,70.0,3.0,30.0,167.0,571.0,180.0,3.0,4.0,2.0,30.0,23.0,223.0,48.0
1646,1961,Gerzino Nyamsi,fr FRA,DF,Strasbourg,fr Ligue 1,24,1997,33.2,1733.0,240.0,874.0,810.0,58.0,46.0,1733.0,7.0,6.0,85.7,1.0,14.3,1125.0,6879.0,4061.0,11.0,2.0,1.0,19.0,7.0,1119.0,5.0
1647,1962,Allan Nyom,cm CMR,DF,Getafe,es La Liga,33,1988,2.7,112.0,8.0,47.0,52.0,14.0,0.0,112.0,1.0,0.0,0.0,1.0,100.0,48.0,190.0,90.0,2.0,2.0,0.0,1.0,1.0,49.0,4.0
1648,1963,M'Bala Nzola,ao ANG,FW,Spezia,it Serie A,24,1996,11.9,392.0,14.0,29.0,154.0,217.0,52.0,392.0,27.0,16.0,59.3,11.0,40.7,230.0,1271.0,401.0,16.0,11.0,12.0,53.0,21.0,283.0,63.0
1649,1964,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,27,1994,33.9,2079.0,109.0,571.0,1219.0,308.0,59.0,2079.0,27.0,18.0,66.7,9.0,33.3,879.0,3316.0,1627.0,17.0,22.0,3.0,26.0,26.0,1104.0,31.0
1650,1965,Adam Obert,sk SVK,"DF,MF",Cagliari,it Serie A,18,2002,3.0,143.0,19.0,84.0,44.0,18.0,0.0,143.0,6.0,4.0,66.7,2.0,33.3,79.0,392.0,145.0,0.0,1.0,0.0,5.0,4.0,77.0,3.0
1651,1966,Joel Obi,ng NGA,"MF,DF",Salernitana,it Serie A,30,1991,12.7,493.0,17.0,120.0,238.0,143.0,26.0,493.0,7.0,4.0,57.1,3.0,42.9,264.0,1220.0,373.0,10.0,12.0,0.0,20.0,16.0,289.0,46.0
1652,1968,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,27,1994,23.6,1228.0,27.0,175.0,469.0,599.0,103.0,1228.0,95.0,37.0,38.9,58.0,61.1,714.0,4050.0,1790.0,68.0,42.0,30.0,76.0,43.0,887.0,230.0
1653,1969,Bastian Oczipka,de GER,DF,Union Berlin,de Bundesliga,32,1989,10.4,658.0,28.0,188.0,291.0,187.0,11.0,658.0,25.0,15.0,60.0,10.0,40.0,312.0,1517.0,785.0,21.0,13.0,4.0,10.0,6.0,331.0,35.0
1654,1970,Brian Oddei,it ITA,FW,Sassuolo,it Serie A,18,2002,0.1,6.0,0.0,2.0,1.0,4.0,1.0,6.0,1.0,1.0,100.0,0.0,0.0,5.0,52.0,29.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
1655,1971,Álvaro Odriozola,es ESP,DF,Fiorentina,it Serie A,25,1995,19.3,1192.0,56.0,349.0,462.0,386.0,55.0,1192.0,25.0,12.0,48.0,13.0,52.0,693.0,4522.0,2157.0,75.0,41.0,17.0,25.0,12.0,773.0,136.0
1656,1972,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,33,1988,10.2,542.0,63.0,290.0,242.0,13.0,6.0,542.0,1.0,1.0,100.0,0.0,0.0,324.0,1623.0,741.0,2.0,0.0,0.0,2.0,1.0,376.0,0.0
1657,1973,Florent Ogier,fr FRA,DF,Clermont Foot,fr Ligue 1,32,1989,27.0,1764.0,207.0,1057.0,681.0,36.0,17.0,1764.0,4.0,3.0,75.0,1.0,25.0,1088.0,5281.0,2881.0,2.0,4.0,1.0,9.0,0.0,1172.0,2.0
1658,1974,Stefano Okaka,it ITA,FW,Udinese,it Serie A,31,1989,0.2,9.0,1.0,1.0,5.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,28.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0
1659,1975,David Okereke,ng NGA,"FW,MF",Venezia,it Serie A,23,1997,22.8,693.0,27.0,84.0,280.0,345.0,82.0,693.0,50.0,26.0,52.0,24.0,48.0,419.0,3006.0,1477.0,60.0,31.0,25.0,53.0,29.0,495.0,137.0
1660,1976,Masaya Okugawa,jp JPN,"MF,FW",Arminia,de Bundesliga,25,1996,28.1,790.0,20.0,136.0,327.0,338.0,71.0,790.0,52.0,20.0,38.5,32.0,61.5,403.0,2555.0,1106.0,40.0,25.0,10.0,69.0,26.0,426.0,121.0
1661,1977,Lucas Olaza,uy URU,DF,Elche,es La Liga,27,1994,3.3,242.0,9.0,61.0,110.0,72.0,3.0,242.0,2.0,2.0,100.0,0.0,0.0,116.0,365.0,185.0,2.0,7.0,0.0,4.0,3.0,135.0,22.0
1662,1979,Mathias Olesen,lu LUX,"MF,FW",Köln,de Bundesliga,20,2001,0.2,16.0,0.0,6.0,5.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,44.0,7.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0
1663,1980,Michael Olise,fr FRA,"FW,MF",Crystal Palace,eng Premier League,19,2001,12.7,829.0,16.0,102.0,348.0,396.0,42.0,829.0,62.0,28.0,45.2,34.0,54.8,500.0,3377.0,1746.0,55.0,37.0,10.0,27.0,21.0,589.0,110.0
1664,1981,Christian Oliva,uy URU,MF,Cagliari,it Serie A,25,1996,0.5,33.0,2.0,10.0,19.0,5.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,22.0,133.0,77.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0
1665,1982,Brian Oliván,es ESP,DF,Mallorca,es La Liga,27,1994,24.3,1228.0,89.0,446.0,477.0,311.0,30.0,1227.0,10.0,7.0,70.0,3.0,30.0,577.0,2991.0,1538.0,31.0,33.0,4.0,16.0,7.0,614.0,91.0
1666,1983,Sérgio Oliveira,pt POR,MF,Roma,it Serie A,29,1992,9.9,600.0,14.0,126.0,349.0,133.0,11.0,599.0,15.0,8.0,53.3,7.0,46.7,285.0,1355.0,605.0,10.0,8.0,1.0,9.0,10.0,393.0,16.0
1667,1984,Mathías Olivera,uy URU,DF,Getafe,es La Liga,23,1997,31.1,1859.0,85.0,473.0,879.0,536.0,64.0,1859.0,54.0,27.0,50.0,27.0,50.0,829.0,4743.0,2616.0,73.0,57.0,18.0,62.0,38.0,889.0,95.0
1668,1985,Dani Olmo,es ESP,"MF,FW",RB Leipzig,de Bundesliga,23,1998,8.3,478.0,4.0,62.0,234.0,186.0,32.0,478.0,45.0,24.0,53.3,21.0,46.7,288.0,1190.0,646.0,15.0,16.0,5.0,23.0,16.0,355.0,55.0
1669,1987,Warmed Omari,fr FRA,DF,Rennes,fr Ligue 1,21,2000,31.1,2224.0,187.0,939.0,1247.0,49.0,16.0,2224.0,6.0,5.0,83.3,1.0,16.7,1566.0,8423.0,4550.0,23.0,14.0,2.0,18.0,8.0,1659.0,4.0
1670,1989,Andrew Omobamidele,ie IRL,DF,Norwich City,eng Premier League,19,2002,4.2,279.0,27.0,138.0,124.0,18.0,2.0,279.0,0.0,0.0,0.0,0.0,0.0,162.0,897.0,465.0,6.0,3.0,0.0,6.0,0.0,162.0,1.0
1671,1990,Amadou Onana,be BEL,MF,Lille,fr Ligue 1,19,2001,15.1,805.0,31.0,172.0,513.0,132.0,20.0,805.0,21.0,13.0,61.9,8.0,38.1,525.0,2752.0,1341.0,24.0,15.0,3.0,18.0,9.0,512.0,21.0
1672,1991,Jean Onana,cm CMR,MF,Bordeaux,fr Ligue 1,21,2000,20.4,1353.0,41.0,327.0,846.0,194.0,14.0,1353.0,23.0,17.0,73.9,6.0,26.1,848.0,3903.0,1680.0,18.0,15.0,1.0,45.0,21.0,879.0,46.0
1673,1992,Karim Onisiwo,at AUT,FW,Mainz 05,de Bundesliga,29,1992,26.2,992.0,10.0,54.0,386.0,568.0,168.0,992.0,121.0,49.0,40.5,72.0,59.5,585.0,3695.0,1626.0,82.0,34.0,44.0,127.0,45.0,725.0,237.0
1674,1993,Javier Ontiveros,es ESP,"FW,MF",Osasuna,es La Liga,23,1997,0.4,37.0,0.0,3.0,21.0,14.0,2.0,37.0,1.0,1.0,100.0,0.0,0.0,27.0,188.0,118.0,6.0,4.0,1.0,0.0,1.0,29.0,2.0
1675,1994,Tyler Onyango,eng ENG,MF,Everton,eng Premier League,18,2003,0.3,8.0,0.0,1.0,3.0,4.0,1.0,8.0,1.0,0.0,0.0,1.0,100.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
1676,1995,Frank Onyeka,ng NGA,MF,Brentford,eng Premier League,23,1998,11.6,470.0,22.0,119.0,248.0,109.0,15.0,470.0,17.0,11.0,64.7,6.0,35.3,245.0,1272.0,615.0,18.0,7.0,3.0,22.0,14.0,270.0,27.0
1677,1996,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,28,1992,29.4,2372.0,239.0,1139.0,1162.0,77.0,43.0,2372.0,6.0,4.0,66.7,2.0,33.3,1376.0,7017.0,3953.0,8.0,4.0,0.0,14.0,2.0,1636.0,7.0
1678,1997,Divock Origi,be BEL,FW,Liverpool,eng Premier League,26,1995,1.5,64.0,2.0,6.0,13.0,45.0,15.0,64.0,3.0,1.0,33.3,2.0,66.7,38.0,174.0,52.0,3.0,1.0,1.0,8.0,3.0,50.0,9.0
1679,1998,Riccardo Orsolini,it ITA,"FW,MF",Bologna,it Serie A,24,1997,19.8,968.0,17.0,117.0,450.0,409.0,55.0,966.0,58.0,26.0,44.8,32.0,55.2,549.0,3095.0,1420.0,38.0,16.0,13.0,51.0,29.0,719.0,125.0
1680,2000,Pedro Ortiz,es ESP,MF,Sevilla,es La Liga,20,2000,0.1,16.0,1.0,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,53.0,28.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
1681,2001,Victor Osimhen,ng NGA,FW,Napoli,it Serie A,22,1998,22.0,617.0,22.0,34.0,220.0,372.0,142.0,617.0,54.0,30.0,55.6,24.0,44.4,380.0,2521.0,1059.0,49.0,36.0,24.0,76.0,32.0,502.0,178.0
1682,2002,Milutin Osmajić,me MNE,"FW,MF",Cádiz,es La Liga,22,1999,2.9,85.0,5.0,10.0,39.0,36.0,11.0,85.0,5.0,2.0,40.0,3.0,60.0,49.0,195.0,37.0,1.0,2.0,1.0,14.0,3.0,66.0,6.0
1683,2004,Patrick Osterhage,de GER,MF,Bochum,de Bundesliga,21,2000,6.7,274.0,14.0,55.0,146.0,76.0,7.0,274.0,8.0,6.0,75.0,2.0,25.0,132.0,614.0,179.0,2.0,6.0,2.0,15.0,13.0,136.0,19.0
1684,2005,Tomáš Ostrák,cz CZE,"MF,FW",Köln,de Bundesliga,21,2000,0.3,22.0,0.0,4.0,6.0,12.0,3.0,22.0,2.0,2.0,100.0,0.0,0.0,13.0,158.0,33.0,1.0,1.0,0.0,2.0,3.0,15.0,3.0
1685,2006,Otávio,br BRA,MF,Bordeaux,fr Ligue 1,27,1994,12.7,812.0,24.0,199.0,565.0,56.0,1.0,812.0,10.0,6.0,60.0,4.0,40.0,499.0,2114.0,943.0,4.0,8.0,0.0,9.0,3.0,580.0,5.0
1686,2007,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,de Bundesliga,26,1994,4.0,261.0,18.0,81.0,110.0,72.0,4.0,261.0,8.0,5.0,62.5,3.0,37.5,119.0,788.0,425.0,18.0,7.0,1.0,7.0,2.0,145.0,28.0
1687,2008,Dango Ouattara,bf BFA,"MF,FW",Lorient,fr Ligue 1,19,2002,9.0,414.0,18.0,84.0,175.0,161.0,42.0,414.0,20.0,8.0,40.0,12.0,60.0,218.0,1418.0,575.0,18.0,10.0,10.0,19.0,9.0,252.0,76.0
1688,2009,Remi Oudin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,24,1996,19.3,903.0,33.0,194.0,390.0,328.0,45.0,903.0,30.0,19.0,63.3,11.0,36.7,513.0,2777.0,1104.0,31.0,21.0,8.0,31.0,14.0,534.0,96.0
1689,2011,Azzedine Ounahi,ma MAR,MF,Angers,fr Ligue 1,21,2000,18.1,1143.0,19.0,192.0,669.0,302.0,26.0,1143.0,56.0,26.0,46.4,30.0,53.6,812.0,4611.0,2266.0,50.0,46.0,5.0,52.0,33.0,870.0,79.0
1690,2012,Adam Ounas,dz ALG,"MF,FW",Napoli,it Serie A,24,1996,3.6,268.0,4.0,28.0,99.0,151.0,20.0,268.0,28.0,24.0,85.7,4.0,14.3,184.0,1436.0,774.0,28.0,14.0,12.0,19.0,11.0,212.0,44.0
1691,2014,Reece Oxford,eng ENG,DF,Augsburg,de Bundesliga,22,1998,29.9,1532.0,253.0,919.0,556.0,69.0,35.0,1532.0,5.0,4.0,80.0,1.0,20.0,707.0,3573.0,1677.0,10.0,6.0,0.0,17.0,1.0,815.0,2.0
1692,2015,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,eng Premier League,27,1993,8.7,508.0,5.0,45.0,238.0,231.0,31.0,508.0,17.0,12.0,70.6,5.0,29.4,319.0,1945.0,1033.0,34.0,28.0,8.0,16.0,10.0,372.0,63.0
1693,2016,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,es La Liga,24,1997,18.6,830.0,19.0,99.0,289.0,459.0,75.0,825.0,43.0,22.0,51.2,21.0,48.8,469.0,2757.0,1339.0,51.0,34.0,22.0,37.0,29.0,550.0,144.0
1694,2017,Ambroise Oyongo,cm CMR,DF,Montpellier,fr Ligue 1,30,1991,7.3,430.0,29.0,134.0,180.0,119.0,8.0,430.0,4.0,4.0,100.0,0.0,0.0,268.0,1165.0,496.0,11.0,6.0,1.0,11.0,4.0,247.0,26.0
1695,2018,Salih Özcan,tr TUR,MF,Köln,de Bundesliga,23,1998,25.7,1650.0,54.0,437.0,995.0,241.0,53.0,1650.0,40.0,25.0,62.5,15.0,37.5,837.0,4263.0,2007.0,39.0,25.0,3.0,26.0,28.0,941.0,47.0
1696,2019,Levin Öztunalı,de GER,MF,Union Berlin,de Bundesliga,25,1996,6.4,259.0,15.0,54.0,115.0,96.0,14.0,259.0,9.0,4.0,44.4,5.0,55.6,123.0,659.0,303.0,8.0,6.0,3.0,24.0,9.0,161.0,37.0
1697,2021,Jon Pacheco,es ESP,DF,Real Sociedad,es La Liga,20,2001,4.2,272.0,46.0,171.0,98.0,3.0,1.0,272.0,0.0,0.0,0.0,0.0,0.0,157.0,960.0,568.0,0.0,0.0,0.0,3.0,0.0,175.0,0.0
1698,2022,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,de Bundesliga,26,1994,5.7,241.0,6.0,14.0,123.0,106.0,28.0,239.0,22.0,13.0,59.1,9.0,40.9,142.0,623.0,236.0,7.0,4.0,0.0,18.0,15.0,180.0,43.0
1699,2024,Simone Pafundi,it ITA,FW,Udinese,it Serie A,15,2006,0.3,13.0,0.0,2.0,9.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,82.0,48.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0
1700,2025,Vincent Pajot,fr FRA,MF,Metz,fr Ligue 1,30,1990,25.7,1372.0,55.0,343.0,899.0,150.0,10.0,1372.0,19.0,13.0,68.4,6.0,31.6,821.0,3716.0,1442.0,12.0,25.0,2.0,30.0,7.0,839.0,25.0
1701,2026,Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,22,1998,12.2,921.0,30.0,247.0,561.0,126.0,5.0,921.0,11.0,6.0,54.5,5.0,45.5,519.0,2070.0,966.0,10.0,14.0,2.0,13.0,13.0,624.0,17.0
1702,2027,Helibelton Palacios,co COL,DF,Elche,es La Liga,28,1993,21.5,1164.0,86.0,463.0,512.0,204.0,7.0,1164.0,35.0,27.0,77.1,8.0,22.9,527.0,2761.0,1572.0,31.0,26.0,4.0,15.0,10.0,604.0,49.0
1703,2028,Isaac Palazón Camacho,es ESP,"FW,MF",Rayo Vallecano,es La Liga,26,1994,25.4,1266.0,27.0,158.0,572.0,557.0,50.0,1266.0,81.0,36.0,44.4,45.0,55.6,712.0,3678.0,1332.0,41.0,33.0,8.0,85.0,55.0,855.0,148.0
1704,2029,Nicolas Pallois,fr FRA,DF,Nantes,fr Ligue 1,33,1987,27.2,1424.0,159.0,662.0,722.0,54.0,16.0,1424.0,9.0,9.0,100.0,0.0,0.0,771.0,3734.0,1944.0,16.0,9.0,0.0,10.0,1.0,764.0,7.0
1705,2030,Cole Palmer,eng ENG,"FW,MF",Manchester City,eng Premier League,19,2002,1.4,76.0,0.0,1.0,28.0,48.0,10.0,76.0,2.0,1.0,50.0,1.0,50.0,45.0,190.0,80.0,3.0,2.0,2.0,7.0,3.0,62.0,15.0
1706,2031,Erik Palmer-Brown,us USA,DF,Troyes,fr Ligue 1,24,1997,19.3,864.0,177.0,545.0,308.0,17.0,6.0,864.0,7.0,4.0,57.1,3.0,42.9,526.0,2752.0,1329.0,4.0,3.0,1.0,9.0,5.0,473.0,1.0
1707,2034,Martin Palumbo,no NOR,FW,Juventus,it Serie A,19,2002,0.1,5.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1708,2035,Goran Pandev,mk MKD,"FW,MF",Genoa,it Serie A,38,1983,9.4,312.0,1.0,25.0,147.0,142.0,27.0,312.0,22.0,10.0,45.5,12.0,54.5,234.0,954.0,308.0,9.0,10.0,4.0,26.0,25.0,272.0,57.0
1709,2037,Miloš Pantović,rs SRB,"MF,FW",Bochum,de Bundesliga,25,1996,17.0,678.0,24.0,124.0,305.0,254.0,43.0,677.0,15.0,6.0,40.0,8.0,53.3,310.0,1438.0,762.0,21.0,18.0,8.0,32.0,12.0,392.0,82.0
1710,2038,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,de Bundesliga,21,1999,0.2,13.0,0.0,6.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0
1711,2039,Matondo-Merveille Papela,de GER,MF,Mainz 05,de Bundesliga,20,2001,0.9,42.0,1.0,17.0,18.0,8.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,71.0,22.0,1.0,1.0,0.0,5.0,1.0,17.0,1.0
1712,2040,Lucas Paquetá,br BRA,"MF,FW",Lyon,fr Ligue 1,23,1997,30.0,2047.0,35.0,219.0,1092.0,766.0,106.0,2046.0,118.0,81.0,68.6,37.0,31.4,1378.0,6271.0,2494.0,59.0,55.0,20.0,111.0,78.0,1530.0,219.0
1713,2041,Rubén Pardo,es ESP,MF,Bordeaux,fr Ligue 1,28,1992,0.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1714,2042,Kevin Paredes,us USA,"FW,DF",Wolfsburg,de Bundesliga,18,2003,0.2,10.0,0.0,0.0,4.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,27.0,2.0,1.0,0.0,1.0,0.0,7.0,1.0
1715,2043,Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,27,1994,9.3,997.0,37.0,251.0,666.0,85.0,2.0,997.0,7.0,6.0,85.7,1.0,14.3,707.0,3055.0,1447.0,6.0,8.0,0.0,5.0,2.0,800.0,3.0
1716,2044,Daniel Parejo,es ESP,MF,Villarreal,es La Liga,32,1989,30.0,2353.0,61.0,426.0,1363.0,579.0,16.0,2352.0,33.0,25.0,75.8,8.0,24.2,1337.0,5444.0,2505.0,36.0,23.0,3.0,27.0,23.0,1672.0,36.0
1717,2045,Fabiano Parisi,it ITA,DF,Empoli,it Serie A,20,2000,16.4,1040.0,79.0,381.0,424.0,263.0,17.0,1040.0,55.0,29.0,52.7,26.0,47.3,589.0,3860.0,2116.0,58.0,41.0,6.0,42.0,18.0,519.0,49.0
1718,2046,Raúl Parra,es ESP,DF,Cádiz,es La Liga,21,1999,1.0,42.0,6.0,26.0,14.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,100.0,16.0,88.0,48.0,1.0,1.0,0.0,1.0,0.0,16.0,2.0
1719,2047,Thomas Partey,gh GHA,MF,Arsenal,eng Premier League,28,1993,22.5,1447.0,62.0,373.0,828.0,262.0,22.0,1447.0,43.0,35.0,81.4,8.0,18.6,807.0,3830.0,1971.0,20.0,29.0,1.0,34.0,17.0,1012.0,11.0
1720,2048,Mario Pašalić,hr CRO,"MF,FW",Atalanta,it Serie A,26,1995,22.2,1257.0,24.0,163.0,657.0,444.0,109.0,1257.0,31.0,15.0,48.4,16.0,51.6,712.0,3305.0,1540.0,38.0,32.0,18.0,59.0,22.0,922.0,142.0
1721,2049,Felix Passlack,de GER,DF,Dortmund,de Bundesliga,23,1998,5.2,418.0,8.0,101.0,223.0,95.0,7.0,418.0,7.0,3.0,42.9,4.0,57.1,223.0,1189.0,547.0,13.0,13.0,0.0,8.0,2.0,269.0,28.0
1722,2050,Javier Pastore,ar ARG,"MF,FW",Elche,es La Liga,32,1989,5.8,338.0,3.0,56.0,166.0,120.0,18.0,338.0,14.0,8.0,57.1,6.0,42.9,226.0,1203.0,582.0,16.0,11.0,4.0,10.0,11.0,269.0,36.0
1723,2051,Patric,es ESP,DF,Lazio,it Serie A,28,1993,18.3,1569.0,179.0,751.0,795.0,30.0,9.0,1569.0,2.0,2.0,100.0,0.0,0.0,983.0,4507.0,2190.0,5.0,3.0,1.0,7.0,1.0,1233.0,6.0
1724,2053,Paulinho,br BRA,"FW,MF",Leverkusen,de Bundesliga,21,2000,13.5,683.0,11.0,75.0,316.0,308.0,63.0,683.0,53.0,27.0,50.9,26.0,49.1,443.0,3305.0,1618.0,58.0,49.0,18.0,38.0,19.0,524.0,121.0
1725,2054,Gabriel Paulista,br BRA,DF,Valencia,es La Liga,30,1990,17.7,823.0,152.0,475.0,346.0,15.0,7.0,823.0,2.0,1.0,50.0,1.0,50.0,380.0,2035.0,1132.0,9.0,1.0,0.0,9.0,3.0,332.0,1.0
1726,2055,Benjamin Pavard,fr FRA,DF,Bayern Munich,de Bundesliga,25,1996,23.1,2304.0,127.0,703.0,1261.0,349.0,29.0,2304.0,4.0,3.0,75.0,1.0,25.0,1270.0,5494.0,3072.0,50.0,32.0,2.0,10.0,5.0,1643.0,91.0
1727,2056,Strahinja Pavlović,rs SRB,DF,Monaco,fr Ligue 1,20,2001,5.0,467.0,24.0,176.0,268.0,26.0,6.0,467.0,3.0,3.0,100.0,0.0,0.0,303.0,1621.0,1028.0,10.0,9.0,0.0,6.0,1.0,336.0,1.0
1728,2057,Leonardo Pavoletti,it ITA,FW,Cagliari,it Serie A,32,1988,16.9,667.0,19.0,64.0,320.0,287.0,89.0,667.0,10.0,6.0,60.0,4.0,40.0,301.0,682.0,176.0,2.0,5.0,2.0,39.0,13.0,516.0,82.0
1729,2058,Dimitri Payet,fr FRA,"FW,MF",Marseille,fr Ligue 1,34,1987,28.8,1859.0,1.0,87.0,737.0,1047.0,77.0,1852.0,54.0,29.0,53.7,25.0,46.3,1248.0,6231.0,3177.0,76.0,86.0,24.0,43.0,34.0,1455.0,212.0
