,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
127,Ángel,es ESP,GK,Granada,es La Liga,18,2002,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,-1.57,0.8,3.4,-2.5,-2.54,-2.20,Matches
128,José Ángel,es ESP,DF,Eibar,es La Liga,30,1989,14,901,64,26.3,10.0,11,76,5,3,23,5,0.64,5,18,-13,-1.30,-0.94,12.6,9.6,+3.0,+0.30,+0.43,Matches
129,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,es La Liga,36,1984,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
130,Miguel Ángel Rubio,es ESP,DF,Valladolid,es La Liga,22,1998,2,135,68,3.9,1.5,1,90,1,1,45,9,0.50,1,3,-2,-1.33,-0.76,1.3,3.8,-2.5,-1.65,-1.37,Matches
131,Angeliño,es ESP,"DF,FW",RB Leipzig,de Bundesliga,23,1997,26,"2,161",83,70.6,24.0,24,87,18,2,38,2,1.88,43,20,+23,+0.96,+0.46,46.2,19.6,+26.5,+1.11,+0.26,Matches
132,Davide Angelo Ghislandi,it ITA,DF,Atalanta,it Serie A,19,2001,1,5,5,0.1,0.1,0,,0,1,5,5,3.00,0,0,0,0.00,-1.13,0.1,0.0,+0.1,+1.20,+0.31,Matches
133,Faustino Anjorin,eng ENG,MF,Chelsea,eng Premier League,18,2001,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
134,Peter Ankersen,dk DEN,DF,Genoa,it Serie A,29,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
135,Philip Ankhrah,gh GHA,MF,Hellas Verona,it Serie A,17,2002,1,13,13,0.4,0.1,0,,0,1,13,3,1.00,0,0,0,0.00,+0.05,0.1,0.6,-0.5,-3.71,-3.61,Matches
136,Ebenezer Annan,gh GHA,DF,Bologna,it Serie A,17,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
137,Cristian Ansaldi,ar ARG,"DF,FW",Torino,it Serie A,33,1986,31,"1,947",63,56.9,21.6,20,88,16,11,17,3,1.03,26,38,-12,-0.55,-0.13,30.7,36.9,-6.1,-0.28,+0.07,Matches
138,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,24,1996,31,"2,711",87,88.6,30.1,30,90,29,1,18,1,1.29,50,52,-2,-0.07,-0.84,45.8,45.2,+0.7,+0.02,+0.40,Matches
139,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,30,1990,26,"1,974",76,57.7,21.9,24,80,12,2,23,0,1.85,37,25,+12,+0.55,+0.36,38.5,23.2,+15.3,+0.70,+1.23,Matches
140,José Antonio Miranda,gq EQG,"MF,DF",Getafe,es La Liga,22,1998,4,26,7,0.8,0.3,0,,0,4,7,4,0.50,0,2,-2,-6.92,-6.58,0.4,1.2,-0.8,-2.88,-2.75,Matches
141,Mirko Antonucci,it ITA,"FW,MF",Roma,it Serie A,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
142,Valentin Antov,bg BUL,DF,Bologna,it Serie A,19,2000,5,232,46,6.8,2.6,2,82,1,3,23,13,0.60,1,6,-5,-1.94,-1.69,2.6,5.7,-3.1,-1.19,-1.06,Matches
143,Houssem Aouar,dz ALG,"MF,FW",Lyon,fr Ligue 1,22,1998,30,"1,781",59,52.1,19.8,23,71,6,7,21,1,1.97,48,27,+21,+1.06,+0.13,46.8,24.7,+22.0,+1.11,+0.13,Matches
144,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2002,34,"1,731",51,50.6,19.2,21,66,2,13,27,2,1.21,24,25,-1,-0.05,+0.53,25.6,23.9,+1.6,+0.08,+0.24,Matches
145,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,28,1992,22,"1,556",71,45.5,17.3,16,87,13,6,28,13,1.14,27,28,-1,-0.06,+0.28,25.1,28.6,-3.6,-0.21,-0.16,Matches
146,Aritz Arambarri,es ESP,DF,Real Sociedad,es La Liga,22,1998,1,26,26,0.8,0.3,0,,0,1,26,8,3.00,1,1,0,0.00,-0.56,0.6,0.9,-0.3,-1.17,-1.75,Matches
147,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,24,1995,34,"2,983",88,87.2,33.1,33,89,26,1,45,2,1.09,26,35,-9,-0.27,+0.96,30.7,35.4,-4.7,-0.14,+0.10,Matches
148,Aranda,es ESP,MF,Granada,es La Liga,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
149,Óscar Aranda,es ESP,FW,Real Madrid,es La Liga,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
150,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,31,1989,21,"1,669",79,54.5,18.5,20,82,13,1,21,2,1.19,20,24,-4,-0.22,-1.38,24.9,23.3,+1.6,+0.08,-0.28,Matches
151,Luiz Araújo,br BRA,MF,Lille,fr Ligue 1,24,1996,28,"1,496",53,43.7,16.6,17,74,2,11,21,2,2.18,33,6,+27,+1.62,+0.97,22.9,11.3,+11.6,+0.70,+0.37,Matches
152,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,28,1991,33,"2,426",74,70.9,27.0,26,86,21,7,29,3,1.39,35,39,-4,-0.15,-0.33,34.5,36.7,-2.2,-0.08,-0.22,Matches
153,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,21,1999,24,"1,510",63,44.2,16.8,16,80,12,8,29,5,2.33,34,16,+18,+1.07,-0.29,34.0,16.5,+17.5,+1.04,+0.33,Matches
154,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,33,1987,34,"2,807",83,82.1,31.2,30,90,30,4,27,0,0.79,23,46,-23,-0.74,-0.74,37.8,36.9,+0.9,+0.03,+0.22,Matches
155,Roberto Olabe del Arco,es ESP,MF,Eibar,es La Liga,24,1996,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
156,Alphonse Areola,fr FRA,GK,Fulham,eng Premier League,27,1993,36,"3,240",90,94.7,36.0,36,90,36,0,,2,0.78,27,48,-21,-0.58,+1.92,39.4,49.4,-10.0,-0.28,+0.75,Matches
157,Simone Aresti,it ITA,GK,Cagliari,it Serie A,34,1986,0,,,,,0,,0,0,,35,,,,,,,,,,,,Matches
158,Santiago Arias,co COL,DF,Leverkusen,de Bundesliga,28,1992,1,90,90,2.9,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,-0.42,1.5,0.8,+0.7,+0.69,+0.49,Matches
159,Karim Aribi,dz ALG,FW,Nîmes,fr Ligue 1,26,1994,13,294,23,8.6,3.3,2,55,0,11,17,5,0.92,3,9,-6,-1.84,-1.12,4.1,8.2,-4.0,-1.22,-0.74,Matches
160,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,es La Liga,21,1999,4,47,12,1.4,0.5,0,,0,4,12,12,0.00,0,1,-1,-1.91,-1.33,0.6,0.8,-0.2,-0.40,-0.39,Matches
161,Amir Arli,,MF,Dijon,fr Ligue 1,17,2003,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
162,Nicolò Armini,it ITA,DF,Lazio,it Serie A,19,2001,1,5,5,0.1,0.1,0,,0,1,5,22,0.00,0,0,0,0.00,-0.16,0.0,0.3,-0.3,-6.19,-6.48,Matches
163,Stuart Armstrong,sct SCO,MF,Southampton,eng Premier League,28,1992,33,"2,764",84,80.8,30.7,32,86,21,1,13,1,1.24,39,56,-17,-0.55,0.00,32.8,44.2,-11.4,-0.37,-0.31,Matches
164,Alex Arnofoli,it ITA,DF,Bologna,it Serie A,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
165,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,26,1994,30,"2,585",86,84.5,28.7,30,86,23,0,,0,1.87,53,30,+23,+0.80,+0.61,43.0,32.9,+10.1,+0.35,+0.97,Matches
166,Tolu Arokodare,ng NGA,"FW,MF",Köln,de Bundesliga,19,2000,10,112,11,3.7,1.2,0,,0,10,11,7,0.60,3,4,-1,-0.80,-0.04,1.6,1.4,+0.2,+0.13,+0.54,Matches
167,Sergio Arribas,es ESP,"MF,FW",Real Madrid,es La Liga,18,2001,8,135,17,3.9,1.5,0,,0,8,17,4,2.13,3,0,+3,+2.00,+1.01,1.8,0.5,+1.3,+0.88,+0.26,Matches
168,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,25,1994,7,585,84,17.1,6.5,6,90,6,1,45,28,1.14,9,8,+1,+0.15,-0.51,11.0,7.5,+3.5,+0.53,-0.38,Matches
169,Tolgay Arslan,de GER,MF,Udinese,it Serie A,29,1990,30,"1,818",61,53.2,20.2,25,69,3,5,19,3,1.20,23,20,+3,+0.15,+1.22,25.7,24.5,+1.3,+0.06,+0.52,Matches
170,Federico Artioli,it ITA,MF,Sassuolo,it Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
171,Gabriele Artistico,it ITA,FW,Parma,it Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
172,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,it Serie A,31,1988,9,224,25,6.5,2.5,1,90,1,8,17,9,1.56,3,2,+1,+0.40,+0.88,5.0,3.8,+1.2,+0.46,+0.91,Matches
173,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,de Bundesliga,23,1997,13,762,59,24.9,8.5,8,75,3,5,33,7,1.38,7,9,-2,-0.24,+0.12,9.1,12.3,-3.2,-0.38,-0.29,Matches
174,Rocco Ascone,fr FRA,FW,Lille,fr Ligue 1,16,2003,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
175,Raúl Asencio,es ESP,FW,Genoa,it Serie A,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
176,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,31,1989,36,"3,240",90,94.7,36.0,36,90,36,0,,2,1.61,58,40,+18,+0.50,+1.50,54.3,39.6,+14.7,+0.41,+0.79,Matches
177,Marco Asensio,es ESP,"FW,MF",Real Madrid,es La Liga,24,1996,35,"1,869",53,54.6,20.8,21,71,1,14,28,1,2.20,37,17,+20,+0.96,-0.14,30.6,23.7,+6.8,+0.33,-0.66,Matches
178,Kristoffer Askildsen,no NOR,MF,Sampdoria,it Serie A,19,2001,6,95,16,2.8,1.1,0,,0,6,16,29,2.17,1,2,-1,-0.95,-0.92,0.7,2.6,-1.8,-1.71,-1.47,Matches
179,Joel Asoro,se SWE,FW,Genoa,it Serie A,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
180,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,32,1987,33,"2,864",87,83.7,31.8,33,87,25,0,,1,1.48,47,44,+3,+0.09,+0.90,42.4,40.0,+2.4,+0.08,+0.56,Matches
181,Roger Assalé,ci CIV,"FW,MF",Dijon,fr Ligue 1,26,1993,17,828,49,24.2,9.2,11,63,1,6,22,1,0.59,8,18,-10,-1.09,+0.23,9.0,18.1,-9.1,-0.99,+0.04,Matches
182,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,20,2000,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
183,Ryan Astley,wls WAL,DF,Everton,eng Premier League,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
184,Youcef Atal,dz ALG,"DF,FW",Nice,fr Ligue 1,24,1996,18,956,53,28.0,10.6,13,66,1,5,21,0,1.33,15,21,-6,-0.56,-0.67,13.2,18.0,-4.8,-0.45,-0.35,Matches
185,Miguel Atienza,es ESP,MF,Eibar,es La Liga,21,1999,12,838,70,24.5,9.3,9,87,7,3,18,5,0.67,7,17,-10,-1.07,-0.62,10.4,9.4,+1.0,+0.11,+0.16,Matches
186,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31,1989,29,"2,332",80,68.2,25.9,26,87,19,3,23,3,1.52,34,26,+8,+0.31,-0.35,33.2,29.3,+3.9,+0.15,-0.25,Matches
187,Emil Audero,it ITA,GK,Sampdoria,it Serie A,23,1997,37,"3,330",90,97.4,37.0,37,90,37,0,,1,1.32,49,54,-5,-0.14,-3.14,44.5,55.3,-10.8,-0.29,-0.41,Matches
188,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,37,"3,216",87,94.0,35.7,37,87,32,0,,0,1.41,48,49,-1,-0.03,+0.41,43.8,52.1,-8.3,-0.23,+0.80,Matches
189,Jean-Kévin Augustin,fr FRA,FW,Nantes,fr Ligue 1,23,1997,3,36,12,1.1,0.4,0,,0,3,12,3,0.33,0,1,-1,-2.50,-2.31,0.2,0.5,-0.3,-0.85,-0.74,Matches
190,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,de Bundesliga,26,1994,23,"1,957",85,64.0,21.7,21,89,17,2,45,1,0.83,21,34,-13,-0.60,+0.05,20.4,34.6,-14.2,-0.65,-0.16,Matches
191,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,19,"1,605",84,46.9,17.8,19,84,15,0,,6,1.53,35,22,+13,+0.73,+0.23,22.4,23.8,-1.4,-0.08,-0.34,Matches
192,Charlie Austin,eng ENG,"FW,MF",West Brom,eng Premier League,31,1989,5,138,28,4.0,1.5,0,,0,5,28,3,0.40,2,5,-3,-1.96,-0.91,0.7,5.1,-4.4,-2.86,-2.10,Matches
193,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,26,1994,8,202,25,5.9,2.2,2,63,0,6,13,2,1.38,3,1,+2,+0.89,+1.25,3.1,2.5,+0.6,+0.28,+0.55,Matches
194,Lorenzo Avogadri,it ITA,GK,Sampdoria,it Serie A,18,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
195,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,21,"1,359",65,44.4,15.1,16,77,3,5,26,1,1.48,22,17,+5,+0.33,+0.23,19.1,19.4,-0.3,-0.02,-0.25,Matches
196,Unai Ayala,es ESP,GK,Eibar,es La Liga,16,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
197,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,6,500,83,16.3,5.6,6,83,4,0,,2,1.00,5,10,-5,-0.90,+1.07,5.6,10.0,-4.4,-0.79,+0.48,Matches
198,Gaizka Ayesa,es ESP,GK,Real Sociedad,es La Liga,19,2001,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
199,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,33,"2,096",64,61.3,23.3,23,84,12,10,17,3,1.09,21,42,-21,-0.90,-0.63,16.5,36.8,-20.3,-0.87,-0.61,Matches
200,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,19,796,42,23.3,8.8,7,82,5,12,19,14,2.05,13,7,+6,+0.68,+0.61,13.8,13.3,+0.5,+0.05,-0.04,Matches
201,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,38,"3,399",89,99.4,37.8,38,89,37,0,,0,1.55,62,54,+8,+0.21,+0.21,54.9,57.4,-2.4,-0.06,-0.92,Matches
202,Miguel Azeez,eng ENG,MF,Arsenal,eng Premier League,17,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
203,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,2,101,51,3.0,1.1,1,90,1,1,11,9,1.50,1,6,-5,-4.46,-4.10,1.6,3.3,-1.7,-1.56,-1.20,Matches
204,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,26,"2,188",84,64.0,24.3,24,89,20,2,26,12,1.92,39,20,+19,+0.78,+0.56,40.5,18.2,+22.2,+0.91,+0.19,Matches
205,Ousmane Ba,sn SEN,GK,Metz,fr Ligue 1,18,2002,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
206,Ludovic Baal,gf GUF,"DF,MF",Brest,fr Ligue 1,34,1986,7,296,42,8.7,3.3,3,81,1,4,13,31,0.57,5,9,-4,-1.22,-0.87,4.8,7.8,-2.9,-0.90,-0.75,Matches
207,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,23,786,34,23.0,8.7,9,62,0,14,17,9,1.70,18,8,+10,+1.15,+0.94,14.9,9.8,+5.1,+0.59,+0.29,Matches
208,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,31,"2,610",84,76.3,29.0,29,89,27,2,10,0,1.42,39,44,-5,-0.17,-0.84,41.5,36.5,+5.0,+0.17,-0.35,Matches
209,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,30,"2,408",80,70.4,26.8,29,83,21,1,10,5,1.20,35,35,0,0.00,+0.98,29.7,36.8,-7.1,-0.27,+1.03,Matches
210,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30,"2,700",90,78.9,30.0,30,90,30,0,,8,0.87,27,46,-19,-0.63,-0.38,21.5,52.4,-30.9,-1.03,-1.02,Matches
211,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,35,"2,870",82,83.9,31.9,32,86,26,3,42,3,2.03,63,37,+26,+0.82,-0.49,56.5,30.1,+26.4,+0.83,-0.43,Matches
212,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,6,137,23,4.0,1.5,2,53,0,4,8,32,1.67,0,2,-2,-1.31,-1.81,1.3,0.9,+0.4,+0.24,-0.13,Matches
213,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,es La Liga,20,2000,22,543,25,15.9,6.0,4,53,0,18,18,16,1.36,6,13,-7,-1.16,-1.32,7.5,7.9,-0.4,-0.07,-0.07,Matches
214,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,30,"1,616",54,47.3,18.0,18,71,1,12,28,0,1.07,18,28,-10,-0.56,-0.16,19.8,25.9,-6.2,-0.34,-0.12,Matches
215,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,30,"2,141",71,70.0,23.8,25,82,15,5,20,0,1.57,42,27,+15,+0.63,+0.73,33.0,29.4,+3.6,+0.15,-0.20,Matches
216,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,12,916,76,26.8,10.2,10,90,9,2,11,14,1.92,16,17,-1,-0.10,-1.18,15.1,13.8,+1.3,+0.13,-0.49,Matches
217,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,27,1993,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
218,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1,90,90,2.6,1.0,1,90,1,0,,29,0.00,0,4,-4,-4.00,-3.78,0.5,2.3,-1.9,-1.87,-1.88,Matches
219,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
220,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,32,"1,964",61,57.4,21.8,23,81,8,9,12,3,1.94,51,29,+22,+1.01,-0.41,40.5,26.1,+14.4,+0.66,-0.01,Matches
221,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,26,"1,694",65,49.5,18.8,18,84,13,8,22,12,2.31,49,10,+39,+2.07,+1.08,45.5,20.4,+25.2,+1.34,+0.59,Matches
222,Ridle Baku,de GER,"FW,DF",Wolfsburg,de Bundesliga,22,1998,32,"2,678",84,87.5,29.8,31,86,19,1,19,0,1.84,58,36,+22,+0.74,+0.27,44.8,37.4,+7.4,+0.25,+0.38,Matches
223,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2,180,90,5.9,2.0,2,90,2,0,,0,0.00,2,7,-5,-2.50,-2.12,2.6,5.4,-2.9,-1.43,-1.45,Matches
224,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,7,56,8,1.6,0.6,0,,0,7,8,10,1.43,2,2,0,0.00,+0.37,1.7,0.7,+0.9,+1.47,+1.80,Matches
225,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,14,"1,198",86,35.0,13.3,13,89,12,1,38,20,1.71,21,19,+2,+0.15,-0.38,15.9,19.0,-3.1,-0.23,-0.63,Matches
226,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,25,"1,197",48,35.0,13.3,12,76,2,13,22,3,1.56,17,20,-3,-0.23,-0.27,17.5,18.7,-1.3,-0.10,+0.28,Matches
227,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,32,"2,787",87,81.5,31.0,32,87,30,0,,3,0.63,14,51,-37,-1.19,-0.34,25.1,53.5,-28.4,-0.92,-0.75,Matches
228,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,20,920,46,26.9,10.2,10,71,0,10,21,10,1.45,21,12,+9,+0.88,+0.38,15.9,9.4,+6.5,+0.63,+0.73,Matches
229,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,23,"1,689",73,49.4,18.8,17,86,13,6,39,14,1.17,18,23,-5,-0.27,-0.73,19.2,19.2,0.0,0.00,-0.28,Matches
230,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,21,"1,634",78,47.8,18.2,19,86,17,2,3,15,1.62,24,24,0,0.00,-0.35,19.1,22.3,-3.2,-0.17,-0.31,Matches
231,Marco Ballarini,it ITA,MF,Udinese,it Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
232,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,24,662,28,19.4,7.4,6,78,4,18,11,9,2.13,17,16,+1,+0.14,-0.94,14.1,10.0,+4.2,+0.57,-0.41,Matches
233,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,3,165,55,4.8,1.8,1,90,1,2,38,16,0.33,2,4,-2,-1.09,+0.07,1.1,5.5,-4.4,-2.41,-2.02,Matches
234,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,16,"1,347",84,39.4,15.0,16,84,13,0,,15,1.25,15,25,-10,-0.67,-0.32,16.4,20.0,-3.6,-0.24,+0.07,Matches
235,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,38,"2,985",79,87.3,33.2,34,85,21,4,28,0,2.18,52,19,+33,+0.99,-0.66,41.1,25.6,+15.5,+0.47,-0.19,Matches
236,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,15,"1,046",70,30.6,11.6,12,84,9,3,12,17,1.60,18,15,+3,+0.26,+0.49,13.1,18.1,-5.0,-0.43,-0.33,Matches
237,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,38,"3,050",80,89.2,33.9,37,81,24,1,45,0,1.55,51,50,+1,+0.03,-1.67,50.4,50.7,-0.3,-0.01,+0.47,Matches
238,Abdoul Bane,it ITA,DF,Parma,it Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
239,Cheick Bangoura,gn GUI,FW,Brest,fr Ligue 1,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
240,Mattia Bani,it ITA,DF,Bologna,it Serie A,26,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
241,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,11,921,84,26.9,10.2,10,88,8,1,45,6,0.55,9,16,-7,-0.68,-0.54,8.0,17.5,-9.5,-0.92,-0.48,Matches
242,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,15,"1,145",76,33.5,12.7,14,81,9,1,13,2,0.40,17,30,-13,-1.02,+0.20,19.3,19.5,-0.2,-0.02,+0.70,Matches
243,Simon Banza,cd COD,FW,Lens,fr Ligue 1,23,1996,34,"1,372",40,40.1,15.2,12,76,1,22,21,3,1.41,25,18,+7,+0.46,+0.72,24.5,16.3,+8.2,+0.54,+0.48,Matches
244,Jamal Baptiste,eng ENG,DF,West Ham,eng Premier League,16,2003,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
245,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,34,"2,765",81,80.8,30.7,32,85,23,2,27,0,1.24,37,41,-4,-0.13,-0.41,37.0,41.3,-4.3,-0.14,-0.17,Matches
246,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,32,"2,659",83,77.7,29.5,31,85,26,1,16,0,0.84,30,55,-25,-0.85,+0.34,31.7,46.1,-14.4,-0.49,+0.61,Matches
247,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,4,250,63,7.3,2.8,3,81,2,1,8,1,1.00,2,4,-2,-0.72,-0.69,5.2,2.2,+3.1,+1.10,+1.41,Matches
248,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,0,2,-2,-2.00,-1.57,0.8,3.4,-2.5,-2.54,-2.20,Matches
249,Malcolm Barcola,tg TOG,GK,Lyon,fr Ligue 1,21,1999,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
250,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,14,432,31,12.6,4.8,4,82,3,10,10,20,1.86,6,5,+1,+0.21,-0.91,9.0,5.0,+4.1,+0.84,-0.24,Matches
251,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,26,"1,682",65,49.2,18.7,19,80,9,7,23,2,0.92,16,29,-13,-0.70,-0.80,17.9,28.4,-10.5,-0.56,-0.43,Matches
252,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,4,274,69,8.0,3.0,3,90,3,1,4,23,0.75,3,8,-5,-1.64,-1.16,2.3,3.8,-1.5,-0.49,-0.09,Matches
253,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,36,"2,896",80,84.7,32.2,32,87,23,4,31,1,2.36,66,31,+35,+1.09,-2.18,60.5,35.1,+25.5,+0.79,-0.73,Matches
254,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,1,27,27,0.9,0.3,0,,0,1,27,5,0.00,1,1,0,0.00,+0.62,0.3,0.4,-0.1,-0.35,+0.25,Matches
255,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,33,"1,433",43,41.9,15.9,17,71,1,16,14,5,1.12,15,15,0,0.00,+0.50,14.9,17.6,-2.7,-0.17,+0.12,Matches
256,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,24,"1,531",64,44.8,17.0,18,77,6,6,26,4,1.08,26,24,+2,+0.12,-0.22,22.5,24.0,-1.5,-0.09,-0.22,Matches
257,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,1993,2,42,21,1.2,0.5,0,,0,2,21,1,1.50,1,0,+1,+2.14,+1.58,0.3,0.9,-0.6,-1.33,-2.20,Matches
258,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,26,977,38,31.9,10.9,9,74,1,17,18,6,1.73,20,15,+5,+0.46,-0.01,19.5,13.6,+6.0,+0.55,+0.31,Matches
259,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,22,"1,331",61,38.9,14.8,15,81,5,7,16,3,1.09,11,19,-8,-0.54,+0.06,15.5,18.1,-2.6,-0.17,+0.38,Matches
