,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assits,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
1281,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,29,1991,23.8,1325,1542,85.9,20877,5242,639,716,89.2,519,579,89.6,94,126,74.6,2,1.3,1.0,+0.7,22,96,12,1,116,Matches
1282,Jimmy Kaparos,de GER,MF,Schalke 04,de Bundesliga,18,2001,0.2,2,2,100.0,32,22,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1283,Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,22,1998,14.4,275,364,75.5,4007,806,158,188,84.0,78,101,77.2,21,29,72.4,1,1.8,1.3,-0.8,15,21,14,3,33,Matches
1284,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,2002,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1285,Atakan Karazor,de GER,"DF,MF",Stuttgart,de Bundesliga,23,1996,11.5,605,703,86.1,9874,3721,281,315,89.2,276,303,91.1,30,55,54.5,0,0.1,0.2,-0.1,2,21,0,0,33,Matches
1286,Augustus Kargbo,sl SLE,FW,Crotone,it Serie A,20,1999,0.4,6,8,75.0,70,2,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1287,Loris Karius,de GER,GK,Union Berlin,de Bundesliga,27,1993,3.2,57,96,59.4,1868,1530,9,9,100.0,22,22,100.0,26,63,41.3,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1288,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,1995,28.3,1070,1298,82.4,18576,4636,462,523,88.3,516,588,87.8,75,132,56.8,6,5.1,3.0,+0.9,24,62,35,8,97,Matches
1289,Silas Katompa,cd COD,"DF,FW",Stuttgart,de Bundesliga,21,1998,21.3,318,477,66.7,4729,1331,179,237,75.5,110,154,71.4,18,44,40.9,4,4.4,3.2,-0.4,23,17,16,4,33,Matches
1290,Noah Katterbach,de GER,"DF,MF",Köln,de Bundesliga,19,2001,12.3,511,664,77.0,8164,3558,278,314,88.5,187,233,80.3,39,87,44.8,0,1.1,1.0,-1.1,10,42,10,6,60,Matches
1291,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37,1983,24.0,487,712,68.4,17583,14857,48,48,100.0,187,188,99.5,249,471,52.9,0,0.0,0.0,0.0,0,10,0,0,0,Matches
1292,Moise Kean,it ITA,"FW,MF",Everton,eng Premier League,20,2000,0.2,6,8,75.0,87,0,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1293,Moise Kean,it ITA,FW,Paris S-G,fr Ligue 1,20,2000,18.9,243,313,77.6,3143,454,151,180,83.9,48,62,77.4,13,16,81.3,0,0.9,0.6,-0.9,8,10,7,0,22,Matches
1294,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,33.2,1691,1943,87.0,33042,12033,520,576,90.3,952,1020,93.3,183,289,63.3,1,1.1,0.7,-0.1,7,94,5,0,78,Matches
1295,Neeskens Kebano,cd COD,"FW,MF",Fulham,eng Premier League,28,1992,1.3,32,43,74.4,373,90,25,25,100.0,6,15,40.0,0,0,,0,0.0,0.0,0.0,1,2,0,0,1,Matches
1296,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,1996,18.0,1162,1263,92.0,17839,6661,587,618,95.0,501,531,94.4,39,56,69.6,0,0.7,0.8,-0.7,3,40,6,1,58,Matches
1297,Habib Keita,ml MLI,MF,Lyon,fr Ligue 1,18,2002,0.1,3,3,100.0,47,16,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
1298,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,25,1995,5.8,315,361,87.3,4405,1075,183,204,89.7,109,120,90.8,11,17,64.7,0,0.6,0.6,-0.6,6,30,9,1,33,Matches
1299,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,20,2000,5.5,155,202,76.7,2484,641,87,109,79.8,57,65,87.7,10,16,62.5,0,0.1,0.1,-0.1,3,17,1,0,25,Matches
1300,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,21,1998,2.0,51,64,79.7,1166,668,9,9,100.0,31,31,100.0,11,24,45.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1301,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,0.2,11,13,84.6,215,70,4,5,80.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1302,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,0.0,2,3,66.7,28,15,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1303,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,30.3,1545,1897,81.4,29043,11760,612,680,90.0,746,853,87.5,170,300,56.7,1,0.5,1.6,+0.5,10,165,19,2,199,Matches
1304,Kenedy,br BRA,"FW,MF",Granada,es La Liga,24,1996,16.3,201,318,63.2,3231,1250,105,131,80.2,56,81,69.1,24,73,32.9,3,2.7,2.0,+0.3,17,19,10,7,23,Matches
1305,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,1997,0.9,47,59,79.7,696,180,27,28,96.4,16,22,72.7,3,4,75.0,0,0.0,0.1,0.0,0,2,1,1,1,Matches
1306,Franck Kessié,ci CIV,MF,Milan,it Serie A,23,1996,35.8,1781,2022,88.1,30782,7900,801,880,91.0,768,824,93.2,169,225,75.1,4,2.9,2.6,+1.1,31,182,21,1,171,Matches
1307,Reda Khadra,de GER,MF,Brighton,eng Premier League,19,2001,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1308,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,0.3,17,20,85.0,211,44,12,13,92.3,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1309,Saîf-Eddine Khaoui,tn TUN,"FW,DF",Marseille,fr Ligue 1,25,1995,6.7,179,261,68.6,2686,1116,103,126,81.7,56,86,65.1,13,27,48.1,1,0.5,0.4,+0.5,5,17,5,1,31,Matches
1310,Wahbi Khazri,tn TUN,FW,Saint-Étienne,fr Ligue 1,29,1991,13.1,252,373,67.6,4310,1322,120,159,75.5,84,116,72.4,31,57,54.4,1,1.5,0.9,-0.5,20,38,12,3,56,Matches
1311,Rani Khedira,de GER,MF,Augsburg,de Bundesliga,26,1994,20.2,469,663,70.7,7837,2276,206,268,76.9,205,254,80.7,33,78,42.3,0,0.2,0.7,-0.2,6,30,9,2,56,Matches
1312,Sami Khedira,de GER,MF,Hertha BSC,de Bundesliga,33,1987,4.4,182,222,82.0,3047,697,82,94,87.2,78,86,90.7,17,29,58.6,1,1.1,0.5,-0.1,3,12,2,0,15,Matches
1313,Kiké,es ESP,FW,Eibar,es La Liga,30,1989,34.3,574,885,64.9,7558,869,353,460,76.7,142,234,60.7,31,62,50.0,2,2.1,1.0,-0.1,27,30,10,6,53,Matches
1314,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,4.2,185,212,87.3,3866,1185,47,52,90.4,110,118,93.2,26,36,72.2,0,0.0,0.0,0.0,1,6,0,0,7,Matches
1315,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,14.6,664,757,87.7,11110,4141,292,314,93.0,330,355,93.0,31,71,43.7,1,0.5,0.3,+0.5,5,45,2,0,46,Matches
1316,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,25,1995,24.4,1778,2131,83.4,35284,11678,652,721,90.4,777,864,89.9,290,446,65.0,10,6.7,8.5,+3.3,66,223,56,10,288,Matches
1317,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,25.6,1874,1975,94.9,30921,11470,870,895,97.2,868,905,95.9,98,120,81.7,0,0.4,1.0,-0.4,4,109,2,0,117,Matches
1318,Joshua King,no NOR,"MF,FW",Everton,eng Premier League,28,1992,1.6,32,50,64.0,431,98,18,29,62.1,13,15,86.7,0,0,,0,0.0,0.1,0.0,0,1,1,0,5,Matches
1319,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,26.6,1303,1489,87.5,26908,9646,382,416,91.8,721,762,94.6,185,273,67.8,2,1.2,0.6,+0.8,7,72,2,0,73,Matches
1320,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,27,1993,2.5,40,61,65.6,575,221,22,29,75.9,15,19,78.9,1,5,20.0,0,0.1,0.1,-0.1,1,4,2,0,10,Matches
1321,Felix Klaus,de GER,"DF,MF",Wolfsburg,de Bundesliga,27,1992,1.5,60,72,83.3,1017,290,27,31,87.1,27,29,93.1,5,8,62.5,0,0.0,0.0,0.0,0,5,0,0,3,Matches
1322,Klauss,br BRA,"MF,FW",Hoffenheim,de Bundesliga,23,1997,0.6,20,22,90.9,245,73,13,13,100.0,4,5,80.0,1,1,100.0,0,0.1,0.2,-0.1,2,0,2,0,3,Matches
1323,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,8.6,343,402,85.3,6545,2399,124,140,88.6,180,193,93.3,36,59,61.0,0,0.1,0.1,-0.1,1,17,0,0,20,Matches
1324,Philipp Klement,de GER,"MF,FW",Stuttgart,de Bundesliga,27,1992,4.7,283,360,78.6,5075,1625,122,133,91.7,107,128,83.6,41,71,57.7,2,1.6,1.6,+0.4,18,30,10,1,42,Matches
1325,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,30,1990,26.6,1228,1545,79.5,18574,4943,621,720,86.3,424,508,83.5,94,163,57.7,5,3.4,3.1,+1.6,44,105,40,4,184,Matches
1326,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,de Bundesliga,20,2000,13.3,247,326,75.8,3608,853,143,168,85.1,67,88,76.1,19,28,67.9,1,1.0,1.2,0.0,16,27,11,1,36,Matches
1327,Fabian Klos,de GER,FW,Arminia,de Bundesliga,32,1987,30.1,441,831,53.1,6528,1746,250,426,58.7,130,234,55.6,33,67,49.3,2,4.8,3.9,-2.8,32,64,16,1,79,Matches
1328,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,16.1,1015,1169,86.8,17349,5891,448,486,92.2,491,528,93.0,68,125,54.4,0,0.8,1.9,-0.8,5,87,11,1,106,Matches
1329,Justin Kluivert,nl NED,MF,Roma,it Serie A,21,1999,0.2,4,7,57.1,120,32,1,3,33.3,1,2,50.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
1330,Justin Kluivert,nl NED,"FW,MF",RB Leipzig,de Bundesliga,21,1999,9.0,171,249,68.7,2417,470,95,127,74.8,55,73,75.3,9,21,42.9,1,1.0,1.0,0.0,12,9,9,3,11,Matches
1331,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11.0,414,542,76.4,7906,2739,140,158,88.6,228,272,83.8,42,81,51.9,0,0.3,0.5,-0.3,3,32,5,2,36,Matches
1332,Ansgar Knauff,de GER,"MF,FW",Dortmund,de Bundesliga,18,2002,0.8,18,27,66.7,318,92,10,13,76.9,7,9,77.8,1,3,33.3,1,1.1,0.6,-0.1,4,2,3,2,2,Matches
1333,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,33.8,1762,2097,84.0,37312,13315,463,522,88.7,1022,1147,89.1,258,386,66.8,0,0.2,1.2,-0.2,4,72,4,0,102,Matches
1334,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22,1997,33.0,1009,1222,82.6,22272,16279,364,364,100.0,419,425,98.6,198,401,49.4,0,0.1,0.1,-0.1,1,11,1,0,0,Matches
1335,Robin Koch,de GER,"DF,MF",Leeds United,eng Premier League,24,1996,12.6,664,773,85.9,13042,4385,191,218,87.6,398,428,93.0,64,104,61.5,0,0.1,0.1,-0.1,4,35,3,0,49,Matches
1336,Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,21,1999,0.3,6,13,46.2,68,19,5,9,55.6,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
1337,Kenan Kodro,ba BIH,"FW,MF",Valladolid,es La Liga,26,1993,5.1,76,117,65.0,1091,164,46,64,71.9,17,29,58.6,7,7,100.0,0,0.2,0.1,-0.2,4,5,0,0,4,Matches
1338,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,es La Liga,26,1993,0.5,7,9,77.8,123,5,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1339,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,26,1994,14.1,392,539,72.7,5953,2230,216,261,82.8,125,176,71.0,30,57,52.6,1,0.7,1.7,+0.3,7,64,5,0,62,Matches
1340,Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,26,1994,2.9,131,172,76.2,2081,693,71,87,81.6,46,58,79.3,10,16,62.5,0,0.0,0.1,0.0,1,25,0,0,24,Matches
1341,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,18,2001,0.2,8,10,80.0,116,30,5,5,100.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1342,Koke,es ESP,MF,Atlético Madrid,es La Liga,28,1992,33.6,2178,2483,87.7,34388,10040,1120,1195,93.7,736,808,91.1,192,277,69.3,2,3.1,4.4,-1.1,38,219,35,3,250,Matches
1343,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,it Serie A,29,1991,1.0,26,31,83.9,283,40,18,18,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
1344,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,1985,4.3,310,366,84.7,5768,1880,141,153,92.2,137,155,88.4,32,52,61.5,1,1.1,0.7,-0.1,6,33,4,1,41,Matches
1345,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1993,1.0,57,67,85.1,814,147,33,36,91.7,22,23,95.7,1,2,50.0,0,0.0,0.0,0.0,0,3,1,0,2,Matches
1346,Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,de Bundesliga,27,1993,15.8,583,738,79.0,8755,3095,310,356,87.1,230,285,80.7,23,50,46.0,1,1.4,0.9,-0.4,13,28,9,4,51,Matches
1347,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,21,1998,33.7,400,613,65.3,4734,917,269,372,72.3,81,128,63.3,13,21,61.9,4,6.9,4.6,-2.9,38,22,9,2,39,Matches
1348,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,22.6,1116,1354,82.4,21251,9199,412,465,88.6,569,639,89.0,124,209,59.3,0,0.4,0.8,-0.4,3,65,2,2,89,Matches
1349,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,1995,29.0,1170,1490,78.5,19113,6819,569,641,88.8,491,610,80.5,81,155,52.3,1,1.1,1.6,-0.1,18,85,19,11,120,Matches
1350,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,7.7,480,561,85.6,9065,3046,152,171,88.9,288,317,90.9,34,61,55.7,0,0.0,0.1,0.0,0,27,0,0,29,Matches
1351,Moussa Konaté,sn SEN,FW,Dijon,fr Ligue 1,27,1993,13.3,198,272,72.8,2788,368,108,137,78.8,67,95,70.5,9,12,75.0,1,0.4,0.2,+0.6,7,12,8,0,19,Matches
1352,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,27,1993,4.9,161,192,83.9,3397,870,57,61,93.4,64,70,91.4,35,46,76.1,0,0.0,0.1,0.0,0,17,0,0,18,Matches
1353,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,27,1993,6.8,329,389,84.6,5350,1372,158,178,88.8,118,133,88.7,34,46,73.9,0,0.4,0.3,-0.4,4,28,5,0,37,Matches
1354,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,11.6,385,479,80.4,8666,3639,94,108,87.0,209,235,88.9,78,120,65.0,0,0.0,0.1,0.0,1,36,1,0,30,Matches
1355,Moussa Koné,sn SEN,FW,Nîmes,fr Ligue 1,23,1996,19.5,225,295,76.3,3579,522,98,130,75.4,91,105,86.7,17,24,70.8,0,1.0,0.5,-1.0,11,18,2,0,26,Matches
1356,Youssouf Koné,ml MLI,"DF,MF",Elche,es La Liga,25,1995,0.8,24,29,82.8,351,121,13,14,92.9,7,10,70.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1357,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1994,1.0,37,45,82.2,610,219,19,22,86.4,18,21,85.7,0,0,,0,0.0,0.0,0.0,0,2,1,1,3,Matches
1358,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,1997,35.5,1102,1305,84.4,21620,6304,325,378,86.0,646,702,92.0,113,184,61.4,0,0.1,0.1,-0.1,2,37,2,0,32,Matches
1359,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,24.6,1198,1333,89.9,24851,10021,329,362,90.9,699,745,93.8,163,205,79.5,2,1.1,1.4,+0.9,7,50,3,0,53,Matches
1360,Filip Kostić,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,1992,28.2,971,1592,61.0,17444,6513,440,575,76.5,378,571,66.2,126,298,42.3,14,12.8,11.5,+1.2,89,59,64,45,108,Matches
1361,Márk Kosznovszky,hu HUN,MF,Parma,it Serie A,18,2002,1.0,37,39,94.9,548,87,20,20,100.0,16,17,94.1,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
1362,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,22,1997,11.1,234,326,71.8,2764,400,166,212,78.3,47,62,75.8,5,7,71.4,1,1.2,0.9,-0.2,12,15,6,1,16,Matches
1363,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,1991,24.5,1566,1775,88.2,28893,11863,654,706,92.6,726,776,93.6,166,248,66.9,0,0.2,0.4,-0.2,5,106,8,2,116,Matches
1364,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,33.1,2133,2395,89.1,37121,13036,935,998,93.7,995,1059,94.0,162,255,63.5,1,0.9,0.9,+0.1,10,138,9,2,167,Matches
1365,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,21.8,705,873,80.8,13345,5166,235,271,86.7,398,456,87.3,61,119,51.3,0,0.2,0.1,-0.2,3,19,1,0,23,Matches
1366,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,34.7,992,1287,77.1,17952,6675,400,457,87.5,462,547,84.5,106,221,48.0,0,1.0,0.3,-1.0,8,39,3,1,32,Matches
1367,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,26,1994,20.2,1603,1774,90.4,26888,7292,755,802,94.1,636,688,92.4,148,186,79.6,1,1.7,2.1,-0.7,21,160,23,0,189,Matches
1368,Viktor Kovalenko,ua UKR,FW,Atalanta,it Serie A,24,1996,0.0,1,1,100.0,8,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1369,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,14.3,416,580,71.7,6802,3176,202,243,83.1,165,226,73.0,33,71,46.5,0,0.4,0.2,-0.4,6,24,4,3,28,Matches
1370,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,29,1991,26.4,780,1019,76.5,12495,2621,403,458,88.0,269,338,79.6,73,128,57.0,5,4.2,4.9,+0.8,40,63,33,13,106,Matches
1371,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,29,1991,22.6,1123,1313,85.5,16742,5562,612,672,91.1,396,456,86.8,57,96,59.4,2,1.0,1.7,+1.0,10,92,12,2,113,Matches
1372,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,23,1997,2.5,26,42,61.9,311,69,13,20,65.0,9,13,69.2,0,1,0.0,0,0.1,0.0,-0.1,2,3,2,0,6,Matches
1373,Toni Kroos,de GER,MF,Real Madrid,es La Liga,30,1990,23.5,1934,2162,89.5,36054,11496,859,897,95.8,663,714,92.9,322,427,75.4,10,6.9,5.9,+3.1,67,259,34,2,269,Matches
1374,Filip Krovinović,hr CRO,MF,West Brom,eng Premier League,24,1995,6.1,306,374,81.8,4854,1527,153,176,86.9,111,129,86.0,25,36,69.4,0,0.2,0.4,-0.2,5,44,8,0,41,Matches
1375,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,26,1993,8.0,233,272,85.7,3094,868,151,164,92.1,64,75,85.3,6,11,54.5,2,1.0,1.0,+1.0,8,16,1,1,27,Matches
1376,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,32,1988,18.1,567,765,74.1,10561,2142,242,291,83.2,224,281,79.7,80,129,62.0,5,4.2,3.3,+0.8,38,44,19,5,74,Matches
1377,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,27,1992,9.8,277,423,65.5,5597,2247,102,130,78.5,130,191,68.1,43,81,53.1,1,0.5,0.4,+0.5,5,30,10,3,37,Matches
1378,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,es La Liga,19,2001,3.3,99,136,72.8,1422,404,50,62,80.6,30,40,75.0,9,18,50.0,0,1.1,0.7,-1.1,10,8,7,0,15,Matches
1379,Takefusa Kubo,jp JPN,"MF,FW",Getafe,es La Liga,19,2001,8.9,148,215,68.8,1944,699,92,110,83.6,43,58,74.1,5,19,26.3,1,1.2,0.9,-0.2,9,8,6,0,25,Matches
1380,Juraj Kucka,sk SVK,"MF,FW",Parma,it Serie A,33,1987,25.9,663,929,71.4,10151,2630,370,458,80.8,229,304,75.3,44,84,52.4,2,2.0,1.7,0.0,17,54,17,4,77,Matches
1381,Kuki,es ESP,MF,Valladolid,es La Liga,22,1998,0.3,6,9,66.7,91,26,3,5,60.0,3,3,100.0,0,1,0.0,1,0.0,0.0,+1.0,1,0,0,0,1,Matches
1382,Dejan Kulusevski,se SWE,"MF,FW",Juventus,it Serie A,20,2000,21.4,588,767,76.7,8392,2088,340,398,85.4,195,235,83.0,26,49,53.1,3,6.2,4.1,-3.2,52,38,30,8,70,Matches
1383,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,15.1,701,791,88.6,12503,3644,295,323,91.3,353,371,95.1,48,77,62.3,0,0.5,0.2,-0.5,4,26,0,0,43,Matches
1384,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,25,1995,5.7,212,282,75.2,4031,1296,92,110,83.6,87,109,79.8,30,51,58.8,0,0.7,1.2,-0.7,5,21,5,2,23,Matches
1385,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,22,1998,14.1,437,579,75.5,7147,1950,211,264,79.9,177,221,80.1,32,60,53.3,0,0.5,0.3,-0.5,6,42,4,0,57,Matches
1386,Jasmin Kurtić,si SVN,MF,Parma,it Serie A,31,1989,30.4,1188,1434,82.8,22012,5688,488,548,89.1,492,560,87.9,164,239,68.6,0,2.2,2.7,-2.2,23,111,29,15,143,Matches
1387,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,14.2,827,972,85.1,11368,3472,507,553,91.7,267,310,86.1,24,60,40.0,1,1.5,0.9,-0.5,10,30,15,6,60,Matches
1388,Dereck Kutesa,ch SUI,"MF,FW",Reims,fr Ligue 1,22,1997,7.6,96,149,64.4,1331,292,58,78,74.4,32,45,71.1,3,6,50.0,2,0.7,0.4,+1.3,9,11,4,1,11,Matches
1389,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,20,2000,1.2,23,35,65.7,291,22,12,17,70.6,5,7,71.4,1,3,33.3,0,0.0,0.0,0.0,1,0,0,0,1,Matches
1390,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,11.5,538,667,80.7,8008,3103,303,346,87.6,191,248,77.0,26,44,59.1,0,0.7,0.8,-0.7,7,27,5,4,44,Matches
1391,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,16.2,827,1013,81.6,12272,3769,471,517,91.1,298,364,81.9,41,82,50.0,0,0.9,1.0,-0.9,13,46,16,7,59,Matches
1392,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,24,1996,3.8,45,67,67.2,626,58,27,35,77.1,15,22,68.2,2,3,66.7,0,0.0,0.0,0.0,1,2,1,0,3,Matches
1393,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,26,1994,36.2,575,902,63.7,7721,1924,352,485,72.6,167,256,65.2,21,54,38.9,8,4.6,4.2,+3.4,37,34,19,6,71,Matches
1394,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,29,1991,21.4,405,523,77.4,5117,1193,229,283,80.9,102,124,82.3,18,28,64.3,2,2.2,2.4,-0.2,22,32,19,0,55,Matches
1395,Tom Lacoux,fr FRA,MF,Bordeaux,fr Ligue 1,18,2002,5.8,191,222,86.0,3061,467,87,99,87.9,81,87,93.1,12,18,66.7,0,0.1,0.2,-0.1,1,1,1,0,7,Matches
1396,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,28.8,1473,1777,82.9,32179,11861,305,364,83.8,944,1023,92.3,217,350,62.0,1,0.3,0.6,+0.7,4,98,5,0,126,Matches
1397,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,21,1999,38.0,653,1124,58.1,21091,17506,94,95,98.9,287,293,98.0,271,731,37.1,0,0.0,0.1,0.0,0,23,1,0,0,Matches
1398,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,29.2,823,1088,75.6,19166,9092,214,248,86.3,431,491,87.8,172,323,53.3,1,0.6,0.8,+0.4,4,61,4,0,50,Matches
1399,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,de Bundesliga,23,1997,0.9,35,49,71.4,401,149,25,27,92.6,4,12,33.3,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,3,Matches
1400,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,1992,30.8,1260,1709,73.7,19499,8042,686,774,88.6,444,609,72.9,85,186,45.7,2,3.1,4.1,-1.1,35,105,34,13,136,Matches
1401,Diego Lainez,mx MEX,"FW,MF",Betis,es La Liga,20,2000,9.6,272,357,76.2,3497,892,175,197,88.8,69,86,80.2,10,25,40.0,2,0.5,1.2,+1.5,13,22,12,4,36,Matches
1402,Kenny Lala,mg MAD,DF,Strasbourg,fr Ligue 1,28,1991,20.4,806,1132,71.2,16309,5964,313,358,87.4,326,432,75.5,150,277,54.2,2,4.0,3.8,-2.0,28,63,27,12,88,Matches
1403,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,32,1988,17.7,792,944,83.9,11000,2987,450,511,88.1,240,281,85.4,35,55,63.6,1,2.6,2.6,-1.6,25,61,26,2,109,Matches
1404,Érik Lamela,ar ARG,"FW,MF",Tottenham,eng Premier League,28,1992,8.0,284,363,78.2,4124,873,157,180,87.2,93,109,85.3,14,33,42.4,0,1.0,0.9,-1.0,8,20,10,0,36,Matches
