,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
1626,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,19,2001,14,7,589,6.5,2,1,3,2,0,0,0,0,3.3,3.3,1.8,5.1,23,8,62,0.31,0.15,0.46,0.31,0.46,0.50,0.27,0.78,0.50,0.78,Matches
1627,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,1992,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1628,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28,28,"2,519",28.0,1,0,1,1,0,0,9,1,1.1,1.1,0.5,1.7,31,125,7,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches
1629,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,1999,13,6,460,5.1,1,1,2,1,0,0,1,0,0.7,0.7,0.4,1.0,4,11,19,0.20,0.20,0.39,0.20,0.39,0.13,0.07,0.20,0.13,0.20,Matches
1630,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,1988,19,4,466,5.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,7,36,5,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
1631,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1632,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,1997,38,30,"2,561",28.5,17,6,23,15,2,2,5,0,15.2,13.6,5.7,19.3,48,61,187,0.60,0.21,0.81,0.53,0.74,0.53,0.20,0.73,0.48,0.68,Matches
1633,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,7,6,540,6.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,6,21,0,0.00,0.17,0.17,0.00,0.17,0.00,0.01,0.01,0.00,0.01,Matches
1634,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,21,15,"1,483",16.5,1,0,1,1,0,0,4,1,1.5,1.5,0.3,1.8,31,70,9,0.06,0.00,0.06,0.06,0.06,0.09,0.02,0.11,0.09,0.11,Matches
1635,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,1995,23,20,"1,551",17.2,3,2,5,3,0,0,3,0,2.7,2.7,3.2,5.8,57,60,191,0.17,0.12,0.29,0.17,0.29,0.15,0.18,0.34,0.15,0.34,Matches
1636,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,36,33,"2,966",33.0,2,3,5,2,0,0,3,0,2.2,2.2,2.2,4.4,53,92,201,0.06,0.09,0.15,0.06,0.15,0.07,0.07,0.13,0.07,0.13,Matches
1637,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,1986,9,2,200,2.2,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.1,9,16,5,0.00,0.00,0.00,0.00,0.00,0.41,0.06,0.47,0.41,0.47,Matches
1638,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,2000,4,2,133,1.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,6,6,10,0.00,0.68,0.68,0.00,0.68,0.04,0.07,0.11,0.04,0.11,Matches
1639,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,1993,24,21,"1,762",19.6,1,1,2,1,0,0,6,0,0.4,0.4,0.6,1.0,10,69,5,0.05,0.05,0.10,0.05,0.10,0.02,0.03,0.05,0.02,0.05,Matches
1640,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,30,30,"2,563",28.5,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,9,99,13,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
1641,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,1989,25,25,"2,250",25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1642,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,2000,18,7,757,8.4,0,0,0,0,0,0,2,0,1.3,1.3,1.0,2.3,23,17,79,0.00,0.00,0.00,0.00,0.00,0.16,0.12,0.27,0.16,0.27,Matches
1643,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,1991,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1644,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,1993,12,12,"1,006",11.2,0,2,2,0,0,0,2,0,0.5,0.5,2.2,2.7,45,43,54,0.00,0.18,0.18,0.00,0.18,0.04,0.20,0.24,0.04,0.24,Matches
1645,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,1988,33,23,"2,037",22.6,5,0,5,4,1,2,9,1,7.0,5.5,1.2,6.7,14,32,134,0.22,0.00,0.22,0.18,0.18,0.31,0.05,0.36,0.24,0.29,Matches
1646,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,1988,9,6,509,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,13,23,32,0.18,0.35,0.53,0.00,0.35,0.18,0.15,0.33,0.04,0.19,Matches
1647,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,2002,22,18,"1,594",17.7,3,0,3,3,0,0,5,0,1.1,1.1,0.5,1.6,44,99,29,0.17,0.00,0.17,0.17,0.17,0.06,0.03,0.09,0.06,0.09,Matches
1648,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,2002,10,3,314,3.5,1,1,2,1,0,0,0,1,0.8,0.8,0.3,1.1,2,7,5,0.29,0.29,0.57,0.29,0.57,0.22,0.10,0.32,0.22,0.32,Matches
1649,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,1997,7,2,221,2.5,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,3,11,0.41,0.00,0.41,0.41,0.41,0.13,0.01,0.14,0.13,0.14,Matches
1650,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,1997,15,12,997,11.1,7,1,8,6,1,1,2,0,8.6,7.8,1.4,9.2,14,10,74,0.63,0.09,0.72,0.54,0.63,0.78,0.13,0.90,0.70,0.83,Matches
1651,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,1988,20,12,"1,106",12.3,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,40,86,12,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
1652,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,10,9,691,7.7,1,2,3,1,0,0,2,0,0.8,0.8,0.9,1.7,6,28,1,0.13,0.26,0.39,0.13,0.39,0.10,0.11,0.22,0.10,0.22,Matches
1653,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,2000,3,3,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,4,4,11,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
1654,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31,Matches
1655,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1656,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,2002,9,3,352,3.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,10,34,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.08,0.05,0.08,Matches
1657,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1658,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,1996,33,29,"2,512",27.9,8,2,10,5,3,4,1,1,13.2,10.1,3.9,13.9,44,61,181,0.29,0.07,0.36,0.18,0.25,0.47,0.14,0.61,0.36,0.50,Matches
1659,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,1994,26,2,502,5.6,0,4,4,0,0,0,3,0,0.4,0.4,1.5,1.9,10,33,25,0.00,0.72,0.72,0.00,0.72,0.08,0.26,0.34,0.08,0.34,Matches
1660,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,1998,35,23,"2,030",22.6,9,0,9,9,0,0,3,0,5.6,5.6,1.2,6.8,76,23,140,0.40,0.00,0.40,0.40,0.40,0.25,0.05,0.30,0.25,0.30,Matches
1661,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,21,19,"1,463",16.3,0,0,0,0,0,0,5,0,1.6,1.6,0.3,1.8,10,82,2,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.11,0.10,0.11,Matches
1662,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,1989,22,8,820,9.1,3,0,3,3,0,0,2,0,4.7,4.7,1.5,6.1,9,19,63,0.33,0.00,0.33,0.33,0.33,0.51,0.16,0.67,0.51,0.67,Matches
1663,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,1997,31,18,"1,551",17.2,10,3,13,10,0,0,1,0,6.8,6.8,1.5,8.4,27,35,113,0.58,0.17,0.75,0.58,0.75,0.40,0.09,0.49,0.40,0.49,Matches
1664,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,1997,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1665,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,1998,11,2,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.6,9,18,3,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22,Matches
1666,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,2,1,56,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1667,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,1995,22,19,"1,642",18.2,0,1,1,0,0,0,7,0,0.6,0.6,1.0,1.6,59,117,80,0.00,0.05,0.05,0.00,0.05,0.03,0.06,0.09,0.03,0.09,Matches
1668,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,1998,31,27,"2,380",26.4,27,7,34,21,6,6,5,0,22.1,17.4,4.8,22.2,163,80,345,1.02,0.26,1.29,0.79,1.06,0.83,0.18,1.02,0.66,0.84,Matches
1669,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,1994,8,5,428,4.8,1,0,1,1,0,0,2,0,0.6,0.0,0.0,0.0,3,11,4,0.21,0.00,0.21,0.21,0.21,0.12,0.01,0.13,0.00,0.01,Matches
1670,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,2000,21,15,"1,160",12.9,0,1,1,0,0,0,7,0,0.3,0.3,0.4,0.8,14,21,44,0.00,0.08,0.08,0.00,0.08,0.02,0.03,0.06,0.02,0.06,Matches
1671,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,2002,32,28,"2,210",24.6,4,1,5,4,0,0,3,0,2.6,2.6,2.4,5.0,47,77,114,0.16,0.04,0.20,0.16,0.20,0.11,0.10,0.20,0.11,0.20,Matches
1672,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,1987,18,17,"1,466",16.3,0,2,2,0,0,0,3,0,0.3,0.3,1.2,1.5,15,80,29,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09,Matches
1673,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,1996,23,12,"1,324",14.7,1,0,1,1,0,0,2,0,3.9,3.9,1.1,5.0,14,44,58,0.07,0.00,0.07,0.07,0.07,0.26,0.07,0.34,0.26,0.34,Matches
1674,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,1989,30,30,"2,700",30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1675,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,1990,16,10,821,9.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches
1676,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,1994,37,37,"3,330",37.0,3,5,8,3,0,0,12,0,2.5,2.5,3.6,6.1,33,221,79,0.08,0.14,0.22,0.08,0.22,0.07,0.10,0.17,0.07,0.17,Matches
1677,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,1987,35,28,"2,397",26.6,8,1,9,8,0,0,7,0,6.9,6.9,1.1,8.0,42,94,162,0.30,0.04,0.34,0.30,0.34,0.26,0.04,0.30,0.26,0.30,Matches
1678,Weston McKennie,us USA,MF,Juventus,it Serie A,21,1998,34,18,"1,702",18.9,5,2,7,5,0,0,5,0,4.9,4.9,3.3,8.3,35,79,110,0.26,0.11,0.37,0.26,0.37,0.26,0.18,0.44,0.26,0.44,Matches
1679,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,1999,36,34,"3,069",34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,102,101,102,0.06,0.15,0.21,0.06,0.21,0.03,0.18,0.21,0.03,0.21,Matches
1680,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,1996,32,24,"2,129",23.7,4,1,5,4,0,0,3,0,2.1,2.1,1.7,3.8,57,118,26,0.17,0.04,0.21,0.17,0.21,0.09,0.07,0.16,0.09,0.16,Matches
1681,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,1987,11,6,511,5.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,2,26,2,0.00,0.18,0.18,0.00,0.18,0.00,0.02,0.02,0.00,0.02,Matches
1682,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,1999,24,23,"2,007",22.3,2,0,2,2,0,0,11,0,1.2,1.2,0.5,1.7,24,133,6,0.09,0.00,0.09,0.09,0.09,0.05,0.02,0.08,0.05,0.08,Matches
1683,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,16,7,639,7.1,0,1,1,0,0,0,5,1,0.0,0.0,0.5,0.5,4,13,8,0.00,0.14,0.14,0.00,0.14,0.00,0.07,0.07,0.00,0.07,Matches
1684,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,30,30,"2,693",29.9,2,0,2,2,0,0,3,0,2.3,2.3,0.3,2.6,0,54,3,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches
1685,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,2.41,0.00,2.41,2.41,2.41,Matches
1686,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,1991,18,8,820,9.1,0,2,2,0,0,0,0,0,0.6,0.6,2.4,3.0,17,71,60,0.00,0.22,0.22,0.00,0.22,0.07,0.27,0.33,0.07,0.33,Matches
1687,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,1994,14,11,920,10.2,1,1,2,1,0,0,0,0,0.7,0.7,0.3,1.0,11,35,22,0.10,0.10,0.20,0.10,0.20,0.07,0.03,0.10,0.07,0.10,Matches
1688,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,1994,16,4,588,6.5,0,0,0,0,0,0,2,0,0.3,0.3,0.5,0.8,12,28,11,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches
1689,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1690,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,1997,17,4,414,4.6,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,16,13,49,0.22,0.00,0.22,0.22,0.22,0.26,0.02,0.28,0.26,0.28,Matches
1691,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,1999,14,3,389,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.8,11,16,26,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19,Matches
1692,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,1994,29,21,"1,853",20.6,7,1,8,7,0,0,4,0,3.7,3.7,1.5,5.2,32,112,56,0.34,0.05,0.39,0.34,0.39,0.18,0.07,0.25,0.18,0.25,Matches
1693,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,26,26,"2,328",25.9,2,3,5,2,0,0,4,0,0.6,0.6,1.9,2.5,53,107,98,0.08,0.12,0.19,0.08,0.19,0.02,0.07,0.10,0.02,0.10,Matches
1694,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,1996,22,13,"1,157",12.9,1,0,1,1,0,0,3,0,0.1,0.1,1.0,1.2,9,79,13,0.08,0.00,0.08,0.08,0.08,0.01,0.08,0.09,0.01,0.09,Matches
1695,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,1994,37,33,"2,923",32.5,20,12,32,12,8,8,4,0,16.6,10.3,14.0,24.3,95,131,329,0.62,0.37,0.99,0.37,0.74,0.51,0.43,0.94,0.32,0.75,Matches
1696,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,22,1998,17,15,"1,297",14.4,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,27,37,76,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
1697,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,22,19,"1,626",18.1,2,0,2,2,0,0,5,0,1.3,1.3,0.6,1.9,8,48,1,0.11,0.00,0.11,0.11,0.11,0.07,0.03,0.10,0.07,0.10,Matches
1698,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,1992,32,23,"2,243",24.9,0,1,1,0,0,0,5,1,1.0,1.0,1.3,2.4,20,179,26,0.00,0.04,0.04,0.00,0.04,0.04,0.05,0.10,0.04,0.10,Matches
1699,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,1997,34,30,"2,671",29.7,9,0,9,8,1,1,8,0,8.2,7.4,2.3,9.8,37,118,144,0.30,0.00,0.30,0.27,0.27,0.28,0.08,0.36,0.25,0.33,Matches
1700,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,1990,33,26,"2,090",23.2,5,1,6,5,0,0,12,1,5.5,5.5,1.6,7.0,47,23,115,0.22,0.04,0.26,0.22,0.26,0.24,0.07,0.30,0.24,0.30,Matches
1701,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,1999,1,1,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
1702,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,2000,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1703,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,1994,13,11,953,10.6,2,1,3,2,0,0,2,0,0.3,0.3,0.2,0.6,13,29,74,0.19,0.09,0.28,0.19,0.28,0.03,0.02,0.06,0.03,0.06,Matches
1704,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,1992,31,31,"2,745",30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1705,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
1706,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,1995,26,24,"2,208",24.5,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,87,97,149,0.04,0.00,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches
1707,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,1992,23,15,"1,459",16.2,0,1,1,0,0,0,5,0,0.1,0.1,0.2,0.2,16,66,3,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.01,0.00,0.01,Matches
1708,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,1997,3,1,95,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,4,8,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
1709,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1710,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,1997,16,14,"1,300",14.4,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.3,2,28,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,Matches
1711,Alex Meret,it ITA,GK,Napoli,it Serie A,23,1997,22,22,"1,980",22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1712,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,1996,26,25,"2,154",23.9,2,4,6,2,0,0,5,0,3.6,3.6,3.4,7.0,28,181,75,0.08,0.17,0.25,0.08,0.25,0.15,0.14,0.29,0.15,0.29,Matches
1713,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,1995,13,4,549,6.1,0,1,1,0,0,0,0,0,1.2,1.2,2.1,3.3,18,19,58,0.00,0.16,0.16,0.00,0.16,0.20,0.34,0.54,0.20,0.54,Matches
1714,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,1997,6,4,418,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,9,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
1715,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,1987,29,18,"1,459",16.2,9,8,17,9,0,0,2,0,5.0,5.0,4.2,9.2,28,67,93,0.56,0.49,1.05,0.56,1.05,0.31,0.26,0.57,0.31,0.57,Matches
1716,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,1989,25,21,"1,761",19.6,1,0,1,0,1,1,4,1,1.7,0.9,0.8,1.7,44,106,45,0.05,0.00,0.05,0.00,0.00,0.08,0.04,0.13,0.04,0.09,Matches
1717,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,2000,35,35,"3,150",35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1718,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,1987,35,33,"3,023",33.6,30,9,39,27,3,5,4,0,22.1,17.8,9.5,27.2,215,335,263,0.89,0.27,1.16,0.80,1.07,0.66,0.28,0.94,0.53,0.81,Matches
1719,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,1991,36,36,"3,215",35.7,9,4,13,9,0,0,6,0,7.6,7.6,2.6,10.2,166,135,213,0.25,0.11,0.36,0.25,0.36,0.21,0.07,0.29,0.21,0.29,Matches
1720,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,1991,21,17,"1,472",16.4,1,1,2,1,0,0,3,0,1.0,1.0,1.5,2.4,77,92,128,0.06,0.06,0.12,0.06,0.12,0.06,0.09,0.15,0.06,0.15,Matches
1721,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,9,8,712,7.9,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,1,22,2,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
1722,Max Meyer,de GER,MF,Köln,de Bundesliga,24,1995,10,3,351,3.9,0,0,0,0,0,0,0,0,0.8,0.8,0.5,1.3,6,34,9,0.00,0.00,0.00,0.00,0.00,0.21,0.12,0.33,0.21,0.33,Matches
1723,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,1994,20,9,789,8.8,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,3,18,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
1724,Míchel,es ESP,MF,Valladolid,es La Liga,32,1988,22,10,946,10.5,2,0,2,2,0,0,3,0,0.5,0.5,0.6,1.1,13,65,12,0.19,0.00,0.19,0.19,0.19,0.05,0.06,0.11,0.05,0.11,Matches
1725,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,2001,2,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1726,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,1997,26,13,"1,154",12.8,0,4,4,0,0,0,3,2,0.4,0.4,3.7,4.1,18,27,64,0.00,0.31,0.31,0.00,0.31,0.03,0.29,0.32,0.03,0.32,Matches
1727,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1728,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
