,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PK_Attempted,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90
2066,2517,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,26,18,1654,18.4,1,4,5,1,0,0,3,0,1.0,1.0,2.0,3.0,107.0,63.0,87.0,0.05,0.22,0.27,0.05,0.27,0.06,0.11,0.16,0.06,0.16
2067,2519,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,10,3,299,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,9.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2068,2520,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,30,22,2070,23.0,1,4,5,1,0,0,4,0,2.2,2.2,3.6,5.8,37.0,106.0,77.0,0.04,0.17,0.22,0.04,0.22,0.1,0.16,0.25,0.1,0.25
2069,2521,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,19,11,1043,11.6,0,2,2,0,0,0,4,0,0.4,0.4,0.7,1.1,9.0,26.0,14.0,0.0,0.17,0.17,0.0,0.17,0.03,0.06,0.09,0.03,0.09
2070,2522,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,32,21,1855,20.6,3,3,6,3,0,0,5,0,3.1,3.1,1.8,4.9,19.0,61.0,55.0,0.15,0.15,0.29,0.15,0.29,0.15,0.09,0.24,0.15,0.24
2071,2523,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,2524,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,12.0,66.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
2073,2525,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,4,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.25,0.05,0.25
2074,2526,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,3,1,87,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.26,0.09,0.35,0.26,0.35
2075,2527,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,27,23,2077,23.1,0,0,0,0,0,0,9,0,0.2,0.2,0.3,0.5,9.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
2076,2529,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,4,3,212,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,10.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.17,0.12,0.17
2077,2530,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3.0,13.0,5.0,0.0,0.27,0.27,0.0,0.27,0.01,0.16,0.17,0.01,0.17
2078,2533,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,28,23,1891,21.0,6,3,9,6,0,0,4,0,6.2,6.2,4.6,10.8,81.0,59.0,186.0,0.29,0.14,0.43,0.29,0.43,0.29,0.22,0.51,0.29,0.51
2079,2534,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,4.0,34.0,16.0,0.13,0.13,0.26,0.13,0.26,0.04,0.06,0.1,0.04,0.1
2080,2535,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,33,1988,29,20,1734,19.3,8,7,15,8,0,0,9,0,5.0,5.0,6.2,11.2,22.0,77.0,89.0,0.42,0.36,0.78,0.42,0.78,0.26,0.32,0.58,0.26,0.58
2081,2536,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,32,29,2599,28.9,5,3,8,2,3,3,3,0,4.4,2.1,5.7,7.7,43.0,214.0,98.0,0.17,0.1,0.28,0.07,0.17,0.15,0.2,0.35,0.07,0.27
2082,2537,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,27,16,1530,17.0,0,1,1,0,0,0,3,0,0.3,0.3,1.0,1.3,50.0,91.0,51.0,0.0,0.06,0.06,0.0,0.06,0.02,0.06,0.08,0.02,0.08
2083,2538,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,23,21,1846,20.5,2,2,4,2,0,0,2,0,1.0,1.0,1.4,2.4,28.0,101.0,34.0,0.1,0.1,0.2,0.1,0.2,0.05,0.07,0.12,0.05,0.12
2084,2539,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,32,20,1705,18.9,4,4,8,4,0,0,4,0,5.6,5.6,2.0,7.6,17.0,14.0,73.0,0.21,0.21,0.42,0.21,0.42,0.3,0.11,0.4,0.3,0.4
2085,2540,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,17,2004,3,1,138,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2086,2541,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,35,30,2442,27.1,8,4,12,6,2,3,5,0,6.2,3.9,4.3,8.2,72.0,107.0,177.0,0.29,0.15,0.44,0.22,0.37,0.23,0.16,0.39,0.14,0.3
2087,2542,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,7,1,169,1.9,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.33,0.28,0.33
2088,2543,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,29,26,2200,24.4,2,1,3,2,0,0,5,0,1.4,1.4,2.4,3.7,24.0,119.0,53.0,0.08,0.04,0.12,0.08,0.12,0.06,0.1,0.15,0.06,0.15
2089,2544,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,32,8,1090,12.1,9,0,9,4,5,6,8,0,9.7,5.0,1.3,6.2,2.0,10.0,26.0,0.74,0.0,0.74,0.33,0.33,0.8,0.1,0.9,0.41,0.51
2090,2545,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,28,26,1946,21.6,1,1,2,1,0,0,7,0,1.1,1.1,1.8,2.9,21.0,80.0,72.0,0.05,0.05,0.09,0.05,0.09,0.05,0.08,0.13,0.05,0.13
2091,2546,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,18,11,945,10.5,0,0,0,0,0,0,2,0,0.5,0.5,1.1,1.6,26.0,43.0,34.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.15,0.05,0.15
2092,2547,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,2,0,12,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,2548,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,18,14,1259,14.0,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,26.0,79.0,66.0,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.07,0.01,0.07
2094,2549,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,30,21,1815,20.2,1,6,7,1,0,0,4,0,3.3,3.3,4.0,7.3,37.0,53.0,200.0,0.05,0.3,0.35,0.05,0.35,0.17,0.2,0.36,0.17,0.36
2095,2550,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,29,23,2118,23.5,2,3,5,2,0,0,2,0,2.2,2.2,2.2,4.4,37.0,137.0,57.0,0.08,0.13,0.21,0.08,0.21,0.09,0.09,0.19,0.09,0.19
2096,2551,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,16,6,651,7.2,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.6,4.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
2097,2554,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,28,12,1426,15.8,4,2,6,4,0,0,4,0,2.9,2.9,1.6,4.5,51.0,45.0,92.0,0.25,0.13,0.38,0.25,0.38,0.18,0.1,0.28,0.18,0.28
2098,2555,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,18,12,993,11.0,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,6.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
2099,2556,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,20,1,323,3.6,1,0,1,1,0,0,2,0,1.8,1.8,0.1,1.8,2.0,6.0,17.0,0.28,0.0,0.28,0.28,0.28,0.5,0.02,0.51,0.5,0.51
2100,2557,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,25,10,1065,11.8,2,4,6,2,0,0,1,0,1.1,1.1,2.8,4.0,27.0,86.0,96.0,0.17,0.34,0.51,0.17,0.51,0.1,0.24,0.34,0.1,0.34
2101,2558,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,3,0,36,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,3.0,3.0,6.0,2.5,0.0,2.5,2.5,2.5,0.34,0.0,0.34,0.34,0.34
2102,2559,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,32,21,1835,20.4,4,6,10,4,0,0,4,0,4.4,4.4,5.0,9.4,29.0,74.0,85.0,0.2,0.29,0.49,0.2,0.49,0.22,0.25,0.46,0.22,0.46
2103,2561,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,4,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,2565,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,31,28,2444,27.2,6,8,14,5,1,1,5,2,5.5,4.7,8.1,12.9,75.0,151.0,157.0,0.22,0.29,0.52,0.18,0.48,0.2,0.3,0.5,0.17,0.47
2105,2568,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,34,34,2991,33.2,1,3,4,1,0,0,5,0,2.4,1.9,4.2,6.1,38.0,156.0,171.0,0.03,0.09,0.12,0.03,0.12,0.07,0.13,0.2,0.06,0.18
2106,2569,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,33,28,2487,27.6,1,0,1,1,0,0,6,0,1.1,1.1,0.5,1.5,8.0,56.0,4.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06
2107,2570,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,11,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
2108,2571,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,11,1,189,2.1,0,1,1,0,0,0,1,0,0.3,0.3,0.1,0.4,8.0,16.0,7.0,0.0,0.48,0.48,0.0,0.48,0.15,0.03,0.18,0.15,0.18
2109,2572,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,30,19,1680,18.7,2,2,4,2,0,0,2,0,2.3,2.3,2.2,4.5,52.0,154.0,56.0,0.11,0.11,0.21,0.11,0.21,0.13,0.12,0.24,0.13,0.24
2110,2573,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38,38,3420,38.0,1,2,3,1,0,0,0,0,0.7,0.7,0.5,1.2,13.0,61.0,0.0,0.03,0.05,0.08,0.03,0.08,0.02,0.01,0.03,0.02,0.03
2111,2574,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,2575,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,37,35,3031,33.7,0,0,0,0,0,0,3,0,0.9,0.9,0.9,1.8,32.0,103.0,58.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05
2113,2576,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,4,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,2577,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,28,16,1451,16.1,0,0,0,0,0,0,8,1,1.0,1.0,1.1,2.0,12.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
2115,2578,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,33,32,2871,31.9,1,0,1,0,1,2,5,0,2.8,1.2,1.0,2.2,40.0,169.0,10.0,0.03,0.0,0.03,0.0,0.0,0.09,0.03,0.12,0.04,0.07
2116,2579,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,15,11,1009,11.2,3,0,3,0,3,3,2,0,2.9,0.5,1.0,1.5,20.0,83.0,17.0,0.27,0.0,0.27,0.0,0.0,0.26,0.09,0.35,0.05,0.14
2117,2580,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,17,6,610,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,3.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07
2118,2581,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38,38,3420,38.0,1,1,2,1,0,0,6,0,3.1,3.1,2.9,6.0,13.0,106.0,11.0,0.03,0.03,0.05,0.03,0.05,0.08,0.08,0.16,0.08,0.16
2119,2583,Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
2120,2584,Nuno Tavares,pt POR,"DF,MF",Marseille,fr Ligue 1,22,2000,31,23,2349,26.1,6,0,6,6,0,0,6,1,4.5,4.5,2.6,7.1,96.0,115.0,245.0,0.23,0.0,0.23,0.23,0.23,0.17,0.1,0.27,0.17,0.27
2121,2585,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,23,1999,23,19,1743,19.4,5,4,9,5,0,0,1,0,3.1,3.1,2.9,6.0,67.0,56.0,137.0,0.26,0.21,0.46,0.26,0.46,0.16,0.15,0.31,0.16,0.31
2122,2586,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,21,11,1096,12.2,1,1,2,1,0,0,1,0,0.4,0.4,1.1,1.5,25.0,34.0,57.0,0.08,0.08,0.16,0.08,0.16,0.03,0.09,0.12,0.03,0.12
2123,2587,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,22,2000,33,24,2119,23.5,0,4,4,0,0,0,2,0,1.8,1.8,2.2,4.0,41.0,142.0,23.0,0.0,0.17,0.17,0.0,0.17,0.08,0.09,0.17,0.08,0.17
2124,2588,Mathys Tel,fr FRA,FW,Bayern Munich,de Bundesliga,17,2005,22,1,417,4.6,5,0,5,5,0,0,2,0,2.7,2.7,0.7,3.3,12.0,11.0,59.0,1.08,0.0,1.08,1.08,1.08,0.58,0.14,0.72,0.58,0.72
2125,2589,Semir Telalovic,de GER,"MF,FW",M'Gladbach,de Bundesliga,22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74
2126,2590,Alex Telles,br BRA,DF,Sevilla,es La Liga,29,1992,27,15,1427,15.9,0,2,2,0,0,0,6,0,0.4,0.4,1.8,2.2,21.0,42.0,80.0,0.0,0.13,0.13,0.0,0.13,0.03,0.11,0.14,0.03,0.14
2127,2592,Simon Terodde,de GER,FW,Schalke 04,de Bundesliga,34,1988,32,21,1823,20.3,5,0,5,5,0,1,5,0,6.3,5.5,2.3,7.9,5.0,19.0,68.0,0.25,0.0,0.25,0.25,0.25,0.31,0.12,0.43,0.27,0.39
2128,2593,Filippo Terracciano,it ITA,"DF,MF",Hellas Verona,it Serie A,19,2003,20,7,821,9.1,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,16.0,37.0,24.0,0.0,0.11,0.11,0.0,0.11,0.02,0.14,0.16,0.02,0.16
2129,2597,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,25,1997,16,16,1319,14.7,9,4,13,9,0,0,0,0,5.6,5.6,3.4,9.0,34.0,60.0,137.0,0.61,0.27,0.89,0.61,0.89,0.38,0.23,0.61,0.38,0.61
2130,2598,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,22,8,935,10.4,1,1,2,1,0,0,2,0,0.4,0.4,1.9,2.3,49.0,40.0,61.0,0.1,0.1,0.19,0.1,0.19,0.04,0.18,0.22,0.04,0.22
2131,2601,Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,31,29,2569,28.5,1,5,6,1,0,0,8,0,0.7,0.7,1.9,2.5,75.0,103.0,69.0,0.04,0.18,0.21,0.04,0.21,0.02,0.07,0.09,0.02,0.09
2132,2602,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,29,1993,16,5,546,6.1,0,0,0,0,0,0,1,0,0.7,0.7,1.1,1.7,19.0,24.0,49.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.29,0.11,0.29
2133,2603,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,35,35,3127,34.7,4,0,4,4,0,0,5,0,4.5,4.5,0.6,5.1,37.0,248.0,4.0,0.12,0.0,0.12,0.12,0.12,0.13,0.02,0.15,0.13,0.15
2134,2606,Jan Thielmann,de GER,FW,Köln,de Bundesliga,20,2002,23,6,869,9.7,2,2,4,2,0,0,5,0,1.1,1.1,0.9,1.9,27.0,19.0,66.0,0.21,0.21,0.41,0.21,0.41,0.11,0.09,0.2,0.11,0.2
2135,2607,Sada Thioub,sn SEN,"DF,FW",Angers,fr Ligue 1,27,1995,27,11,1060,11.8,1,2,3,1,0,0,3,0,1.4,1.4,1.9,3.3,23.0,57.0,78.0,0.08,0.17,0.25,0.08,0.25,0.11,0.16,0.28,0.11,0.28
2136,2608,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,17,11,1073,11.9,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,10.0,48.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
2137,2611,Morten Thorsby,no NOR,MF,Union Berlin,de Bundesliga,26,1996,24,8,833,9.3,1,1,2,1,0,0,3,0,0.8,0.8,0.5,1.3,0.0,15.0,21.0,0.11,0.11,0.22,0.11,0.22,0.09,0.05,0.14,0.09,0.14
2138,2612,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,23,1999,31,13,1136,12.6,2,1,3,2,0,0,5,0,2.1,2.1,1.1,3.2,31.0,60.0,54.0,0.16,0.08,0.24,0.16,0.24,0.17,0.09,0.26,0.17,0.26
2139,2613,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,21,2001,35,30,2547,28.3,2,4,6,2,0,0,3,0,3.2,3.2,5.1,8.3,92.0,128.0,77.0,0.07,0.14,0.21,0.07,0.21,0.11,0.18,0.29,0.11,0.29
2140,2614,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,24,1997,30,28,2513,27.9,13,6,19,13,0,0,3,0,16.5,16.5,5.2,21.8,75.0,46.0,170.0,0.47,0.21,0.68,0.47,0.68,0.59,0.19,0.78,0.59,0.78
2141,2615,Alexis Tibidi,fr FRA,"FW,MF",Troyes,fr Ligue 1,18,2003,3,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,2616,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,25,1997,31,27,2344,26.0,3,2,5,2,1,2,4,0,2.5,0.9,4.7,5.6,35.0,181.0,56.0,0.12,0.08,0.19,0.08,0.15,0.1,0.18,0.28,0.04,0.21
2143,2617,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,27,6,795,8.8,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.7,25.0,36.0,31.0,0.0,0.11,0.11,0.0,0.11,0.04,0.04,0.08,0.04,0.08
2144,2618,Steffen Tigges,de GER,FW,Köln,de Bundesliga,24,1998,30,17,1596,17.7,6,1,7,6,0,0,1,0,5.0,5.0,1.9,6.9,20.0,31.0,81.0,0.34,0.06,0.39,0.34,0.39,0.28,0.11,0.39,0.28,0.39
2145,2619,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,34,33,2870,31.9,0,0,0,0,0,0,4,2,0.8,0.8,0.2,1.0,21.0,153.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
2146,2620,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,26,1995,19,9,940,10.4,0,0,0,0,0,0,2,0,0.3,0.3,0.8,1.0,8.0,29.0,43.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
2147,2621,Umut Tohumcu,de GER,"MF,DF",Hoffenheim,de Bundesliga,17,2004,8,2,271,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
2148,2624,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,27,1994,30,25,2036,22.6,1,2,3,1,0,0,3,0,1.7,1.7,4.4,6.2,32.0,230.0,52.0,0.04,0.09,0.13,0.04,0.13,0.08,0.2,0.27,0.08,0.27
2149,2625,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,27,1994,31,29,2672,29.7,0,1,1,0,0,0,3,0,0.5,0.5,2.4,3.0,56.0,142.0,99.0,0.0,0.03,0.03,0.0,0.03,0.02,0.08,0.1,0.02,0.1
2150,2626,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31,1990,32,32,2784,30.9,2,1,3,2,0,0,8,0,2.8,2.8,1.2,4.0,21.0,148.0,29.0,0.06,0.03,0.1,0.06,0.1,0.09,0.04,0.13,0.09,0.13
2151,2627,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,27,1994,19,9,805,8.9,4,0,4,3,1,2,2,0,5.1,3.5,0.5,4.0,13.0,18.0,51.0,0.45,0.0,0.45,0.34,0.34,0.57,0.06,0.63,0.39,0.45
2152,2628,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,20,2002,27,16,1291,14.3,3,3,6,3,0,0,2,0,2.9,2.9,3.6,6.5,31.0,25.0,95.0,0.21,0.21,0.42,0.21,0.42,0.2,0.25,0.45,0.2,0.45
2153,2629,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,23,1998,21,6,663,7.4,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,14.0,51.0,28.0,0.0,0.14,0.14,0.0,0.14,0.03,0.08,0.11,0.03,0.11
2154,2630,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,33,1989,6,3,338,3.8,1,0,1,1,0,0,3,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.27,0.0,0.27,0.27,0.27,0.27,0.0,0.27,0.27,0.27
2155,2631,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,24,1997,33,32,2760,30.7,1,1,2,1,0,0,5,0,1.3,1.3,0.8,2.1,26.0,122.0,10.0,0.03,0.03,0.07,0.03,0.07,0.04,0.03,0.07,0.04,0.07
2156,2632,Sandro Tonali,it ITA,MF,Milan,it Serie A,22,2000,34,30,2713,30.1,2,7,9,2,0,0,7,0,2.4,2.4,5.7,8.1,61.0,159.0,86.0,0.07,0.23,0.3,0.07,0.3,0.08,0.19,0.27,0.08,0.27
2157,2633,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,32,1990,1,0,19,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2634,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,26,1996,33,33,2951,32.8,20,4,24,14,6,7,9,0,18.7,13.2,5.1,18.3,14.0,79.0,165.0,0.61,0.12,0.73,0.43,0.55,0.57,0.15,0.73,0.4,0.56
2159,2635,Pablo Torre,es ESP,"FW,MF",Barcelona,es La Liga,19,2003,8,1,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.31,0.02,0.31
2160,2636,David Torres,es ESP,DF,Valladolid,es La Liga,19,2003,7,2,385,4.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13
2161,2637,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,22,2000,33,14,1392,15.5,4,2,6,4,0,1,5,1,4.9,4.1,4.1,8.2,43.0,44.0,180.0,0.26,0.13,0.39,0.26,0.39,0.32,0.26,0.58,0.27,0.53
2162,2638,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,27,1994,32,27,2137,23.7,3,1,4,3,0,0,2,0,2.6,2.6,3.3,5.9,38.0,136.0,156.0,0.13,0.04,0.17,0.13,0.17,0.11,0.14,0.25,0.11,0.25
2163,2639,Pau Torres,es ESP,DF,Villarreal,es La Liga,25,1997,34,34,3054,33.9,1,0,1,1,0,0,10,0,2.4,2.4,1.0,3.4,76.0,197.0,12.0,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.1,0.07,0.1
2164,2640,Roberto Torres,es ESP,"FW,MF",Osasuna,es La Liga,33,1989,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.13,0.0,2.13
2165,2641,Lucas Torró,es ESP,MF,Osasuna,es La Liga,28,1994,33,31,2477,27.5,1,0,1,1,0,0,10,0,1.4,1.4,0.3,1.6,12.0,98.0,17.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06
