,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
2561,Loum Tchaouna,fr FRA,"FW,MF",Salernitana,it Serie A,19,2003,23.3,505,766,65.9,7384,2039,298,375,79.5,151,224,67.4,34,75,45.3,3,1.5,1.3,+1.5,22,41,22,7,59,Matches
2562,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,it Serie A,21,2001,19.2,604,799,75.6,9562,3708,324,355,91.3,222,299,74.2,42,102,41.2,2,1.3,1.7,+0.7,15,48,22,18,53,Matches
2563,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,20,2002,12.5,478,639,74.8,8024,3281,227,267,85.0,192,244,78.7,44,101,43.6,0,0.3,0.8,-0.3,7,45,15,11,46,Matches
2564,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,23,2000,22.1,1377,1520,90.6,22672,7487,688,729,94.4,592,639,92.6,82,113,72.6,1,0.9,1.4,+0.1,11,154,13,4,111,Matches
2565,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,18,2005,11.7,340,410,82.9,5395,862,183,204,89.7,135,156,86.5,18,25,72.0,5,2.3,3.0,+2.7,12,23,19,6,27,Matches
2566,Nathan Tella,ng NGA,"DF,MF",Leverkusen,de Bundesliga,24,1999,9.1,279,351,79.5,3946,979,175,195,89.7,86,107,80.4,8,23,34.8,2,3.2,2.9,-1.2,14,9,18,5,28,Matches
2567,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,27,1996,12.7,330,454,72.7,6427,3084,121,144,84.0,166,203,81.8,39,84,46.4,0,0.5,0.7,-0.5,6,33,6,3,45,Matches
2568,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,22,2001,5.9,173,211,82.0,4055,2464,36,36,100.0,100,100,100.0,37,75,49.3,1,0.8,0.2,+0.2,1,4,0,0,0,Matches
2569,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31,1992,28.0,927,1036,89.5,22797,16159,182,183,99.5,490,501,97.8,251,344,73.0,0,0.1,0.1,-0.1,1,9,1,0,1,Matches
2570,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,20,2003,14.4,507,713,71.1,9215,4188,230,270,85.2,217,294,73.8,54,117,46.2,1,1.0,1.3,0.0,18,49,14,10,51,Matches
2571,Filippo Terracciano,it ITA,"DF,FW",Milan,it Serie A,20,2003,0.8,38,40,95.0,652,143,16,17,94.1,20,20,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
2572,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33,1990,33.0,979,1231,79.5,26917,18308,146,146,100.0,499,506,98.6,330,571,57.8,0,0.2,0.1,-0.2,2,13,2,0,0,Matches
2573,Ramón Terrats,es ESP,"MF,DF",Villarreal,es La Liga,22,2000,8.7,375,462,81.2,6134,1666,191,213,89.7,160,179,89.4,21,46,45.7,2,1.6,1.2,+0.4,8,28,6,2,38,Matches
2574,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,26,1997,17.0,395,497,79.5,5865,1309,220,277,79.4,135,160,84.4,23,24,95.8,3,2.6,2.4,+0.4,16,34,18,0,58,Matches
2575,Kenny Tete,nl NED,DF,Fulham,eng Premier League,27,1995,9.6,418,523,79.9,6413,2614,236,269,87.7,146,181,80.7,27,44,61.4,0,0.4,0.5,-0.4,3,45,10,7,54,Matches
2576,Benjamin Tetteh,gh GHA,"FW,MF",Metz,fr Ligue 1,26,1997,3.1,49,77,63.6,633,148,24,37,64.9,19,29,65.5,0,1,0.0,0,0.1,0.2,-0.1,2,7,0,0,6,Matches
2577,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,29,1993,23.5,1181,1512,78.1,20531,6156,534,622,85.9,467,556,84.0,128,240,53.3,3,3.7,4.3,-0.7,42,121,31,8,157,Matches
2578,Florian Thauvin,fr FRA,FW,Udinese,it Serie A,30,1993,19.0,385,548,70.3,6704,2190,189,231,81.8,131,179,73.2,49,91,53.8,3,4.2,4.1,-1.2,38,41,39,16,69,Matches
2579,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,23,2000,25.5,1444,1640,88.0,28379,10833,445,479,92.9,821,880,93.3,153,237,64.6,0,0.8,1.3,-0.8,6,129,7,4,151,Matches
2580,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,de Bundesliga,36,1987,14.0,462,590,78.3,9518,3473,167,196,85.2,211,253,83.4,75,112,67.0,1,0.8,1.5,+0.2,13,42,7,2,46,Matches
2581,Malick Thiaw,de GER,DF,Milan,it Serie A,21,2001,18.0,1084,1184,91.6,20626,6291,366,389,94.1,628,664,94.6,85,115,73.9,1,0.1,0.2,+0.9,4,62,2,0,70,Matches
2582,Jan Thielmann,de GER,"FW,DF",Köln,de Bundesliga,21,2002,17.5,364,551,66.1,6590,2186,150,201,74.6,172,225,76.4,38,79,48.1,0,1.1,1.2,-1.1,16,25,13,8,51,Matches
2583,Denis Thomalla,de GER,"MF,FW",Heidenheim,de Bundesliga,30,1992,5.0,143,191,74.9,2466,675,66,88,75.0,54,71,76.1,17,20,85.0,0,0.4,0.8,-0.4,4,9,4,1,22,Matches
2584,Luke Thomas,eng ENG,DF,Sheffield Utd,eng Premier League,22,2001,10.2,234,319,73.4,3866,1408,115,133,86.5,96,121,79.3,19,44,43.2,0,0.1,0.2,-0.1,2,23,5,2,33,Matches
2585,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,29,1993,13.3,506,679,74.5,7672,1909,261,319,81.8,192,248,77.4,27,52,51.9,2,3.9,3.8,-1.9,30,44,15,3,68,Matches
2586,Morten Thorsby,no NOR,MF,Genoa,it Serie A,27,1996,12.9,206,332,62.0,2782,810,116,173,67.1,64,99,64.6,5,14,35.7,2,1.4,0.6,+0.6,9,21,6,2,28,Matches
2587,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,24,1999,26.6,710,978,72.6,11390,3666,392,484,81.0,239,311,76.8,60,111,54.1,1,1.6,1.6,-0.6,36,85,15,2,130,Matches
2588,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,22,2001,23.4,978,1134,86.2,15397,3692,507,561,90.4,391,449,87.1,49,75,65.3,1,3.7,3.2,-2.7,31,82,24,6,104,Matches
2589,Marcus Thuram,fr FRA,FW,Inter,it Serie A,25,1997,29.9,476,656,72.6,5687,1049,313,396,79.0,100,144,69.4,16,24,66.7,7,3.7,3.6,+3.3,29,20,19,4,47,Matches
2590,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,24,1999,15.3,290,370,78.4,4575,1070,139,175,79.4,123,150,82.0,17,21,81.0,1,1.2,0.7,-0.2,9,23,4,0,36,Matches
2591,Youri Tielemans,be BEL,"MF,FW",Aston Villa,eng Premier League,26,1997,18.0,789,949,83.1,12925,4025,397,434,91.5,315,368,85.6,58,92,63.0,6,2.6,2.2,+3.4,18,101,25,1,128,Matches
2592,Kieran Tierney,sct SCO,DF,Real Sociedad,es La Liga,26,1997,13.8,690,904,76.3,12195,5053,292,326,89.6,329,390,84.4,62,150,41.3,2,0.6,1.1,+1.4,8,73,12,4,77,Matches
2593,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,26,1997,26.5,332,534,62.2,4822,1198,191,280,68.2,101,152,66.4,22,36,61.1,4,2.6,3.4,+1.4,29,32,15,1,51,Matches
2594,Steffen Tigges,de GER,FW,Köln,de Bundesliga,25,1998,8.1,118,203,58.1,1535,310,69,115,60.0,38,59,64.4,2,6,33.3,0,1.6,0.7,-1.6,10,6,5,0,10,Matches
2595,Antonio Tikvić,hr CRO,DF,Udinese,it Serie A,19,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2596,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,22,2001,0.8,66,74,89.2,982,221,35,36,97.2,30,33,90.9,1,2,50.0,0,0.0,0.0,0.0,0,11,0,0,8,Matches
2597,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,23,1999,29.5,2228,2487,89.6,38405,14380,982,1034,95.0,1068,1136,94.0,143,265,54.0,2,1.6,1.2,+0.4,9,113,7,1,150,Matches
2598,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,27,1995,16.2,424,590,71.9,6959,2983,207,244,84.8,159,216,73.6,41,96,42.7,3,1.5,1.2,+1.5,18,40,10,10,42,Matches
2599,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,18,2004,11.2,366,419,87.4,5711,1505,203,216,94.0,134,150,89.3,24,33,72.7,2,1.1,2.0,+0.9,9,45,11,2,46,Matches
2600,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,28,1994,19.3,1059,1257,84.2,19107,5916,452,513,88.1,447,510,87.6,124,168,73.8,1,1.8,3.6,-0.8,26,126,30,11,153,Matches
2601,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,28,1994,23.1,775,1007,77.0,12656,5032,396,432,91.7,300,378,79.4,58,140,41.4,5,1.6,2.0,+3.4,18,52,20,7,79,Matches
2602,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,32,1990,10.7,442,537,82.3,7801,2968,194,211,91.9,210,238,88.2,32,73,43.8,0,0.1,0.2,-0.1,2,48,4,1,53,Matches
2603,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,28,1994,14.1,207,272,76.1,3281,443,110,132,83.3,61,75,81.3,21,29,72.4,2,1.3,0.4,+0.7,8,14,3,0,23,Matches
2604,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21,2002,11.5,181,278,65.1,2524,435,112,145,77.2,54,83,65.1,8,21,38.1,1,0.8,0.9,+0.2,9,7,10,1,17,Matches
2605,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,24,1998,12.8,574,697,82.4,8941,2520,306,342,89.5,229,267,85.8,27,56,48.2,1,0.4,0.8,+0.6,6,60,10,3,72,Matches
2606,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,34,1989,0.1,18,21,85.7,362,142,8,9,88.9,6,8,75.0,4,4,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2607,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,25,1997,23.6,1541,1691,91.1,27326,9784,613,655,93.6,816,862,94.7,101,147,68.7,0,0.2,0.2,-0.2,4,39,1,1,63,Matches
2608,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,23,2000,4.9,241,280,86.1,3776,870,130,141,92.2,94,109,86.2,11,19,57.9,0,0.6,0.5,-0.6,7,16,4,2,19,Matches
2609,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,27,1996,16.1,228,426,53.5,2972,1188,135,219,61.6,56,103,54.4,15,31,48.4,2,1.5,1.4,+0.5,12,20,18,5,40,Matches
2610,Pablo Torre,es ESP,"MF,FW",Girona,es La Liga,20,2003,7.8,356,429,83.0,5756,1588,193,218,88.5,126,145,86.9,27,40,67.5,2,0.9,1.5,+1.1,11,42,17,0,65,Matches
2611,Raúl Torrente,es ESP,DF,Granada,es La Liga,21,2001,13.9,605,764,79.2,12521,4811,187,204,91.7,340,381,89.2,75,170,44.1,0,0.4,0.3,-0.4,3,39,1,0,33,Matches
2612,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,23,2000,13.5,351,450,78.0,5339,1196,203,241,84.2,102,127,80.3,31,38,81.6,2,2.7,1.9,-0.7,26,26,22,5,44,Matches
2613,Óliver Torres,es ESP,MF,Sevilla,es La Liga,28,1994,18.0,714,883,80.9,10966,3224,402,439,91.6,233,284,82.0,54,108,50.0,1,2.2,2.5,-1.2,22,75,18,8,96,Matches
2614,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,26,1997,27.4,1562,1788,87.4,29096,9616,524,566,92.6,887,952,93.2,126,226,55.8,0,0.4,0.7,-0.4,8,141,12,1,128,Matches
2615,Lucas Torró,es ESP,MF,Osasuna,es La Liga,29,1994,19.9,604,798,75.7,9666,2491,298,368,81.0,250,310,80.6,40,71,56.3,0,0.6,0.6,-0.6,9,56,6,0,60,Matches
2616,Fabio Torsiello,it ITA,"FW,DF",Darmstadt 98,de Bundesliga,18,2005,1.7,21,27,77.8,367,173,10,10,100.0,6,8,75.0,3,7,42.9,0,0.0,0.1,0.0,0,2,2,1,4,Matches
2617,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25,1998,3.1,115,137,83.9,2095,472,38,42,90.5,64,76,84.2,11,14,78.6,0,0.0,0.0,0.0,0,4,0,0,2,Matches
2618,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,29,1994,25.4,1031,1238,83.3,18110,5195,413,483,85.5,475,546,87.0,92,122,75.4,0,0.9,0.9,-0.9,12,119,7,0,148,Matches
2619,Souleymane Touré,fr FRA,DF,Lorient,fr Ligue 1,20,2003,22.8,1144,1280,89.4,18783,6849,508,550,92.4,509,551,92.4,76,105,72.4,1,0.4,1.6,+0.6,7,66,5,2,73,Matches
2620,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,26,1997,17.5,389,523,74.4,6364,1878,184,232,79.3,151,183,82.5,33,51,64.7,0,0.9,0.4,-0.9,7,33,2,0,51,Matches
2621,Andros Townsend,eng ENG,"MF,FW",Luton Town,eng Premier League,32,1991,13.4,304,432,70.4,5162,1225,148,173,85.5,111,147,75.5,32,74,43.2,3,1.3,1.8,+1.7,18,23,16,12,35,Matches
2622,James Trafford,eng ENG,GK,Burnley,eng Premier League,20,2002,28.0,1009,1541,65.5,23601,16311,318,323,98.5,451,464,97.2,235,735,32.0,0,0.0,0.1,0.0,0,24,1,0,6,Matches
2623,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,27,1996,4.2,97,139,69.8,1487,457,52,62,83.9,38,52,73.1,5,12,41.7,3,0.7,0.9,+2.3,7,3,9,4,16,Matches
2624,Bertrand Traoré,bf BFA,"DF,FW",Aston Villa,eng Premier League,27,1995,0.1,2,3,66.7,15,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2625,Bertrand Traoré,bf BFA,MF,Villarreal,es La Liga,27,1995,6.3,167,213,78.4,2751,847,88,108,81.5,55,68,80.9,17,26,65.4,0,0.4,0.7,-0.4,5,13,12,2,30,Matches
2626,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,21,2001,9.1,383,455,84.2,5849,1360,207,234,88.5,138,158,87.3,23,34,67.6,0,0.4,0.3,-0.4,6,34,7,3,29,Matches
2627,Chaka Traorè,ci CIV,FW,Milan,it Serie A,18,2004,0.2,9,11,81.8,121,19,5,5,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2628,Daouda Traoré,fr FRA,MF,Nice,fr Ligue 1,17,2006,0.2,9,9,100.0,130,26,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,Matches
2629,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,31,1992,25.5,1204,1509,79.8,21398,6928,512,585,87.5,548,664,82.5,118,202,58.4,2,1.5,2.2,+0.5,29,112,31,10,129,Matches
2630,Ismaël Traoré,ci CIV,DF,Metz,fr Ligue 1,36,1986,24.7,674,777,86.7,14688,5850,138,157,87.9,423,456,92.8,108,155,69.7,0,0.2,0.1,-0.2,2,22,1,0,32,Matches
2631,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,25,1998,27.5,881,1240,71.0,15012,6810,400,465,86.0,375,501,74.9,80,183,43.7,2,1.3,1.8,+0.7,19,58,28,15,78,Matches
2632,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33,1990,32.0,867,1166,74.4,20302,13375,230,230,100.0,443,449,98.7,193,479,40.3,0,0.0,0.0,0.0,0,8,1,0,1,Matches
2633,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,24,1999,4.0,67,118,56.8,2248,1616,10,10,100.0,31,31,100.0,26,77,33.8,0,0.0,0.0,0.0,0,5,0,0,0,Matches
2634,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,35,1988,15.3,646,782,82.6,8596,2457,409,455,89.9,170,201,84.6,30,56,53.6,0,1.3,2.1,-1.3,23,74,25,0,124,Matches
2635,Mike Trésor,be BEL,"FW,MF",Burnley,eng Premier League,24,1999,4.7,120,180,66.7,1614,462,73,86,84.9,32,52,61.5,4,19,21.1,0,0.4,0.5,-0.4,7,6,2,0,10,Matches
2636,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,31,1991,3.4,141,168,83.9,2245,550,68,76,89.5,56,62,90.3,11,15,73.3,0,0.2,0.2,-0.2,5,16,4,0,20,Matches
2637,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,36,1987,18.3,631,951,66.4,11883,5699,270,317,85.2,249,344,72.4,99,237,41.8,2,2.1,3.7,-0.1,39,70,25,14,86,Matches
2638,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,32,1990,24.8,1624,2131,76.2,29797,10999,693,783,88.5,728,875,83.2,187,382,49.0,10,7.5,7.1,+2.5,65,111,52,19,157,Matches
2639,Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,28,1994,18.3,494,673,73.4,7666,1927,271,315,86.0,181,241,75.1,31,60,51.7,1,2.8,3.2,-1.8,24,28,29,4,76,Matches
2640,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,21,2001,23.8,1047,1333,78.5,16183,5530,557,641,86.9,420,537,78.2,43,85,50.6,2,1.8,2.0,+0.2,19,55,22,10,98,Matches
2641,Auston Trusty,us USA,DF,Sheffield Utd,eng Premier League,24,1998,28.6,701,920,76.2,12342,4628,281,330,85.2,355,443,80.1,50,106,47.2,0,1.1,0.8,-1.1,8,24,4,2,40,Matches
2642,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,27,1996,7.5,383,500,76.6,6585,1715,185,206,89.8,145,183,79.2,42,85,49.4,3,1.0,1.3,+2.0,16,16,7,4,31,Matches
2643,Viktor Tsyhankov,ua UKR,"MF,FW",Girona,es La Liga,25,1997,22.8,726,920,78.9,10334,2850,452,518,87.3,202,252,80.2,39,72,54.2,7,5.9,6.5,+1.1,34,44,49,8,89,Matches
2644,Stefano Turati,it ITA,GK,Frosinone,it Serie A,21,2001,30.5,775,1065,72.8,17065,12766,240,240,100.0,391,400,97.8,140,419,33.4,0,0.0,0.0,0.0,0,6,0,0,0,Matches
2645,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29,1994,17.0,398,578,68.9,12363,9869,87,87,100.0,147,151,97.4,162,330,49.1,0,0.0,0.0,0.0,0,10,0,0,0,Matches
2646,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,21,2002,18.7,598,707,84.6,10126,2148,292,320,91.3,239,260,91.9,54,86,62.8,1,0.5,0.6,+0.5,9,47,3,0,51,Matches
2647,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,24,1999,28.9,1614,1906,84.7,29332,10105,648,706,91.8,830,911,91.1,121,228,53.1,2,2.1,2.0,-0.1,12,118,16,2,138,Matches
2648,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,20,2002,26.6,1235,1440,85.8,16731,5145,775,844,91.8,400,460,87.0,19,33,57.6,3,2.2,2.0,+0.8,24,115,13,0,155,Matches
2649,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,27,1996,30.0,969,1300,74.5,17243,7209,402,473,85.0,475,582,81.6,78,192,40.6,3,3.1,2.1,-0.1,32,70,24,16,98,Matches
2650,Manuel Ugarte Ribeiro,uy URU,MF,Paris S-G,fr Ligue 1,22,2001,21.5,1214,1331,91.2,22281,4148,463,512,90.4,627,659,95.1,104,122,85.2,2,0.9,1.0,+1.1,14,99,6,0,87,Matches
2651,Lesley Ugochukwu,fr FRA,MF,Chelsea,eng Premier League,19,2004,3.3,155,183,84.7,2510,683,79,90,87.8,63,73,86.3,10,11,90.9,0,0.1,0.1,-0.1,3,11,5,0,17,Matches
2652,Lukas Ullrich,de GER,"DF,FW",Gladbach,de Bundesliga,19,2004,0.5,10,23,43.5,137,14,7,11,63.6,3,3,100.0,0,6,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2653,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34,1988,11.0,333,395,84.3,7176,4963,89,90,98.9,192,194,99.0,51,110,46.4,0,0.0,0.0,0.0,1,2,0,0,0,Matches
2654,Samuel Umtiti,fr FRA,DF,Lille,fr Ligue 1,29,1993,2.1,156,165,94.5,2948,750,49,52,94.2,89,92,96.7,14,17,82.4,0,0.0,0.0,0.0,0,5,0,0,8,Matches
2655,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,26,1997,3.6,55,75,73.3,698,213,35,45,77.8,12,16,75.0,4,5,80.0,2,1.0,0.1,+1.0,5,10,2,0,7,Matches
2656,Enes Ünal,tr TUR,"FW,MF",Getafe,es La Liga,26,1997,1.6,24,35,68.6,317,121,16,22,72.7,4,6,66.7,1,2,50.0,1,0.4,0.4,+0.6,3,1,0,0,1,Matches
2657,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,27,1996,23.2,595,799,74.5,8387,2679,342,420,81.4,186,230,80.9,27,47,57.4,10,6.5,6.1,+3.5,39,67,44,2,120,Matches
2658,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,24,1998,19.6,1678,1813,92.6,32907,9994,538,570,94.4,952,1008,94.4,180,204,88.2,0,0.5,0.9,-0.5,6,148,2,0,137,Matches
2659,Kacper Urbanski,pl POL,"MF,FW",Bologna,it Serie A,18,2004,10.3,313,387,80.9,4813,1017,171,193,88.6,103,125,82.4,22,33,66.7,1,0.8,0.8,+0.2,16,25,8,2,31,Matches
2660,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,31,1991,4.1,111,168,66.1,1871,584,54,57,94.7,34,51,66.7,15,35,42.9,1,1.4,0.7,-0.4,10,10,3,1,13,Matches
2661,Myrto Uzuni,al ALB,FW,Granada,es La Liga,28,1995,27.2,234,301,77.7,3414,492,141,163,86.5,74,91,81.3,13,22,59.1,1,2.6,3.0,-1.6,18,10,10,2,18,Matches
2662,Josha Vagnoman,de GER,DF,Stuttgart,de Bundesliga,22,2000,13.1,516,615,83.9,7361,1690,306,340,90.0,168,201,83.6,20,31,64.5,2,1.3,1.4,+0.7,7,24,5,1,33,Matches
2663,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,28,1994,29.9,1005,1237,81.2,16732,5680,486,556,87.4,424,502,84.5,76,127,59.8,0,0.6,0.7,-0.6,11,121,6,1,132,Matches
2664,Emanuele Valeri,it ITA,DF,Frosinone,it Serie A,24,1998,13.1,341,560,60.9,5852,2970,165,199,82.9,122,198,61.6,40,117,34.2,1,2.4,1.6,-1.4,23,32,13,9,41,Matches
2665,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,27,1995,26.1,847,1067,79.4,15592,6228,343,374,91.7,400,468,85.5,84,178,47.2,1,0.9,1.0,+0.1,7,60,5,3,61,Matches
2666,Jesús Vallejo,es ESP,DF,Granada,es La Liga,26,1997,1.2,78,85,91.8,1539,593,30,31,96.8,36,37,97.3,10,15,66.7,0,0.0,0.0,0.0,0,4,0,0,2,Matches
2667,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26,1997,36.3,1546,1926,80.3,33677,24426,495,496,99.8,750,770,97.4,296,641,46.2,0,0.0,0.1,0.0,0,14,0,0,5,Matches
2668,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,25,1998,32.3,1901,2117,89.8,29049,7780,1109,1169,94.9,612,675,90.7,126,185,68.1,7,5.8,3.4,+1.2,49,229,41,4,231,Matches
2669,Kévin Van Den Kerkhof,dz ALG,"FW,MF",Metz,fr Ligue 1,27,1996,21.3,315,551,57.2,5347,1621,159,219,72.6,104,181,57.5,43,96,44.8,2,3.5,2.3,-1.5,21,11,20,15,28,Matches
2670,Siebe Van Der Heyden,be BEL,DF,Mallorca,es La Liga,25,1998,3.2,70,101,69.3,1241,438,34,35,97.1,28,36,77.8,8,26,30.8,0,0.0,0.1,0.0,0,1,0,0,1,Matches
2671,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,32,1991,35.3,2640,2887,91.4,49290,18943,1029,1092,94.2,1343,1412,95.1,239,325,73.5,2,1.6,1.0,+0.4,11,213,10,0,200,Matches
2672,Vanderson,br BRA,DF,Monaco,fr Ligue 1,22,2001,18.2,734,992,74.0,12230,4003,367,443,82.8,274,371,73.9,65,122,53.3,1,1.4,2.0,-0.4,19,47,24,3,71,Matches
2673,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,30,1993,15.3,694,781,88.9,11976,3767,282,301,93.7,350,381,91.9,45,68,66.2,0,0.1,0.6,-0.1,1,59,4,0,59,Matches
2674,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,24,1998,21.8,474,684,69.3,7631,2104,232,288,80.6,189,260,72.7,32,70,45.7,5,2.4,3.2,+2.6,26,30,30,5,77,Matches
2675,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,24,1998,31.7,1069,1394,76.7,19696,6461,415,465,89.2,532,640,83.1,108,223,48.4,1,0.8,1.1,+0.2,11,61,8,4,81,Matches
2676,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,24,1998,36.7,1671,2132,78.4,30479,10706,716,835,85.7,689,815,84.5,213,375,56.8,1,3.2,4.5,-2.2,55,216,38,14,251,Matches
2677,Borja Vázquez,es ESP,FW,Cádiz,es La Liga,18,2005,0.0,1,2,50.0,19,15,0,0,,1,1,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,1,0,1,Matches
2678,Jesus Vazquez,es ESP,"DF,MF",Valencia,es La Liga,20,2003,8.0,173,262,66.0,2505,917,103,121,85.1,51,77,66.2,10,27,37.0,0,0.1,0.2,-0.1,3,9,7,4,15,Matches
2679,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,30,1993,7.8,287,379,75.7,4674,1967,148,171,86.5,120,146,82.2,17,36,47.2,0,0.2,0.4,-0.2,3,23,7,3,28,Matches
2680,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,32,1991,15.8,930,1085,85.7,13262,3330,559,605,92.4,311,353,88.1,31,73,42.5,6,3.8,3.6,+2.2,30,27,30,8,58,Matches
2681,Matías Vecino,uy URU,MF,Lazio,it Serie A,31,1991,12.8,621,750,82.8,9893,2963,322,366,88.0,252,287,87.8,36,61,59.0,1,0.4,1.2,+0.6,7,68,10,0,74,Matches
2682,Gabriel Veiga,es ESP,FW,Celta Vigo,es La Liga,21,2002,0.2,3,5,60.0,16,8,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2683,Alejo Véliz,ar ARG,FW,Tottenham,eng Premier League,19,2003,0.6,5,10,50.0,91,5,2,4,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
2684,Alejo Véliz,ar ARG,FW,Sevilla,es La Liga,19,2003,0.4,4,6,66.7,49,2,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
