,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2577,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,29,1993,23.5,6,43,14,32.6,1.83,0.60,0.12,0.36,23.3,8,1,1,3.1,2.3,0.05,+2.9,+2.7,Matches
2578,Florian Thauvin,fr FRA,FW,Udinese,it Serie A,30,1993,19.0,5,47,14,29.8,2.47,0.74,0.09,0.29,18.2,4,1,1,4.7,3.9,0.08,+0.3,+0.1,Matches
2579,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,23,2000,25.5,2,22,5,22.7,0.86,0.20,0.09,0.40,18.7,1,0,0,1.9,1.9,0.09,+0.1,+0.1,Matches
2580,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,de Bundesliga,36,1987,14.0,0,7,2,28.6,0.50,0.14,0.00,0.00,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2581,Malick Thiaw,de GER,DF,Milan,it Serie A,21,2001,18.0,0,5,1,20.0,0.28,0.06,0.00,0.00,12.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
2582,Jan Thielmann,de GER,"FW,DF",Köln,de Bundesliga,21,2002,17.5,1,37,12,32.4,2.11,0.68,0.03,0.08,18.8,0,0,0,2.3,2.3,0.06,-1.3,-1.3,Matches
2583,Denis Thomalla,de GER,"MF,FW",Heidenheim,de Bundesliga,30,1992,5.0,0,3,0,0.0,0.61,0.00,0.00,,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
2584,Luke Thomas,eng ENG,DF,Sheffield Utd,eng Premier League,22,2001,10.2,0,6,1,16.7,0.59,0.10,0.00,0.00,15.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
2585,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,29,1993,13.3,1,31,6,19.4,2.34,0.45,0.03,0.17,14.3,0,0,0,3.8,3.8,0.12,-2.8,-2.8,Matches
2586,Morten Thorsby,no NOR,MF,Genoa,it Serie A,27,1996,12.9,2,13,6,46.2,1.01,0.47,0.15,0.33,12.2,0,0,0,1.8,1.8,0.14,+0.2,+0.2,Matches
2587,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,24,1999,26.6,6,42,15,35.7,1.58,0.56,0.14,0.40,15.8,0,0,0,4.4,4.4,0.10,+1.6,+1.6,Matches
2588,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,22,2001,23.4,1,39,11,28.2,1.67,0.47,0.03,0.09,18.3,0,0,0,3.4,3.4,0.09,-2.4,-2.4,Matches
2589,Marcus Thuram,fr FRA,FW,Inter,it Serie A,25,1997,29.9,13,77,29,37.7,2.58,0.97,0.17,0.45,11.8,0,0,0,14.3,14.3,0.19,-1.3,-1.3,Matches
2590,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,24,1999,15.3,3,21,9,42.9,1.37,0.59,0.14,0.33,17.6,0,0,0,2.7,2.7,0.13,+0.3,+0.3,Matches
2591,Youri Tielemans,be BEL,"MF,FW",Aston Villa,eng Premier League,26,1997,18.0,2,14,5,35.7,0.78,0.28,0.14,0.40,20.0,0,0,0,1.3,1.3,0.09,+0.7,+0.7,Matches
2592,Kieran Tierney,sct SCO,DF,Real Sociedad,es La Liga,26,1997,13.8,0,2,0,0.0,0.15,0.00,0.00,,12.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
2593,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,26,1997,26.5,8,52,18,34.6,1.96,0.68,0.15,0.44,15.1,1,0,0,8.2,8.2,0.16,-0.2,-0.2,Matches
2594,Steffen Tigges,de GER,FW,Köln,de Bundesliga,25,1998,8.1,3,22,9,40.9,2.72,1.11,0.14,0.33,13.0,0,0,0,2.6,2.6,0.16,+0.4,+0.4,Matches
2595,Antonio Tikvić,hr CRO,DF,Udinese,it Serie A,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2596,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,22,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2597,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,23,1999,29.5,0,9,1,11.1,0.31,0.03,0.00,0.00,17.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
2598,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,27,1995,16.2,1,8,5,62.5,0.49,0.31,0.13,0.20,14.4,0,0,0,1.6,1.6,0.21,-0.6,-0.6,Matches
2599,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,18,2004,11.2,0,15,3,20.0,1.34,0.27,0.00,0.00,23.8,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
2600,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,28,1994,19.3,2,38,13,34.2,1.96,0.67,0.03,0.08,18.9,1,1,1,3.2,2.4,0.06,-1.2,-1.4,Matches
2601,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,28,1994,23.1,0,12,3,25.0,0.52,0.13,0.00,0.00,18.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2602,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,32,1990,10.7,0,3,0,0.0,0.28,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2603,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,28,1994,14.1,1,38,11,28.9,2.69,0.78,0.00,0.00,18.5,3,1,1,3.4,2.6,0.07,-2.4,-2.6,Matches
2604,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21,2002,11.5,1,27,10,37.0,2.35,0.87,0.04,0.10,13.5,0,0,0,2.7,2.7,0.10,-1.7,-1.7,Matches
2605,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,24,1998,12.8,2,17,3,17.6,1.33,0.23,0.12,0.67,14.9,0,0,0,1.5,1.5,0.09,+0.5,+0.5,Matches
2606,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,34,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2607,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,25,1997,23.6,4,17,7,41.2,0.72,0.30,0.24,0.57,9.9,0,0,0,3.7,3.7,0.22,+0.3,+0.3,Matches
2608,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,23,2000,4.9,1,3,2,66.7,0.62,0.41,0.33,0.50,15.8,0,0,0,0.7,0.7,0.22,+0.3,+0.3,Matches
2609,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,27,1996,16.1,4,51,21,41.2,3.17,1.30,0.08,0.19,17.4,8,0,0,6.0,6.0,0.12,-2.0,-2.0,Matches
2610,Pablo Torre,es ESP,"MF,FW",Girona,es La Liga,20,2003,7.8,0,13,1,7.7,1.67,0.13,0.00,0.00,19.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
2611,Raúl Torrente,es ESP,DF,Granada,es La Liga,21,2001,13.9,0,3,0,0.0,0.22,0.00,0.00,,14.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2612,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,23,2000,13.5,7,38,15,39.5,2.82,1.11,0.18,0.47,16.6,2,0,0,5.5,5.5,0.15,+1.5,+1.5,Matches
2613,Óliver Torres,es ESP,MF,Sevilla,es La Liga,28,1994,18.0,0,9,3,33.3,0.50,0.17,0.00,0.00,20.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2614,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,26,1997,27.4,2,12,5,41.7,0.44,0.18,0.17,0.40,15.4,0,0,0,1.0,1.0,0.08,+1.0,+1.0,Matches
2615,Lucas Torró,es ESP,MF,Osasuna,es La Liga,29,1994,19.9,1,30,7,23.3,1.51,0.35,0.03,0.14,22.3,1,0,0,1.5,1.5,0.05,-0.5,-0.5,Matches
2616,Fabio Torsiello,it ITA,"FW,DF",Darmstadt 98,de Bundesliga,18,2005,1.7,0,4,0,0.0,2.31,0.00,0.00,,16.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
2617,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25,1998,3.1,0,1,0,0.0,0.32,0.00,0.00,,7.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2618,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,29,1994,25.4,2,31,8,25.8,1.22,0.32,0.00,0.00,27.4,0,2,2,3.0,1.4,0.04,-1.0,-1.4,Matches
2619,Souleymane Touré,fr FRA,DF,Lorient,fr Ligue 1,20,2003,22.8,1,18,9,50.0,0.79,0.39,0.06,0.11,11.4,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
2620,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,26,1997,17.5,0,25,6,24.0,1.43,0.34,0.00,0.00,18.0,0,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
2621,Andros Townsend,eng ENG,"MF,FW",Luton Town,eng Premier League,32,1991,13.4,1,20,7,35.0,1.49,0.52,0.05,0.14,23.7,2,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
2622,James Trafford,eng ENG,GK,Burnley,eng Premier League,20,2002,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2623,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,27,1996,4.2,2,11,7,63.6,2.63,1.67,0.18,0.29,16.0,0,0,0,1.5,1.5,0.14,+0.5,+0.5,Matches
2624,Bertrand Traoré,bf BFA,"DF,FW",Aston Villa,eng Premier League,27,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2625,Bertrand Traoré,bf BFA,MF,Villarreal,es La Liga,27,1995,6.3,1,20,7,35.0,3.17,1.11,0.05,0.14,19.4,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
2626,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,21,2001,9.1,0,11,1,9.1,1.21,0.11,0.00,0.00,27.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
2627,Chaka Traorè,ci CIV,FW,Milan,it Serie A,18,2004,0.2,1,1,1,100.0,4.50,4.50,1.00,1.00,17.3,0,0,0,0.1,0.1,0.08,+0.9,+0.9,Matches
2628,Daouda Traoré,fr FRA,MF,Nice,fr Ligue 1,17,2006,0.2,0,1,0,0.0,5.63,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2629,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,31,1992,25.5,0,18,2,11.1,0.71,0.08,0.00,0.00,24.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
2630,Ismaël Traoré,ci CIV,DF,Metz,fr Ligue 1,36,1986,24.7,2,10,4,40.0,0.41,0.16,0.20,0.50,11.9,0,0,0,0.8,0.8,0.08,+1.2,+1.2,Matches
2631,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,25,1998,27.5,0,11,1,9.1,0.40,0.04,0.00,0.00,28.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
2632,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33,1990,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2633,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,24,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2634,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,35,1988,15.3,0,18,3,16.7,1.17,0.20,0.00,0.00,19.6,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
2635,Mike Trésor,be BEL,"FW,MF",Burnley,eng Premier League,24,1999,4.7,0,5,0,0.0,1.07,0.00,0.00,,19.7,1,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
2636,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,31,1991,3.4,0,6,3,50.0,1.75,0.87,0.00,0.00,20.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
2637,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,36,1987,18.3,0,6,4,66.7,0.33,0.22,0.00,0.00,20.5,0,0,0,0.6,0.5,0.08,-0.6,-0.5,Matches
2638,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,32,1990,24.8,1,8,2,25.0,0.32,0.08,0.13,0.50,23.8,4,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
2639,Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,28,1994,18.3,12,60,22,36.7,3.27,1.20,0.20,0.55,16.1,0,0,0,7.9,7.9,0.13,+4.1,+4.1,Matches
2640,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,21,2001,23.8,1,20,7,35.0,0.84,0.29,0.05,0.14,20.7,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
2641,Auston Trusty,us USA,DF,Sheffield Utd,eng Premier League,24,1998,28.6,0,8,2,25.0,0.28,0.07,0.00,0.00,13.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2642,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,27,1996,7.5,0,3,0,0.0,0.40,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2643,Viktor Tsyhankov,ua UKR,"MF,FW",Girona,es La Liga,25,1997,22.8,8,44,15,34.1,1.93,0.66,0.18,0.53,17.0,3,0,0,6.2,6.2,0.14,+1.8,+1.8,Matches
2644,Stefano Turati,it ITA,GK,Frosinone,it Serie A,21,2001,30.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2645,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29,1994,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2646,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,21,2002,18.7,0,23,10,43.5,1.23,0.53,0.00,0.00,24.6,1,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
2647,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,24,1999,28.9,1,18,7,38.9,0.62,0.24,0.06,0.14,12.7,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
2648,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,20,2002,26.6,2,9,5,55.6,0.34,0.19,0.22,0.40,10.1,0,0,0,2.4,2.4,0.27,-0.4,-0.4,Matches
2649,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,27,1996,30.0,3,19,7,36.8,0.63,0.23,0.16,0.43,12.3,0,0,0,1.4,1.4,0.07,+1.6,+1.6,Matches
2650,Manuel Ugarte Ribeiro,uy URU,MF,Paris S-G,fr Ligue 1,22,2001,21.5,0,10,1,10.0,0.47,0.05,0.00,0.00,23.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2651,Lesley Ugochukwu,fr FRA,MF,Chelsea,eng Premier League,19,2004,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2652,Lukas Ullrich,de GER,"DF,FW",Gladbach,de Bundesliga,19,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2653,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34,1988,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2654,Samuel Umtiti,fr FRA,DF,Lille,fr Ligue 1,29,1993,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2655,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,26,1997,3.6,2,23,8,34.8,6.31,2.20,0.09,0.25,12.5,2,0,0,2.9,2.9,0.13,-0.9,-0.9,Matches
2656,Enes Ünal,tr TUR,"FW,MF",Getafe,es La Liga,26,1997,1.6,0,1,0,0.0,0.64,0.00,0.00,,18.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
2657,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,27,1996,23.2,18,106,51,48.1,4.57,2.20,0.17,0.35,17.4,0,0,1,15.0,14.3,0.13,+3.0,+3.7,Matches
2658,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,24,1998,19.6,1,11,4,36.4,0.56,0.20,0.09,0.25,10.5,0,0,0,1.7,1.7,0.15,-0.7,-0.7,Matches
2659,Kacper Urbanski,pl POL,"MF,FW",Bologna,it Serie A,18,2004,10.3,0,17,6,35.3,1.65,0.58,0.00,0.00,17.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
2660,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,31,1991,4.1,0,12,5,41.7,2.90,1.21,0.00,0.00,14.9,1,0,0,2.0,2.0,0.17,-2.0,-2.0,Matches
2661,Myrto Uzuni,al ALB,FW,Granada,es La Liga,28,1995,27.2,11,58,24,41.4,2.13,0.88,0.12,0.29,17.9,2,4,5,12.9,9.0,0.16,-1.9,-2.0,Matches
2662,Josha Vagnoman,de GER,DF,Stuttgart,de Bundesliga,22,2000,13.1,2,17,6,35.3,1.29,0.46,0.12,0.33,17.2,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Matches
2663,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,28,1994,29.9,1,15,7,46.7,0.50,0.23,0.07,0.14,12.7,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
2664,Emanuele Valeri,it ITA,DF,Frosinone,it Serie A,24,1998,13.1,0,19,3,15.8,1.45,0.23,0.00,0.00,24.4,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
2665,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,27,1995,26.1,0,9,0,0.0,0.34,0.00,0.00,,19.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2666,Jesús Vallejo,es ESP,DF,Granada,es La Liga,26,1997,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2667,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26,1997,36.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2668,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,25,1998,32.3,2,56,18,32.1,1.74,0.56,0.04,0.11,23.0,1,0,0,3.5,3.5,0.06,-1.5,-1.5,Matches
2669,Kévin Van Den Kerkhof,dz ALG,"FW,MF",Metz,fr Ligue 1,27,1996,21.3,1,21,7,33.3,0.99,0.33,0.05,0.14,19.3,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
2670,Siebe Van Der Heyden,be BEL,DF,Mallorca,es La Liga,25,1998,3.2,0,2,0,0.0,0.63,0.00,0.00,,9.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2671,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,32,1991,35.3,2,45,14,31.1,1.27,0.40,0.04,0.14,12.6,1,0,0,2.8,2.8,0.06,-0.8,-0.8,Matches
2672,Vanderson,br BRA,DF,Monaco,fr Ligue 1,22,2001,18.2,3,30,10,33.3,1.65,0.55,0.10,0.30,21.6,0,0,0,2.1,2.1,0.07,+0.9,+0.9,Matches
2673,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,30,1993,15.3,1,8,2,25.0,0.52,0.13,0.13,0.50,9.2,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
2674,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,24,1998,21.8,4,49,17,34.7,2.25,0.78,0.08,0.24,17.4,3,0,0,3.9,3.9,0.08,+0.1,+0.1,Matches
2675,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,24,1998,31.7,1,34,10,29.4,1.07,0.32,0.03,0.10,13.6,0,0,0,1.9,1.9,0.05,-0.9,-0.9,Matches
2676,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,24,1998,36.7,7,27,5,18.5,0.74,0.14,0.00,0.00,33.8,12,7,8,7.3,1.0,0.04,-0.3,-1.0,Matches
2677,Borja Vázquez,es ESP,FW,Cádiz,es La Liga,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2678,Jesus Vazquez,es ESP,"DF,MF",Valencia,es La Liga,20,2003,8.0,1,7,2,28.6,0.88,0.25,0.14,0.50,14.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
2679,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,30,1993,7.8,0,2,1,50.0,0.26,0.13,0.00,0.00,20.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2680,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,32,1991,15.8,3,12,7,58.3,0.76,0.44,0.25,0.43,13.4,0,0,0,1.2,1.1,0.09,+1.8,+1.9,Matches
2681,Matías Vecino,uy URU,MF,Lazio,it Serie A,31,1991,12.8,6,33,11,33.3,2.58,0.86,0.18,0.55,15.7,0,0,0,3.7,3.7,0.11,+2.3,+2.3,Matches
2682,Gabriel Veiga,es ESP,FW,Celta Vigo,es La Liga,21,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2683,Alejo Véliz,ar ARG,FW,Tottenham,eng Premier League,19,2003,0.6,1,2,1,50.0,3.60,1.80,0.50,1.00,8.9,0,0,0,0.2,0.2,0.12,+0.8,+0.8,Matches
2684,Alejo Véliz,ar ARG,FW,Sevilla,es La Liga,19,2003,0.4,0,2,2,100.0,5.14,5.14,0.00,0.00,10.1,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
2685,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,27,1995,21.3,2,6,3,50.0,0.28,0.14,0.33,0.67,16.1,0,0,0,1.7,1.7,0.29,+0.3,+0.3,Matches
2686,Joël Veltman,nl NED,DF,Brighton,eng Premier League,31,1992,17.6,1,5,3,60.0,0.28,0.17,0.20,0.33,14.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
2687,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,22,2001,26.0,3,8,3,37.5,0.31,0.12,0.38,1.00,16.0,0,0,0,0.6,0.6,0.08,+2.4,+2.4,Matches
2688,Lorenzo Venuti,it ITA,DF,Lecce,it Serie A,28,1995,4.0,0,3,1,33.3,0.74,0.25,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2689,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,20,2002,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2690,Simone Verdi,it ITA,FW,Torino,it Serie A,31,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2691,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,30,1993,24.3,1,36,8,22.2,1.48,0.33,0.03,0.13,22.9,6,0,0,2.9,2.9,0.08,-1.9,-1.9,Matches
2692,Arthur Vermeeren,be BEL,MF,Atlético Madrid,es La Liga,18,2005,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2693,Yorbe Vertessen,be BEL,"FW,MF",Union Berlin,de Bundesliga,22,2001,6.6,3,24,9,37.5,3.64,1.37,0.13,0.33,16.8,0,0,0,2.7,2.7,0.11,+0.3,+0.3,Matches
2694,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,30,1993,17.0,3,17,5,29.4,1.00,0.29,0.06,0.20,20.7,0,2,2,2.7,1.1,0.07,+0.3,-0.1,Matches
2695,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,26,1996,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2696,Carlos Vicente,es ESP,FW,Alavés,es La Liga,24,1999,12.4,2,15,8,53.3,1.21,0.65,0.13,0.25,15.2,1,0,0,2.3,2.3,0.16,-0.3,-0.3,Matches
2697,Nacho Vidal,es ESP,"DF,FW",Osasuna,es La Liga,28,1995,1.1,1,3,1,33.3,2.81,0.94,0.33,1.00,12.4,0,0,0,0.3,0.3,0.10,+0.7,+0.7,Matches
2698,Nacho Vidal,es ESP,DF,Mallorca,es La Liga,28,1995,4.6,0,8,3,37.5,1.73,0.65,0.00,0.00,12.3,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches
2699,Fabio Vieira,pt POR,"MF,FW",Arsenal,eng Premier League,23,2000,3.3,1,6,1,16.7,1.82,0.30,0.00,0.00,18.0,0,1,1,1.3,0.5,0.08,-0.3,-0.5,Matches
2700,Fran Vieites,es ESP,GK,Betis,es La Liga,24,1999,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2701,Jonathan Viera,es ESP,"MF,FW",Las Palmas,es La Liga,33,1989,6.9,2,12,4,33.3,1.75,0.58,0.00,0.00,24.0,2,2,2,2.3,0.7,0.06,-0.3,-0.7,Matches
2702,Jonathan Viera,es ESP,MF,Almería,es La Liga,33,1989,10.1,0,12,5,41.7,1.18,0.49,0.00,0.00,18.7,1,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
2703,Emanuel Vignato,it ITA,"MF,FW",Salernitana,it Serie A,22,2000,3.5,0,1,0,0.0,0.29,0.00,0.00,,15.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2704,Samuele Vignato,it ITA,"MF,FW",Monza,it Serie A,19,2004,3.8,1,7,4,57.1,1.84,1.05,0.14,0.25,15.1,0,0,0,1.7,1.7,0.24,-0.7,-0.7,Matches
2705,Oscar Vilhelmsson,se SWE,"FW,MF",Darmstadt 98,de Bundesliga,19,2003,15.3,4,28,10,35.7,1.83,0.66,0.14,0.40,14.7,0,0,0,4.1,4.1,0.15,-0.1,-0.1,Matches
2706,Toni Villa,es ESP,FW,Girona,es La Liga,28,1995,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,18.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2707,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,25,1997,5.7,2,12,6,50.0,2.11,1.05,0.17,0.33,11.5,0,0,0,1.7,1.7,0.14,+0.3,+0.3,Matches
2708,Gonzalo Villar,es ESP,MF,Granada,es La Liga,25,1998,20.0,1,22,4,18.2,1.10,0.20,0.05,0.25,22.5,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
2709,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,26,1997,11.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2710,Matías Viña,uy URU,DF,Sassuolo,it Serie A,25,1997,11.3,0,8,2,25.0,0.71,0.18,0.00,0.00,22.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2711,Rúben Vinagre,pt POR,"DF,FW",Hellas Verona,it Serie A,24,1999,3.1,0,2,0,0.0,0.64,0.00,0.00,,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
