,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
1433,Toni Kroos,de GER,MF,Real Madrid,es La Liga,32,1990,23.9,2633,58,531,1618,506,18,2633,26,9,34.6,10,38.5,1796,8015,4384,51,41,3,10,12,2106,38,Matches
1434,Rade Krunić,ba BIH,MF,Milan,it Serie A,28,1993,18.4,1115,43,284,673,171,24,1115,26,19,73.1,4,15.4,659,3562,1910,31,27,2,10,8,728,21,Matches
1435,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,34,1988,3.0,144,2,11,62,72,18,144,4,2,50.0,2,50.0,68,317,146,4,3,1,4,3,105,30,Matches
1436,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,29,1992,18.2,1017,78,345,486,191,20,1017,8,5,62.5,3,37.5,419,1778,776,11,10,1,13,2,515,50,Matches
1437,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,21,2001,27.1,1240,6,94,431,736,141,1240,117,49,41.9,50,42.7,841,5895,3281,117,60,66,90,42,929,239,Matches
1438,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,22,2000,23.0,1048,26,156,394,528,107,1048,112,52,46.4,52,46.4,677,4905,2512,87,46,48,78,52,711,195,Matches
1439,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,17,2005,14.7,991,36,271,463,262,22,991,42,16,38.1,24,57.1,644,3390,1567,16,31,3,16,14,570,84,Matches
1440,Marash Kumbulla,al ALB,DF,Roma,it Serie A,22,2000,2.9,204,15,102,100,5,2,204,0,0,,0,,136,615,316,2,1,0,2,0,155,1,Matches
1441,Pierre Kunde,cm CMR,"MF,FW",Bochum,de Bundesliga,27,1995,4.2,265,11,60,155,57,3,265,9,5,55.6,4,44.4,123,671,312,6,7,0,11,2,122,1,Matches
1442,Alou Kuol,au AUS,FW,Stuttgart,de Bundesliga,21,2000,0.1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,1,0,0,Matches
1443,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,29,1992,1.5,64,8,35,18,11,0,64,4,2,50.0,2,50.0,29,100,20,1,0,0,3,1,24,2,Matches
1444,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,21,2001,28.0,1548,8,110,486,976,175,1546,199,75,37.7,107,53.8,1054,6935,3699,139,62,84,63,48,1221,291,Matches
1445,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,26,1995,24.8,840,28,60,457,333,98,834,73,39,53.4,31,42.5,617,3373,1004,27,20,13,95,48,670,160,Matches
1446,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,de Bundesliga,26,1996,6.2,261,8,36,113,115,16,261,11,3,27.3,7,63.6,147,642,183,5,6,1,21,12,178,24,Matches
1447,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Bologna,it Serie A,26,1996,7.8,490,20,137,194,163,9,490,17,11,64.7,4,23.5,293,1735,1021,21,15,1,13,8,331,50,Matches
1448,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,it Serie A,26,1996,8.5,505,14,140,187,186,16,505,31,14,45.2,15,48.4,312,1875,1061,17,15,5,14,18,333,46,Matches
1449,César de la Hoz,es ESP,MF,Almería,es La Liga,30,1992,18.6,723,54,247,427,51,10,723,8,4,50.0,4,50.0,324,1233,543,3,5,0,12,4,391,6,Matches
1450,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,24,1998,16.5,774,13,122,371,291,31,774,21,12,57.1,8,38.1,520,3249,1568,55,48,4,32,12,542,73,Matches
1451,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,19,2003,1.4,55,1,9,15,31,12,55,7,2,28.6,5,71.4,40,294,98,3,1,0,8,3,40,16,Matches
1452,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,28,1994,27.8,1031,21,109,423,507,153,1030,55,26,47.3,27,49.1,700,4021,1723,54,40,21,69,29,696,196,Matches
1453,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,28,1994,2.8,92,2,3,41,51,24,92,2,2,100.0,0,0.0,61,349,150,8,4,4,11,4,59,20,Matches
1454,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,31,1991,32.5,1272,13,81,495,704,210,1264,76,38,50.0,28,36.8,948,4339,1466,40,25,18,65,46,929,227,Matches
1455,Qazim Laçi,al ALB,MF,Ajaccio,fr Ligue 1,26,1996,2.4,171,3,20,109,44,1,171,4,2,50.0,1,25.0,118,585,207,0,3,0,1,0,109,4,Matches
1456,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,18.1,1298,160,690,586,29,9,1298,8,7,87.5,1,12.5,777,3937,2250,15,9,0,10,6,833,4,Matches
1457,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,23,1999,37.0,1312,1112,1309,4,0,0,1312,3,1,33.3,2,66.7,864,4528,2496,1,0,0,2,0,547,0,Matches
1458,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,25,1996,9.7,433,16,94,220,129,8,433,30,14,46.7,14,46.7,280,1145,522,10,8,0,22,8,267,25,Matches
1459,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,16.3,985,26,203,553,249,38,985,56,32,57.1,18,32.1,611,3339,1895,51,29,10,35,22,645,52,Matches
1460,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,29,1992,9.1,720,37,203,383,136,20,720,11,2,18.2,8,72.7,382,1792,908,23,8,5,12,4,477,39,Matches
1461,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,30,1991,15.7,1029,62,368,463,215,8,1029,25,12,48.0,12,48.0,623,3493,1612,24,22,0,12,10,520,30,Matches
1462,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,34,1988,8.0,373,6,43,180,151,33,373,6,3,50.0,3,50.0,206,839,420,10,4,4,15,11,295,43,Matches
1463,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,7.0,329,51,174,141,19,13,329,1,0,0.0,0,0.0,121,567,233,1,1,0,4,1,129,0,Matches
1464,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,30,1992,20.5,1038,3,105,397,550,108,1038,75,33,44.0,34,45.3,656,4074,1907,66,51,28,55,50,751,162,Matches
1465,Mohamed Lamine Bayo,gn GUI,"FW,MF",Lille,fr Ligue 1,24,1998,7.2,191,2,7,70,117,39,191,15,10,66.7,3,20.0,140,769,271,8,7,5,21,13,150,48,Matches
1466,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,25,1997,12.2,409,15,38,214,163,44,409,29,16,55.2,12,41.4,260,1113,515,17,11,6,53,18,335,65,Matches
1467,Sam Lammers,nl NED,FW,Empoli,it Serie A,25,1997,9.8,358,12,35,151,179,49,358,23,10,43.5,12,52.2,193,1064,354,9,12,6,37,14,268,67,Matches
1468,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,5.0,376,15,80,138,161,17,376,28,8,28.6,13,46.4,232,1451,808,28,12,7,16,2,256,58,Matches
1469,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,29,1993,2.8,192,3,32,111,50,3,192,3,1,33.3,0,0.0,116,524,203,2,6,0,2,3,150,6,Matches
1470,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,11.0,1036,85,335,538,166,13,1036,4,2,50.0,1,25.0,702,4015,2882,30,44,0,3,0,806,11,Matches
1471,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,18.4,1005,230,578,411,17,6,1005,1,1,100.0,0,0.0,709,3935,2026,4,5,0,5,2,671,0,Matches
1472,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,27,1995,16.3,472,21,48,189,242,89,470,26,10,38.5,15,57.7,304,1538,607,25,15,11,65,36,370,72,Matches
1473,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,1.7,106,10,32,55,20,2,106,4,3,75.0,1,25.0,38,338,201,10,2,1,3,2,47,1,Matches
1474,Yasser Larouci,dz ALG,"DF,MF",Troyes,fr Ligue 1,21,2001,20.0,1073,72,324,485,289,26,1073,87,38,43.7,42,48.3,730,5119,2569,72,49,14,43,37,643,113,Matches
1475,Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25,1997,5.1,173,2,20,90,67,12,173,13,4,30.8,7,53.8,91,508,164,5,3,1,4,7,106,29,Matches
1476,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,29,1992,17.5,482,15,62,182,249,67,482,38,13,34.2,18,47.4,267,1736,747,36,23,14,53,34,317,105,Matches
1477,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,118,27,68,47,4,4,118,0,0,,0,,64,269,103,0,0,0,0,0,75,0,Matches
1478,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,21,2001,5.0,240,8,16,115,110,27,240,7,2,28.6,4,57.1,107,323,52,0,2,0,24,9,178,33,Matches
1479,Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,24,1997,10.2,583,22,149,247,191,18,583,10,7,70.0,2,20.0,280,1402,794,18,15,2,8,2,346,47,Matches
1480,Danny Latza,de GER,MF,Schalke 04,de Bundesliga,32,1989,9.5,503,16,142,257,111,15,503,13,4,30.8,8,61.5,244,1080,561,11,3,1,7,8,282,15,Matches
1481,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,23,1998,24.2,1100,7,81,392,654,106,1099,140,64,45.7,59,42.1,762,6095,3186,127,68,50,56,53,816,263,Matches
1482,Armand Lauriente,fr FRA,FW,Lorient,fr Ligue 1,23,1998,3.0,136,0,26,52,64,19,136,17,14,82.4,1,5.9,103,800,445,14,5,5,4,4,87,21,Matches
1483,Roméo Lavia,be BEL,MF,Southampton,eng Premier League,18,2004,24.7,1288,58,298,828,177,1,1288,50,28,56.0,13,26.0,804,4275,1903,22,21,0,24,31,794,14,Matches
1484,Lázaro,br BRA,"FW,MF",Almería,es La Liga,20,2002,8.0,321,4,27,138,162,38,321,28,15,53.6,13,46.4,208,1424,665,23,21,3,18,11,236,59,Matches
1485,Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,15.3,1017,38,200,433,394,23,1017,35,16,45.7,13,37.1,496,2428,1262,44,25,8,16,4,607,84,Matches
1486,Marko Lazetić,rs SRB,FW,Milan,it Serie A,18,2004,0.1,4,0,0,2,2,1,4,0,0,,0,,2,5,0,0,0,0,1,2,3,3,Matches
1487,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,it Serie A,31,1990,24.9,1052,26,197,411,461,67,1052,54,19,35.2,30,55.6,542,3366,1943,72,37,21,38,14,620,167,Matches
1488,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,20.9,1380,52,433,657,310,27,1380,41,18,43.9,18,43.9,789,5925,3933,98,62,15,25,3,921,74,Matches
1489,Théo Le Bris,fr FRA,"MF,DF",Lorient,fr Ligue 1,19,2002,16.1,792,34,211,323,265,48,792,38,15,39.5,23,60.5,556,3435,1566,51,31,20,21,10,503,103,Matches
1490,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,1.8,153,8,28,69,57,5,153,4,2,50.0,1,25.0,103,593,232,4,9,0,4,2,96,13,Matches
1491,Jérémy Le Douaron,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1998,23.0,718,27,92,300,341,86,718,74,22,29.7,40,54.1,490,3359,976,38,22,13,73,34,512,132,Matches
1492,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,22,2000,33.6,2611,89,558,1422,675,35,2611,155,68,43.9,67,43.2,1970,12115,5413,96,90,13,74,55,1798,105,Matches
1493,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37.0,2358,173,848,1158,371,31,2358,32,12,37.5,14,43.8,1584,8872,4688,69,57,4,18,12,1423,84,Matches
1494,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,22.4,1405,177,627,720,74,12,1405,17,15,88.2,1,5.9,969,5240,2725,10,19,0,11,4,854,4,Matches
1495,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,31.1,1976,242,946,988,53,21,1976,2,2,100.0,0,0.0,1200,6631,3761,26,11,0,8,9,1272,2,Matches
1496,Rafael Leão,pt POR,"FW,MF",Milan,it Serie A,23,1999,26.9,1195,10,66,487,672,144,1195,171,77,45.0,76,44.4,804,7464,3808,136,113,64,69,38,924,235,Matches
1497,Paolo Lebas,fr FRA,MF,Ajaccio,fr Ligue 1,19,2003,0.6,18,0,2,12,4,0,18,1,1,100.0,0,0.0,13,44,15,0,0,0,1,0,11,0,Matches
1498,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,36,1985,1.0,42,40,42,0,0,0,42,0,0,,0,,29,130,31,0,0,0,0,0,19,0,Matches
1499,Benjamin Lecomte,fr FRA,GK,Espanyol,es La Liga,31,1991,10.0,298,228,290,8,0,0,298,0,0,,0,,124,746,506,0,0,0,0,0,87,0,Matches
1500,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,31,1991,19.0,698,567,694,5,0,0,698,1,1,100.0,0,0.0,426,2516,1595,0,0,0,0,0,294,0,Matches
1501,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34.0,1221,1001,1209,9,3,3,1221,4,4,100.0,0,0.0,602,3956,2788,0,1,0,1,0,372,0,Matches
1502,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,29,1993,30.7,1840,116,576,1000,300,19,1840,44,22,50.0,12,27.3,1309,7903,3555,33,44,7,30,20,1089,45,Matches
1503,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,25.0,1626,200,765,765,110,20,1626,5,1,20.0,1,20.0,895,4279,2430,19,18,1,20,10,962,14,Matches
1504,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,7.4,405,42,188,205,12,2,405,1,0,0.0,1,100.0,203,957,443,5,0,1,5,1,225,1,Matches
1505,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,28.5,1666,187,804,789,86,21,1666,7,4,57.1,2,28.6,956,4325,2516,8,9,0,6,1,1052,3,Matches
1506,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,14.7,951,45,265,450,249,13,951,22,11,50.0,9,40.9,521,2856,1643,42,25,6,17,3,506,59,Matches
1507,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,26,1995,13.9,936,17,148,483,316,23,936,44,21,47.7,15,34.1,607,3165,1620,36,36,3,20,19,744,79,Matches
1508,Félix Lemaréchal,fr FRA,MF,Brest,fr Ligue 1,18,2003,3.2,143,0,21,67,58,5,143,10,3,30.0,6,60.0,98,744,266,5,13,3,5,10,93,9,Matches
1509,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,13,0,3,7,3,0,13,0,0,,0,,7,29,21,2,0,0,0,0,8,3,Matches
1510,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,28,1993,14.4,794,67,292,430,81,4,794,18,11,61.1,3,16.7,414,1924,949,6,6,0,13,8,521,9,Matches
1511,Mario Lemina,ga GAB,"MF,DF",Nice,fr Ligue 1,28,1993,9.3,724,39,204,451,73,6,724,16,11,68.8,5,31.3,579,2983,1278,14,14,0,4,1,549,10,Matches
1512,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,20,2002,1.5,85,4,13,37,38,9,85,8,3,37.5,5,62.5,49,234,82,1,2,2,6,6,53,16,Matches
1513,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,1666,178,805,761,107,17,1666,12,7,58.3,4,33.3,1142,5666,3561,33,27,1,12,8,1256,7,Matches
1514,Bernd Leno,de GER,GK,Fulham,eng Premier League,30,1992,36.0,1499,1188,1492,7,0,0,1499,0,0,,0,,857,4060,2355,0,0,0,1,0,752,0,Matches
1515,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,966,51,249,439,288,19,966,14,11,78.6,2,14.3,465,2346,1297,30,24,3,11,5,517,67,Matches
1516,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,29,1992,2.0,86,80,86,0,0,0,86,1,1,100.0,0,0.0,51,305,142,0,0,0,0,0,28,0,Matches
1517,Sergio León,es ESP,FW,Valladolid,es La Liga,33,1989,14.8,345,5,26,159,170,49,343,30,10,33.3,17,56.7,210,1122,563,21,16,6,45,17,242,75,Matches
1518,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,19,2002,21.5,1543,35,315,932,309,18,1543,48,21,43.8,21,43.8,1226,5661,2144,20,37,2,40,28,1107,44,Matches
1519,Mehdi Léris,dz ALG,"MF,DF",Sampdoria,it Serie A,24,1998,27.3,1296,51,263,592,464,78,1296,69,29,42.0,31,44.9,742,3782,1647,56,31,13,80,48,874,165,Matches
1520,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,27,1994,36.1,1934,165,587,1030,338,44,1934,23,13,56.5,9,39.1,946,3761,1861,22,32,1,24,17,1162,30,Matches
1521,Benjamin Leroy,fr FRA,GK,Ajaccio,fr Ligue 1,33,1989,31.1,952,747,950,2,0,0,952,0,0,,0,,532,3273,1644,0,0,0,3,0,314,0,Matches
1522,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,22,2000,13.2,692,23,184,401,123,19,692,30,11,36.7,15,50.0,467,2520,1176,14,15,3,27,14,398,25,Matches
1523,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,31,1990,0.1,4,4,4,0,0,0,4,0,0,,0,,3,13,1,0,0,0,0,0,3,0,Matches
1524,Ruan Levine,br BRA,"MF,FW",Ajaccio,fr Ligue 1,23,1999,0.3,23,0,4,9,10,3,23,2,2,100.0,0,0.0,20,103,39,0,2,0,2,2,16,4,Matches
1525,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,33,1988,31.6,1155,17,41,432,694,210,1154,59,30,50.8,26,44.1,781,3757,1361,52,38,25,94,50,998,248,Matches
1526,Jamie Leweling,de GER,"FW,MF",Union Berlin,de Bundesliga,21,2001,2.9,123,0,12,33,82,18,123,25,5,20.0,17,68.0,87,727,167,8,11,2,14,8,89,24,Matches
1527,Jamal Lewis,nir NIR,"DF,FW",Newcastle Utd,eng Premier League,24,1998,0.1,15,0,6,4,5,2,15,0,0,,0,,10,40,10,0,1,0,0,0,13,1,Matches
1528,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,17,2004,10.0,742,26,133,416,199,12,742,14,8,57.1,3,21.4,511,2555,1390,22,24,3,7,13,593,26,Matches
1529,Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,eng Premier League,21,2001,3.6,138,4,24,48,69,18,138,14,4,28.6,10,71.4,93,652,336,8,6,3,11,8,91,39,Matches
1530,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,34,1988,17.1,1169,35,291,514,379,9,1169,27,10,37.0,15,55.6,733,3725,1516,24,39,2,28,10,664,111,Matches
1531,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,27.8,1864,220,999,812,63,20,1864,8,4,50.0,0,0.0,1126,7190,3580,16,12,2,19,1,1206,4,Matches
1532,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,26.7,2322,205,1018,1183,132,39,2322,4,0,0.0,4,100.0,1592,7491,3942,17,12,0,11,3,1704,14,Matches
1533,Dimitris Limnios,gr GRE,FW,Köln,de Bundesliga,24,1998,0.4,28,0,2,10,16,3,28,2,2,100.0,0,0.0,18,98,54,2,0,0,0,1,18,7,Matches
1534,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,15.2,1074,145,550,491,35,5,1074,3,2,66.7,1,33.3,652,3094,1529,3,4,0,1,2,739,1,Matches
1535,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,22,2000,18.7,791,12,106,316,383,94,791,86,28,32.6,52,60.5,440,2951,1473,65,41,40,65,34,507,136,Matches
1536,Karol Linetty,pl POL,MF,Torino,it Serie A,27,1995,21.0,1175,37,213,708,260,21,1175,22,7,31.8,13,59.1,625,3132,1657,27,24,3,27,11,767,32,Matches
1537,Jesse Lingard,eng ENG,"FW,MF",Nott'ham Forest,eng Premier League,29,1992,10.3,371,7,44,202,132,16,371,10,6,60.0,4,40.0,214,1003,527,11,12,0,16,10,263,38,Matches
1538,Samuel Lino,br BRA,"FW,MF",Valencia,es La Liga,22,1999,32.1,1611,15,178,582,881,162,1611,121,53,43.8,50,41.3,1073,7128,4026,144,100,60,85,57,1165,260,Matches
1539,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,396,18,126,159,117,8,396,19,7,36.8,10,52.6,213,1264,727,21,18,1,8,5,210,35,Matches
1540,Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,8.3,342,271,339,3,0,0,342,0,0,,0,,212,1132,727,0,0,0,1,0,132,0,Matches
1541,Marcin Listkowski,pl POL,"MF,FW",Lecce,it Serie A,24,1998,0.9,34,2,10,11,13,1,34,0,0,,0,,17,157,81,6,1,0,1,1,20,4,Matches
1542,Valentino Livramento,eng ENG,"DF,FW",Southampton,eng Premier League,19,2002,0.3,37,5,19,16,3,0,37,3,2,66.7,0,0.0,10,48,17,0,0,0,1,0,16,0,Matches
1543,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,24,1997,19.0,809,15,116,376,334,58,808,47,19,40.4,25,53.2,476,2683,1290,37,32,10,39,16,530,95,Matches
1544,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,19,2002,0.2,5,1,2,2,1,0,5,0,0,,0,,3,3,2,0,0,0,0,0,3,0,Matches
1545,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,7.2,506,59,283,210,15,6,506,3,2,66.7,1,33.3,303,1566,721,2,1,0,6,1,312,1,Matches
1546,Diego Llorente,es ESP,DF,Roma,it Serie A,28,1993,6.4,355,49,205,135,16,8,355,2,1,50.0,1,50.0,220,1045,549,2,0,0,2,1,238,3,Matches
1547,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,27,1995,18.9,997,35,216,378,415,64,997,27,12,44.4,13,48.1,558,3321,1942,64,45,15,23,11,661,139,Matches
1548,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,35,1986,24.5,794,723,792,2,0,0,794,0,0,,0,,430,2401,1498,0,0,0,2,0,353,0,Matches
1549,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,es La Liga,26,1996,12.5,854,10,113,367,388,42,854,47,22,46.8,15,31.9,555,3286,1600,35,28,10,31,23,651,70,Matches
1550,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,27,1994,34.5,2536,66,523,1653,379,14,2536,27,18,66.7,5,18.5,1628,7751,3135,51,68,9,25,16,1950,39,Matches
1551,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,24,1998,27.2,1671,100,466,939,283,20,1671,27,15,55.6,11,40.7,804,3203,1475,25,18,4,29,19,1083,37,Matches
1552,Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,20.4,1019,133,561,414,54,9,1019,9,6,66.7,3,33.3,544,2851,1642,17,14,0,11,5,589,5,Matches
1553,Bradley Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,11.8,629,44,216,290,138,8,629,36,15,41.7,18,50.0,374,2771,1537,31,15,3,27,15,304,39,Matches
1554,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,3.0,160,12,58,75,29,3,160,14,9,64.3,4,28.6,101,842,474,11,4,1,2,2,83,5,Matches
1555,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,24.6,1143,96,478,418,263,21,1143,39,16,41.0,14,35.9,546,2834,1379,24,15,2,18,13,535,70,Matches
1556,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,26,1996,17.1,1068,40,185,576,322,42,1068,60,30,50.0,22,36.7,651,3753,2210,56,29,10,22,23,774,86,Matches
1557,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,24,1997,28.0,1433,45,278,742,420,76,1433,27,8,29.6,18,66.7,752,2989,1191,21,16,8,37,29,951,115,Matches
1558,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,24,1997,19.2,867,2,58,350,470,111,864,80,34,42.5,37,46.3,572,3472,1744,73,28,33,47,46,675,185,Matches
1559,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31,1990,31.3,1098,923,1092,7,0,0,1098,2,0,0.0,2,100.0,764,4021,2558,0,0,0,1,0,528,0,Matches
1560,Rony Lopes,pt POR,"MF,FW",Troyes,fr Ligue 1,26,1995,26.1,1124,19,154,538,454,57,1124,85,45,52.9,33,38.8,805,5307,2266,61,49,13,46,37,755,117,Matches
1561,David López,es ESP,DF,Girona,es La Liga,32,1989,18.4,1379,207,795,553,37,16,1379,6,6,100.0,0,0.0,823,4281,2574,18,5,0,8,1,959,4,Matches
1562,Diego López,es ESP,GK,Rayo Vallecano,es La Liga,40,1981,1.1,29,23,29,0,0,0,29,0,0,,0,,14,92,64,0,0,0,0,0,12,0,Matches
1563,Diego López,es ESP,"FW,MF",Valencia,es La Liga,20,2002,5.0,215,4,37,78,104,27,215,19,9,47.4,8,42.1,135,1113,598,21,9,5,13,6,146,46,Matches
1564,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,24,1997,25.5,1855,60,456,1070,345,14,1855,27,11,40.7,15,55.6,1214,6585,3157,54,58,2,17,12,1407,40,Matches
1565,Pau López,es ESP,GK,Marseille,fr Ligue 1,27,1994,32.5,1174,750,1137,37,0,0,1174,0,0,,0,,880,4606,2729,0,0,0,0,0,635,0,Matches
1566,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,26,1995,13.9,1076,9,142,633,311,22,1076,27,12,44.4,14,51.9,635,2797,1067,17,18,5,27,19,757,43,Matches
1567,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,20,2002,15.3,935,41,209,533,211,12,935,36,16,44.4,15,41.7,696,4238,1717,17,22,1,30,17,612,38,Matches
1568,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,36,1986,30.2,1286,90,366,705,234,39,1286,20,9,45.0,10,50.0,410,1715,645,13,14,1,24,10,551,42,Matches
1569,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,1720,93,506,857,385,20,1720,73,38,52.1,26,35.6,1131,7852,4210,82,72,6,40,24,1034,99,Matches
1570,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,9.0,411,58,233,172,9,0,411,0,0,,0,,210,794,386,1,1,1,5,3,227,1,Matches
1571,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,16.2,1273,138,536,695,48,17,1273,2,1,50.0,1,50.0,940,5613,3091,12,13,1,5,3,850,1,Matches
1572,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,24,1998,25.9,1272,35,210,646,438,55,1272,38,14,36.8,20,52.6,734,3806,1793,42,34,10,51,22,818,90,Matches
