,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
1894,Banzouzi Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,7,270,39,7.9,3.0,2,86,0,5,20,10,1.00,2,3,-1,-0.33,-0.08,2.8,5.2,-2.4,-0.79,-0.49,Matches
1895,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,28,"2,214",79,64.7,24.6,26,83,16,2,25,2,1.11,29,48,-19,-0.77,+0.05,27.0,41.1,-14.1,-0.57,+0.23,Matches
1896,Renan Lodi,br BRA,"DF,MF",Atlético Madrid,es La Liga,24,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1897,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,26,1996,25,"1,536",61,44.9,17.1,19,73,6,6,26,6,1.36,22,23,-1,-0.06,+0.32,21.7,27.2,-5.5,-0.32,-0.44,Matches
1898,Niklas Lomb,de GER,GK,Leverkusen,de Bundesliga,29,1993,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
1899,Andy Lonergan,ie IRL,GK,Everton,eng Premier League,38,1983,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1900,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,24,1997,33,"2,518",76,73.6,28.0,28,87,24,5,18,0,1.91,48,18,+30,+1.07,+0.57,50.6,26.6,+24.0,+0.86,+0.02,Matches
1901,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,24,1997,31,"1,729",56,50.6,19.2,20,73,3,11,25,1,1.65,38,23,+15,+0.78,+0.62,34.7,20.9,+13.8,+0.72,+0.58,Matches
1902,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31,1990,32,"2,816",88,82.3,31.3,32,88,31,0,,0,1.63,54,39,+15,+0.48,+0.03,50.1,43.1,+7.0,+0.22,-0.16,Matches
1903,Rony Lopes,pt POR,"MF,FW",Troyes,fr Ligue 1,26,1995,32,"2,346",73,68.6,26.1,29,79,13,3,23,1,0.69,29,52,-23,-0.88,+0.21,22.8,53.3,-30.4,-1.17,-0.46,Matches
1904,Alberto López,es ESP,GK,Sevilla,es La Liga,18,2003,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
1905,David López,es ESP,DF,Girona,es La Liga,32,1989,20,"1,652",83,48.3,18.4,19,85,14,1,45,7,1.15,26,24,+2,+0.11,+0.06,22.6,25.7,-3.1,-0.17,-0.10,Matches
1906,Diego López,es ESP,GK,Rayo Vallecano,es La Liga,40,1981,2,96,48,2.8,1.1,1,90,1,1,6,30,0.00,1,4,-3,-2.81,-2.68,0.9,1.8,-0.9,-0.82,-0.69,Matches
1907,Francisco Lopez,es ESP,FW,Celta Vigo,es La Liga,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1908,Jesús López,es ESP,GK,Elche,es La Liga,19,2002,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
1909,Luis López,es ESP,GK,Real Madrid,es La Liga,21,2001,0,,,,,0,,0,0,,35,,,,,,,,,,,,Matches
1910,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,24,1997,30,"2,296",77,67.1,25.5,25,85,18,5,34,2,1.27,29,36,-7,-0.27,+0.29,34.6,33.3,+1.3,+0.05,0.00,Matches
1911,Pau López,es ESP,GK,Marseille,fr Ligue 1,27,1994,33,"2,925",89,85.5,32.5,32,90,32,1,45,2,2.03,59,34,+25,+0.77,+0.41,56.9,36.8,+20.1,+0.62,+0.12,Matches
1912,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,26,1995,34,"1,254",37,36.7,13.9,12,67,1,22,20,4,1.35,15,20,-5,-0.36,-0.23,16.2,18.4,-2.1,-0.15,+0.01,Matches
1913,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,20,2002,29,"1,379",48,40.3,15.3,16,70,4,13,20,3,1.34,15,16,-1,-0.07,-0.11,23.1,18.7,+4.3,+0.28,+0.08,Matches
1914,Samuel Loric,fr FRA,FW,Lorient,fr Ligue 1,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1915,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,36,1986,31,"2,720",88,88.9,30.2,31,88,26,0,,0,1.10,39,64,-25,-0.83,+1.03,35.3,59.3,-24.0,-0.80,-0.35,Matches
1916,Arttu Lötjönen,fi FIN,DF,Sampdoria,it Serie A,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1917,Marcel Lotka,pl POL,GK,Dortmund,de Bundesliga,21,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1918,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,33,"2,453",74,71.7,27.3,27,83,18,6,34,1,1.61,37,26,+11,+0.40,+0.40,41.0,33.3,+7.7,+0.28,-0.18,Matches
1919,Corentin Louakima,fr FRA,DF,Roma,it Serie A,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1920,Matéo Loubatieres,fr FRA,MF,Montpellier,fr Ligue 1,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1921,Tom Louchet,fr FRA,MF,Nice,fr Ligue 1,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1922,Adrien Louveau,fr FRA,MF,Lens,fr Ligue 1,22,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1923,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,17,814,48,23.8,9.0,8,74,4,9,25,9,1.06,11,22,-11,-1.22,-1.11,8.3,19.3,-11.1,-1.22,-0.56,Matches
1924,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,17,"1,459",86,42.7,16.2,17,86,14,0,,0,1.71,27,20,+7,+0.43,-0.07,25.3,23.3,+2.1,+0.13,-0.21,Matches
1925,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,24,1998,37,"2,335",63,68.3,25.9,28,75,6,9,27,0,1.22,29,34,-5,-0.19,-0.52,30.5,36.7,-6.1,-0.24,-0.34,Matches
1926,Jamal Lowe,jm JAM,"MF,FW",Bournemouth,eng Premier League,28,1994,2,12,6,0.4,0.1,0,,0,2,6,8,0.00,0,0,0,0.00,+0.90,0.1,0.7,-0.7,-4.95,-4.30,Matches
1927,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,29,1993,28,"1,443",52,42.2,16.0,14,75,5,14,28,5,1.14,14,19,-5,-0.31,+0.51,14.9,23.4,-8.5,-0.53,-0.01,Matches
1928,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,27,1995,32,"1,605",50,46.9,17.8,20,67,1,12,22,1,2.41,39,8,+31,+1.74,+0.85,29.3,11.9,+17.4,+0.98,+0.21,Matches
1929,Pol Lozano,es ESP,MF,Espanyol,es La Liga,22,1999,4,17,4,0.5,0.2,0,,0,4,4,7,0.75,0,1,-1,-5.29,-4.87,0.1,0.9,-0.8,-4.26,-3.98,Matches
1930,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,24,1998,6,291,49,8.5,3.2,3,85,2,3,12,6,0.83,4,5,-1,-0.31,-0.68,6.0,6.2,-0.2,-0.07,-0.33,Matches
1931,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,25,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1932,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,33,"2,900",88,84.8,32.2,33,88,31,0,,1,1.58,51,39,+12,+0.37,+1.76,39.0,40.2,-1.2,-0.04,+0.59,Matches
1933,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,31,"2,709",87,79.2,30.1,31,87,25,0,,1,1.06,32,37,-5,-0.17,-0.42,39.4,33.6,+5.9,+0.20,+0.20,Matches
1934,Mario de Luis,es ESP,GK,Real Madrid,es La Liga,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1935,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,35,1987,29,"1,211",42,35.4,13.5,11,74,4,18,22,1,1.52,20,11,+9,+0.67,+0.26,20.2,17.3,+2.9,+0.21,-0.13,Matches
1936,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,15,759,51,22.2,8.4,8,79,6,7,18,2,1.80,25,15,+10,+1.19,+0.92,17.2,10.4,+6.8,+0.80,+0.48,Matches
1937,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,24,1998,37,"2,927",79,85.6,32.5,33,86,23,4,23,1,1.57,46,33,+13,+0.40,+1.86,43.3,41.5,+1.7,+0.05,+0.78,Matches
1938,Romelu Lukaku,be BEL,FW,Inter,it Serie A,29,1993,25,"1,660",66,48.5,18.4,19,81,10,6,21,1,1.80,27,16,+11,+0.60,-0.32,33.9,18.3,+15.6,+0.84,+0.03,Matches
1939,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,34,"2,986",88,87.3,33.2,33,90,32,1,17,1,1.62,56,41,+15,+0.45,-0.17,53.1,43.6,+9.5,+0.29,+0.29,Matches
1940,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,24,1997,32,"2,397",75,78.3,26.6,27,83,14,5,32,0,0.81,34,55,-21,-0.79,+0.03,29.2,47.2,-17.9,-0.67,-0.32,Matches
1941,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,25,1996,12,412,34,12.0,4.6,4,75,1,8,14,4,1.33,3,10,-7,-1.53,-1.80,4.8,9.9,-5.1,-1.12,-0.75,Matches
1942,Saša Lukić,rs SRB,MF,Torino,it Serie A,25,1996,16,"1,195",75,34.9,13.3,13,87,12,3,23,0,1.06,13,18,-5,-0.38,-0.62,13.7,17.4,-3.7,-0.28,-0.50,Matches
1943,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,23,1999,7,630,90,18.4,7.0,7,90,7,0,,30,1.86,14,7,+7,+1.00,-0.03,14.0,6.7,+7.4,+1.05,+0.11,Matches
1944,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,30,1991,1,90,90,2.9,1.0,1,90,1,0,,10,0.00,1,2,-1,-1.00,-1.27,2.5,0.4,+2.1,+2.10,+1.91,Matches
1945,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,36,"3,135",87,91.7,34.8,36,87,32,0,,0,1.08,34,44,-10,-0.29,+0.34,34.9,53.5,-18.6,-0.54,-0.27,Matches
1946,Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,21,"1,180",56,34.5,13.1,11,88,9,10,22,8,0.86,14,26,-12,-0.92,+0.09,14.8,23.1,-8.3,-0.63,-0.03,Matches
1947,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,21,"1,108",53,32.4,12.3,11,75,5,10,29,17,1.10,16,19,-3,-0.24,-0.52,13.6,15.4,-1.7,-0.14,-0.02,Matches
1948,Josué-Emanuel M'bila,ao ANG,MF,Augsburg,de Bundesliga,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1949,Youssouf M'Changama,km COM,MF,Auxerre,fr Ligue 1,31,1990,26,"1,081",42,31.6,12.0,11,74,3,15,18,8,0.77,12,23,-11,-0.92,-0.26,13.4,20.1,-6.7,-0.56,-0.19,Matches
1950,Awer Mabil,au AUS,"MF,FW",Cádiz,es La Liga,26,1995,5,165,33,4.8,1.8,1,61,0,4,26,8,0.00,1,6,-5,-2.73,-2.23,0.9,5.2,-4.3,-2.33,-1.90,Matches
1951,Alexis Mac Allister,ar ARG,MF,Brighton,eng Premier League,23,1998,35,"2,886",82,84.4,32.1,31,89,27,4,32,0,1.60,54,45,+9,+0.28,-1.40,62.0,39.5,+22.5,+0.70,+0.60,Matches
1952,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,28,1993,33,"2,184",66,63.9,24.3,26,77,1,7,26,2,2.15,44,23,+21,+0.87,-0.45,42.9,26.6,+16.3,+0.67,+0.14,Matches
1953,Darwin Machís,ve VEN,FW,Valladolid,es La Liga,29,1993,11,599,54,17.5,6.7,7,73,2,4,22,2,1.73,5,3,+2,+0.30,+1.32,7.2,9.6,-2.3,-0.35,+0.41,Matches
1954,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,25,1996,30,"2,480",83,72.5,27.6,28,86,21,2,34,0,0.93,41,54,-13,-0.47,-0.09,38.1,46.0,-7.9,-0.29,+0.18,Matches
1955,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,20,2002,12,643,54,18.8,7.1,7,75,0,5,24,4,0.83,6,13,-7,-0.98,-0.91,8.1,12.5,-4.4,-0.62,-0.66,Matches
1956,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,35,"2,975",85,87.0,33.1,34,87,30,1,29,0,1.26,31,40,-9,-0.27,-0.88,29.4,42.1,-12.7,-0.38,-0.73,Matches
1957,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,14,902,64,26.4,10.0,11,78,7,3,13,6,1.14,14,11,+3,+0.30,+1.73,15.9,20.3,-4.4,-0.44,+0.56,Matches
1958,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,18,2003,2,82,41,2.4,0.9,0,,0,2,41,8,1.00,1,1,0,0.00,-0.32,1.9,2.0,-0.1,-0.11,-0.35,Matches
1959,Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,24,1998,16,894,56,26.1,9.9,11,65,4,5,36,7,1.00,15,14,+1,+0.10,+0.64,12.3,14.8,-2.5,-0.25,+0.74,Matches
1960,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,24,"1,532",64,44.8,17.0,19,73,10,5,30,5,1.08,14,24,-10,-0.59,+0.27,16.1,23.1,-7.0,-0.41,-0.07,Matches
1961,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,24,1998,32,"1,688",53,49.4,18.8,19,76,6,13,18,5,1.03,20,31,-11,-0.59,-0.64,19.4,28.6,-9.2,-0.49,-0.31,Matches
1962,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,25,1997,38,"2,399",63,70.1,26.7,25,86,20,13,19,0,1.55,26,35,-9,-0.34,-0.78,30.0,39.0,-9.1,-0.34,-0.19,Matches
1963,Federico Magro,it ITA,GK,Lazio,it Serie A,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1964,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,16,767,48,22.4,8.5,8,90,8,8,6,15,2.50,15,7,+8,+0.94,+0.70,18.5,10.8,+7.7,+0.90,+0.58,Matches
1965,Jon Magunacelaya,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2000,2,65,33,1.9,0.7,0,,0,2,33,2,0.50,0,2,-2,-2.77,-3.25,0.5,1.5,-1.0,-1.38,-1.92,Matches
1966,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,31,1991,30,"1,920",64,56.1,21.3,22,80,11,8,20,8,2.50,51,23,+28,+1.31,-0.67,44.1,18.9,+25.2,+1.18,-0.10,Matches
1967,Arne Maier,de GER,MF,Augsburg,de Bundesliga,23,1999,30,"1,960",65,64.1,21.8,24,77,7,6,19,3,0.90,23,44,-21,-0.96,-0.96,18.4,37.1,-18.7,-0.86,-0.43,Matches
1968,Mike Maignan,fr FRA,GK,Milan,it Serie A,27,1995,22,"1,978",90,57.8,22.0,22,90,21,0,,0,1.82,37,21,+16,+0.73,+0.42,34.3,22.1,+12.2,+0.56,+0.21,Matches
1969,Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,23,1999,33,"2,239",68,73.2,24.9,27,77,1,6,28,1,1.24,37,36,+1,+0.04,+0.70,34.6,30.2,+4.4,+0.18,+0.08,Matches
1970,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,17,2005,1,11,11,0.3,0.1,0,,0,1,11,7,3.00,0,0,0,0.00,-0.40,0.6,0.3,+0.3,+2.37,+1.92,Matches
1971,Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,eng Premier League,24,1997,22,"1,407",64,41.1,15.6,13,86,7,9,32,5,0.64,16,31,-15,-0.96,+0.02,17.7,22.2,-4.5,-0.29,+0.55,Matches
1972,Jordan Majchrzak,pl POL,FW,Roma,it Serie A,17,2004,1,14,14,0.4,0.2,0,,0,1,14,5,0.00,1,0,+1,+6.43,+6.14,0.4,0.0,+0.4,+2.37,+1.71,Matches
1973,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,24,1998,32,"1,668",52,48.8,18.5,18,74,6,14,23,1,1.84,34,16,+18,+0.97,+0.35,30.4,20.4,+10.0,+0.54,+0.16,Matches
1974,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,24,1998,16,805,50,23.5,8.9,11,65,0,5,19,1,1.63,13,11,+2,+0.22,+0.33,11.3,12.9,-1.6,-0.18,-0.06,Matches
1975,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,24,1998,15,"1,064",71,31.1,11.8,12,80,7,3,35,0,1.07,9,14,-5,-0.42,-0.58,12.6,16.0,-3.4,-0.29,+0.10,Matches
1976,Matteo Makhabé,fr FRA,MF,Lille,fr Ligue 1,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1977,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,19,2002,8,198,25,5.8,2.2,1,45,0,7,22,6,1.13,3,3,0,0.00,-0.08,3.0,3.7,-0.8,-0.35,-0.09,Matches
1978,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,27,1995,29,"2,053",71,60.0,22.8,26,75,9,3,36,7,1.28,19,26,-7,-0.31,-0.04,19.1,26.9,-7.8,-0.34,-0.24,Matches
1979,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,22,"1,396",63,40.8,15.5,14,84,10,8,27,15,2.00,22,14,+8,+0.52,+0.20,29.5,19.2,+10.4,+0.67,+0.36,Matches
1980,Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,it Serie A,18,2003,6,109,18,3.2,1.2,0,,0,6,18,18,0.17,0,5,-5,-4.13,-2.99,0.7,4.2,-3.5,-2.88,-2.10,Matches
1981,Daniel Maldini,it ITA,"FW,MF",Spezia,it Serie A,20,2001,18,628,35,18.4,7.0,4,57,0,14,29,10,0.61,5,11,-6,-0.86,-0.05,8.1,12.1,-4.0,-0.57,-0.12,Matches
1982,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,23,1998,7,297,42,8.7,3.3,4,64,0,3,14,7,1.29,3,6,-3,-0.91,-1.28,5.3,4.6,+0.7,+0.21,-0.11,Matches
1983,Youssef Maleh,ma MAR,MF,Lecce,it Serie A,23,1998,17,674,40,19.7,7.5,7,66,0,10,21,3,0.88,6,14,-8,-1.07,-0.90,8.0,9.5,-1.5,-0.19,-0.04,Matches
1984,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,23,1999,26,"1,706",66,55.8,19.0,22,71,1,4,34,2,2.04,44,24,+20,+1.06,-0.21,41.7,21.3,+20.4,+1.08,+0.58,Matches
1985,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,29,1993,15,553,37,16.2,6.1,5,68,0,10,21,1,1.67,9,8,+1,+0.16,-0.37,8.4,7.0,+1.4,+0.24,-0.23,Matches
1986,Ruslan Malinovskyi,ua UKR,"MF,FW",Marseille,fr Ligue 1,29,1993,20,"1,227",61,35.9,13.6,13,78,3,7,31,0,1.70,22,17,+5,+0.37,-0.54,23.5,14.4,+9.0,+0.66,+0.10,Matches
1987,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,26,"2,163",83,63.2,24.0,26,83,17,0,,7,1.12,27,34,-7,-0.29,-0.08,28.5,28.0,+0.5,+0.02,+0.26,Matches
1988,Maurice Malone,de GER,"FW,MF",Augsburg,de Bundesliga,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1989,Mickael Malsa,mq MTQ,MF,Valladolid,es La Liga,26,1995,5,69,14,2.0,0.8,0,,0,5,14,9,1.80,0,2,-2,-2.61,-1.86,0.7,2.1,-1.5,-1.89,-1.23,Matches
1990,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,21,2000,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.11,42,45,-3,-0.08,,49.3,43.5,+5.8,+0.15,,Matches
1991,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,22,1999,2,15,8,0.4,0.2,0,,0,2,8,2,2.00,0,0,0,0.00,+0.26,0.3,0.1,+0.2,+1.03,+1.37,Matches
1992,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,35,"2,858",82,83.6,31.8,33,84,23,2,41,2,1.69,35,28,+7,+0.22,-0.58,43.9,25.3,+18.6,+0.58,-0.50,Matches
1993,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,37,1985,34,"3,014",89,88.1,33.5,34,89,32,0,,1,1.82,62,31,+31,+0.93,+1.15,55.3,38.1,+17.2,+0.51,+0.50,Matches
1994,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,22,"1,857",84,54.3,20.6,22,84,18,0,,1,1.77,29,17,+12,+0.58,-0.86,27.4,22.1,+5.4,+0.26,-0.64,Matches
1995,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,21,"1,461",70,42.7,16.2,16,86,13,5,16,17,1.95,34,17,+17,+1.05,+0.96,31.8,23.6,+8.2,+0.51,+0.37,Matches
1996,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,25,1997,29,"1,950",67,57.0,21.7,22,82,11,7,22,5,1.55,29,22,+7,+0.32,+0.14,32.8,23.3,+9.5,+0.44,+0.31,Matches
1997,Sadio Mané,sn SEN,"FW,MF",Bayern Munich,de Bundesliga,30,1992,25,"1,425",57,46.6,15.8,18,72,4,7,18,1,2.20,43,19,+24,+1.52,-0.14,36.3,16.9,+19.3,+1.22,+0.20,Matches
1998,Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,24,1998,27,"1,550",57,45.3,17.2,20,70,5,7,20,5,1.19,22,24,-2,-0.12,+1.23,19.6,28.9,-9.3,-0.54,+0.21,Matches
1999,Thomas Mangani,fr FRA,MF,Ajaccio,fr Ligue 1,35,1987,26,"1,332",51,38.9,14.8,14,83,6,12,14,3,0.77,8,36,-28,-1.89,-0.90,12.1,24.1,-12.1,-0.82,-0.57,Matches
2000,Vito Mannone,it ITA,GK,Lorient,fr Ligue 1,34,1988,18,"1,608",89,47.0,17.9,17,90,17,1,78,9,1.00,19,24,-5,-0.28,-0.48,17.6,28.7,-11.0,-0.62,-0.49,Matches
2001,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,4,37,9,1.1,0.4,0,,0,4,9,24,3.00,2,1,+1,+2.43,+1.53,1.0,0.9,+0.1,+0.18,-0.68,Matches
2002,Gor Manvelyan,fr FRA,MF,Nantes,fr Ligue 1,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
2003,Myziane Maolida,fr FRA,"MF,FW",Reims,fr Ligue 1,23,1999,9,232,26,6.8,2.6,2,66,0,7,14,1,1.78,5,1,+4,+1.55,+1.66,6.4,3.3,+3.1,+1.20,+1.04,Matches
2004,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,de Bundesliga,23,1999,3,95,32,3.1,1.1,1,55,0,2,20,7,0.00,1,3,-2,-1.89,-1.14,0.6,1.2,-0.7,-0.62,-0.01,Matches
2005,Faitout Maouassa,fr FRA,"FW,DF",Montpellier,fr Ligue 1,24,1998,33,"1,923",58,56.2,21.4,23,71,4,10,28,0,1.30,39,37,+2,+0.09,+0.03,28.9,36.9,-8.0,-0.37,-0.26,Matches
2006,Sekou Mara,fr FRA,"FW,MF",Southampton,eng Premier League,20,2002,22,555,25,16.2,6.2,4,58,0,18,18,11,0.73,6,10,-4,-0.65,+0.39,4.9,9.4,-4.5,-0.73,-0.14,Matches
2007,Maranhão,br BRA,"FW,MF",Valencia,es La Liga,25,1996,17,447,26,13.1,5.0,3,52,0,14,21,5,0.76,9,7,+2,+0.40,+0.55,7.3,7.6,-0.3,-0.06,-0.24,Matches
2008,Wanya Marcal-Madivadua,pt POR,MF,Leicester City,eng Premier League,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2009,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,5,375,75,11.0,4.2,4,90,4,1,15,3,1.40,3,5,-2,-0.48,-0.33,2.9,6.1,-3.2,-0.78,-0.64,Matches
2010,Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,28,1994,33,"2,715",82,79.4,30.2,31,86,19,2,30,0,1.67,58,40,+18,+0.60,+0.47,59.0,36.2,+22.8,+0.75,+0.71,Matches
2011,Agustín Marchesín,ar ARG,GK,Celta Vigo,es La Liga,34,1988,19,"1,710",90,50.0,19.0,19,90,19,0,,0,1.05,18,29,-11,-0.58,-0.63,21.2,19.7,+1.6,+0.08,+0.31,Matches
2012,Federico Marchetti,it ITA,GK,Spezia,it Serie A,39,1983,1,66,66,1.9,0.7,0,,0,1,66,16,0.50,0,2,-2,-2.73,-1.95,1.2,0.9,+0.3,+0.38,+0.87,Matches
2013,Vincent Marchetti,fr FRA,MF,Ajaccio,fr Ligue 1,25,1997,31,"2,452",79,71.7,27.2,29,83,17,2,23,0,0.84,18,46,-28,-1.03,+1.11,29.6,36.6,-6.9,-0.25,+0.76,Matches
2014,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,10,283,28,8.3,3.1,3,62,0,7,14,28,1.70,6,9,-3,-0.95,-0.64,3.4,4.1,-0.8,-0.24,-0.32,Matches
2015,Gian Marco Fantoni,it ITA,GK,Empoli,it Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2016,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,33,"2,223",67,65.0,24.7,24,88,21,9,13,4,1.09,27,40,-13,-0.53,-0.45,35.5,35.3,+0.2,+0.01,-0.12,Matches
2017,Emiliano Marcondes,dk DEN,MF,Bournemouth,eng Premier League,27,1995,1,9,9,0.3,0.1,0,,0,1,9,9,0.00,0,1,-1,-10.00,-9.13,0.0,0.3,-0.3,-2.78,-2.12,Matches
2018,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,37,"2,819",76,82.4,31.3,32,84,22,5,25,0,1.30,41,34,+7,+0.22,+0.67,45.1,27.9,+17.2,+0.55,+0.52,Matches
2019,Davide Marfella,it ITA,GK,Napoli,it Serie A,22,1999,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
2020,Lucas Margueron,fr FRA,GK,Clermont Foot,fr Ligue 1,21,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
2021,Alberto Marí,es ESP,"FW,MF",Valencia,es La Liga,21,2001,5,86,17,2.5,1.0,0,,0,5,17,6,1.60,2,0,+2,+2.09,+2.23,1.2,0.3,+0.9,+0.92,+0.79,Matches
