,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
2186,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,21,2001,15.6,6,0,0,31,15,12,20,15,9,1,1,0,57,5,18,21.7,Matches
2187,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2188,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,36,1985,17.7,2,0,0,10,14,1,5,25,14,0,1,0,93,29,16,64.4,Matches
2189,Chris Ramos,es ESP,FW,Cádiz,es La Liga,25,1997,7.9,2,0,0,21,12,0,6,1,9,1,0,0,23,65,48,57.5,Matches
2190,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,36,1986,30.0,3,1,0,36,24,4,13,34,26,1,0,0,173,55,34,61.8,Matches
2191,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,24,1998,38.0,1,0,0,0,4,0,0,0,1,0,0,0,33,6,0,100.0,Matches
2192,Aaron Ramsey,wls WAL,MF,Nice,fr Ligue 1,31,1990,17.6,3,0,0,23,18,3,62,17,25,1,0,0,115,6,12,33.3,Matches
2193,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,eng Premier League,21,2001,29.3,5,0,0,35,45,2,18,23,39,0,1,1,141,16,33,32.7,Matches
2194,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,23,1999,5.6,1,0,0,6,2,2,0,11,4,0,0,0,30,11,13,45.8,Matches
2195,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,34,1988,0.5,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,33.3,Matches
2196,Filippo Ranocchia,it ITA,MF,Monza,it Serie A,21,2001,5.9,1,0,0,7,12,0,13,4,6,0,0,0,32,2,6,25.0,Matches
2197,Lilian Raolisoa,fr FRA,"DF,MF",Angers,fr Ligue 1,22,2000,1.9,0,0,0,1,3,0,10,3,9,0,0,0,17,1,0,100.0,Matches
2198,Raphinha,br BRA,FW,Barcelona,es La Liga,25,1996,23.0,9,0,0,22,37,15,172,14,19,0,0,0,98,14,9,60.9,Matches
2199,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,de Bundesliga,25,1996,0.8,0,0,0,2,0,0,1,0,1,0,0,0,6,1,2,33.3,Matches
2200,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,29,1993,24.0,3,0,0,36,29,4,58,21,26,1,0,0,101,16,42,27.6,Matches
2201,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,24,1997,32.0,2,0,0,15,23,15,24,7,10,0,0,0,100,20,40,33.3,Matches
2202,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,22,2000,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
2203,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,22,2000,10.1,1,0,0,7,12,1,32,4,8,0,0,0,31,3,8,27.3,Matches
2204,Rafael Ratão,br BRA,"FW,MF",Toulouse,fr Ligue 1,26,1995,20.6,2,0,0,28,33,2,52,21,36,0,0,0,116,10,13,43.5,Matches
2205,David Raum,de GER,"DF,MF",RB Leipzig,de Bundesliga,24,1998,18.7,5,0,0,21,14,2,141,16,25,0,2,0,113,16,12,57.1,Matches
2206,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,33,1988,9.0,0,0,0,1,2,0,0,0,0,0,1,0,4,3,0,100.0,Matches
2207,Rayan Raveloson,mg MAD,"DF,MF",Auxerre,fr Ligue 1,25,1997,27.0,0,0,0,22,35,1,33,39,23,0,0,1,181,29,22,56.9,Matches
2208,David Raya,es ESP,GK,Brentford,eng Premier League,26,1995,38.0,1,0,0,0,6,0,0,1,0,0,0,1,47,12,2,85.7,Matches
2209,Tim Ream,us USA,DF,Fulham,eng Premier League,34,1987,32.2,2,0,0,18,7,1,4,41,16,0,1,0,199,48,31,60.8,Matches
2210,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,28,1993,10.9,4,0,0,18,15,8,39,1,8,0,0,0,36,12,15,44.4,Matches
2211,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27,1995,24.1,5,0,0,32,15,2,99,24,28,0,1,0,125,19,22,46.3,Matches
2212,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,28,1994,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
2213,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,27,1995,31.8,5,0,0,38,21,4,54,19,27,0,0,1,160,29,36,44.6,Matches
2214,Sergio Reguilón,es ESP,DF,Atlético Madrid,es La Liga,25,1996,3.4,3,1,1,4,6,1,9,2,5,0,0,0,15,8,5,61.5,Matches
2215,Bobby Reid,jm JAM,"FW,DF",Fulham,eng Premier League,29,1993,27.5,8,0,0,34,22,11,53,20,24,2,1,0,135,12,41,22.6,Matches
2216,Pepe Reina,es ESP,GK,Villarreal,es La Liga,39,1982,22.0,2,0,0,0,1,0,0,1,0,0,0,0,23,3,0,100.0,Matches
2217,Jeff Reine-Adélaïde,fr FRA,MF,Troyes,fr Ligue 1,24,1998,2.6,0,0,0,2,5,0,0,2,2,0,0,0,14,3,4,42.9,Matches
2218,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,24,1998,3.7,1,0,0,7,4,0,13,6,5,0,0,0,30,3,3,50.0,Matches
2219,Reinier,br BRA,"MF,FW",Girona,es La Liga,20,2002,7.2,1,1,0,4,15,2,2,5,10,0,0,0,29,6,12,33.3,Matches
2220,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2221,Karim Rekik,nl NED,DF,Sevilla,es La Liga,27,1994,13.1,2,0,0,20,5,0,1,10,5,0,0,1,71,22,10,68.8,Matches
2222,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,27,1995,38.0,1,0,0,0,4,0,0,0,1,0,0,0,58,7,1,87.5,Matches
2223,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,23,1998,1.4,0,0,0,4,2,0,0,2,4,0,0,0,7,3,3,50.0,Matches
2224,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,33,1989,15.0,4,0,0,18,18,3,19,8,17,1,0,0,52,12,21,36.4,Matches
2225,Alejandro Revuelta Montero,es ESP,DF,Getafe,es La Liga,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2226,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,24,1997,28.0,6,0,0,27,49,0,17,17,30,0,0,1,152,35,33,51.5,Matches
2227,Gio Reyna,us USA,"FW,MF",Dortmund,de Bundesliga,19,2002,6.9,2,0,0,8,17,1,17,3,7,0,1,0,23,7,14,33.3,Matches
2228,Chadi Riad,ma MAR,MF,Barcelona,es La Liga,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2229,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,21,2001,13.9,4,0,0,24,33,3,44,5,13,0,0,0,65,12,28,30.0,Matches
2230,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,22,1999,17.9,4,0,0,18,20,2,4,25,18,0,0,0,113,32,28,53.3,Matches
2231,Franck Ribéry,fr FRA,MF,Salernitana,it Serie A,39,1983,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
2232,Samuele Ricci,it ITA,MF,Torino,it Serie A,20,2001,23.0,6,0,0,22,58,0,31,17,21,0,0,0,136,11,15,42.3,Matches
2233,Declan Rice,eng ENG,MF,West Ham,eng Premier League,23,1999,36.4,5,0,0,23,11,1,44,63,38,0,0,0,334,37,26,58.7,Matches
2234,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,22,2000,5.0,0,0,0,2,1,1,0,8,6,0,0,0,15,14,4,77.8,Matches
2235,Richarlison,br BRA,"MF,FW",Tottenham,eng Premier League,25,1997,11.2,3,0,0,14,22,9,16,5,16,2,0,0,52,18,29,38.3,Matches
2236,Marco Richter,de GER,"MF,FW",Hertha BSC,de Bundesliga,24,1997,20.4,8,0,0,36,33,6,82,24,23,0,0,0,161,12,31,27.9,Matches
2237,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,29,1993,18.3,3,0,0,27,26,2,55,20,21,0,0,0,96,18,17,51.4,Matches
2238,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,25,1996,0.7,0,0,0,2,1,0,0,0,1,0,0,0,8,2,1,66.7,Matches
2239,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,33,1988,34.0,3,0,0,1,4,0,1,5,2,0,1,1,105,11,3,78.6,Matches
2240,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,34,1988,28.4,7,1,0,58,28,0,21,30,27,0,0,0,164,35,16,68.6,Matches
2241,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,34,1987,6.7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,Matches
2242,Renaud Ripart,fr FRA,"FW,MF",Troyes,fr Ligue 1,29,1993,14.7,4,0,0,25,25,6,21,7,23,0,0,0,54,56,78,41.8,Matches
2243,Rodrigo Riquelme,es ESP,"MF,FW",Girona,es La Liga,22,2000,24.2,1,0,0,27,36,5,78,11,8,0,1,0,111,9,13,40.9,Matches
2244,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,32,1989,0.4,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,100.0,Matches
2245,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,30,1992,14.5,3,0,0,19,12,2,25,11,15,0,0,0,62,7,12,36.8,Matches
2246,Lucas Robertone,ar ARG,MF,Almería,es La Liga,25,1997,31.6,7,0,0,33,89,3,137,46,28,0,0,0,207,20,36,35.7,Matches
2247,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,28,1994,28.7,3,0,0,22,10,7,195,18,21,0,0,0,174,22,24,47.8,Matches
2248,Antonee Robinson,us USA,DF,Fulham,eng Premier League,24,1997,34.3,8,0,0,33,23,3,134,53,38,0,1,0,235,40,30,57.1,Matches
2249,Joel Robles,es ESP,GK,Leeds United,eng Premier League,32,1990,4.0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,100.0,Matches
2250,Joel Roca,es ESP,"MF,FW",Girona,es La Liga,17,2005,0.9,1,0,0,2,5,0,0,0,2,0,0,0,5,0,0,,Matches
2251,Marc Roca,es ESP,MF,Leeds United,eng Premier League,25,1996,25.7,7,0,0,40,29,0,76,23,40,0,0,0,169,18,13,58.1,Matches
2252,Enzo Roco,cl CHI,DF,Elche,es La Liga,29,1992,18.4,7,1,1,34,10,0,1,17,13,0,4,0,83,46,20,69.7,Matches
2253,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,25,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
2254,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,31,1990,15.7,6,0,0,22,18,0,8,16,24,0,0,0,108,12,10,54.5,Matches
2255,Joe Rodon,wls WAL,DF,Rennes,fr Ligue 1,24,1997,15.7,2,1,0,11,18,0,1,9,7,0,0,0,76,44,30,59.5,Matches
2256,Rodri,es ESP,MF,Manchester City,eng Premier League,26,1996,32.3,5,0,0,47,20,3,6,33,41,0,0,0,301,72,32,69.2,Matches
2257,Rodri,es ESP,"FW,MF",Betis,es La Liga,22,2000,17.8,0,0,0,6,39,2,47,13,11,1,0,0,102,2,12,14.3,Matches
2258,Rodrigo,es ESP,"FW,MF",Leeds United,eng Premier League,31,1991,21.5,6,0,0,29,11,10,21,6,10,0,0,0,66,34,66,34.0,Matches
2259,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,es La Liga,35,1987,4.4,1,0,0,9,6,2,2,1,1,0,0,0,12,10,9,52.6,Matches
2260,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,es La Liga,24,1998,19.7,6,0,0,22,26,2,83,24,25,0,1,0,115,11,20,35.5,Matches
2261,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,34,1988,23.3,8,0,0,49,33,4,32,21,23,0,0,0,133,11,37,22.9,Matches
2262,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,28,1994,31.9,8,0,0,45,64,1,9,42,75,0,0,1,213,44,46,48.9,Matches
2263,Miguel Rodríguez,es ESP,"MF,FW",Celta Vigo,es La Liga,19,2003,2.8,0,0,0,6,8,1,13,1,5,0,0,0,16,1,8,11.1,Matches
2264,Pablo Rodríguez,es ESP,"FW,MF",Lecce,it Serie A,20,2001,0.6,0,0,0,1,2,0,4,0,1,0,0,0,2,0,2,0.0,Matches
2265,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,29,1992,29.7,3,0,0,25,8,0,71,38,33,0,0,0,164,30,29,50.8,Matches
2266,Rodrygo,br BRA,"FW,MF",Real Madrid,es La Liga,21,2001,26.4,4,0,0,18,49,10,22,8,10,2,0,0,63,14,23,37.8,Matches
2267,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,23,1999,12.3,0,0,0,4,3,0,20,9,12,0,0,0,48,8,12,40.0,Matches
2268,Agustín Rogel,uy URU,DF,Hertha BSC,de Bundesliga,24,1997,15.8,7,0,0,21,6,1,0,11,9,0,0,0,62,49,35,58.3,Matches
2269,Rogério,br BRA,DF,Sassuolo,it Serie A,24,1998,33.3,5,1,0,30,38,0,113,37,21,0,0,0,162,21,32,39.6,Matches
2270,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,20,2002,0.6,0,0,0,1,4,0,0,0,0,0,0,0,6,1,0,100.0,Matches
2271,Tony Rölke,de GER,FW,Hertha BSC,de Bundesliga,19,2003,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
2272,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,25,1997,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,Matches
2273,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,27,1995,32.5,6,0,0,35,19,1,0,38,15,0,0,0,139,78,45,63.4,Matches
2274,Simone Romagnoli,it ITA,DF,Lecce,it Serie A,32,1990,1.9,0,0,0,3,0,0,0,1,5,0,0,0,9,10,8,55.6,Matches
2275,Leonardo Román,es ESP,GK,Mallorca,es La Liga,22,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
2276,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,24,1998,26.3,11,1,1,42,12,0,0,44,36,1,1,0,173,57,26,68.7,Matches
2277,Iván Romero,es ESP,MF,Sevilla,es La Liga,21,2001,0.1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches
2278,Luka Romero,ar ARG,FW,Lazio,it Serie A,17,2004,1.7,0,0,0,3,6,0,0,3,0,0,0,0,10,2,1,66.7,Matches
2279,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,30,1991,0.8,0,0,0,1,2,0,1,1,0,0,0,0,8,2,0,100.0,Matches
2280,Oriol Romeu,es ESP,MF,Girona,es La Liga,30,1991,32.8,10,1,1,59,33,0,13,37,38,0,1,0,195,39,46,45.9,Matches
2281,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,37,1985,5.8,2,0,0,7,5,8,3,1,2,0,0,0,12,15,8,65.2,Matches
2282,Connor Ronan,ie IRL,MF,Wolves,eng Premier League,24,1998,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
2283,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,32,1989,1.2,0,0,0,4,0,2,0,0,0,0,0,0,1,7,6,53.8,Matches
2284,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,27,1994,33.7,8,0,0,52,29,0,8,54,59,0,0,0,267,43,30,58.9,Matches
2285,Marten de Roon,nl NED,MF,Atalanta,it Serie A,31,1991,32.9,7,0,0,46,24,1,13,36,39,0,0,0,218,51,31,62.2,Matches
2286,Pablo Rosario,nl NED,"MF,DF",Nice,fr Ligue 1,25,1997,19.6,6,0,0,18,13,0,11,23,26,0,0,0,97,16,22,42.1,Matches
2287,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,31,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2288,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,17,2004,0.3,0,0,0,2,0,0,2,1,1,0,0,0,4,0,0,,Matches
2289,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,27,1995,11.3,1,0,0,17,3,0,26,9,13,0,0,0,56,1,3,25.0,Matches
2290,Anthony Rouault,fr FRA,DF,Toulouse,fr Ligue 1,21,2001,36.8,4,1,1,21,17,1,0,56,37,0,0,1,213,86,64,57.3,Matches
2291,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,de Bundesliga,29,1993,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
2292,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,29,1993,10.6,2,0,0,12,13,0,36,4,9,0,0,0,54,6,11,35.3,Matches
2293,Nicolò Rovella,it ITA,MF,Monza,it Serie A,20,2001,19.3,5,1,0,26,21,2,28,40,29,0,0,0,141,9,10,47.4,Matches
2294,Nicolò Rovella,it ITA,MF,Juventus,it Serie A,20,2001,0.3,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,,Matches
2295,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,28,1994,27.2,2,0,0,22,12,1,1,14,18,0,0,0,162,67,40,62.6,Matches
2296,Ruan,br BRA,DF,Sassuolo,it Serie A,23,1999,19.0,13,3,2,27,14,0,0,24,26,0,1,1,112,51,36,58.6,Matches
2297,Rubén,es ESP,"DF,MF",Espanyol,es La Liga,21,2001,9.9,1,0,0,18,7,0,48,18,15,0,0,0,64,15,4,78.9,Matches
2298,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,29,1993,26.8,1,0,0,13,7,2,5,19,16,0,0,0,158,37,22,62.7,Matches
2299,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,32,1990,8.8,3,0,0,22,9,0,41,11,12,0,0,0,54,7,10,41.2,Matches
2300,Daniele Rugani,it ITA,DF,Juventus,it Serie A,28,1994,6.3,0,0,0,5,0,1,0,7,0,0,0,0,16,11,9,55.0,Matches
2301,Matteo Ruggeri,it ITA,"DF,MF",Atalanta,it Serie A,20,2002,9.2,3,0,0,10,5,0,38,12,12,0,0,0,57,13,6,68.4,Matches
2302,Mário Rui,pt POR,DF,Napoli,it Serie A,31,1991,19.4,2,1,0,19,31,0,110,15,22,0,0,0,155,13,25,34.2,Matches
2303,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,26,1996,16.2,4,1,0,22,18,3,31,24,29,0,0,0,102,14,18,43.8,Matches
2304,Kays Ruiz,ma MAR,MF,Auxerre,fr Ligue 1,19,2002,0.7,1,0,0,2,3,0,0,3,1,0,0,0,10,0,0,,Matches
2305,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,26,1996,21.0,0,0,0,19,13,4,13,18,28,0,1,0,157,5,7,41.7,Matches
2306,Víctor Ruiz,es ESP,DF,Betis,es La Liga,33,1989,6.2,0,0,0,4,2,1,0,6,3,0,0,0,29,17,7,70.8,Matches
2307,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,30,1992,14.0,1,0,0,0,1,0,0,1,0,0,0,0,20,3,0,100.0,Matches
2308,Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,21,2001,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
2309,Franco Russo,ar ARG,DF,Mallorca,es La Liga,27,1994,1.6,0,0,0,0,2,0,0,3,1,0,0,0,12,3,2,60.0,Matches
2310,Georginio Rutter,fr FRA,"FW,MF",Leeds United,eng Premier League,20,2002,3.0,0,0,0,5,6,1,0,3,9,0,0,0,7,11,9,55.0,Matches
2311,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,20,2002,11.2,2,0,0,17,19,17,11,5,4,1,0,0,25,9,23,28.1,Matches
2312,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,24,1997,11.5,2,0,0,16,12,1,41,12,17,0,0,0,77,5,11,31.3,Matches
2313,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,24,1997,15.7,2,0,0,15,19,1,50,8,15,0,0,0,96,13,9,59.1,Matches
2314,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,29,1992,29.0,2,0,0,0,4,0,0,0,0,0,0,0,42,10,2,83.3,Matches
2315,José Sá,pt POR,GK,Wolves,eng Premier League,29,1993,36.0,2,0,0,1,8,0,0,0,0,0,1,0,45,6,1,85.7,Matches
2316,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,29,1993,18.7,2,0,0,20,33,2,17,19,23,0,0,0,109,5,11,31.3,Matches
2317,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,22,1999,7.1,1,1,0,10,2,1,8,8,6,0,0,0,28,4,4,50.0,Matches
2318,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,25,1996,11.9,5,0,0,28,39,0,54,2,7,0,0,0,50,30,29,50.8,Matches
2319,Marcel Sabitzer,at AUT,MF,Manchester Utd,eng Premier League,28,1994,7.0,1,0,0,8,10,1,4,8,8,0,0,0,52,13,11,54.2,Matches
2320,Marcel Sabitzer,at AUT,MF,Bayern Munich,de Bundesliga,28,1994,7.0,2,0,0,7,1,1,5,10,14,0,0,0,47,8,11,42.1,Matches
2321,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,27,1995,28.7,3,0,0,26,19,5,36,33,25,0,3,1,179,17,18,48.6,Matches
2322,Umar Sadiq,ng NGA,FW,Almería,es La Liga,25,1997,2.7,1,0,0,9,2,7,0,0,0,0,0,0,8,4,10,28.6,Matches
2323,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,25,1997,0.9,0,0,0,3,1,4,0,0,1,0,0,0,1,2,2,50.0,Matches
2324,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,23,1999,15.6,1,0,0,23,22,2,48,19,20,0,1,0,63,9,5,64.3,Matches
2325,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,27,1995,7.2,2,0,0,20,1,1,5,1,1,0,0,0,20,5,7,41.7,Matches
2326,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,eng Premier League,25,1997,12.4,1,0,0,6,16,2,32,5,3,0,0,0,69,2,2,50.0,Matches
2327,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,23,1998,5.9,0,0,0,13,1,0,10,10,11,0,0,0,21,6,9,40.0,Matches
2328,Samuel Sáiz,es ESP,MF,Girona,es La Liga,31,1991,2.7,1,0,0,3,4,2,6,0,2,0,0,0,15,2,3,40.0,Matches
2329,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,20,2001,35.3,6,0,0,43,65,9,172,14,34,0,0,0,127,16,38,29.6,Matches
2330,Hamza Sakhi,ma MAR,MF,Auxerre,fr Ligue 1,26,1996,18.4,1,0,0,13,21,5,88,25,22,0,0,0,106,6,3,66.7,Matches
2331,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,32,1990,8.5,2,0,0,6,5,0,0,8,5,0,2,0,45,22,18,55.0,Matches
2332,Jacopo Sala,it ITA,MF,Spezia,it Serie A,30,1991,1.2,1,0,0,3,3,0,4,1,0,0,0,0,5,1,0,100.0,Matches
2333,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,20,2001,2.5,0,0,0,2,1,2,8,2,1,0,0,0,18,2,4,33.3,Matches
2334,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,30,1992,36.6,2,0,0,20,33,22,38,6,12,0,0,0,100,8,30,21.1,Matches
2335,Amine Salama,fr FRA,"FW,MF",Angers,fr Ligue 1,22,2000,13.9,1,0,0,7,9,6,12,10,9,0,0,0,51,8,19,29.6,Matches
2336,William Saliba,fr FRA,DF,Arsenal,eng Premier League,21,2001,26.8,4,0,0,19,13,0,1,19,20,0,2,1,206,53,43,55.2,Matches
2337,Dikeni Salifou,tg TOG,MF,Werder Bremen,de Bundesliga,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2338,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,23,1999,21.9,5,0,0,26,3,1,13,31,29,0,0,1,158,55,26,67.9,Matches
2339,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,25,1997,11.1,6,0,0,29,30,3,35,2,8,2,0,0,58,21,18,53.8,Matches
2340,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,29,1992,29.4,5,1,0,30,28,0,7,39,29,1,2,0,181,54,32,62.8,Matches
2341,Salvi,es ESP,"FW,MF",Rayo Vallecano,es La Liga,31,1991,5.4,2,0,0,8,10,2,37,2,8,0,0,0,30,4,11,26.7,Matches
2342,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,20,2002,20.5,1,0,0,26,13,0,92,11,16,0,0,0,107,9,22,29.0,Matches
2343,Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,de Bundesliga,26,1996,0.4,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,,Matches
2344,Mama Samba Baldé,gw GNB,FW,Troyes,fr Ligue 1,26,1995,29.6,6,2,1,38,46,22,13,10,21,2,0,0,100,43,76,36.1,Matches
2345,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,28,1994,37.0,3,0,0,0,6,0,0,0,0,0,0,0,42,8,2,80.0,Matches
2346,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,22,1999,2.2,0,0,0,1,5,0,0,5,1,0,0,0,14,3,2,60.0,Matches
2347,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,eng Premier League,22,1999,6.0,2,0,0,7,12,0,0,7,10,0,0,0,34,5,11,31.3,Matches
2348,Junior Sambia,fr FRA,DF,Salernitana,it Serie A,25,1996,7.7,3,0,0,11,17,0,33,8,5,0,0,0,34,15,10,60.0,Matches
2349,Samuel,br BRA,"FW,MF",Valencia,es La Liga,22,1999,32.1,4,0,0,35,60,15,82,18,43,2,0,0,170,17,41,29.3,Matches
2350,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,25,1997,20.5,14,0,0,58,22,0,4,17,22,0,0,0,87,23,30,43.4,Matches
2351,Antonio Sanabria,py PAR,FW,Torino,it Serie A,26,1996,27.0,4,0,0,33,27,14,2,4,5,0,0,0,64,86,124,41.0,Matches
2352,Leandro Sanca,gw GNB,"FW,MF",Spezia,it Serie A,22,2000,0.4,0,0,0,0,0,0,2,0,1,0,0,0,5,0,2,0.0,Matches
2353,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,22,2000,28.1,6,1,0,41,54,2,17,4,16,0,0,0,140,24,22,52.2,Matches
2354,Renato Sanches,pt POR,MF,Paris S-G,fr Ligue 1,24,1997,8.0,1,0,0,22,10,0,5,9,1,0,0,0,52,5,4,55.6,Matches
2355,Alexis Sánchez,cl CHI,"FW,MF",Marseille,fr Ligue 1,33,1988,29.8,3,0,0,44,46,28,37,5,17,1,0,0,83,35,70,33.3,Matches
