,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
964,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,22,2000,0.8,48,62,77.4,655,152,28,29,96.6,14,20,70.0,3,4,75.0,1,0.2,0.1,+0.8,1,3,0,0,4,Matches
965,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,28,1994,8.7,297,355,83.7,4333,1269,177,200,88.5,94,108,87.0,15,25,60.0,0,0.3,0.7,-0.3,5,32,12,4,39,Matches
966,Adolfo Gaich,ar ARG,FW,Hellas Verona,it Serie A,23,1999,8.1,94,165,57.0,1055,200,61,100,61.0,22,39,56.4,0,2,0.0,0,0.4,0.2,-0.4,6,8,0,0,11,Matches
967,Cody Gakpo,nl NED,"FW,MF",Liverpool,eng Premier League,23,1999,16.2,293,392,74.7,3928,1110,168,208,80.8,91,119,76.5,11,20,55.0,2,2.7,1.9,-0.7,23,33,11,1,50,Matches
968,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,27,1994,35.1,1577,2039,77.3,26915,8515,750,845,88.8,655,791,82.8,143,293,48.8,3,4.1,4.2,-1.1,52,76,56,28,125,Matches
969,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,28,1993,27.2,1016,1243,81.7,17935,4838,468,529,88.5,408,464,87.9,106,173,61.3,1,1.4,1.8,-0.4,20,104,14,0,127,Matches
970,Pablo Galdames Millán,cl CHI,MF,Cremonese,it Serie A,25,1996,8.2,211,302,69.9,3959,1174,109,129,84.5,67,91,73.6,32,62,51.6,2,1.1,0.6,+0.9,10,27,3,0,33,Matches
971,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,22,2000,18.0,706,871,81.1,10444,2483,399,447,89.3,243,290,83.8,32,58,55.2,1,2.3,1.7,-1.3,21,67,20,5,105,Matches
972,Antonino Gallo,it ITA,DF,Lecce,it Serie A,22,2000,27.6,843,1254,67.2,15118,6837,373,438,85.2,365,511,71.4,89,245,36.3,1,1.9,2.1,-0.9,38,121,34,19,154,Matches
973,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,29,1993,29.6,633,951,66.6,16827,12352,134,135,99.3,301,306,98.4,184,492,37.4,0,0.0,0.0,0.0,1,10,0,0,0,Matches
974,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,32,1989,16.4,458,684,67.0,9419,3894,171,206,83.0,190,271,70.1,92,178,51.7,0,0.5,0.7,-0.5,9,57,14,9,56,Matches
975,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,35,1987,23.3,591,747,79.1,7909,1399,354,413,85.7,177,224,79.0,18,24,75.0,0,3.3,3.4,-3.3,25,35,23,3,69,Matches
976,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,32,1989,28.6,1025,1226,83.6,16238,4278,525,583,90.1,419,476,88.0,57,105,54.3,1,1.1,0.8,-0.1,12,111,5,0,98,Matches
977,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,23,1999,16.9,212,349,60.7,2964,597,127,180,70.6,55,94,58.5,13,30,43.3,3,1.7,1.6,+1.3,10,16,4,0,20,Matches
978,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,23,1999,0.7,10,11,90.9,204,74,3,3,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
979,Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",Bochum,de Bundesliga,26,1996,2.7,49,87,56.3,669,184,32,48,66.7,15,27,55.6,1,6,16.7,0,0.5,0.2,-0.5,5,8,5,0,12,Matches
980,Aleix García,es ESP,MF,Girona,es La Liga,25,1997,26.0,1370,1657,82.7,24515,7738,661,710,93.1,471,536,87.9,182,303,60.1,5,6.1,6.0,-1.1,64,154,23,10,156,Matches
981,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,29,1992,31.9,664,1036,64.1,10196,3009,383,473,81.0,214,337,63.5,46,128,35.9,5,5.7,4.9,-0.7,48,28,41,27,71,Matches
982,Borja García,es ESP,"MF,FW",Girona,es La Liga,31,1990,7.5,217,281,77.2,3113,857,126,140,90.0,72,91,79.1,10,28,35.7,0,0.6,0.3,-0.6,5,25,7,0,39,Matches
983,Carlos García,es ESP,DF,Cádiz,es La Liga,22,2000,0.3,20,24,83.3,497,122,2,5,40.0,14,15,93.3,4,4,100.0,1,0.1,0.0,+0.9,1,0,0,0,2,Matches
984,Dani García,es ESP,MF,Athletic Club,es La Liga,32,1990,16.5,571,720,79.3,9716,2877,274,319,85.9,232,275,84.4,54,99,54.5,2,0.7,0.7,+1.3,10,71,7,2,73,Matches
985,David García,es ESP,DF,Osasuna,es La Liga,28,1994,29.8,1152,1424,80.9,23635,9514,380,429,88.6,586,669,87.6,175,302,57.9,0,0.4,0.6,-0.4,5,117,6,0,105,Matches
986,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,21,2001,15.7,1142,1257,90.9,21550,7275,429,460,93.3,578,612,94.4,122,158,77.2,0,0.2,0.6,-0.2,1,130,2,0,105,Matches
987,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,37.9,1626,2071,78.5,26531,8312,800,879,91.0,684,830,82.4,107,244,43.9,3,1.6,2.0,+1.4,29,139,31,26,147,Matches
988,Joan García,es ESP,GK,Espanyol,es La Liga,21,2001,1.0,26,30,86.7,521,425,9,9,100.0,12,12,100.0,5,9,55.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
989,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,36,1986,10.7,199,318,62.6,3061,743,118,151,78.1,57,107,53.3,17,33,51.5,3,1.1,0.8,+1.9,8,24,7,0,38,Matches
990,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,29,1993,12.9,411,567,72.5,6895,1810,223,254,87.8,116,158,73.4,53,111,47.7,2,2.0,2.2,0.0,25,23,13,3,40,Matches
991,Unai García,es ESP,DF,Osasuna,es La Liga,30,1992,19.0,638,803,79.5,13808,4944,169,190,88.9,365,418,87.3,96,177,54.2,1,0.1,0.2,+0.9,3,44,3,2,51,Matches
992,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,18,2004,6.3,150,187,80.2,1802,233,113,131,86.3,27,30,90.0,4,5,80.0,2,1.0,0.9,+1.0,3,2,2,0,12,Matches
993,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,21,2001,8.9,256,353,72.5,4066,1400,131,152,86.2,99,124,79.8,16,50,32.0,1,0.5,0.5,+0.5,7,22,6,2,33,Matches
994,Felix Garreta,es ESP,DF,Betis,es La Liga,18,2004,1.0,34,40,85.0,709,206,11,13,84.6,16,18,88.9,7,8,87.5,0,0.0,0.0,0.0,0,2,0,0,2,Matches
995,Aleix Garrido,es ESP,FW,Barcelona,es La Liga,18,2004,0.1,2,3,66.7,21,8,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
996,Sékou Gassama,sn SEN,FW,Valladolid,es La Liga,27,1995,0.4,7,9,77.8,87,0,5,7,71.4,2,2,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
997,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,34,1988,28.9,1743,2103,82.9,34446,11716,623,716,87.0,805,909,88.6,264,392,67.3,3,2.1,3.2,+0.9,28,193,30,5,219,Matches
998,Federico Gatti,it ITA,DF,Juventus,it Serie A,24,1998,16.1,808,957,84.4,16192,5297,287,307,93.5,404,443,91.2,111,181,61.3,0,1.5,1.1,-1.5,6,47,3,0,56,Matches
999,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,17,2004,28.1,1026,1206,85.1,14584,2930,652,711,91.7,289,340,85.0,55,79,69.6,4,3.7,3.8,+0.3,38,98,40,4,134,Matches
1000,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,30,1992,28.0,783,1070,73.2,21240,15708,201,201,100.0,349,359,97.2,231,501,46.1,0,0.2,0.0,-0.2,1,21,0,0,0,Matches
1001,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,31,1990,38.0,866,1218,71.1,22585,16134,199,199,100.0,402,410,98.0,260,596,43.6,0,0.1,0.2,-0.1,1,7,1,0,0,Matches
1002,Dario Gebuhr,de GER,DF,Eint Frankfurt,de Bundesliga,19,2003,0.2,10,13,76.9,163,31,4,4,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1003,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,24,1998,21.7,697,852,81.8,12742,4292,293,325,90.2,306,351,87.2,79,127,62.2,3,2.7,3.4,+0.3,35,74,15,1,99,Matches
1004,Joe Gelhardt,eng ENG,FW,Leeds United,eng Premier League,20,2002,2.4,43,67,64.2,518,118,23,30,76.7,11,17,64.7,2,2,100.0,2,0.5,0.4,+1.5,2,3,1,0,6,Matches
1005,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,22,2000,34.5,1031,1448,71.2,16693,8217,539,637,84.6,399,551,72.4,70,188,37.2,2,2.9,1.8,-0.9,27,72,21,13,112,Matches
1006,Denis Genreau,au AUS,MF,Toulouse,fr Ligue 1,23,1999,7.3,243,323,75.2,3403,1177,132,155,85.2,73,101,72.3,12,19,63.2,1,0.7,0.6,+0.3,6,24,6,2,27,Matches
1007,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,28,1994,20.7,503,674,74.6,8116,2535,269,313,85.9,193,246,78.5,30,63,47.6,4,2.2,2.0,+1.8,20,63,13,3,82,Matches
1008,Valère Germain,fr FRA,"FW,MF",Montpellier,fr Ligue 1,32,1990,7.6,147,214,68.7,1794,407,96,133,72.2,34,46,73.9,3,6,50.0,0,0.6,0.5,-0.6,6,13,6,2,15,Matches
1009,Gerson,br BRA,MF,Marseille,fr Ligue 1,25,1997,4.6,150,185,81.1,2156,576,87,97,89.7,47,59,79.7,7,12,58.3,0,0.3,0.5,-0.3,4,15,4,0,21,Matches
1010,Ismaël Gharbi,es ESP,"MF,FW",Paris S-G,fr Ligue 1,18,2004,0.6,32,36,88.9,320,45,23,26,88.5,5,5,100.0,0,1,0.0,0,0.0,0.1,0.0,0,1,0,0,1,Matches
1011,Paolo Ghiglione,it ITA,DF,Cremonese,it Serie A,25,1997,7.9,159,285,55.8,3153,1607,61,86,70.9,73,122,59.8,25,63,39.7,1,0.6,0.6,+0.4,13,17,18,15,19,Matches
1012,Saman Ghoddos,ir IRN,"MF,FW",Brentford,eng Premier League,28,1993,1.5,59,79,74.7,953,286,32,36,88.9,21,25,84.0,6,17,35.3,0,0.4,0.3,-0.4,4,5,1,0,8,Matches
1013,Faouzi Ghoulam,dz ALG,DF,Angers,fr Ligue 1,31,1991,5.3,233,329,70.8,4360,1945,101,114,88.6,97,128,75.8,31,71,43.7,0,0.8,0.5,-0.8,10,11,2,1,19,Matches
1014,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,eng Premier League,22,2000,2.0,75,95,78.9,1122,345,47,58,81.0,17,21,81.0,7,9,77.8,0,0.1,0.2,-0.1,1,10,1,0,12,Matches
1015,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,22,2000,33.0,659,1078,61.1,10717,3931,351,466,75.3,195,279,69.9,84,229,36.7,8,8.2,6.2,-0.2,66,70,40,5,131,Matches
1016,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,30,1991,14.5,496,744,66.7,9352,3543,219,265,82.6,192,288,66.7,77,146,52.7,2,1.7,1.9,+0.3,22,36,22,11,50,Matches
1017,Samuel Gigot,fr FRA,DF,Marseille,fr Ligue 1,28,1993,20.9,985,1130,87.2,17488,5168,353,394,89.6,535,582,91.9,66,110,60.0,2,0.4,0.4,+1.6,4,57,2,0,74,Matches
1018,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,34,1987,23.0,846,1152,73.4,24931,17753,134,137,97.8,410,417,98.3,300,593,50.6,0,0.0,0.1,0.0,0,23,1,0,0,Matches
1019,David Gil,es ESP,GK,Cádiz,es La Liga,28,1994,4.0,66,129,51.2,2769,2382,9,9,100.0,14,15,93.3,43,105,41.0,0,0.0,0.0,0.0,0,9,0,0,0,Matches
1020,Óscar Gil,es ESP,DF,Espanyol,es La Liga,25,1997,28.4,757,991,76.4,12559,3678,358,416,86.1,323,397,81.4,54,109,49.5,1,2.9,1.9,-1.9,15,29,11,7,47,Matches
1021,Mario Gila,es ESP,DF,Lazio,it Serie A,21,2000,1.0,56,61,91.8,953,330,25,27,92.6,24,26,92.3,6,7,85.7,0,0.0,0.0,0.0,0,1,0,0,6,Matches
1022,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,21,2001,5.6,364,408,89.2,5781,1399,188,205,91.7,144,152,94.7,26,37,70.3,1,0.2,0.8,+0.8,2,30,6,0,35,Matches
1023,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,31,1991,0.2,2,2,100.0,21,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1024,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,18,2004,1.5,75,90,83.3,1268,262,36,43,83.7,31,35,88.6,6,7,85.7,0,0.0,0.0,0.0,0,6,0,0,6,Matches
1025,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,28,1994,34.0,1566,1903,82.3,32228,12401,436,506,86.2,903,1006,89.8,216,350,61.7,1,0.9,1.5,+0.1,13,122,12,1,122,Matches
1026,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,30,1992,35.0,1445,1750,82.6,29344,9608,475,538,88.3,700,795,88.1,231,351,65.8,1,1.9,1.1,-0.9,13,129,6,3,140,Matches
1027,Olivier Giroud,fr FRA,FW,Milan,it Serie A,35,1986,23.8,351,560,62.7,4172,765,223,333,67.0,81,123,65.9,8,15,53.3,5,4.0,2.0,+1.0,24,13,7,0,36,Matches
1028,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,27,1995,21.6,693,873,79.4,9720,2515,443,516,85.9,193,229,84.3,37,68,54.4,5,5.3,4.8,-0.3,36,49,33,5,82,Matches
1029,Degnand Gnonto,it ITA,"FW,MF",Leeds United,eng Premier League,18,2003,15.0,370,512,72.3,4823,1234,230,270,85.2,104,137,75.9,12,24,50.0,4,2.2,2.2,+1.8,22,12,19,5,35,Matches
1030,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,24,1998,8.9,182,281,64.8,3067,1252,90,111,81.1,73,111,65.8,16,41,39.0,1,0.2,0.1,+0.8,3,24,1,1,19,Matches
1031,Pierluigi Gollini,it ITA,GK,Fiorentina,it Serie A,27,1995,3.0,96,126,76.2,2622,1774,18,18,100.0,42,42,100.0,36,66,54.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1032,Pierluigi Gollini,it ITA,GK,Napoli,it Serie A,27,1995,4.0,136,159,85.5,3405,2362,31,31,100.0,62,63,98.4,43,65,66.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1033,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,26,1996,27.4,769,1099,70.0,12831,4245,384,484,79.3,256,346,74.0,92,181,50.8,7,5.8,5.6,+1.2,59,74,55,6,132,Matches
1034,André Gomes,pt POR,MF,Lille,fr Ligue 1,29,1993,18.1,1179,1334,88.4,20280,5925,546,595,91.8,487,515,94.6,110,158,69.6,2,1.2,1.6,+0.8,14,145,18,1,160,Matches
1035,Angel Gomes,eng ENG,MF,Lille,fr Ligue 1,21,2000,31.3,1517,1767,85.9,26307,6952,683,752,90.8,616,681,90.5,159,248,64.1,6,3.1,3.4,+2.9,34,159,38,2,166,Matches
1036,João Gomes,br BRA,MF,Wolves,eng Premier League,21,2001,7.3,250,322,77.6,3832,878,138,159,86.8,91,121,75.2,14,24,58.3,0,0.2,0.1,-0.2,5,18,0,0,19,Matches
1037,Toti Gomes,pt POR,DF,Wolves,eng Premier League,23,1999,10.9,460,555,82.9,7615,2848,221,256,86.3,202,229,88.2,28,53,52.8,0,0.3,0.3,-0.3,4,27,8,4,27,Matches
1038,Dani Gómez,es ESP,"MF,FW",Espanyol,es La Liga,24,1998,1.0,13,17,76.5,196,28,9,9,100.0,4,6,66.7,0,0,,0,0.0,0.0,0.0,1,1,1,0,4,Matches
1039,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,25,1997,16.3,1166,1361,85.7,23380,7637,336,379,88.7,686,745,92.1,127,197,64.5,0,0.2,0.7,-0.2,1,121,4,0,108,Matches
1040,Maxi Gómez,uy URU,FW,Valencia,es La Liga,25,1996,1.2,9,14,64.3,131,3,5,5,100.0,2,4,50.0,1,3,33.3,0,0.2,0.2,-0.2,2,0,0,0,0,Matches
1041,Moi Gómez,es ESP,"MF,FW",Osasuna,es La Liga,28,1994,27.3,1314,1559,84.3,24801,6445,579,619,93.5,522,584,89.4,186,286,65.0,2,4.2,4.8,-2.2,53,170,34,13,184,Matches
1042,Papu Gómez,ar ARG,"FW,MF",Sevilla,es La Liga,34,1988,11.8,450,535,84.1,7565,2319,242,260,93.1,157,187,84.0,43,64,67.2,1,1.7,2.0,-0.7,14,46,25,6,82,Matches
1043,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,30,1992,26.0,968,1132,85.5,20365,7288,277,302,91.7,561,600,93.5,127,214,59.3,0,0.4,0.7,-0.4,5,38,1,0,43,Matches
1044,Sergio Gómez,es ESP,"DF,MF",Manchester City,eng Premier League,21,2000,3.9,279,317,88.0,4074,977,154,165,93.3,105,114,92.1,11,17,64.7,1,1.2,1.1,-0.2,5,24,3,0,18,Matches
1045,Antonio Gomis,es ESP,GK,Atlético Madrid,es La Liga,19,2003,0.1,0,3,0.0,0,0,0,0,,0,0,,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1046,Maxime Gonalons,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1989,16.1,736,835,88.1,13744,4112,275,313,87.9,350,374,93.6,82,104,78.8,0,0.5,0.6,-0.5,9,80,6,1,99,Matches
1047,Diego González,es ESP,DF,Elche,es La Liga,27,1995,10.6,299,382,78.3,6351,2599,80,92,87.0,164,183,89.6,47,90,52.2,0,0.0,0.0,0.0,0,16,1,0,13,Matches
1048,Édgar González,es ESP,DF,Betis,es La Liga,25,1997,19.7,792,892,88.8,14260,4998,333,362,92.0,384,415,92.5,68,97,70.1,0,0.8,0.7,-0.8,2,14,0,0,30,Matches
1049,Giovanni González,uy URU,DF,Mallorca,es La Liga,27,1994,10.3,336,428,78.5,5449,2264,188,213,88.3,123,156,78.8,21,46,45.7,2,1.2,0.6,+0.8,5,19,7,4,28,Matches
1050,Joan Gonzàlez,es ESP,MF,Lecce,it Serie A,20,2002,24.4,598,782,76.5,9263,2561,311,380,81.8,218,255,85.5,42,83,50.6,3,1.3,1.6,+1.7,15,72,9,3,71,Matches
1051,Nicolás González,ar ARG,"FW,MF",Fiorentina,it Serie A,24,1998,15.0,381,571,66.7,6819,1579,154,225,68.4,178,218,81.7,37,72,51.4,1,1.3,1.1,-0.3,19,41,21,5,70,Matches
1052,Nicolás González,es ESP,MF,Valencia,es La Liga,20,2002,15.6,676,778,86.9,10855,3185,339,372,91.1,293,328,89.3,31,52,59.6,1,1.3,1.4,-0.3,12,92,9,0,81,Matches
1053,Oumar Gonzalez,cm CMR,DF,Ajaccio,fr Ligue 1,24,1998,28.6,899,1102,81.6,17387,4963,271,332,81.6,513,565,90.8,94,172,54.7,0,0.0,0.2,0.0,1,29,1,0,54,Matches
1054,Roberto González,es ESP,"FW,MF",Betis,es La Liga,21,2001,0.6,25,29,86.2,374,121,12,14,85.7,8,8,100.0,3,5,60.0,0,0.3,0.2,-0.3,3,2,0,0,2,Matches
1055,Jacek Góralski,pl POL,MF,Bochum,de Bundesliga,29,1992,1.6,31,39,79.5,488,138,14,17,82.4,12,12,100.0,3,6,50.0,0,0.1,0.0,-0.1,2,0,0,0,3,Matches
1056,Anthony Gordon,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,21,2001,5.4,162,198,81.8,2222,547,105,115,91.3,44,54,81.5,7,12,58.3,0,0.9,0.9,-0.9,6,11,5,0,15,Matches
1057,Anthony Gordon,eng ENG,FW,Everton,eng Premier League,21,2001,12.2,193,280,68.9,2905,625,110,135,81.5,66,89,74.2,11,27,40.7,0,0.6,0.5,-0.6,8,8,11,2,19,Matches
1058,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,27,1995,19.2,826,1012,81.6,12312,3833,455,515,88.3,290,354,81.9,45,72,62.5,2,2.3,2.5,-0.3,21,80,19,0,114,Matches
1059,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,25,1996,19.0,888,1049,84.7,13271,4844,512,561,91.3,297,344,86.3,50,83,60.2,0,1.0,1.7,-1.0,13,42,22,12,68,Matches
1060,Robin Gosens,de GER,DF,Inter,it Serie A,28,1994,13.2,506,660,76.7,8158,2994,267,293,91.1,202,263,76.8,30,75,40.0,0,2.4,2.9,-2.4,16,34,15,8,41,Matches
1061,Mario Götze,de GER,MF,Eint Frankfurt,de Bundesliga,30,1992,30.4,1130,1527,74.0,16936,4802,621,724,85.8,376,496,75.8,72,161,44.7,1,5.3,6.7,-4.3,42,90,44,10,149,Matches
1062,Amine Gouiri,fr FRA,"FW,MF",Nice,fr Ligue 1,22,2000,2.5,53,74,71.6,736,116,30,35,85.7,17,22,77.3,2,5,40.0,0,0.3,0.2,-0.3,3,2,1,0,1,Matches
1063,Amine Gouiri,fr FRA,"FW,MF",Rennes,fr Ligue 1,22,2000,28.0,588,742,79.2,8451,1576,307,376,81.6,209,252,82.9,31,41,75.6,3,4.3,4.9,-1.3,37,32,31,3,70,Matches
1064,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,31,1991,31.1,1036,1481,70.0,22964,9746,301,381,79.0,549,647,84.9,176,392,44.9,1,2.1,1.5,-1.1,12,102,14,1,80,Matches
1065,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,29,1992,31.4,1875,2093,89.6,34040,12990,727,789,92.1,942,1011,93.2,159,218,72.9,3,1.1,1.6,+1.9,13,221,17,5,233,Matches
1066,José Gragera,es ESP,"MF,DF",Espanyol,es La Liga,21,2000,5.1,178,208,85.6,3239,1070,66,81,81.5,89,99,89.9,18,22,81.8,0,0.0,0.1,0.0,0,11,0,0,11,Matches
1067,Alberto Grassi,it ITA,MF,Empoli,it Serie A,27,1995,13.3,453,559,81.0,6919,2055,255,289,88.2,146,181,80.7,31,53,58.5,0,0.4,0.3,-0.4,6,27,5,0,50,Matches
1068,Ryan Gravenberch,nl NED,MF,Bayern Munich,de Bundesliga,20,2002,6.4,326,373,87.4,4941,1234,182,202,90.1,119,130,91.5,16,20,80.0,0,0.5,0.8,-0.5,8,34,9,0,44,Matches
1069,Andrew Gravillon,gp GLP,DF,Torino,it Serie A,24,1998,3.5,131,163,80.4,2543,762,46,51,90.2,75,85,88.2,10,21,47.6,0,0.0,0.0,0.0,0,5,0,0,9,Matches
1070,Andrew Gravillon,gp GLP,DF,Reims,fr Ligue 1,24,1998,11.5,330,445,74.2,6298,2474,127,157,80.9,159,191,83.2,38,75,50.7,0,0.4,0.6,-0.4,3,31,4,2,38,Matches
1071,Demarai Gray,jm JAM,"FW,MF",Everton,eng Premier League,26,1996,27.9,579,838,69.1,9843,2215,289,328,88.1,191,252,75.8,72,179,40.2,1,3.8,3.8,-2.8,37,30,18,7,46,Matches
1072,Adrian Grbić,at AUT,"MF,FW",Lorient,fr Ligue 1,25,1996,0.3,1,2,50.0,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1073,Ivo Grbić,hr CRO,GK,Atlético Madrid,es La Liga,26,1996,10.2,219,330,66.4,6085,4302,57,58,98.3,81,81,100.0,80,189,42.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1074,Jack Grealish,eng ENG,FW,Manchester City,eng Premier League,26,1995,22.8,902,1072,84.1,13270,2584,539,588,91.7,295,337,87.5,41,66,62.1,7,7.0,6.7,0.0,50,28,48,2,100,Matches
1075,Sam Greenwood,eng ENG,"MF,FW",Leeds United,eng Premier League,20,2002,4.7,107,186,57.5,1951,888,55,64,85.9,28,58,48.3,21,57,36.8,2,1.1,1.1,+0.9,13,14,1,0,15,Matches
1076,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,28,1994,23.9,297,541,54.9,3845,1141,178,290,61.4,80,145,55.2,14,28,50.0,4,3.0,2.6,+1.0,24,28,16,1,57,Matches
1077,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,25,1997,1.0,23,38,60.5,1222,1170,0,0,,4,4,100.0,19,34,55.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1078,Leo Greiml,at AUT,DF,Schalke 04,de Bundesliga,21,2001,4.0,160,197,81.2,3284,1149,41,46,89.1,101,111,91.0,17,37,45.9,0,0.1,0.1,-0.1,1,10,1,0,10,Matches
1079,Clément Grenier,fr FRA,MF,Mallorca,es La Liga,31,1991,8.0,256,356,71.9,4406,1363,132,151,87.4,79,107,73.8,35,76,46.1,0,1.1,1.5,-1.1,12,31,6,2,40,Matches
1080,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,31,1991,31.8,1236,1597,77.4,18976,5448,685,774,88.5,384,487,78.9,104,207,50.2,16,13.9,9.8,+2.1,84,117,58,13,171,Matches
1081,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,29,1993,26.8,977,1336,73.1,17577,5272,459,538,85.3,370,474,78.1,123,256,48.0,5,5.5,6.2,-0.5,55,82,46,4,128,Matches
1082,Lennart Grill,de GER,GK,Union Berlin,de Bundesliga,23,1999,5.0,147,214,68.7,4637,3732,24,24,100.0,68,69,98.6,55,120,45.8,0,0.0,0.0,0.0,0,10,0,0,0,Matches
1083,Christian Groß,de GER,MF,Werder Bremen,de Bundesliga,33,1989,21.0,695,860,80.8,10815,3306,367,426,86.2,262,317,82.6,41,59,69.5,1,0.5,0.7,+0.5,5,63,10,3,67,Matches
1084,Pascal Groß,de GER,"MF,DF",Brighton,eng Premier League,31,1991,36.0,1879,2347,80.1,30182,8776,988,1079,91.6,681,809,84.2,147,316,46.5,8,10.9,8.8,-2.9,80,157,69,13,255,Matches
1085,Brajan Gruda,de GER,MF,Mainz 05,de Bundesliga,18,2004,0.0,2,4,50.0,49,17,1,3,33.3,0,0,,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,1,0,Matches
1086,Ilia Gruev,bg BUL,MF,Werder Bremen,de Bundesliga,22,2000,17.6,673,780,86.3,11340,3111,305,338,90.2,300,328,91.5,54,81,66.7,0,0.8,1.0,-0.8,8,53,9,2,61,Matches
1087,Carlos Gruezo,ec ECU,MF,Augsburg,de Bundesliga,27,1995,10.7,199,276,72.1,4090,1319,63,80,78.8,88,110,80.0,40,70,57.1,0,0.3,0.4,-0.3,6,25,6,0,29,Matches
1088,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,35,1987,27.0,610,845,72.2,15748,10443,159,161,98.8,258,263,98.1,182,405,44.9,0,0.0,0.0,0.0,0,3,0,0,1,Matches
