,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
1236,204.0,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23.0,1999.0,35.0,30.0,2639,29.3,0.0,0.03,0.0,0.03,0.04,0.05,0.04,0.05,14.0,9.0,64.3,4.0,28.6,68.16,7.61,29.66,35.05,3.86,0.55,68.16,0.48,0.31,0.14,48.23,283.48,146.45,0.51,0.65,0.0,0.78,0.1,42.05,0.65,0.44,0.07,0.31,0.0,0.03,0.1,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,1389.0,1656.0,83.9,27891.0,8035.0,393.0,449.0,87.5,771.0,872.0,88.4,189.0,262.0,72.1,0.0,0.01,0.01,0.03,0.17,3.58,0.1,0.03,3.31,56.52,54.85,1.64,1.23,0.07,0.27,0.2,0.2,0.0,0.0,0.0,0.0,47.41,0.03,0.55,0.38,0.0,0.0,0.0,0.12,-1.3,-1.3,63.1,0.31,0.03,0.0,1.81,0.72,0.0,2.15,1.26,0.0,0.03,6.96,2.39,1.4,1.95,1.47,0.41,0.07,1.09,1.54,0.44,1.64,0.99,4.1,3.11,0.03,71.1,1,0,0,0,1,0
1239,210.0,Jonathan Bamba,ci CIV,FW,Lille,fr Ligue 1,26.0,1996.0,34.0,32.0,2783,30.9,0.19,0.42,0.19,0.42,0.27,0.47,0.27,0.47,99.0,35.0,35.4,54.0,54.5,58.35,0.71,5.5,25.86,27.8,4.53,58.35,3.2,1.13,1.75,46.54,281.0,112.49,3.59,2.72,0.94,2.14,1.97,43.82,11.17,3.43,0.45,2.88,0.06,0.16,0.26,0.06,0.0,0.36,0.0,0.0,0.1,0.0,0.0,1125.0,1405.0,80.1,15835.0,4358.0,655.0,755.0,86.8,336.0,407.0,82.6,53.0,95.0,55.8,0.0,0.21,0.21,0.02,1.49,3.01,1.91,0.29,4.72,45.47,43.17,2.17,0.58,0.29,0.16,2.56,1.29,0.29,0.06,0.06,0.0,36.41,0.13,1.81,2.3,0.91,0.08,0.21,0.12,-2.2,-2.2,36.4,0.19,0.0,0.0,1.07,1.91,0.39,0.71,0.55,0.0,0.03,6.47,0.65,1.13,1.2,0.39,0.45,0.36,0.45,1.46,1.0,1.17,0.03,1.91,0.45,0.0,31.1,1,0,0,0,1,0
1244,224.0,Nicolò Barella,it ITA,MF,Inter,it Serie A,25.0,1997.0,35.0,31.0,2613,29.0,0.21,0.41,0.21,0.41,0.11,0.3,0.11,0.3,70.0,40.0,57.1,17.0,24.3,65.24,1.48,10.45,33.17,22.62,1.97,65.24,2.41,1.38,0.59,43.21,252.66,118.28,2.62,2.38,0.34,1.79,1.34,49.17,5.59,4.17,0.45,3.55,0.14,0.17,0.07,0.21,0.03,0.38,0.0,0.07,0.0,0.0,0.0,1306.0,1601.0,81.6,21320.0,6648.0,684.0,773.0,88.5,486.0,564.0,86.2,102.0,177.0,57.6,0.0,0.19,0.14,0.01,1.9,5.17,1.72,0.52,7.38,55.21,54.0,1.0,0.45,0.21,0.55,2.9,0.28,0.21,0.0,0.07,0.0,45.03,0.21,1.03,1.14,0.45,0.18,0.46,0.1,2.8,2.8,57.1,0.21,0.0,0.0,1.1,1.55,0.31,0.41,0.86,0.0,0.0,6.14,0.69,0.52,1.69,0.59,0.9,0.21,0.97,1.83,0.86,1.0,0.17,2.1,0.41,0.0,52.8,1,0,0,1,0,0
1246,229.0,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,22.0,2000.0,31.0,25.0,2141,23.8,0.17,0.29,0.17,0.29,0.16,0.25,0.16,0.25,19.0,5.0,26.3,9.0,47.4,36.55,2.31,9.29,18.15,9.71,2.44,36.55,0.8,0.21,0.38,14.96,65.71,26.89,0.71,0.67,0.08,1.64,0.55,15.63,2.06,1.98,0.38,1.34,0.0,0.13,0.17,0.17,0.17,0.25,0.0,0.04,0.04,0.04,0.0,379.0,557.0,68.0,5320.0,1806.0,226.0,285.0,79.3,118.0,170.0,69.4,16.0,44.0,36.4,0.0,0.09,0.05,0.03,0.67,2.02,0.21,0.04,2.27,23.4,22.98,0.29,0.29,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.0,15.92,0.13,0.88,1.35,0.59,0.13,0.29,0.12,0.1,0.1,47.6,0.21,0.0,0.0,2.02,1.39,0.13,1.72,1.6,0.04,0.08,5.97,1.64,1.81,2.52,0.8,1.18,0.55,0.92,2.06,1.13,1.6,0.55,4.24,1.64,0.04,44.9,1,0,0,0,0,1
1248,239.0,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,23.0,1999.0,29.0,26.0,2157,24.0,0.0,0.08,0.0,0.08,0.04,0.15,0.04,0.15,15.0,8.0,53.3,6.0,40.0,77.38,8.38,33.17,34.21,10.42,1.25,77.38,0.62,0.33,0.25,47.38,241.54,153.67,1.96,1.29,0.12,0.54,0.25,54.58,1.83,2.17,0.21,1.79,0.17,0.04,0.08,0.08,0.0,0.12,0.04,0.0,0.0,0.04,0.0,1384.0,1671.0,82.8,27841.0,9878.0,486.0,539.0,90.2,677.0,751.0,90.1,207.0,324.0,63.9,0.0,0.11,0.12,-0.03,0.62,5.42,1.21,0.46,5.88,69.62,62.92,6.33,2.21,0.08,1.0,2.04,3.21,0.0,0.0,0.0,0.0,57.67,0.38,1.0,0.5,0.13,0.0,0.0,0.09,-1.0,-1.0,62.9,0.12,0.0,0.0,0.79,0.62,0.04,1.0,0.83,0.0,0.0,4.88,1.62,0.96,1.71,0.83,0.58,0.29,0.46,1.12,0.67,1.12,0.54,2.71,1.88,0.0,40.7,1,0,0,1,0,0
1249,252.0,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,28.0,1994.0,19.0,17.0,1416,15.7,0.44,0.44,0.38,0.38,0.29,0.36,0.24,0.31,58.0,26.0,44.8,30.0,51.7,36.69,1.4,4.01,14.97,18.34,4.39,36.62,3.69,1.66,1.91,19.55,105.41,43.31,1.72,1.21,0.96,3.89,1.08,23.95,7.39,2.86,0.32,1.91,0.0,0.57,0.06,0.32,0.0,0.13,0.0,0.13,0.0,0.06,0.0,246.0,369.0,66.7,3282.0,756.0,157.0,208.0,75.5,60.0,88.0,68.2,13.0,25.0,52.0,0.0,0.06,0.09,-0.06,0.96,0.7,0.32,0.0,1.46,23.5,21.4,1.91,0.0,0.0,0.13,0.7,1.34,0.0,0.0,0.0,0.0,15.67,0.19,0.76,1.78,0.83,0.21,0.46,0.14,2.4,2.2,34.1,0.13,0.0,0.0,1.4,0.57,0.51,0.45,1.02,0.06,0.06,4.14,1.78,3.44,1.21,0.51,0.45,0.25,0.7,1.08,0.38,0.57,0.13,1.66,0.96,0.0,64.7,1,0,0,0,0,1
1251,273.0,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24.0,1998.0,30.0,29.0,2419,26.9,0.07,0.3,0.07,0.3,0.1,0.29,0.1,0.29,111.0,57.0,51.4,32.0,28.8,59.07,1.12,8.14,30.97,21.15,1.67,59.07,4.13,2.12,1.19,41.97,307.62,157.25,3.87,3.61,0.59,2.38,1.64,38.48,4.09,3.79,0.48,2.42,0.82,0.15,0.04,0.37,0.0,0.3,0.04,0.0,0.04,0.11,0.0,952.0,1242.0,76.7,16743.0,5003.0,423.0,489.0,86.5,396.0,483.0,82.0,105.0,209.0,50.2,0.0,0.19,0.22,0.03,2.12,3.46,1.82,0.67,5.69,46.17,41.41,4.54,1.23,0.22,0.26,4.57,0.86,2.27,0.67,1.3,0.0,35.39,0.22,0.78,1.41,0.48,0.05,0.15,0.07,-0.6,-0.6,40.0,0.19,0.0,0.0,1.34,2.71,0.04,0.97,0.93,0.11,0.04,5.84,0.74,1.12,1.75,0.56,0.78,0.41,0.41,0.93,0.52,0.97,0.11,2.71,0.82,0.0,44.0,1,0,0,0,1,0
1252,275.0,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,19.0,2003.0,31.0,30.0,2691,29.9,0.27,0.4,0.23,0.37,0.27,0.41,0.25,0.38,151.0,86.0,57.0,42.0,27.8,69.93,1.61,11.44,39.16,20.27,3.51,69.9,5.05,2.88,1.4,44.88,263.78,130.84,3.24,1.67,0.8,2.11,1.94,52.44,4.65,4.18,0.57,2.98,0.0,0.54,0.27,0.33,0.07,0.4,0.0,0.1,0.0,0.07,0.0,1342.0,1643.0,81.7,23692.0,7381.0,605.0,694.0,87.2,509.0,590.0,86.3,169.0,233.0,72.5,0.0,0.13,0.16,0.0,1.14,6.49,1.51,0.1,8.43,54.95,52.94,1.84,1.14,0.3,1.0,1.1,0.57,0.03,0.0,0.0,0.0,44.88,0.17,1.24,2.21,0.77,0.11,0.3,0.11,-0.2,-0.4,50.7,0.27,0.0,0.0,1.37,2.44,0.1,1.17,1.4,0.07,0.0,6.62,1.14,1.1,2.54,0.94,1.14,0.47,1.14,1.71,0.57,1.71,0.13,3.71,1.0,0.0,66.7,1,0,0,0,0,1
1253,277.0,Andrea Belotti,it ITA,FW,Roma,it Serie A,28.0,1993.0,31.0,11.0,1146,12.7,0.0,0.16,0.0,0.16,0.27,0.4,0.21,0.34,33.0,7.0,21.2,18.0,54.5,31.81,0.55,2.68,12.91,16.54,4.09,31.73,2.6,0.55,1.42,17.8,97.24,35.59,1.65,1.1,0.87,2.68,1.18,25.35,7.4,2.12,0.24,1.73,0.0,0.0,0.24,0.16,0.0,0.24,0.0,0.0,0.0,0.0,0.0,171.0,258.0,66.3,2169.0,381.0,103.0,135.0,76.3,45.0,62.0,72.6,5.0,9.0,55.6,0.0,0.13,0.06,0.03,1.1,0.47,0.39,0.0,1.02,20.31,18.98,1.02,0.08,0.08,0.08,0.47,0.24,0.0,0.0,0.0,0.0,13.46,0.31,1.1,1.49,0.71,0.0,0.0,0.14,-3.5,-2.7,37.1,0.0,0.0,0.0,1.65,2.83,0.55,0.24,0.39,0.0,0.0,1.89,2.83,4.8,0.94,0.24,0.39,0.31,0.39,0.87,0.47,0.87,0.08,1.18,0.39,0.0,45.5,1,0,0,1,0,0
1254,278.0,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,23.0,1999.0,36.0,33.0,2855,31.7,0.0,0.06,0.0,0.06,0.03,0.08,0.03,0.08,22.0,16.0,72.7,6.0,27.3,65.05,1.96,14.32,39.53,11.55,0.35,65.05,0.69,0.5,0.19,39.09,194.26,84.7,0.85,1.42,0.13,0.82,0.54,42.71,1.04,2.08,0.13,1.67,0.32,0.0,0.03,0.0,0.06,0.06,0.03,0.0,0.0,0.0,0.03,1604.0,1816.0,88.3,28935.0,6589.0,658.0,716.0,91.9,743.0,808.0,92.0,164.0,221.0,74.2,0.0,0.05,0.08,0.01,0.76,4.29,0.38,0.13,4.35,57.29,52.59,4.64,2.78,0.0,0.38,1.61,0.25,1.2,0.57,0.44,0.03,50.6,0.06,0.6,0.76,0.06,0.0,0.0,0.04,-0.9,-0.9,27.3,0.13,0.0,0.0,0.82,0.5,0.06,1.67,0.69,0.0,0.03,6.18,0.57,1.51,1.07,0.47,0.44,0.16,0.44,1.74,1.29,0.91,0.16,2.74,1.1,0.06,25.5,1,0,1,0,0,0
1255,281.0,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,31.0,1990.0,32.0,28.0,2114,23.5,0.81,1.06,0.6,0.85,0.74,0.9,0.54,0.7,51.0,23.0,45.1,25.0,49.0,34.0,0.0,0.94,13.83,19.49,6.43,33.74,2.17,0.98,1.06,25.96,138.34,55.49,2.04,1.36,1.11,1.49,1.36,25.49,8.43,2.38,0.55,1.53,0.04,0.21,0.3,0.21,0.09,0.34,0.0,0.0,0.13,0.04,0.04,449.0,605.0,74.2,6103.0,1335.0,248.0,308.0,80.5,142.0,184.0,77.2,16.0,36.0,44.4,0.0,0.16,0.16,0.09,1.06,1.36,1.28,0.0,3.19,25.74,23.32,2.26,0.04,0.04,0.04,0.72,0.09,0.0,0.0,0.0,0.0,19.11,0.17,0.85,2.81,1.53,0.21,0.39,0.19,1.6,1.3,35.7,0.17,0.0,0.0,0.77,0.89,0.94,0.17,0.38,0.09,0.0,2.47,0.64,1.15,0.68,0.09,0.21,0.38,0.17,0.55,0.38,0.64,0.0,0.85,0.0,0.0,30.8,1,0,0,0,1,0
1256,287.0,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,27.0,1995.0,28.0,28.0,2481,27.6,0.22,0.25,0.15,0.18,0.19,0.28,0.13,0.22,32.0,12.0,37.5,16.0,50.0,68.3,5.0,24.82,31.52,12.5,1.96,68.22,1.16,0.43,0.58,34.06,153.44,72.9,1.45,0.87,0.4,1.27,0.65,38.44,3.55,1.34,0.18,0.91,0.11,0.11,0.18,0.04,0.0,0.11,0.0,0.0,0.04,0.04,0.0,1192.0,1525.0,78.2,20015.0,7769.0,594.0,658.0,90.3,478.0,576.0,83.0,96.0,203.0,47.3,0.0,0.08,0.1,-0.05,0.54,2.93,1.09,0.11,3.66,55.25,44.31,10.62,1.74,0.36,0.14,1.12,8.84,0.0,0.0,0.0,0.0,43.19,0.33,1.34,1.41,0.44,0.1,0.33,0.1,0.7,0.3,62.4,0.25,0.04,0.04,0.91,1.59,0.11,1.3,0.76,0.04,0.0,6.3,2.46,1.49,1.23,0.76,0.36,0.11,0.94,1.41,0.47,1.59,0.51,2.54,3.55,0.04,66.7,1,0,0,0,0,1
1258,292.0,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,27.0,1994.0,26.0,22.0,1866,20.7,0.58,0.92,0.24,0.58,0.55,0.87,0.24,0.56,50.0,22.0,44.0,20.0,40.0,56.96,0.82,4.93,22.37,30.34,5.36,56.57,2.42,1.06,0.97,37.0,184.44,76.62,2.75,1.4,1.5,2.9,1.11,43.72,10.29,5.07,0.82,3.77,0.48,0.24,0.24,0.29,0.05,0.48,0.05,0.05,0.14,0.1,0.0,614.0,909.0,67.5,12161.0,3346.0,260.0,343.0,75.8,224.0,317.0,70.7,109.0,173.0,63.0,0.0,0.32,0.29,0.02,2.17,1.84,2.71,0.48,5.51,43.91,40.14,3.67,1.01,0.29,1.88,4.01,0.58,2.08,1.21,0.29,0.0,29.66,0.1,1.45,3.62,0.92,0.07,0.26,0.07,0.6,-0.1,38.2,0.34,0.0,0.0,1.59,2.37,0.39,0.92,0.68,0.1,0.0,4.06,0.63,1.01,1.11,0.39,0.48,0.24,0.43,1.93,1.5,0.63,0.0,2.03,0.87,0.0,22.5,1,0,0,1,0,0
1259,293.0,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,32.0,1990.0,29.0,27.0,2406,26.7,0.04,0.07,0.04,0.07,0.05,0.1,0.05,0.1,30.0,12.0,40.0,15.0,50.0,69.85,3.45,17.9,33.67,18.95,0.9,69.85,1.12,0.45,0.56,36.18,180.94,95.02,2.21,1.69,0.11,0.82,0.52,39.21,3.56,2.21,0.07,1.76,0.22,0.07,0.11,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,1304.0,1580.0,82.5,22195.0,8668.0,640.0,703.0,91.0,537.0,634.0,84.7,105.0,153.0,68.6,0.0,0.05,0.06,-0.01,0.79,5.47,1.16,0.52,6.7,59.18,47.3,11.65,1.65,0.07,0.82,2.47,10.0,0.0,0.0,0.0,0.0,48.84,0.22,1.27,1.05,0.26,0.04,0.14,0.05,-0.3,-0.3,66.2,0.34,0.04,0.04,1.16,1.24,0.19,1.5,1.2,0.04,0.04,6.48,1.91,0.97,2.1,1.05,0.75,0.3,1.31,2.21,0.9,1.39,0.45,3.6,2.21,0.04,59.3,1,0,1,0,0,0
1260,294.0,Álex Berenguer,es ESP,FW,Athletic Club,es La Liga,27.0,1995.0,37.0,26.0,2297,25.5,0.16,0.2,0.16,0.2,0.17,0.35,0.17,0.35,85.0,37.0,43.5,44.0,51.8,50.9,0.86,5.29,15.29,31.14,4.59,50.9,3.33,1.45,1.73,28.08,174.55,79.37,2.86,2.12,1.37,2.47,1.53,33.25,9.76,3.84,0.16,1.88,1.14,0.35,0.2,0.16,0.12,0.08,0.0,0.04,0.04,0.0,0.0,630.0,955.0,66.0,9379.0,2766.0,372.0,441.0,84.4,163.0,266.0,61.3,62.0,152.0,40.8,0.0,0.18,0.2,-0.14,2.04,0.98,1.61,0.63,3.02,37.45,31.06,5.92,1.37,0.0,0.08,6.35,0.59,3.92,1.41,1.25,0.04,24.71,0.47,1.22,2.19,0.74,0.07,0.21,0.08,-0.3,-0.3,45.5,0.08,0.0,0.0,1.88,0.98,0.75,0.39,1.45,0.0,0.0,4.47,1.37,1.65,2.27,0.67,0.98,0.63,0.9,2.35,1.45,1.45,0.16,2.67,0.24,0.0,38.3,1,0,1,0,0,0
1263,318.0,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,29.0,1992.0,33.0,30.0,2551,28.3,0.07,0.21,0.07,0.21,0.07,0.26,0.04,0.23,20.0,7.0,35.0,9.0,45.0,78.2,2.54,18.87,31.94,28.02,0.92,78.16,0.71,0.25,0.32,35.72,169.72,98.87,2.44,1.8,0.35,0.57,0.21,42.9,3.99,4.66,0.21,2.08,2.4,0.04,0.11,0.0,0.04,0.11,0.11,0.0,0.0,0.0,0.0,1433.0,1994.0,71.9,27338.0,10270.0,603.0,677.0,89.1,614.0,783.0,78.4,196.0,456.0,43.0,0.0,0.19,0.2,-0.05,2.9,4.03,1.24,0.81,5.69,70.46,50.88,19.36,3.32,0.0,0.95,10.6,10.32,5.72,2.51,2.23,0.0,50.64,0.21,1.31,0.85,0.18,0.08,0.4,0.04,0.2,0.9,43.2,0.04,0.0,0.0,1.02,1.34,0.04,0.49,1.34,0.0,0.0,4.84,0.67,0.88,2.3,1.02,1.02,0.25,1.13,2.3,1.17,1.13,0.25,2.79,1.48,0.04,49.2,1,0,0,1,0,0
1265,322.0,Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,25.0,1996.0,23.0,10.0,1010,11.2,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.06,9.0,7.0,77.8,2.0,22.2,73.75,2.05,14.64,47.86,11.34,0.18,73.75,0.8,0.62,0.18,45.0,246.52,102.05,1.25,1.16,0.09,1.43,0.71,54.73,0.89,2.58,0.09,2.14,0.0,0.09,0.09,0.09,0.18,0.09,0.0,0.0,0.0,0.0,0.0,666.0,733.0,90.9,10412.0,2333.0,340.0,357.0,95.2,271.0,289.0,93.8,38.0,48.0,79.2,0.0,0.04,0.04,-0.04,0.71,4.91,0.45,0.09,5.54,65.45,63.75,1.43,0.98,0.09,0.45,0.18,0.09,0.0,0.0,0.0,0.0,59.46,0.27,1.07,0.53,0.0,0.0,0.0,0.03,-0.2,-0.2,33.3,0.54,0.0,0.0,1.52,0.89,0.09,1.07,1.16,0.0,0.0,6.07,0.54,1.07,1.43,0.54,0.54,0.36,0.18,0.62,0.45,1.34,0.54,2.5,0.89,0.0,28.6,1,1,0,0,0,0
1267,328.0,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,24.0,1997.0,37.0,30.0,2813,31.3,0.22,0.38,0.16,0.32,0.3,0.48,0.2,0.39,172.0,82.0,47.7,74.0,43.0,51.98,0.32,4.92,25.08,23.1,3.29,51.85,5.5,2.62,2.36,39.46,287.19,123.0,3.9,2.2,1.25,2.88,2.43,36.04,7.92,3.9,0.29,2.4,0.61,0.51,0.29,0.1,0.0,0.1,0.1,0.06,0.03,0.0,0.0,933.0,1186.0,78.7,17210.0,3890.0,392.0,449.0,87.3,393.0,464.0,84.7,117.0,209.0,56.0,0.0,0.19,0.15,-0.03,1.5,2.78,0.86,0.26,4.7,37.89,33.48,4.19,1.63,0.1,0.8,4.09,0.51,1.6,0.89,0.61,0.0,29.81,0.22,0.64,3.04,1.02,0.05,0.16,0.07,-2.3,-1.4,34.6,0.19,0.0,0.0,1.88,1.98,0.13,0.61,0.96,0.0,0.0,5.4,0.58,1.09,1.5,0.54,0.61,0.35,0.54,1.57,1.02,0.83,0.03,2.11,0.26,0.0,34.7,1,0,0,0,1,0
1268,343.0,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,32.0,1989.0,30.0,21.0,1911,21.2,0.24,0.28,0.24,0.28,0.2,0.35,0.2,0.35,54.0,23.0,42.6,19.0,35.2,53.49,0.66,6.23,27.03,21.51,3.25,53.49,2.55,1.08,0.9,33.35,198.49,106.6,3.02,2.83,0.47,1.08,1.37,37.92,4.29,3.68,0.38,2.41,0.28,0.24,0.33,0.38,0.05,0.28,0.0,0.05,0.0,0.05,0.0,754.0,916.0,82.3,11960.0,2716.0,391.0,437.0,89.5,265.0,308.0,86.0,60.0,97.0,61.9,0.0,0.15,0.12,-0.1,1.6,2.69,1.42,0.19,4.81,43.21,40.75,2.41,1.27,0.19,0.28,2.26,0.24,0.38,0.0,0.24,0.0,35.57,0.05,1.13,2.31,0.66,0.1,0.36,0.09,0.7,0.7,38.9,0.19,0.05,0.0,1.13,1.89,0.09,0.75,1.08,0.05,0.0,6.6,0.66,1.04,1.65,0.66,0.71,0.28,1.13,1.75,0.61,0.66,0.0,2.41,0.24,0.05,64.9,1,0,0,1,0,0
1271,354.0,Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,22.0,2000.0,36.0,35.0,3127,34.7,0.0,0.0,0.0,0.0,0.07,0.1,0.07,0.1,1.0,1.0,100.0,0.0,0.0,59.77,9.74,34.24,23.08,2.74,1.53,59.77,0.03,0.03,0.0,33.75,151.56,80.98,0.23,0.14,0.06,0.29,0.06,38.82,0.14,0.69,0.03,0.52,0.03,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1527.0,1765.0,86.5,30660.0,11233.0,480.0,543.0,88.4,855.0,929.0,92.0,178.0,258.0,69.0,0.0,0.03,0.03,-0.03,0.26,1.7,0.12,0.03,2.51,50.86,49.48,1.21,0.92,0.0,0.86,0.03,0.12,0.0,0.0,0.0,0.0,44.01,0.17,0.2,0.63,0.2,0.0,0.0,0.11,-2.5,-2.5,65.2,0.06,0.0,0.0,0.43,0.35,0.06,0.98,0.69,0.0,0.03,5.24,2.16,1.15,1.1,0.89,0.2,0.0,0.63,0.81,0.17,1.27,0.69,2.07,3.63,0.06,78.6,1,1,0,0,0,0
1272,358.0,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,22.0,1999.0,27.0,22.0,1875,20.8,0.05,0.14,0.05,0.14,0.04,0.14,0.04,0.14,67.0,29.0,43.3,32.0,47.8,72.64,2.31,16.92,42.31,14.28,1.2,72.64,3.22,1.39,1.54,56.06,337.74,148.94,1.88,2.6,0.34,1.3,0.82,51.44,2.64,2.59,0.19,2.21,0.0,0.19,0.05,0.05,0.1,0.19,0.0,0.0,0.0,0.0,0.0,1081.0,1226.0,88.2,17025.0,4134.0,533.0,589.0,90.5,422.0,464.0,90.9,66.0,93.0,71.0,0.0,0.09,0.07,0.0,1.11,4.76,0.77,0.14,5.29,58.94,57.64,1.2,1.11,0.24,0.0,1.11,0.05,0.05,0.0,0.0,0.0,51.97,0.1,1.25,1.01,0.43,0.05,0.11,0.04,0.1,0.1,42.9,0.24,0.0,0.0,1.49,1.73,0.0,1.73,1.54,0.0,0.0,7.31,0.43,0.58,3.22,1.49,1.44,0.29,1.68,2.55,0.87,1.63,0.24,4.95,0.77,0.0,66.0,1,0,0,0,1,0
1273,364.0,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,28.0,1994.0,37.0,37.0,3065,34.1,0.21,0.5,0.15,0.44,0.26,0.6,0.21,0.55,33.0,14.0,42.4,17.0,51.5,67.6,1.55,8.04,33.7,26.51,2.35,67.54,0.97,0.41,0.5,50.32,237.18,89.97,1.17,2.11,0.12,0.94,0.53,46.98,7.33,4.88,0.56,2.99,1.44,0.12,0.26,0.03,0.03,0.47,0.0,0.0,0.09,0.0,0.0,1505.0,2007.0,75.0,28664.0,9729.0,576.0,692.0,83.2,682.0,843.0,80.9,207.0,382.0,54.2,0.0,0.34,0.3,-0.05,2.87,5.37,2.82,0.56,7.74,58.86,51.79,6.74,1.85,0.38,0.67,6.77,1.14,3.75,1.32,1.88,0.0,44.13,0.32,1.17,2.08,0.56,0.07,0.26,0.1,-1.7,-2.1,23.8,0.18,0.03,0.03,1.03,0.41,0.06,0.91,0.85,0.0,0.0,5.16,0.29,0.94,1.32,0.47,0.67,0.18,0.62,1.91,1.29,1.11,0.09,2.23,0.94,0.0,32.3,1,0,0,0,1,0
