Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
39.0,Semi Ajayi,ng NGA,DF,West Brom,eng Premier League,26.0,1993.0,33.0,31.0,2780,30.9,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.08,18.0,10.0,55.6,8.0,44.4,42.88,7.22,22.36,18.09,2.78,1.39,42.88,0.58,0.32,0.26,17.35,100.26,49.74,0.42,0.32,0.06,0.78,0.16,21.1,0.23,0.45,0.06,0.42,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,719.0,999.0,72.0,13941.0,6401.0,264.0,316.0,83.5,374.0,460.0,81.3,76.0,188.0,40.4,0.0,0.02,0.01,-0.02,0.23,2.2,0.13,0.0,2.36,32.33,30.13,1.97,0.42,0.0,0.32,0.23,1.55,0.0,0.0,0.0,0.0,23.27,0.23,0.23,0.42,0.13,0.15,0.5,0.15,0.1,0.1,57.8,0.1,0.03,0.0,0.91,0.13,0.03,1.36,0.45,0.0,0.06,5.21,2.39,1.75,1.29,1.1,0.19,0.0,0.74,1.33,0.58,1.65,1.04,2.65,3.95,0.06,56.1
40.0,Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,26.0,1994.0,35.0,34.0,2967,33.0,0.49,0.61,0.36,0.49,0.48,0.6,0.36,0.48,23.0,10.0,43.5,13.0,56.5,37.91,1.88,3.7,18.09,16.33,4.82,37.76,0.7,0.3,0.39,18.52,72.85,28.88,1.0,0.76,0.45,2.24,0.94,28.48,6.79,2.34,0.24,1.67,0.0,0.03,0.36,0.27,0.0,0.12,0.0,0.03,0.03,0.06,0.0,620.0,927.0,66.9,9736.0,1641.0,350.0,484.0,72.3,192.0,262.0,73.3,51.0,78.0,65.4,0.0,0.12,0.12,0.0,1.09,1.3,0.58,0.09,1.85,28.09,26.52,1.58,0.0,0.0,0.76,0.82,0.12,0.0,0.0,0.0,0.0,18.79,0.0,0.91,2.0,0.91,0.18,0.4,0.18,0.3,0.2,55.5,0.15,0.0,0.0,1.15,1.39,0.36,0.33,0.55,0.06,0.0,2.03,5.03,4.03,0.91,0.18,0.55,0.18,0.21,0.94,0.73,0.42,0.15,1.24,1.64,0.0,22.6
41.0,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,25.0,1995.0,28.0,26.0,2350,26.1,0.08,0.08,0.08,0.08,0.06,0.08,0.06,0.08,10.0,9.0,90.0,1.0,10.0,90.34,7.24,36.13,51.0,3.68,1.11,90.34,0.38,0.34,0.04,59.12,325.48,193.18,1.0,0.57,0.08,0.34,0.34,69.12,0.27,0.84,0.08,0.61,0.04,0.0,0.11,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,1961.0,2137.0,91.8,37492.0,12871.0,698.0,744.0,93.8,1018.0,1067.0,95.4,216.0,273.0,79.1,0.0,0.01,0.03,-0.01,0.11,5.79,0.23,0.0,6.09,81.88,79.54,2.15,1.69,0.04,0.96,0.08,0.46,0.0,0.0,0.0,0.0,75.13,0.19,0.31,0.73,0.15,0.11,0.5,0.09,0.3,0.3,60.5,0.15,0.0,0.0,0.84,0.69,0.0,1.88,0.84,0.04,0.04,5.67,1.76,1.15,1.57,0.88,0.46,0.23,0.73,1.19,0.46,0.88,0.38,3.45,2.68,0.04,61.3
46.0,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,it Serie A,27.0,1992.0,32.0,6.0,1056,11.7,0.0,0.09,0.0,0.09,0.1,0.16,0.1,0.16,26.0,15.0,57.7,11.0,42.3,44.62,1.71,9.91,24.7,11.28,1.79,44.62,2.22,1.28,0.94,23.08,118.03,51.54,0.94,0.94,0.26,2.22,1.11,24.1,2.65,1.62,0.09,1.37,0.0,0.09,0.0,0.0,0.17,0.09,0.0,0.0,0.0,0.0,0.0,293.0,361.0,81.2,4459.0,907.0,149.0,181.0,82.3,113.0,124.0,91.1,15.0,22.0,68.2,0.0,0.07,0.03,0.02,1.03,1.71,0.6,0.0,2.22,30.85,29.06,1.71,0.43,0.0,0.17,0.34,1.03,0.0,0.0,0.0,0.0,25.04,0.09,0.94,1.02,0.09,0.0,0.0,0.1,-1.2,-1.2,50.0,0.77,0.0,0.0,2.65,1.03,0.0,1.54,2.14,0.0,0.0,5.98,0.77,0.77,3.25,1.11,1.88,0.26,0.68,2.31,1.62,2.05,0.51,4.79,1.11,0.0,29.6
47.0,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,25.0,1995.0,16.0,14.0,1184,13.2,0.08,0.08,0.08,0.08,0.01,0.04,0.01,0.04,10.0,6.0,60.0,4.0,40.0,65.38,5.83,28.03,34.32,3.41,0.38,65.38,0.76,0.45,0.3,39.17,184.92,94.47,0.76,0.3,0.08,0.76,0.08,43.86,1.06,0.53,0.0,0.38,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,735.0,81.6,11026.0,4298.0,216.0,246.0,87.8,329.0,357.0,92.2,49.0,112.0,43.8,0.0,0.03,0.04,-0.03,0.15,2.5,0.3,0.08,4.24,55.68,51.82,3.79,1.52,0.0,0.23,0.61,2.27,0.0,0.0,0.0,0.0,45.45,0.08,0.53,0.15,0.15,0.5,0.5,0.04,0.9,0.9,42.9,0.08,0.0,0.0,1.14,1.21,0.0,0.98,0.91,0.0,0.0,5.23,1.59,2.12,1.36,0.83,0.45,0.08,0.61,1.06,0.45,2.12,1.14,2.35,2.42,0.15,57.1
48.0,David Alaba,at AUT,"DF,MF",Bayern Munich,de Bundesliga,28.0,1992.0,32.0,30.0,2675,29.7,0.07,0.2,0.07,0.2,0.04,0.11,0.04,0.11,19.0,16.0,84.2,3.0,15.8,85.49,4.92,28.15,47.0,11.08,0.81,85.49,0.64,0.54,0.1,55.69,326.3,185.59,1.89,1.28,0.07,0.67,0.4,62.49,2.36,2.02,0.24,1.85,0.03,0.0,0.1,0.0,0.03,0.2,0.03,0.0,0.0,0.0,0.0,1929.0,2290.0,84.2,35563.0,12318.0,736.0,817.0,90.1,1003.0,1125.0,89.2,172.0,283.0,60.8,0.0,0.07,0.1,0.06,0.94,7.14,1.18,0.13,8.15,77.1,73.43,3.33,1.85,0.0,0.54,1.25,1.38,0.07,0.0,0.03,0.0,64.95,0.34,0.94,0.71,0.2,0.1,0.33,0.06,0.8,0.8,51.4,0.13,0.0,0.0,0.64,0.34,0.0,1.45,0.71,0.0,0.0,6.36,0.64,0.61,1.25,0.47,0.64,0.13,0.57,1.08,0.51,0.98,0.44,2.69,2.02,0.0,53.1
49.0,Sofiane Alakouch,ma MAR,DF,Nîmes,fr Ligue 1,22.0,1998.0,22.0,17.0,1505,16.7,0.0,0.12,0.0,0.12,0.01,0.09,0.01,0.09,36.0,18.0,50.0,18.0,50.0,67.49,2.75,22.51,31.74,13.65,0.54,67.49,2.16,1.08,1.08,32.63,137.25,80.84,2.1,1.32,0.24,1.56,1.02,36.23,2.81,1.25,0.18,0.84,0.12,0.12,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.06,0.0,718.0,913.0,78.6,11430.0,4676.0,375.0,414.0,90.6,274.0,340.0,80.6,52.0,106.0,49.1,0.0,0.08,0.07,0.04,0.3,3.83,0.48,0.12,3.89,54.67,43.05,11.44,0.84,0.0,0.18,1.14,10.54,0.0,0.0,0.0,0.0,42.99,0.18,1.56,0.3,0.0,0.0,0.0,0.04,-0.2,-0.2,35.0,0.24,0.0,0.0,1.5,1.56,0.06,1.26,1.98,0.06,0.06,6.35,0.42,0.78,3.17,1.8,0.96,0.42,1.74,2.69,0.96,1.02,0.12,4.43,2.28,0.0,64.4
51.0,Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,27.0,1992.0,25.0,12.0,1245,13.8,0.8,0.94,0.65,0.8,0.52,0.59,0.41,0.48,21.0,16.0,76.2,5.0,23.8,33.48,1.01,2.9,14.06,16.88,5.36,33.33,1.52,1.16,0.36,16.38,66.74,20.58,0.51,0.36,0.29,3.33,1.16,26.16,5.43,2.17,0.22,1.59,0.0,0.14,0.22,0.22,0.0,0.14,0.0,0.0,0.07,0.0,0.0,226.0,308.0,73.4,2804.0,292.0,152.0,188.0,80.9,49.0,64.0,76.6,9.0,16.0,56.3,0.0,0.07,0.04,0.08,1.09,1.09,0.22,0.0,1.52,22.32,21.3,0.87,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.14,0.58,2.82,1.3,0.23,0.5,0.14,3.8,3.3,35.5,0.14,0.0,0.0,1.23,1.23,0.8,0.14,0.14,0.0,0.0,2.1,2.75,5.0,0.58,0.14,0.36,0.07,0.14,0.29,0.14,0.65,0.07,0.72,0.72,0.0,50.0
52.0,Jordi Alba,es ESP,"DF,FW",Barcelona,es La Liga,31.0,1989.0,35.0,34.0,3025,33.6,0.09,0.24,0.09,0.24,0.06,0.28,0.06,0.28,32.0,17.0,53.1,15.0,46.9,95.21,2.29,18.93,38.01,38.69,3.51,95.21,0.95,0.51,0.45,58.69,221.07,105.71,1.43,1.31,0.42,0.95,0.42,71.1,10.54,2.86,0.27,2.77,0.06,0.03,0.0,0.0,0.0,0.24,0.0,0.03,0.0,0.0,0.0,2479.0,2929.0,84.6,34728.0,9855.0,1520.0,1643.0,92.5,728.0,867.0,84.0,117.0,192.0,60.9,0.0,0.23,0.29,-0.08,1.55,4.43,2.26,0.48,5.86,87.17,78.78,8.21,1.13,0.0,0.42,3.54,6.99,0.09,0.0,0.0,0.0,73.78,0.18,1.34,0.8,0.3,0.11,0.3,0.07,1.1,1.1,33.3,0.27,0.0,0.0,0.6,0.45,0.3,1.46,0.89,0.0,0.0,6.49,0.12,0.24,1.34,0.65,0.48,0.21,0.71,1.55,0.83,0.62,0.06,2.8,1.43,0.0,46.2
53.0,Luis Alberto,es ESP,MF,Lazio,it Serie A,27.0,1992.0,34.0,33.0,2618,29.1,0.31,0.38,0.31,0.38,0.18,0.45,0.17,0.44,95.0,51.0,53.7,44.0,46.3,77.46,0.48,8.25,42.75,28.08,2.16,77.46,3.26,1.75,1.51,46.19,295.12,194.33,4.91,4.26,0.65,1.58,1.34,54.19,4.54,5.4,0.24,4.05,0.86,0.24,0.14,0.07,0.03,0.21,0.0,0.03,0.0,0.0,0.0,1493.0,1946.0,76.7,25097.0,9846.0,712.0,808.0,88.1,575.0,702.0,81.9,157.0,308.0,51.0,0.0,0.27,0.24,-0.2,2.75,9.69,2.85,0.21,10.34,66.87,57.18,9.14,2.44,0.31,0.48,5.15,0.76,4.09,2.16,1.31,0.03,51.31,0.55,1.48,2.37,1.0,0.13,0.31,0.07,3.9,4.0,45.5,0.17,0.0,0.0,0.65,1.24,0.07,0.45,0.82,0.0,0.0,7.18,0.34,0.41,1.48,0.52,0.65,0.31,0.52,2.51,1.99,1.41,0.07,1.92,0.38,0.03,20.5
54.0,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,34.0,1985.0,35.0,35.0,3115,34.6,0.0,0.0,0.0,0.0,0.03,0.06,0.03,0.06,6.0,4.0,66.7,2.0,33.3,67.25,8.27,34.28,31.73,1.59,0.32,67.25,0.17,0.12,0.06,41.04,256.27,157.83,0.55,0.38,0.03,0.29,0.17,47.23,0.06,0.52,0.03,0.52,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1829.0,2065.0,88.6,37606.0,12938.0,519.0,557.0,93.2,1047.0,1126.0,93.0,242.0,333.0,72.7,0.0,0.03,0.03,-0.03,0.12,2.66,0.09,0.03,3.93,59.68,57.63,1.97,1.79,0.0,0.55,0.17,0.14,0.0,0.0,0.0,0.0,52.86,0.09,0.4,0.23,0.03,0.0,0.0,0.11,-0.9,-0.9,60.7,0.2,0.0,0.0,0.38,0.46,0.03,0.64,0.43,0.0,0.0,5.06,1.88,1.21,0.64,0.55,0.09,0.0,0.38,0.52,0.14,0.92,0.64,1.27,4.22,0.06,72.2
55.0,Marc Albrighton,eng ENG,"DF,FW",Leicester City,eng Premier League,30.0,1989.0,31.0,17.0,1746,19.4,0.05,0.31,0.05,0.31,0.06,0.24,0.06,0.24,66.0,37.0,56.1,29.0,43.9,59.95,1.91,12.68,23.81,24.54,1.91,59.95,3.4,1.91,1.49,31.7,180.1,81.24,2.37,1.7,0.36,1.7,1.49,37.37,7.16,3.97,0.62,3.04,0.26,0.26,0.1,0.15,0.15,0.41,0.1,0.0,0.05,0.0,0.05,627.0,933.0,67.2,10197.0,3898.0,345.0,408.0,84.6,193.0,262.0,73.7,67.0,157.0,42.7,0.0,0.18,0.2,0.08,1.96,2.78,1.91,0.72,4.33,48.09,42.78,5.0,0.41,0.05,0.46,6.08,3.09,1.49,0.31,0.77,0.0,32.32,0.31,2.73,1.08,0.46,0.05,0.11,0.06,-0.2,-0.2,21.7,0.1,0.0,0.0,0.46,0.98,0.21,0.88,0.98,0.0,0.0,7.11,0.52,1.86,1.7,0.72,0.77,0.21,0.82,2.32,1.49,1.49,0.15,2.58,1.39,0.05,35.6
56.0,Paco Alcácer,es ESP,FW,Villarreal,es La Liga,26.0,1993.0,27.0,19.0,1544,17.2,0.35,0.58,0.29,0.52,0.53,0.69,0.43,0.6,11.0,8.0,72.7,3.0,27.3,22.15,0.52,1.92,9.71,10.58,4.01,22.03,0.64,0.47,0.17,11.28,36.28,15.52,0.7,0.17,0.47,1.8,0.52,15.52,4.48,1.57,0.52,1.16,0.06,0.17,0.12,0.06,0.0,0.35,0.0,0.12,0.06,0.0,0.0,193.0,270.0,71.5,2269.0,375.0,106.0,135.0,78.5,40.0,58.0,69.0,10.0,14.0,71.4,0.0,0.16,0.15,0.07,0.87,0.17,0.41,0.0,0.76,15.7,13.31,2.15,0.0,0.06,0.0,0.17,0.06,0.0,0.0,0.0,0.0,11.22,0.23,0.41,2.04,0.93,0.14,0.31,0.21,-3.0,-2.5,22.8,0.0,0.0,0.0,0.41,0.47,0.99,0.52,0.17,0.0,0.0,1.8,0.76,2.56,0.35,0.06,0.12,0.17,0.17,0.41,0.23,0.47,0.0,0.87,0.35,0.0,42.9
57.0,Pedro Alcalá,es ESP,DF,Cádiz,es La Liga,31.0,1989.0,13.0,8.0,909,10.1,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,1.0,1.0,100.0,0.0,0.0,38.51,7.43,22.57,15.64,0.5,0.4,38.51,0.1,0.1,0.0,17.33,82.77,42.87,0.1,0.4,0.0,0.0,0.0,18.12,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,282.0,72.7,4573.0,1737.0,46.0,57.0,80.7,115.0,129.0,89.1,39.0,83.0,47.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,1.09,27.92,26.34,1.39,1.39,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.2,0.4,0.2,0.0,0.0,0.0,0.06,-0.1,-0.1,39.5,0.2,0.0,0.0,1.19,0.4,0.1,1.58,0.4,0.0,0.0,3.37,1.68,2.57,0.79,0.59,0.2,0.0,0.3,0.5,0.2,1.88,1.29,2.38,4.95,0.0,60.0
58.0,Thiago Alcántara,es ESP,MF,Liverpool,eng Premier League,29.0,1991.0,24.0,20.0,1854,20.6,0.05,0.05,0.05,0.05,0.06,0.17,0.06,0.17,48.0,33.0,68.8,15.0,31.3,94.47,1.5,14.37,59.51,21.26,0.78,94.47,2.33,1.6,0.73,60.78,284.51,142.23,1.31,2.82,0.19,1.12,0.87,71.6,1.21,3.93,0.15,3.35,0.1,0.1,0.15,0.15,0.1,0.1,0.0,0.0,0.05,0.0,0.0,1545.0,1735.0,89.0,26781.0,7745.0,704.0,746.0,94.4,597.0,658.0,90.7,177.0,221.0,80.1,0.0,0.11,0.11,-0.11,1.46,9.95,1.17,0.0,9.85,84.22,81.84,2.14,1.46,0.15,0.92,0.34,0.15,0.0,0.0,0.0,0.0,75.0,0.24,0.58,1.07,0.24,0.05,0.2,0.06,-0.2,-0.2,50.0,0.19,0.0,0.0,2.33,1.21,0.0,1.46,1.75,0.0,0.05,7.43,1.5,1.5,2.96,0.97,1.46,0.53,0.83,2.38,1.55,1.26,0.0,4.42,0.68,0.0,34.7
59.0,Rubén Alcaraz,es ESP,MF,Valladolid,es La Liga,29.0,1991.0,30.0,25.0,2165,24.1,0.04,0.04,0.04,0.04,0.07,0.1,0.07,0.1,19.0,14.0,73.7,5.0,26.3,57.39,2.53,13.98,36.39,7.72,0.95,57.39,0.79,0.58,0.21,31.49,163.57,78.46,1.04,1.08,0.04,1.04,0.58,34.9,0.87,1.16,0.08,0.95,0.0,0.0,0.04,0.12,0.04,0.08,0.0,0.0,0.0,0.0,0.0,930.0,1131.0,82.2,18393.0,5237.0,384.0,433.0,88.7,371.0,404.0,91.8,157.0,237.0,66.2,0.0,0.02,0.04,-0.02,0.37,4.15,0.46,0.12,4.44,46.93,44.65,1.99,1.78,0.0,1.62,0.41,0.21,0.0,0.0,0.0,0.0,38.59,0.29,0.58,1.16,0.12,0.04,0.33,0.06,-0.8,-0.8,53.1,0.41,0.0,0.0,1.95,1.83,0.0,1.29,1.2,0.0,0.0,6.35,2.16,1.91,2.24,1.33,0.87,0.04,1.24,3.32,2.07,1.45,0.33,3.53,1.16,0.0,37.5
60.0,Omar Alderete,py PAR,DF,Hertha BSC,de Bundesliga,23.0,1996.0,17.0,14.0,1299,14.4,0.0,0.0,0.0,0.0,0.02,0.03,0.02,0.03,18.0,15.0,83.3,3.0,16.7,73.47,7.43,40.69,31.88,1.46,0.69,73.47,1.25,1.04,0.21,45.35,219.58,127.36,0.56,0.42,0.0,0.42,0.21,49.86,0.21,0.48,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,916.0,79.9,15862.0,7234.0,183.0,221.0,82.8,433.0,490.0,88.4,114.0,187.0,61.0,0.0,0.01,0.04,-0.01,0.21,3.06,0.28,0.07,3.82,63.61,60.97,2.22,2.15,0.0,0.35,0.14,0.07,0.0,0.0,0.0,0.0,50.83,0.42,0.28,0.42,0.14,0.0,0.0,0.05,-0.3,-0.3,52.5,0.14,0.0,0.0,1.53,0.35,0.0,1.46,0.69,0.0,0.0,4.72,2.22,2.01,1.11,0.76,0.35,0.0,0.49,1.11,0.62,0.97,0.69,2.57,4.24,0.07,43.8
61.0,Toby Alderweireld,be BEL,DF,Tottenham,eng Premier League,31.0,1989.0,25.0,25.0,2240,24.9,0.04,0.04,0.04,0.04,0.03,0.06,0.03,0.06,4.0,4.0,100.0,0.0,0.0,67.75,10.72,37.43,29.16,1.41,0.56,67.75,0.16,0.16,0.0,39.64,180.12,95.18,0.12,0.2,0.0,0.08,0.08,44.74,0.04,0.88,0.12,0.76,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1199.0,1453.0,82.5,24372.0,8025.0,365.0,398.0,91.7,658.0,713.0,92.3,157.0,303.0,51.8,0.0,0.03,0.03,-0.03,0.32,2.57,0.2,0.04,2.37,58.35,55.3,2.97,2.45,0.08,0.64,0.04,0.52,0.0,0.0,0.0,0.0,48.15,0.08,0.36,0.4,0.12,0.1,0.33,0.07,0.3,0.3,56.3,0.08,0.0,0.0,0.68,0.12,0.0,0.4,0.88,0.0,0.04,4.7,1.81,1.41,1.41,0.88,0.44,0.08,0.72,1.2,0.48,1.61,1.12,1.81,4.86,0.0,60.0
66.0,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,21.0,1998.0,36.0,34.0,3031,33.7,0.06,0.27,0.06,0.27,0.08,0.33,0.08,0.33,61.0,32.0,52.5,29.0,47.5,98.46,2.17,20.74,44.33,34.15,2.4,98.46,1.81,0.95,0.86,59.11,280.77,161.48,2.91,2.82,0.71,0.92,0.65,65.34,7.39,3.89,0.39,2.49,1.01,0.18,0.21,0.0,0.0,0.24,0.06,0.03,0.06,0.0,0.0,2245.0,3015.0,74.5,40719.0,15754.0,1064.0,1184.0,89.9,897.0,1145.0,78.3,256.0,545.0,47.0,0.0,0.26,0.22,-0.05,2.28,5.73,3.0,0.86,7.45,89.47,74.66,14.48,1.66,0.18,1.63,8.81,9.67,3.15,0.47,1.81,0.06,66.62,0.33,1.54,1.63,0.36,0.04,0.17,0.05,-0.6,-0.6,25.8,0.06,0.0,0.0,0.62,0.27,0.15,1.45,0.98,0.0,0.03,7.66,0.24,0.68,1.66,0.92,0.53,0.21,1.07,1.66,0.59,0.71,0.09,3.12,1.48,0.09,64.3
69.0,Ezgjan Alioski,mk MKD,"DF,MF",Leeds United,eng Premier League,28.0,1992.0,36.0,29.0,2461,27.3,0.07,0.18,0.07,0.18,0.06,0.18,0.06,0.18,26.0,11.0,42.3,15.0,57.7,71.47,2.75,20.51,33.04,18.42,1.5,71.47,0.95,0.4,0.55,36.89,201.76,120.51,2.82,1.58,0.18,1.36,0.55,43.85,4.47,2.6,0.18,2.09,0.18,0.0,0.18,0.11,0.04,0.11,0.04,0.0,0.04,0.0,0.0,1321.0,1670.0,79.1,20073.0,7163.0,703.0,788.0,89.2,521.0,619.0,84.2,58.0,147.0,39.5,0.0,0.12,0.08,-0.01,1.03,3.19,1.06,0.44,4.84,61.17,51.65,9.34,1.06,0.04,0.26,2.27,8.28,0.0,0.0,0.0,0.0,48.39,0.18,1.61,0.91,0.29,0.08,0.25,0.06,0.4,0.4,47.0,0.26,0.0,0.0,1.43,1.61,0.22,0.84,1.14,0.0,0.07,5.35,1.43,1.61,2.71,1.39,1.03,0.29,1.17,2.71,1.54,0.62,0.07,3.55,1.83,0.07,43.2
73.0,Allan,br BRA,MF,Everton,eng Premier League,29.0,1991.0,24.0,23.0,2051,22.8,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.05,49.0,31.0,63.3,18.0,36.7,57.46,2.98,16.75,35.79,5.96,0.13,57.46,2.15,1.36,0.79,31.62,185.09,101.49,1.32,1.36,0.09,0.92,0.79,36.45,0.35,1.71,0.09,1.45,0.04,0.18,0.04,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,908.0,1068.0,85.0,14950.0,4370.0,430.0,468.0,91.9,354.0,405.0,87.4,82.0,116.0,70.7,0.0,0.04,0.04,-0.04,0.75,3.86,0.7,0.04,4.04,46.84,45.13,1.54,0.96,0.04,0.18,0.18,0.22,0.0,0.0,0.0,0.0,39.82,0.18,0.79,0.31,0.09,0.0,0.0,0.04,-0.3,-0.3,26.7,0.26,0.0,0.0,1.62,1.32,0.0,0.83,1.97,0.0,0.0,8.2,0.18,0.48,3.51,1.71,1.62,0.18,1.23,4.17,2.94,1.36,0.53,4.34,1.1,0.04,29.5
75.0,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,eng Premier League,26.0,1994.0,34.0,28.0,2429,27.0,0.15,0.19,0.15,0.19,0.12,0.23,0.12,0.23,73.0,39.0,53.4,34.0,46.6,43.67,1.22,8.52,20.63,15.59,1.48,43.67,2.7,1.44,1.26,28.63,204.3,93.19,2.59,1.78,0.52,1.78,1.26,29.33,4.04,2.82,0.22,2.0,0.11,0.3,0.15,0.19,0.07,0.15,0.0,0.0,0.04,0.0,0.04,708.0,895.0,79.1,10715.0,2430.0,369.0,422.0,87.4,245.0,289.0,84.8,51.0,92.0,55.4,0.0,0.11,0.08,-0.07,1.15,2.37,0.85,0.26,3.33,33.15,32.07,0.96,0.22,0.11,0.19,1.44,0.11,0.19,0.0,0.0,0.0,26.22,0.11,1.22,1.22,0.52,0.12,0.29,0.1,0.8,0.8,32.0,0.11,0.0,0.0,0.67,1.44,0.22,0.93,1.07,0.0,0.0,6.04,0.3,0.63,1.81,0.78,0.93,0.11,0.52,2.07,1.56,0.85,0.15,2.74,0.74,0.04,25.0
76.0,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,29.0,1990.0,13.0,11.0,960,10.7,0.19,0.19,0.19,0.19,0.17,0.3,0.17,0.3,17.0,9.0,52.9,8.0,47.1,68.13,2.99,18.6,28.04,22.24,3.55,68.13,1.59,0.84,0.75,33.83,169.63,102.34,2.24,1.68,0.37,1.21,0.84,42.06,6.92,3.38,0.28,2.71,0.19,0.0,0.47,0.0,0.0,0.19,0.0,0.0,0.09,0.0,0.0,493.0,610.0,80.8,7494.0,2506.0,278.0,306.0,90.8,184.0,221.0,83.3,24.0,49.0,49.0,0.0,0.12,0.09,-0.12,1.4,2.71,0.75,0.09,3.93,57.01,48.32,8.41,1.03,0.0,0.28,2.24,7.01,0.37,0.0,0.37,0.0,46.07,0.28,1.96,2.06,0.84,0.09,0.22,0.08,0.2,0.2,60.5,0.19,0.0,0.0,1.21,1.12,0.19,1.12,0.28,0.0,0.0,5.51,2.15,1.4,1.21,0.56,0.37,0.28,0.65,1.31,0.65,1.12,0.09,2.34,2.8,0.0,50.0
