Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
1358,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,,1999.0,22,17,1574,17.5,0.0,0.0,0.0,0.0,0.04,0.06,0.04,0.06,10.0,6.0,60.0,1.0,10.0,92.69,4.91,30.46,58.17,4.57,0.91,92.69,0.57,0.34,0.06,61.77,328.4,205.14,1.37,0.97,0.0,0.46,0.29,66.4,0.17,1.37,0.06,1.37,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1286.0,1463.0,87.9,22733.0,9043.0,514.0,566.0,90.8,673.0,718.0,93.7,81.0,140.0,57.9,0.0,0.02,0.03,-0.02,0.46,8.29,0.46,0.0,6.74,83.6,81.49,2.0,1.37,0.29,0.34,0.06,0.63,0.0,0.0,0.0,0.0,73.49,0.11,0.46,0.63,0.11,0.0,0.0,0.06,-0.7,-0.7,71.3,0.29,0.06,0.06,1.43,0.74,0.0,1.14,1.26,0.0,0.0,5.54,4.4,1.77,2.06,1.26,0.74,0.06,1.03,1.37,0.34,1.03,0.69,3.2,2.91,0.06,75.0
1359,Geoffrey Kondogbia,cf CTA,MF,Marseille,fr Ligue 1,,1993.0,26,15,1463,16.3,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.06,13.0,9.0,69.2,2.0,15.4,68.65,2.76,14.05,45.64,9.39,0.8,68.65,0.8,0.55,0.12,52.7,243.87,94.72,0.43,0.8,0.0,1.23,0.86,48.59,1.53,1.66,0.18,1.29,0.0,0.0,0.06,0.25,0.06,0.18,0.0,0.0,0.0,0.0,0.0,832.0,952.0,87.4,14691.0,4488.0,359.0,389.0,92.3,379.0,413.0,91.8,72.0,108.0,66.7,0.0,0.03,0.06,-0.03,0.67,6.44,0.67,0.06,5.71,58.4,57.36,0.67,0.55,0.12,0.61,0.12,0.06,0.06,0.0,0.0,0.0,51.04,0.37,0.43,0.49,0.06,0.0,0.0,0.05,-0.4,-0.4,70.8,0.18,0.0,0.0,1.53,1.78,0.12,1.84,1.9,0.0,0.0,6.99,1.04,0.43,2.94,1.1,1.53,0.31,0.8,1.96,1.17,1.29,0.25,4.79,1.53,0.0,40.6
1364,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,,2001.0,22,18,1561,17.3,0.06,0.06,0.06,0.06,0.07,0.14,0.07,0.14,69.0,37.0,53.6,26.0,37.7,53.47,1.33,10.46,30.35,13.76,1.79,53.47,3.99,2.14,1.5,33.47,194.74,101.97,2.43,1.91,0.35,2.37,2.37,37.17,3.24,3.4,0.17,2.43,0.0,0.4,0.35,0.23,0.0,0.0,0.0,0.0,0.12,0.06,0.0,583.0,688.0,84.7,8747.0,2218.0,330.0,368.0,89.7,199.0,225.0,88.4,31.0,44.0,70.5,0.0,0.07,0.05,-0.07,1.39,2.6,0.69,0.0,4.05,39.77,39.08,0.58,0.52,0.0,0.12,0.17,0.0,0.0,0.0,0.0,0.0,33.7,0.12,0.87,1.38,0.46,0.04,0.13,0.05,-0.2,-0.2,46.7,0.23,0.06,0.0,1.62,2.02,0.17,0.87,1.5,0.06,0.06,6.42,1.21,1.39,2.6,1.16,1.16,0.29,0.98,1.45,0.46,1.27,0.06,3.47,0.92,0.06,68.0
1365,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,,1997.0,35,35,3069,34.1,0.03,0.03,0.03,0.03,0.07,0.09,0.07,0.09,34.0,19.0,55.9,6.0,17.6,69.18,7.01,28.48,33.61,7.57,1.06,69.18,1.0,0.56,0.18,45.01,203.23,108.5,1.09,0.59,0.09,0.76,0.5,48.94,0.97,1.0,0.18,0.73,0.03,0.06,0.06,0.09,0.03,0.09,0.03,0.0,0.0,0.03,0.03,1907.0,2094.0,91.1,31947.0,10672.0,827.0,878.0,94.2,959.0,1029.0,93.2,95.0,129.0,73.6,0.0,0.01,0.03,-0.01,0.23,3.87,0.41,0.06,3.99,61.41,55.6,5.78,2.08,0.03,0.0,0.5,3.61,0.0,0.0,0.0,0.0,55.92,0.03,0.7,0.56,0.15,0.05,0.2,0.13,-1.5,-1.5,68.2,0.15,0.0,0.0,0.41,1.88,0.0,0.82,0.94,0.03,0.03,4.16,0.88,0.41,1.58,0.82,0.67,0.09,0.67,0.79,0.12,1.06,0.59,2.4,2.14,0.09,85.2
1366,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,,1998.0,34,29,2627,29.2,0.41,0.58,0.34,0.51,0.22,0.43,0.17,0.37,50.0,19.0,38.0,29.0,58.0,59.66,1.78,9.11,28.7,22.57,2.91,59.59,1.71,0.65,0.99,32.26,183.53,100.75,2.71,1.85,0.72,2.05,1.47,41.92,6.51,4.18,0.41,3.08,0.79,0.21,0.07,0.03,0.0,0.38,0.03,0.0,0.0,0.0,0.0,1092.0,1419.0,77.0,18824.0,6491.0,505.0,590.0,85.6,442.0,531.0,83.2,107.0,201.0,53.2,0.17,0.2,0.18,-0.03,2.05,4.32,1.54,0.58,5.79,48.6,43.84,4.42,1.16,0.1,0.31,4.14,0.45,2.02,1.06,0.68,0.0,37.4,0.34,1.1,1.78,0.55,0.19,0.63,0.1,5.5,5.0,46.0,0.17,0.0,0.0,1.82,0.79,0.17,0.34,0.82,0.0,0.03,5.14,0.99,1.16,1.34,0.41,0.75,0.17,0.58,1.71,1.13,1.13,0.1,1.68,1.2,0.0,34.0
1367,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,,2001.0,22,21,1811,20.1,0.05,0.05,0.05,0.05,0.03,0.06,0.03,0.06,40.0,23.0,57.5,17.0,42.5,79.6,3.33,20.1,48.56,11.79,0.45,79.6,1.99,1.14,0.85,47.41,268.56,143.28,2.39,1.74,0.2,0.6,0.75,57.41,1.14,1.64,0.15,1.54,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1274.0,1428.0,89.2,19913.0,6199.0,680.0,733.0,92.8,497.0,535.0,92.9,75.0,105.0,71.4,0.0,0.03,0.07,-0.03,0.5,7.71,0.8,0.0,7.01,71.04,66.62,4.38,1.54,0.2,0.35,0.1,2.84,0.0,0.0,0.0,0.0,63.38,0.05,0.85,0.25,0.05,0.2,1.0,0.12,0.4,0.4,57.5,0.15,0.0,0.0,0.85,0.35,0.0,1.34,1.0,0.0,0.0,6.57,1.14,0.85,1.49,0.55,0.6,0.35,0.75,1.29,0.55,1.34,0.15,2.84,2.14,0.05,57.7
1368,Filip Kostić,rs SRB,DF,Juventus,it Serie A,,1992.0,29,26,1815,20.2,0.0,0.2,0.0,0.2,0.03,0.3,0.03,0.3,27.0,6.0,22.2,15.0,55.6,60.45,2.82,12.72,25.74,22.48,1.58,60.45,1.34,0.3,0.74,30.4,179.16,99.6,3.17,2.57,0.54,1.49,0.79,35.64,4.7,3.52,0.25,2.08,1.09,0.0,0.35,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.0,726.0,997.0,72.8,12641.0,4579.0,339.0,386.0,87.8,308.0,396.0,77.8,65.0,152.0,42.8,0.2,0.27,0.2,-0.07,1.98,2.62,1.49,0.94,4.36,49.36,40.0,9.26,0.89,0.0,0.25,8.32,5.4,2.97,0.94,1.83,0.0,35.94,0.1,1.88,1.04,0.1,0.0,0.0,0.03,-0.7,-0.7,39.3,0.1,0.0,0.0,0.94,0.89,0.35,0.45,1.14,0.0,0.0,3.61,0.54,0.84,1.83,0.99,0.64,0.2,0.84,1.63,0.79,1.44,0.4,2.28,2.13,0.0,51.5
1369,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,,1997.0,23,11,1089,12.1,0.17,0.25,0.17,0.25,0.16,0.31,0.16,0.31,29.0,9.0,31.0,18.0,62.1,50.91,0.99,4.71,20.17,26.61,4.13,50.91,2.4,0.74,1.49,29.83,121.4,37.6,0.99,0.99,0.41,3.97,2.4,38.93,9.09,2.98,0.17,2.4,0.0,0.0,0.17,0.41,0.0,0.17,0.0,0.0,0.0,0.0,0.0,325.0,448.0,72.5,4901.0,1038.0,171.0,216.0,79.2,120.0,155.0,77.4,20.0,35.0,57.1,0.08,0.15,0.1,-0.07,0.99,1.24,1.49,0.08,3.39,37.02,35.62,0.91,0.17,0.25,0.08,1.65,0.58,0.17,0.0,0.0,0.0,26.86,0.5,1.07,1.98,0.58,0.08,0.29,0.08,0.1,0.1,56.6,0.0,0.0,0.0,1.4,2.07,0.0,0.17,0.33,0.0,0.0,5.45,4.63,3.55,1.07,0.58,0.5,0.0,0.5,0.83,0.33,1.32,0.0,1.24,0.83,0.0,60.0
1374,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,,1998.0,35,32,2899,32.2,0.03,0.09,0.03,0.09,0.06,0.13,0.06,0.13,38.0,16.0,42.1,17.0,44.7,94.44,4.88,28.04,52.83,14.35,1.37,94.44,1.18,0.5,0.53,59.32,290.37,185.12,2.08,2.08,0.06,0.78,0.37,67.92,1.99,1.92,0.28,1.71,0.06,0.0,0.12,0.03,0.0,0.28,0.0,0.0,0.0,0.0,0.0,2478.0,2757.0,89.9,41514.0,13135.0,1192.0,1263.0,94.4,1090.0,1164.0,93.6,156.0,237.0,65.8,0.06,0.07,0.08,-0.01,0.71,8.29,0.62,0.16,7.61,85.62,77.08,8.29,1.89,0.06,0.9,1.06,6.15,0.0,0.0,0.0,0.0,76.96,0.25,0.9,0.75,0.19,0.04,0.17,0.08,-1.0,-1.0,61.7,0.12,0.0,0.0,0.68,0.5,0.06,0.78,0.71,0.0,0.0,4.88,2.2,1.37,1.15,0.68,0.31,0.16,0.87,1.58,0.71,0.99,0.37,1.93,2.58,0.16,54.9
1375,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,,1997.0,23,22,1928,21.4,0.0,0.09,0.0,0.09,0.04,0.1,0.04,0.1,3.0,3.0,100.0,0.0,0.0,53.97,7.94,29.44,22.9,1.68,0.98,53.97,0.14,0.14,0.0,32.9,175.37,82.85,0.19,0.14,0.05,0.7,0.09,29.07,0.14,0.51,0.09,0.28,0.0,0.0,0.19,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,719.0,873.0,82.4,14305.0,5064.0,217.0,251.0,86.5,387.0,436.0,88.8,99.0,155.0,63.9,0.09,0.06,0.02,0.03,0.23,2.29,0.05,0.0,2.71,40.79,39.07,1.59,1.17,0.05,0.23,0.05,0.09,0.0,0.0,0.0,0.0,33.6,0.14,0.37,0.65,0.09,0.0,0.0,0.05,-0.8,-0.8,68.5,0.23,0.05,0.0,1.64,0.98,0.05,1.36,1.4,0.0,0.09,5.14,2.85,1.31,2.29,1.82,0.37,0.09,1.31,2.38,1.07,1.45,0.93,3.64,5.75,0.05,54.9
1377,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,,1994.0,30,16,1551,17.2,0.06,0.06,0.06,0.06,0.07,0.17,0.07,0.17,32.0,20.0,62.5,7.0,21.9,98.2,1.92,13.14,62.73,22.97,0.93,98.2,1.86,1.16,0.41,66.34,354.13,158.9,2.15,2.97,0.06,0.93,1.4,83.2,2.21,3.14,0.35,2.73,0.0,0.12,0.23,0.06,0.0,0.29,0.0,0.0,0.06,0.0,0.0,1435.0,1527.0,94.0,20506.0,4603.0,835.0,862.0,96.9,514.0,544.0,94.5,41.0,57.0,71.9,0.0,0.09,0.11,-0.09,1.22,6.98,0.87,0.0,5.81,88.78,86.69,1.98,1.4,0.23,0.06,0.0,0.12,0.06,0.0,0.0,0.0,83.43,0.12,0.58,1.28,0.29,0.05,0.2,0.06,-0.3,-0.3,50.0,0.23,0.0,0.0,0.99,0.87,0.0,0.58,1.45,0.0,0.0,4.19,0.23,0.23,2.09,0.93,0.87,0.29,1.05,1.63,0.58,1.34,0.06,2.67,0.58,0.0,64.3
1381,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,,1994.0,17,8,913,10.1,0.0,0.0,0.0,0.0,0.02,0.12,0.02,0.12,6.0,3.0,50.0,2.0,33.3,65.45,4.75,27.62,23.86,14.36,0.99,65.45,0.59,0.3,0.2,35.45,157.23,71.29,1.19,0.89,0.1,0.79,0.3,41.88,3.27,1.77,0.1,1.29,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,488.0,580.0,84.1,7498.0,2971.0,246.0,275.0,89.5,216.0,236.0,91.5,15.0,39.0,38.5,0.0,0.1,0.08,-0.1,0.89,2.57,1.29,0.69,2.87,57.43,50.89,6.44,1.09,0.0,0.0,1.68,5.25,0.1,0.0,0.0,0.0,48.32,0.1,1.39,0.39,0.0,0.0,0.0,0.06,-0.2,-0.2,46.4,0.2,0.0,0.0,0.99,0.69,0.0,0.89,1.39,0.0,0.0,4.36,1.29,1.49,2.08,0.99,0.69,0.4,1.19,2.48,1.29,0.79,0.3,2.97,2.08,0.0,48.0
1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,,1998.0,24,13,1370,15.2,0.0,0.0,0.0,0.0,0.11,0.13,0.11,0.13,12.0,5.0,41.7,5.0,41.7,40.66,2.43,10.79,20.46,9.93,1.12,40.66,0.79,0.33,0.33,18.88,111.05,55.07,0.99,1.05,0.07,0.99,0.79,22.24,2.7,1.51,0.0,0.99,0.13,0.13,0.07,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.0,340.0,487.0,69.8,5624.0,1533.0,158.0,196.0,80.6,149.0,196.0,76.0,24.0,55.0,43.6,0.0,0.03,0.03,-0.03,0.33,2.11,0.39,0.13,2.89,32.04,29.54,2.3,0.33,0.2,0.2,1.12,1.05,0.0,0.0,0.0,0.0,22.37,0.2,0.99,1.18,0.33,0.0,0.0,0.09,-1.7,-1.7,48.5,0.13,0.0,0.0,1.05,0.86,0.13,0.72,0.92,0.0,0.0,5.59,1.05,1.12,1.25,0.46,0.66,0.13,0.53,1.32,0.79,0.99,0.26,1.97,1.97,0.0,40.0
1383,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,,1991.0,30,25,2199,24.4,0.61,0.86,0.41,0.65,0.45,0.75,0.29,0.59,51.0,25.0,49.0,22.0,43.1,55.98,1.19,6.11,24.14,26.23,4.18,55.78,2.09,1.02,0.9,33.28,197.66,99.43,2.91,2.01,0.98,1.93,1.11,39.18,7.17,5.53,0.65,3.32,1.6,0.29,0.12,0.16,0.04,0.49,0.04,0.08,0.0,0.04,0.0,904.0,1139.0,79.4,13884.0,3748.0,494.0,558.0,88.5,305.0,373.0,81.8,72.0,132.0,54.5,0.25,0.3,0.29,-0.05,3.2,2.75,0.9,0.12,4.88,46.68,39.8,6.72,1.8,0.37,0.16,4.63,0.86,2.99,1.11,1.11,0.04,37.05,0.16,1.23,2.62,1.19,0.16,0.34,0.11,3.9,2.9,40.9,0.16,0.0,0.0,0.33,1.43,0.33,0.41,0.08,0.04,0.0,4.63,0.37,0.53,0.45,0.2,0.16,0.08,0.25,0.53,0.29,0.57,0.08,0.86,0.49,0.08,46.2
1386,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,,2001.0,29,13,1346,15.0,0.07,0.2,0.07,0.2,0.05,0.08,0.05,0.08,12.0,3.0,25.0,8.0,66.7,57.8,2.67,13.47,33.07,12.07,0.93,57.8,0.8,0.2,0.53,23.2,116.4,53.2,0.8,0.87,0.27,1.8,0.87,27.87,1.93,1.47,0.2,1.2,0.0,0.0,0.07,0.2,0.0,0.13,0.0,0.0,0.0,0.07,0.0,486.0,651.0,74.7,7591.0,2399.0,262.0,314.0,83.4,186.0,228.0,81.6,28.0,61.0,45.9,0.13,0.03,0.05,0.11,0.47,2.8,0.6,0.13,4.53,43.4,41.93,1.27,0.93,0.13,0.13,0.47,0.13,0.0,0.0,0.0,0.0,32.4,0.2,1.33,1.27,0.13,0.05,0.5,0.04,0.2,0.2,57.7,0.33,0.0,0.0,2.07,1.07,0.0,1.13,2.2,0.0,0.0,9.87,1.0,0.73,3.8,1.47,2.07,0.27,1.4,3.87,2.47,2.2,0.27,4.93,1.87,0.0,36.2
1387,Rasmus Kristensen,dk DEN,DF,Roma,it Serie A,,1997.0,29,19,1744,19.4,0.05,0.1,0.05,0.1,0.03,0.08,0.03,0.08,17.0,7.0,41.2,10.0,58.8,62.53,3.81,20.98,26.6,15.26,1.96,62.53,0.88,0.36,0.52,29.43,104.12,47.11,0.82,0.46,0.31,0.72,0.26,39.18,5.93,1.44,0.15,1.08,0.15,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,799.0,1037.0,77.0,12574.0,3602.0,413.0,468.0,88.2,323.0,408.0,79.2,43.0,100.0,43.0,0.05,0.05,0.07,0.01,0.62,1.8,0.57,0.41,2.06,53.45,45.31,7.84,0.41,0.05,0.05,2.27,7.42,0.0,0.0,0.0,0.0,41.19,0.31,1.29,0.46,0.1,0.11,0.5,0.06,0.5,0.5,58.8,0.26,0.0,0.0,0.72,0.41,0.05,0.41,0.98,0.05,0.0,3.45,1.55,1.08,1.86,1.29,0.41,0.15,1.44,2.58,1.13,1.39,0.36,2.27,2.58,0.0,56.0
1388,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,,2002.0,26,23,2096,23.3,0.0,0.04,0.0,0.04,0.05,0.06,0.05,0.06,10.0,10.0,100.0,0.0,0.0,48.24,7.04,25.02,21.42,2.45,0.94,48.24,0.43,0.43,0.0,20.34,113.3,52.92,0.86,0.43,0.04,0.73,0.21,23.0,0.13,0.64,0.13,0.39,0.04,0.0,0.17,0.0,0.04,0.09,0.0,0.0,0.04,0.0,0.0,662.0,863.0,76.7,12745.0,5457.0,262.0,307.0,85.3,316.0,399.0,79.2,77.0,132.0,58.3,0.04,0.02,0.01,0.03,0.17,1.42,0.09,0.0,2.02,37.04,31.12,5.75,1.37,0.0,0.47,0.04,4.16,0.0,0.0,0.0,0.0,28.41,0.17,0.34,0.43,0.13,0.0,0.0,0.11,-1.1,-1.1,59.2,0.17,0.04,0.04,1.12,0.3,0.04,1.24,1.03,0.0,0.0,3.18,2.49,1.72,1.5,1.07,0.43,0.0,0.9,1.42,0.52,1.24,0.86,2.75,5.06,0.0,63.6
1389,Toni Kroos,de GER,MF,Real Madrid,es La Liga,,1990.0,33,24,2124,23.6,0.04,0.38,0.04,0.38,0.07,0.28,0.07,0.28,8.0,5.0,62.5,3.0,37.5,112.54,2.46,23.14,69.53,20.85,0.55,112.54,0.34,0.21,0.13,74.49,339.83,177.5,1.36,2.16,0.04,0.34,0.25,90.17,1.23,4.24,0.47,2.58,1.44,0.0,0.17,0.04,0.0,0.25,0.21,0.0,0.0,0.0,0.0,2291.0,2505.0,91.5,42164.0,15443.0,1087.0,1121.0,97.0,828.0,881.0,94.0,333.0,438.0,76.0,0.34,0.21,0.25,0.13,2.63,13.86,0.97,0.21,12.29,106.14,95.76,10.13,5.81,0.25,2.25,5.0,0.55,3.77,1.36,1.44,0.0,97.08,0.25,0.55,1.48,0.55,0.03,0.08,0.05,-0.6,-0.6,66.7,0.13,0.0,0.0,0.72,1.61,0.13,0.72,1.44,0.0,0.0,6.1,0.34,0.17,2.25,0.81,1.06,0.38,1.02,2.5,1.48,0.93,0.17,2.97,0.47,0.04,40.7
1390,Nikola Krstović,me MNE,FW,Lecce,it Serie A,,2000.0,35,30,2373,26.4,0.27,0.3,0.23,0.27,0.44,0.55,0.35,0.46,61.0,29.0,47.5,26.0,42.6,32.73,1.14,2.27,16.25,14.62,4.81,32.61,2.31,1.1,0.98,18.37,80.83,32.16,1.21,0.8,0.64,3.86,1.48,24.28,4.77,2.96,0.15,2.31,0.0,0.15,0.19,0.27,0.04,0.11,0.0,0.0,0.04,0.0,0.0,354.0,526.0,67.3,4950.0,1126.0,207.0,284.0,72.9,97.0,128.0,75.8,22.0,35.0,62.9,0.04,0.11,0.06,-0.08,1.55,1.06,0.53,0.04,1.97,19.92,18.03,1.82,0.04,0.19,0.08,0.15,0.27,0.0,0.0,0.0,0.0,13.41,0.08,0.76,3.38,0.76,0.07,0.3,0.1,-4.6,-3.2,43.4,0.15,0.04,0.0,1.7,2.05,0.53,0.15,0.23,0.04,0.0,2.61,2.39,3.11,0.64,0.11,0.34,0.19,0.23,0.38,0.15,0.45,0.15,0.8,0.83,0.0,60.0
1392,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,,1992.0,26,22,1847,20.5,0.05,0.05,0.05,0.05,0.03,0.04,0.03,0.04,10.0,3.0,30.0,3.0,30.0,61.17,5.17,21.76,30.39,9.41,0.68,61.17,0.49,0.15,0.15,27.02,116.34,47.85,0.63,0.68,0.0,0.34,0.29,30.0,1.56,0.68,0.1,0.49,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,805.0,1030.0,78.2,13760.0,4910.0,379.0,427.0,88.8,340.0,423.0,80.4,74.0,146.0,50.7,0.0,0.01,0.03,-0.01,0.2,3.61,0.2,0.1,3.41,50.24,41.02,9.12,0.68,0.1,0.15,1.02,8.39,0.0,0.0,0.0,0.0,39.27,0.1,0.49,0.39,0.15,0.13,0.33,0.07,0.4,0.4,58.3,0.34,0.0,0.0,0.93,1.17,0.15,1.8,1.17,0.0,0.0,5.51,1.71,1.22,2.44,1.71,0.63,0.1,1.27,2.05,0.78,1.76,0.68,4.24,2.78,0.05,61.9
1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,,2001.0,30,24,2150,23.9,0.29,0.46,0.29,0.46,0.15,0.42,0.15,0.42,117.0,55.0,47.0,44.0,37.6,48.58,0.46,3.93,16.9,28.58,5.1,48.58,4.9,2.3,1.84,31.17,265.02,141.34,5.69,2.38,2.64,2.51,1.13,34.77,9.67,4.61,0.29,2.76,0.96,0.42,0.21,0.25,0.0,0.17,0.08,0.04,0.0,0.0,0.0,611.0,862.0,70.9,9540.0,2892.0,353.0,417.0,84.7,183.0,255.0,71.8,54.0,116.0,46.6,0.17,0.27,0.27,-0.1,2.43,1.59,1.3,0.21,3.72,36.07,31.76,4.1,0.54,0.25,0.13,6.07,0.08,3.43,1.92,0.75,0.0,25.56,0.21,1.34,1.93,0.88,0.15,0.33,0.08,3.5,3.5,40.7,0.04,0.0,0.0,0.88,2.18,0.33,0.46,0.71,0.0,0.0,4.1,0.46,0.67,1.09,0.63,0.25,0.21,0.38,0.96,0.59,0.88,0.08,1.55,0.33,0.04,39.1
1395,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,,2000.0,33,27,2484,27.6,0.29,0.51,0.29,0.51,0.19,0.31,0.19,0.31,221.0,124.0,56.1,77.0,34.8,47.5,0.72,6.99,21.09,21.38,3.7,47.5,8.01,4.49,2.79,32.75,249.06,116.85,4.24,2.25,1.45,2.9,3.37,33.91,7.83,3.62,0.58,1.92,0.04,0.91,0.29,0.43,0.04,0.29,0.0,0.11,0.11,0.07,0.0,677.0,875.0,77.4,11263.0,1764.0,357.0,405.0,88.1,231.0,281.0,82.2,70.0,108.0,64.8,0.22,0.13,0.13,0.09,1.01,1.16,1.05,0.58,2.9,31.7,30.98,0.58,0.29,0.11,0.22,3.41,0.14,0.07,0.04,0.0,0.0,24.53,0.14,1.56,2.43,0.62,0.12,0.47,0.08,2.9,2.9,34.1,0.22,0.0,0.0,1.41,2.72,0.58,0.4,1.7,0.04,0.04,7.68,0.54,1.05,2.36,0.98,0.98,0.4,0.72,1.45,0.72,0.91,0.0,2.75,0.33,0.04,50.0
1397,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,,2000.0,36,31,2762,30.7,0.26,0.36,0.26,0.36,0.15,0.4,0.15,0.4,129.0,54.0,41.9,66.0,51.2,52.87,0.39,5.44,16.38,32.05,7.36,52.87,4.2,1.76,2.15,38.08,250.16,125.6,4.92,1.99,2.67,2.8,2.12,40.03,12.64,4.14,0.26,3.39,0.03,0.29,0.36,0.0,0.07,0.2,0.0,0.03,0.0,0.0,0.03,953.0,1234.0,77.2,13509.0,3584.0,610.0,700.0,87.1,279.0,363.0,76.9,39.0,72.0,54.2,0.1,0.25,0.22,-0.15,2.15,1.79,2.38,0.62,4.69,40.2,38.6,1.37,0.26,0.39,0.2,2.9,0.2,0.78,0.2,0.0,0.0,31.04,0.23,1.79,1.86,0.75,0.14,0.35,0.08,3.3,3.3,31.8,0.23,0.0,0.0,1.76,0.94,0.33,0.59,1.07,0.0,0.03,4.33,0.23,0.49,2.02,0.62,0.65,0.75,0.81,2.18,1.37,0.78,0.03,2.61,0.07,0.03,37.3
