,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
226,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,26,12,"1,179",13.1,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,19,41,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches
227,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,26,18,"1,690",18.8,0,0,0,0,0,0,5,0,0.2,0.2,0.0,0.2,4,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
228,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
229,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,25,25,"2,166",24.1,1,2,3,1,0,0,5,0,1.5,1.5,1.0,2.5,7,103,14,0.04,0.08,0.12,0.04,0.12,0.06,0.04,0.10,0.06,0.10,Matches
230,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,6,1,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
231,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,29,23,"1,888",21.0,7,2,9,7,0,0,5,0,7.0,7.0,3.7,10.8,34,83,116,0.33,0.10,0.43,0.33,0.43,0.33,0.18,0.51,0.33,0.51,Matches
232,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
233,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,14,1,241,2.7,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,10,5,26,0.37,0.00,0.37,0.37,0.37,0.22,0.09,0.31,0.22,0.31,Matches
235,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,29,6,867,9.6,1,2,3,1,0,0,2,0,1.7,1.7,1.8,3.4,54,10,80,0.10,0.21,0.31,0.10,0.31,0.17,0.18,0.36,0.17,0.36,Matches
236,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,28,25,"2,091",23.2,7,2,9,7,0,0,0,0,9.4,9.4,1.6,11.0,48,55,166,0.30,0.09,0.39,0.30,0.39,0.41,0.07,0.47,0.41,0.47,Matches
237,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,35,35,"3,130",34.8,2,1,3,2,0,0,10,0,1.0,1.0,0.6,1.6,23,74,34,0.06,0.03,0.09,0.06,0.09,0.03,0.02,0.05,0.03,0.05,Matches
238,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,11,9,835,9.3,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.4,9,20,4,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
239,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,28,22,"1,758",19.5,4,6,10,4,0,0,4,0,2.4,2.4,6.8,9.1,82,58,195,0.20,0.31,0.51,0.20,0.51,0.12,0.35,0.47,0.12,0.47,Matches
240,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,31,30,"2,629",29.2,4,0,4,4,0,0,10,0,2.2,2.2,0.4,2.6,0,61,5,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09,Matches
241,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,8,0,75,0.8,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,0,4,4,1.20,0.00,1.20,1.20,1.20,0.57,0.47,1.04,0.57,1.04,Matches
242,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,7,5,483,5.4,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.1,3,20,10,0.19,0.00,0.19,0.19,0.19,0.20,0.01,0.21,0.20,0.21,Matches
243,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
244,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,10,2,311,3.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,8,4,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
245,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,24,2,499,5.5,2,2,4,2,0,0,1,0,2.4,2.4,1.6,4.0,9,16,48,0.36,0.36,0.72,0.36,0.72,0.44,0.29,0.73,0.44,0.73,Matches
246,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,13,11,825,9.2,3,2,5,3,0,1,2,0,2.8,1.9,2.8,4.7,36,42,56,0.33,0.22,0.55,0.33,0.55,0.31,0.31,0.62,0.21,0.52,Matches
247,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,23,21,"1,938",21.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
248,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,26,17,"1,636",18.2,5,2,7,4,1,1,1,0,3.7,3.0,2.2,5.2,35,34,129,0.28,0.11,0.39,0.22,0.33,0.21,0.12,0.33,0.16,0.28,Matches
249,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,31,26,"2,310",25.7,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,15,98,27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches
250,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,33,33,"2,864",31.8,2,0,2,2,0,0,9,0,1.7,1.7,1.4,3.1,13,93,15,0.06,0.00,0.06,0.06,0.06,0.05,0.04,0.10,0.05,0.10,Matches
251,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,22,20,"1,768",19.6,0,0,0,0,0,0,5,0,0.6,0.6,0.1,0.6,9,37,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
252,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,31,27,"2,496",27.7,1,2,3,1,0,0,3,0,1.7,1.7,3.5,5.3,81,46,146,0.04,0.07,0.11,0.04,0.11,0.06,0.13,0.19,0.06,0.19,Matches
253,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,16,9,683,7.6,3,2,5,3,0,0,2,0,2.0,2.0,1.2,3.2,24,17,69,0.40,0.26,0.66,0.40,0.66,0.27,0.15,0.42,0.27,0.42,Matches
254,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,36,26,"2,332",25.9,2,3,5,2,0,0,5,0,1.9,1.9,2.7,4.6,75,107,90,0.08,0.12,0.19,0.08,0.19,0.07,0.10,0.18,0.07,0.18,Matches
255,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,23,22,"1,979",22.0,0,2,2,0,0,0,2,1,0.5,0.5,2.1,2.7,43,75,103,0.00,0.09,0.09,0.00,0.09,0.02,0.10,0.12,0.02,0.12,Matches
