,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
1811,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,35,1985,22.6,4,0,0,24,32,1,48,20,10,0,0,0,123,6,14,30.0,Matches
1812,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,22,1999,30.1,1,0,0,24,18,16,7,4,10,1,0,0,72,45,84,34.9,Matches
1813,Kevin Möhwald,de GER,MF,Union Berlin,de Bundesliga,28,1993,3.9,2,0,0,6,4,2,7,3,1,0,0,0,30,3,3,50.0,Matches
1814,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,fr Ligue 1,19,2001,1.4,0,0,0,1,4,0,1,1,0,0,0,0,7,1,4,20.0,Matches
1815,Johan Mojica,co COL,DF,Elche,es La Liga,28,1992,31.7,4,1,0,32,50,4,158,25,25,0,0,0,234,28,21,57.1,Matches
1816,Clinton Mola,eng ENG,DF,Stuttgart,de Bundesliga,20,2001,1.3,0,0,0,0,0,0,1,3,1,0,0,0,4,5,4,55.6,Matches
1817,Jorge Molina,es ESP,FW,Granada,es La Liga,39,1982,21.8,2,0,0,19,39,11,9,6,2,0,0,0,47,89,93,48.9,Matches
1818,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,23,1998,29.3,7,1,1,31,16,1,117,22,24,0,0,0,158,10,19,34.5,Matches
1819,Cristian Molinaro,it ITA,DF,Venezia,it Serie A,38,1983,6.1,0,0,0,7,8,1,16,6,9,0,0,0,22,4,2,66.7,Matches
1820,Florent Mollet,fr FRA,"FW,MF",Montpellier,fr Ligue 1,29,1991,29.2,6,0,0,34,50,10,105,24,22,0,0,0,132,13,24,35.1,Matches
1821,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,23,1998,32.4,2,0,0,20,15,1,98,20,20,0,0,0,207,18,21,46.2,Matches
1822,Monchu,es ESP,MF,Granada,es La Liga,21,1999,7.4,3,1,0,29,11,0,6,4,6,0,0,0,35,10,8,55.6,Matches
1823,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,30,1991,25.0,5,0,0,46,33,0,43,22,25,0,0,0,160,35,23,60.3,Matches
1824,Gonzalo Montiel,ar ARG,DF,Sevilla,es La Liga,24,1997,11.8,7,0,0,9,12,4,33,10,4,0,0,0,68,10,7,58.8,Matches
1825,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,25,1996,34.0,1,0,0,0,5,0,0,1,0,0,0,0,30,11,2,84.6,Matches
1826,Ángel Montoro,es ESP,MF,Granada,es La Liga,33,1988,14.8,5,0,0,29,18,2,45,11,13,0,0,0,83,8,18,30.8,Matches
1827,Martín Montoya,es ESP,DF,Betis,es La Liga,30,1991,5.8,2,0,0,8,10,0,13,11,12,0,0,0,27,10,6,62.5,Matches
1828,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,24,1996,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
1829,Álvaro Morata,es ESP,FW,Juventus,it Serie A,28,1992,25.6,5,0,0,48,77,20,20,5,9,2,1,0,88,36,33,52.2,Matches
1830,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,31,1989,5.2,1,0,0,5,2,0,2,6,6,0,0,0,32,9,13,40.9,Matches
1831,Jon Morcillo,es ESP,"MF,FW",Athletic Club,es La Liga,22,1998,0.6,2,0,0,2,1,0,7,0,0,0,0,0,4,0,0,,Matches
1832,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,37,1984,6.7,0,0,0,4,5,0,1,7,9,0,0,0,37,9,9,50.0,Matches
1833,Alberto Moreno,es ESP,"MF,DF",Villarreal,es La Liga,29,1992,13.6,3,0,0,20,21,6,47,27,7,0,2,0,65,7,10,41.2,Matches
1834,Álex Moreno,es ESP,DF,Betis,es La Liga,28,1993,26.7,3,1,0,33,38,3,84,34,40,1,0,0,145,24,34,41.4,Matches
1835,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,29,1992,13.2,2,0,0,11,14,8,12,6,2,1,0,0,33,18,18,50.0,Matches
1836,Tete Morente,es ESP,MF,Elche,es La Liga,24,1996,18.1,4,0,0,32,22,8,74,12,14,0,0,0,90,22,21,51.2,Matches
1837,Ilaix Moriba,gn GUI,MF,Valencia,es La Liga,18,2003,9.1,9,1,1,21,25,0,3,12,18,0,0,0,51,14,21,40.0,Matches
1838,Ilaix Moriba,gn GUI,MF,RB Leipzig,de Bundesliga,18,2003,0.4,0,0,0,1,3,0,0,1,0,0,0,0,4,0,2,0.0,Matches
1839,Manu Morlanes,es ESP,MF,Espanyol,es La Liga,22,1999,12.7,6,1,0,13,11,0,6,13,15,0,0,0,78,17,24,41.5,Matches
1840,Raúl Moro,es ESP,FW,Lazio,it Serie A,18,2002,2.2,0,0,0,0,0,0,2,0,3,0,0,0,6,0,0,,Matches
1841,Loren Morón,es ESP,"FW,MF",Espanyol,es La Liga,27,1993,6.3,0,0,0,10,15,7,5,2,4,0,0,0,15,19,29,39.6,Matches
1842,Loren Morón,es ESP,FW,Betis,es La Liga,27,1993,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
1843,Tyler Morton,eng ENG,MF,Liverpool,eng Premier League,18,2002,0.7,1,0,0,1,0,0,0,3,0,0,0,0,5,2,3,40.0,Matches
1844,Cristhian Mosquera,co COL,DF,Valencia,es La Liga,17,2004,2.4,1,0,0,4,0,0,0,3,2,0,0,0,12,1,3,25.0,Matches
1845,Lebo Mothiba,za RSA,"FW,MF",Troyes,fr Ligue 1,25,1996,5.8,1,0,0,10,16,4,1,2,4,1,0,0,15,8,13,38.1,Matches
1846,Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,25,1996,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
1847,Andrei Motoc,ro ROU,DF,Salernitana,it Serie A,19,2002,1.0,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,Matches
1848,Baptiste Mouazan,fr FRA,MF,Lorient,fr Ligue 1,19,2001,1.1,0,0,0,3,0,0,2,1,3,0,0,0,5,0,2,0.0,Matches
1849,Aimen Moueffek,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2001,4.8,1,0,0,5,8,0,3,2,4,0,0,0,40,8,10,44.4,Matches
1850,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,de Bundesliga,16,2004,2.5,1,0,0,5,5,5,0,3,0,0,0,0,6,0,3,0.0,Matches
1851,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,23,1997,18.5,3,0,0,14,5,0,0,35,12,0,0,0,90,28,17,62.2,Matches
1852,Jessy Moulin,fr FRA,GK,Troyes,fr Ligue 1,35,1986,7.0,3,1,1,1,2,0,0,1,0,0,0,0,8,1,1,50.0,Matches
1853,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,26,1994,25.7,2,0,0,43,28,10,10,6,6,0,0,0,65,223,120,65.0,Matches
1854,Mason Mount,eng ENG,MF,Chelsea,eng Premier League,22,1999,26.3,4,0,0,30,23,5,153,13,16,0,0,0,107,6,31,16.2,Matches
1855,Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,28,1992,19.7,4,0,0,20,37,3,33,18,10,0,0,0,95,48,32,60.0,Matches
1856,Lys Mousset,fr FRA,"MF,FW",Salernitana,it Serie A,25,1996,1.8,2,0,0,4,2,1,0,0,0,0,1,0,5,0,5,0.0,Matches
1857,João Moutinho,pt POR,MF,Wolves,eng Premier League,34,1986,33.0,4,0,0,36,15,0,108,34,39,0,1,0,254,15,23,39.5,Matches
1858,Samuel Moutoussamy,cd COD,MF,Nantes,fr Ligue 1,24,1996,16.8,5,0,0,33,11,0,6,17,32,0,0,0,98,10,23,30.3,Matches
1859,Toni Moya,es ESP,MF,Alavés,es La Liga,23,1998,15.4,2,0,0,27,10,0,81,20,10,0,1,0,99,10,20,33.3,Matches
1860,Samuel Mráz,sk SVK,FW,Spezia,it Serie A,24,1997,0.6,0,0,0,2,0,1,0,0,0,0,0,0,4,2,3,40.0,Matches
1861,Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,de Bundesliga,23,1997,20.5,3,0,0,19,25,8,34,31,22,1,1,0,125,47,23,67.1,Matches
1862,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,22,1999,22.7,5,0,0,24,15,0,40,24,35,0,0,0,117,9,20,31.0,Matches
1863,Florian Müller,de GER,GK,Stuttgart,de Bundesliga,23,1997,30.0,0,0,0,0,3,0,0,0,0,0,0,0,60,7,0,100.0,Matches
1864,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,31,1989,28.4,0,0,0,11,22,12,89,15,20,0,0,1,94,31,56,35.6,Matches
1865,Bali Mumba,eng ENG,DF,Norwich City,eng Premier League,19,2001,0.5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0,Matches
1866,Marshall Munetsi,zw ZIM,"MF,DF",Reims,fr Ligue 1,25,1996,20.9,7,0,0,39,21,2,4,43,17,1,0,0,106,59,33,64.1,Matches
1867,Iker Muniain,es ESP,MF,Athletic Club,es La Liga,28,1992,30.9,3,0,0,15,81,5,173,17,10,2,0,0,159,5,9,35.7,Matches
1868,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,23,1997,14.9,4,1,1,27,14,0,39,17,17,0,0,0,80,25,22,53.2,Matches
1869,Luis Muriel,co COL,"FW,MF",Atalanta,it Serie A,30,1991,17.1,1,0,0,14,27,7,75,4,4,0,0,0,65,30,32,48.4,Matches
1870,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,29,1992,12.4,5,1,0,13,13,0,1,17,10,0,1,0,61,31,33,48.4,Matches
1871,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,27,1994,2.4,1,0,0,5,9,1,0,0,0,1,0,0,6,11,14,44.0,Matches
1872,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,27,1994,16.0,6,0,0,27,16,7,7,6,3,0,0,0,42,116,98,54.2,Matches
1873,Jacob Murphy,eng ENG,"FW,DF",Newcastle Utd,eng Premier League,26,1995,16.4,4,0,0,16,14,2,54,23,26,0,1,0,98,14,33,29.8,Matches
1874,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,26,1994,10.9,5,0,0,22,6,2,23,7,17,0,1,0,56,11,7,61.1,Matches
1875,Yunus Musah,us USA,"MF,FW",Valencia,es La Liga,18,2002,14.0,5,0,0,24,16,0,29,14,13,0,1,0,50,16,21,43.2,Matches
1876,Torben Müsel,de GER,MF,M'Gladbach,de Bundesliga,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1877,Jamal Musiala,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,2003,16.3,2,0,0,17,20,2,5,19,26,0,0,0,115,5,13,27.8,Matches
1878,Juan Musso,ar ARG,GK,Atalanta,it Serie A,27,1994,32.6,1,1,0,3,1,0,0,0,1,0,1,0,26,6,0,100.0,Matches
1879,Shkodran Mustafi,de GER,DF,Levante,es La Liga,29,1992,7.3,1,0,0,3,4,3,0,15,6,0,0,0,27,24,7,77.4,Matches
1880,Junior Mwanga,fr FRA,DF,Bordeaux,fr Ligue 1,18,2003,1.0,0,0,0,0,0,0,1,0,2,0,0,0,6,0,1,0.0,Matches
1881,Enock Mwepu,zm ZAM,MF,Brighton,eng Premier League,23,1998,11.1,2,0,0,18,15,2,7,12,12,1,1,0,70,9,29,23.7,Matches
1882,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,22,1999,11.7,0,0,0,13,9,0,41,16,15,1,0,0,64,10,12,45.5,Matches
1883,Joakim Mæhle,dk DEN,"DF,MF",Atalanta,it Serie A,24,1997,16.3,2,0,0,10,25,1,27,14,11,0,1,0,126,11,14,44.0,Matches
1884,Mamadou N'Diaye,,MF,Alavés,es La Liga,24,1996,25.7,10,0,0,50,22,1,4,36,20,,,0,,,,,Matches
1885,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,21,1999,31.7,3,0,0,42,14,4,12,48,34,0,1,1,211,112,66,62.9,Matches
1886,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,25,1996,13.7,5,0,0,22,13,0,2,19,8,0,0,0,66,15,11,57.7,Matches
1887,Eric N'Jo,fr FRA,DF,Troyes,fr Ligue 1,17,2004,1.1,0,0,0,3,0,0,0,2,0,0,0,0,4,1,4,20.0,Matches
1888,Vital N'Simba,cd COD,DF,Clermont Foot,fr Ligue 1,28,1993,31.0,4,0,0,28,49,0,111,29,45,0,0,0,241,14,21,40.0,Matches
1889,Nacho,es ESP,DF,Real Madrid,es La Liga,31,1990,17.3,7,0,0,15,13,0,11,34,14,0,0,0,95,28,19,59.6,Matches
1890,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,28.5,4,0,0,44,31,1,0,60,35,0,1,0,176,67,32,67.7,Matches
1891,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,27,1994,10.0,5,0,0,16,9,0,1,12,19,0,0,0,82,10,12,45.5,Matches
1892,Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,25,1995,16.9,4,0,0,27,33,12,65,9,21,0,0,0,86,44,49,47.3,Matches
1893,Nani,pt POR,"MF,FW",Venezia,it Serie A,34,1986,3.2,1,0,0,2,8,0,14,2,1,0,0,0,20,5,3,62.5,Matches
1894,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,27,1994,22.0,1,0,0,0,3,0,0,0,0,0,0,0,14,3,1,75.0,Matches
1895,Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,de Bundesliga,21,2000,4.5,1,0,0,11,5,1,6,7,3,0,0,0,23,10,2,83.3,Matches
1896,Matija Nastasić,rs SRB,DF,Fiorentina,it Serie A,28,1993,2.4,1,0,0,2,0,0,0,5,1,0,0,0,13,3,1,75.0,Matches
1897,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,es La Liga,19,2002,2.2,0,0,0,3,2,1,2,2,3,0,0,0,15,1,6,14.3,Matches
1898,Ximo Navarro,es ESP,DF,Alavés,es La Liga,31,1990,15.0,4,1,0,16,25,2,29,22,19,0,2,0,79,9,23,28.1,Matches
1899,Jesús Navas,es ESP,DF,Sevilla,es La Liga,35,1985,19.8,4,0,0,5,10,2,112,17,13,0,0,0,106,13,19,40.6,Matches
1900,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,34,1986,20.6,0,1,0,1,1,0,0,0,0,0,0,0,36,2,0,100.0,Matches
1901,Papa Ndiaga Yade,sn SEN,"DF,FW",Metz,fr Ligue 1,21,2000,7.7,3,0,0,8,7,0,31,10,10,0,0,0,54,3,5,37.5,Matches
1902,Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,eng Premier League,24,1996,18.0,4,0,0,30,22,1,1,42,32,0,2,0,165,42,32,56.8,Matches
1903,Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,24,1996,5.4,1,0,0,3,9,0,3,1,7,0,0,0,27,2,1,66.7,Matches
1904,Tanguy Ndombele,fr FRA,MF,Lyon,fr Ligue 1,24,1996,7.8,3,0,0,13,19,0,2,3,14,0,0,0,41,6,4,60.0,Matches
1905,Dan Ndoye,ch SUI,"FW,MF",Nice,fr Ligue 1,20,2000,2.3,0,0,0,3,2,1,1,0,0,0,0,0,9,2,8,20.0,Matches
1906,Paul Nebel,de GER,"MF,FW",Mainz 05,de Bundesliga,18,2002,2.5,3,0,0,8,3,1,10,0,3,0,0,0,18,0,9,0.0,Matches
1907,Álvaro Negredo,es ESP,FW,Cádiz,es La Liga,35,1985,24.0,3,0,0,16,34,11,15,2,3,1,1,0,40,114,111,50.7,Matches
1908,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1909,David Nemeth,at AUT,DF,Mainz 05,de Bundesliga,20,2001,3.5,0,0,0,1,1,0,0,6,2,0,0,0,16,10,7,58.8,Matches
1910,Ilija Nestorovski,mk MKD,FW,Udinese,it Serie A,31,1990,2.1,1,0,0,3,7,2,2,0,0,0,0,0,4,3,8,27.3,Matches
1911,Neto,br BRA,GK,Barcelona,es La Liga,32,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
1912,Pedro Neto,pt POR,"FW,MF",Wolves,eng Premier League,21,2000,5.2,3,0,0,2,6,1,37,6,4,0,0,0,21,3,6,33.3,Matches
1913,Luca Netz,de GER,"DF,FW",M'Gladbach,de Bundesliga,18,2003,15.5,1,0,0,7,11,2,35,13,11,0,0,0,72,7,12,36.8,Matches
1914,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,35,1986,27.9,0,0,0,0,1,0,0,0,1,0,0,0,85,5,2,71.4,Matches
1915,Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,24,1997,23.6,2,0,0,18,32,0,14,31,28,0,0,0,134,10,8,55.6,Matches
1916,Carlos Neva,es ESP,DF,Granada,es La Liga,25,1996,23.4,1,0,0,8,22,0,84,32,19,0,0,0,111,20,31,39.2,Matches
1917,Rúben Neves,pt POR,MF,Wolves,eng Premier League,24,1997,29.6,9,0,0,25,12,1,44,41,37,0,0,0,243,19,26,42.2,Matches
1918,Neymar,br BRA,"FW,MF",Paris S-G,fr Ligue 1,29,1992,20.6,10,0,0,31,70,11,64,4,19,1,0,0,84,5,4,55.6,Matches
1919,Yvan Neyou,cm CMR,MF,Saint-Étienne,fr Ligue 1,24,1997,10.4,4,1,1,17,20,0,4,23,13,0,0,0,79,6,8,42.9,Matches
1920,Jeremy Ngakia,eng ENG,DF,Watford,eng Premier League,20,2000,10.0,0,0,0,10,6,0,25,12,18,0,0,0,56,16,18,47.1,Matches
1921,Jessic Ngankam,de GER,FW,Greuther Fürth,de Bundesliga,21,2000,3.8,0,0,0,12,5,1,0,0,1,0,0,0,10,7,10,41.2,Matches
1922,Opa Nguette,sn SEN,"FW,MF",Metz,fr Ligue 1,27,1994,11.6,1,0,0,12,24,4,5,2,14,0,0,0,47,21,25,45.7,Matches
1923,Aurélien Nguiamba,fr FRA,MF,Spezia,it Serie A,22,1999,0.6,1,0,0,1,0,0,0,0,2,0,0,0,6,0,3,0.0,Matches
1924,Sikou Niakaté,ml MLI,DF,Metz,fr Ligue 1,22,1999,7.3,2,0,0,10,5,0,1,27,7,0,0,1,50,11,5,68.8,Matches
1925,Moussa Niakhate,sn SEN,DF,Mainz 05,de Bundesliga,25,1996,28.5,1,0,0,30,23,3,16,50,23,0,1,0,207,56,27,67.5,Matches
1926,Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,22,1999,17.6,2,1,0,14,24,11,7,3,1,0,0,0,50,65,79,45.1,Matches
1927,M'Baye Niang,sn SEN,FW,Bordeaux,fr Ligue 1,26,1994,8.6,3,0,0,23,19,8,3,1,0,0,0,0,18,28,36,43.8,Matches
1928,Tanguy Nianzou,fr FRA,DF,Bayern Munich,de Bundesliga,19,2002,6.5,4,0,0,13,8,0,1,7,7,0,0,0,32,21,14,60.0,Matches
1929,Cheikh Niasse,sn SEN,"FW,MF",Lille,fr Ligue 1,21,2000,0.5,1,0,0,1,1,0,0,1,2,0,0,0,5,3,1,75.0,Matches
1930,Florian Niederlechner,de GER,FW,Augsburg,de Bundesliga,30,1990,12.9,1,0,0,14,25,9,5,4,5,2,0,1,34,21,45,31.8,Matches
1931,Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,de Bundesliga,28,1993,15.2,2,0,0,27,24,10,3,7,12,0,0,0,50,58,57,50.4,Matches
1932,Saúl Ñíguez,es ESP,"DF,MF",Chelsea,eng Premier League,26,1994,5.3,1,0,0,9,0,0,10,7,9,0,0,0,18,8,11,42.1,Matches
1933,Saúl Ñíguez,es ESP,"FW,MF",Atlético Madrid,es La Liga,26,1994,2.2,0,0,0,2,2,1,5,0,2,0,0,0,12,6,3,66.7,Matches
1934,Dimitris Nikolaou,gr GRE,DF,Spezia,it Serie A,22,1998,36.0,7,0,0,31,20,0,7,49,26,0,1,1,247,39,50,43.8,Matches
1935,Joakim Nilsson,se SWE,DF,Arminia,de Bundesliga,27,1994,30.4,5,0,0,32,16,2,3,56,19,0,0,0,148,79,63,55.6,Matches
1936,Casimir Ninga,td CHA,FW,Angers,fr Ligue 1,28,1993,4.5,2,0,0,11,13,3,3,1,1,0,0,0,20,2,15,11.8,Matches
1937,Fernando Niño,es ESP,FW,Mallorca,es La Liga,20,2000,9.8,2,0,0,18,19,3,1,3,4,1,0,0,31,46,52,46.9,Matches
1938,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,22,1999,9.3,3,0,0,17,14,5,4,4,4,0,0,0,27,8,33,19.5,Matches
1939,Nicolas Nkoulou,cm CMR,DF,Watford,eng Premier League,31,1990,1.9,0,0,0,1,0,0,0,2,0,0,0,0,9,2,0,100.0,Matches
1940,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,de Bundesliga,23,1997,30.3,2,0,0,31,61,13,64,15,10,3,0,0,103,26,28,48.1,Matches
1941,Felix Nmecha,de GER,"MF,FW",Wolfsburg,de Bundesliga,20,2000,3.6,2,0,0,7,9,0,3,7,1,0,0,0,12,11,8,57.9,Matches
1942,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,de Bundesliga,22,1998,18.1,5,0,0,31,29,6,21,4,5,1,0,0,47,33,32,50.8,Matches
1943,Mark Noble,eng ENG,MF,West Ham,eng Premier League,34,1987,3.7,0,0,0,3,4,0,2,4,2,0,0,0,38,1,1,50.0,Matches
1944,Peru Nolaskoain,es ESP,DF,Athletic Club,es La Liga,22,1998,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
1945,Nolito,es ESP,MF,Celta Vigo,es La Liga,34,1986,15.4,2,0,0,21,11,6,18,9,15,0,1,0,75,12,13,48.0,Matches
1946,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,23,1998,20.8,4,0,0,20,48,4,83,6,11,1,1,0,84,16,36,30.8,Matches
1947,Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,31,1990,3.4,1,0,0,2,4,0,1,10,6,0,0,0,24,5,7,41.7,Matches
1948,Mathias Normann,no NOR,MF,Norwich City,eng Premier League,25,1996,18.3,6,0,0,37,28,1,34,19,21,0,1,0,106,27,15,64.3,Matches
1949,Connor Noß,ie IRL,MF,M'Gladbach,de Bundesliga,20,2001,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0,Matches
1950,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,de Bundesliga,18,2003,1.5,0,0,0,1,4,1,2,1,4,0,0,0,5,2,3,40.0,Matches
1951,Soma Novothny,hu HUN,"FW,MF",Bochum,de Bundesliga,27,1994,0.9,0,0,0,2,2,0,0,0,1,1,0,0,2,2,7,22.2,Matches
1952,Jean-Pierre Nsame,cm CMR,FW,Venezia,it Serie A,28,1993,2.7,0,0,0,6,3,3,1,0,1,1,0,0,6,16,15,51.6,Matches
1953,Randy Ntekja,fr FRA,"FW,MF",Rayo Vallecano,es La Liga,23,1997,16.2,2,0,0,41,24,3,9,8,13,2,0,0,56,61,67,47.7,Matches
1954,Alexander Nübel,de GER,GK,Monaco,fr Ligue 1,24,1996,38.0,1,0,0,0,2,0,0,0,0,0,0,1,58,4,0,100.0,Matches
1955,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,26,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
1956,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,24,1997,6.9,2,0,0,10,7,0,1,8,4,0,1,0,46,12,11,52.2,Matches
1957,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,de Bundesliga,22,1998,7.1,2,0,0,7,16,0,0,14,11,0,0,0,43,10,11,47.6,Matches
1958,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,31,1990,22.6,2,0,0,16,4,0,6,22,24,0,0,0,101,33,29,53.2,Matches
1959,Simeon Nwankwo,ng NGA,FW,Salernitana,it Serie A,29,1992,9.4,0,0,0,12,14,9,2,3,5,0,0,0,15,19,37,33.9,Matches
1960,Gerzino Nyamsi,fr FRA,DF,Strasbourg,fr Ligue 1,24,1997,33.2,4,0,0,34,4,1,2,25,21,0,0,0,178,90,44,67.2,Matches
1961,Allan Nyom,cm CMR,DF,Getafe,es La Liga,33,1988,2.7,1,0,0,1,3,0,3,2,1,0,0,0,12,4,2,66.7,Matches
1962,M'Bala Nzola,ao ANG,FW,Spezia,it Serie A,24,1996,11.9,2,0,0,30,7,14,4,0,2,0,1,0,24,28,48,36.8,Matches
1963,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,27,1994,33.9,8,0,0,56,33,0,13,64,60,0,0,0,270,50,68,42.4,Matches
1964,Adam Obert,sk SVK,"DF,MF",Cagliari,it Serie A,18,2002,3.0,0,0,0,6,0,0,2,4,5,0,0,0,13,3,7,30.0,Matches
1965,Joel Obi,ng NGA,"MF,DF",Salernitana,it Serie A,30,1991,12.7,4,0,0,32,21,0,25,10,14,0,0,0,56,16,16,50.0,Matches
1966,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,28,1993,38.0,2,0,0,0,7,0,0,1,0,0,0,1,39,7,0,100.0,Matches
1967,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,27,1994,23.6,7,0,0,45,41,2,63,9,24,0,1,0,114,27,30,47.4,Matches
1968,Bastian Oczipka,de GER,DF,Union Berlin,de Bundesliga,32,1989,10.4,1,0,0,10,13,1,61,12,15,0,0,0,77,10,4,71.4,Matches
1969,Brian Oddei,it ITA,FW,Sassuolo,it Serie A,18,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
1970,Álvaro Odriozola,es ESP,DF,Fiorentina,it Serie A,25,1995,19.3,4,1,0,15,12,1,52,8,15,1,1,0,88,1,18,5.3,Matches
1971,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,33,1988,10.2,1,0,0,5,3,0,0,11,4,0,0,0,45,27,12,69.2,Matches
1972,Florent Ogier,fr FRA,DF,Clermont Foot,fr Ligue 1,32,1989,27.0,6,0,0,18,13,0,2,37,17,0,1,0,134,67,51,56.8,Matches
1973,Stefano Okaka,it ITA,FW,Udinese,it Serie A,31,1989,0.2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.0,Matches
1974,David Okereke,ng NGA,"FW,MF",Venezia,it Serie A,23,1997,22.8,5,1,0,30,32,9,27,10,10,1,0,0,73,33,59,35.9,Matches
1975,Masaya Okugawa,jp JPN,"MF,FW",Arminia,de Bundesliga,25,1996,28.1,0,0,0,24,22,12,14,20,25,0,0,0,114,22,56,28.2,Matches
1976,Lucas Olaza,uy URU,DF,Elche,es La Liga,27,1994,3.3,1,0,0,3,4,0,16,4,3,0,0,0,25,1,2,33.3,Matches
1977,Oier Olazábal,es ESP,GK,Espanyol,es La Liga,31,1989,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
1978,Mathias Olesen,lu LUX,"MF,FW",Köln,de Bundesliga,20,2001,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,Matches
1979,Michael Olise,fr FRA,"FW,MF",Crystal Palace,eng Premier League,19,2001,12.7,4,0,0,16,27,1,96,6,18,0,0,0,66,7,17,29.2,Matches
